name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_762.0.mata;0.12; 0.141353; 0.028349; 0.001407; 0.000247; 6.8e-05; false; 0.174781;0.2; 0.260193; 0.041249; 0.002827; 0.000629; 7.4e-05; 4e-05; false; 0.309152;0.13; 0.136176; 0.02808; 0.00052; 0.004818; 0.001434; 0.00095; false; 0.175399
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_763.0.mata;0.23; 0.421831; 0.041818; 0.002052; 0.000211; 2.1e-05; false; 0.470019;0.22; 0.424117; 0.048367; 0.003282; 0.000643; 8.5e-05; 1.9e-05; false; 0.480532;0.13; 0.240382; 0.026081; 0.000634; 0.004767; 0.001358; 0.000936; false; 0.27711
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_766.0.mata;0.16; 0.226951; 0.041207; 0.001761; 0.0002; 6.3e-05; false; 0.27354;0.2; 0.702339; 0.037353; 0.002673; 0.000611; 7.2e-05; 3.7e-05; false; 0.747105;0.21; 0.931141; 0.042145; 0.000826; 0.007336; 0.002174; 0.001378; false; 1.00355
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_775.0.mata;0.16; 0.851347; 0.063863; 0.00215; 0.000236; 6.7e-05; false; 0.922652;0.17; 0.690181; 0.027088; 0.001791; 0.000384; 5.1e-05; 2.5e-05; false; 0.722213;0.22; 0.416142; 0.044914; 0.000999; 0.007552; 0.002251; 0.001434; false; 0.478841
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_780.0.mata;0.2; 0.405834; 0.045496; 0.002252; 0.000276; 6.5e-05; false; 0.458408;0.14; 0.107986; 0.044587; 0.002835; 0.000689; 7.7e-05; 3.9e-05; false; 0.160667;0.13; 0.11035; 0.027676; 0.000545; 0.004667; 0.001322; 0.000931; false; 0.14839
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_785.0.mata;0.23; 0.205819; 0.048748; 0.0021; 0.000221; 1.9e-05; false; 0.261912;0.21; 0.205351; 0.032335; 0.002048; 0.000374; 6.4e-05; 1.2e-05; false; 0.24323;0.15; 0.118543; 0.045649; 0.000983; 0.008019; 0.002062; 0.001504; false; 0.18101
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_788.0.mata;0.24; 0.218968; 0.050043; 0.002073; 0.000229; 2.8e-05; false; 0.275731;0.14; 0.125111; 0.032395; 0.00213; 0.000399; 6.6e-05; 1.6e-05; false; 0.163021;0.25; 0.217163; 0.051302; 0.001112; 0.009596; 0.002864; 0.001997; false; 0.288672
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_807.0.mata;0.13; 0.118056; 0.032181; 0.001191; 0.000172; 1.5e-05; false; 0.15456;0.13; 0.120469; 0.03077; 0.001993; 0.000377; 6.4e-05; 1.2e-05; false; 0.156228;0.23; 0.199032; 0.0452; 0.000917; 0.00802; 0.002219; 0.001508; false; 0.260784
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_817.0.mata;0.21; 0.190752; 0.049236; 0.002558; 0.000277; 3.3e-05; false; 0.248075;0.24; 0.214653; 0.052006; 0.003341; 0.000726; 9.1e-05; 2.7e-05; false; 0.275418;0.25; 0.218473; 0.046376; 0.001051; 0.008869; 0.002225; 0.001779; false; 0.282917
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_870.0.mata;0.21; 0.178897; 0.044777; 0.002204; 0.00021; 6.9e-05; false; 0.229437;0.16; 0.139311; 0.027117; 0.002107; 0.000328; 4.7e-05; 6e-06; false; 0.171168;0.21; 0.181048; 0.0418; 0.000901; 0.0079; 0.002059; 0.001403; false; 0.238712
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_887.0.mata;0.11; 0.106138; 0.024262; 0.001668; 0.00022; 4.7e-05; false; 0.134789;0.11; 0.105031; 0.025756; 0.002399; 0.000595; 4e-05; 2.7e-05; false; 0.136159;0.07; 0.059415; 0.0171; 0.0003; 0.002404; 0.001088; 0.000679; false; 0.083203
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_927.0.mata;0.09; 0.076285; 0.024563; 0.00194; 0.000106; 5e-05; false; 0.106793;0.05; 0.044058; 0.015421; 0.001666; 0.000234; 3.4e-05; 1.8e-05; false; 0.063493;0.07; 0.06004; 0.014152; 0.000435; 0.003849; 0.001149; 0.000785; false; 0.082749
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_947.0.mata;0.24; 0.204531; 0.056309; 0.002514; 0.000173; 9.6e-05; false; 0.269306;0.22; 0.200342; 0.050219; 0.00339; 0.000486; 3.6e-05; 4e-05; false; 0.258648;0.19; 0.138889; 0.051235; 0.000975; 0.007547; 0.002917; 0.001886; false; 0.207509
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_1478.0.mata;0.91; 0.826713; 0.21091; 0.000446; 3.5e-05; 1.8e-05; false; 1.04021;1.08; 1.00213; 0.216315; 0.002258; 0.00012; 2.1e-05; 2.5e-05; false; 1.22303;1.06; 1.00667; 0.185011; 0.000561; 0.000927; 0.000434; 0.000131; false; 1.19576
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_1735.0.mata;0.01; 0.01552; 0.007915; 5.7e-05; 1.1e-05; 4e-06; false; 0.02473;0.01; 0.015992; 0.008117; 0.0002; 4e-05; 9e-06; 4e-06; false; 0.025611;0.02; 0.016205; 0.007939; 5.4e-05; 0.000751; 0.000523; 6.1e-05; false; 0.02741
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_1757.0.mata;0.37; 0.347202; 0.083219; 0.000115; 1.7e-05; 1.1e-05; false; 0.431264;0.41; 0.364533; 0.094376; 0.000479; 3.7e-05; 8e-06; 7e-06; false; 0.460045;0.64; 0.570873; 0.135789; 0.000299; 0.001231; 0.000829; 0.000134; false; 0.711236
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2147.0.mata;0.02; 0.018046; 0.007463; 8e-05; 1.4e-05; 7e-06; false; 0.026482;0.02; 0.019713; 0.009361; 0.000374; 4.8e-05; 1.3e-05; 7e-06; false; 0.030704;0.03; 0.020046; 0.009052; 0.0001; 0.000676; 0.000511; 9.1e-05; false; 0.032235
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2175.0.mata;0.43; 0.42277; 0.066356; 9.1e-05; 1.2e-05; 7e-06; false; 0.49401;0.34; 0.315394; 0.051184; 0.000302; 4.2e-05; 8e-06; 6e-06; false; 0.372951;0.28; 0.244935; 0.068776; 0.000116; 0.000628; 0.000387; 5.7e-05; false; 0.321798
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2715.0.mata;0.34; 0.32748; 0.071535; 0.000102; 1.1e-05; 7e-06; false; 0.399695;0.64; 0.586354; 0.125086; 0.000774; 6e-05; 1.1e-05; 1e-05; false; 0.713282;0.64; 0.581094; 0.119833; 0.000264; 0.00103; 0.000608; 0.000106; false; 0.704625
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_2746.0.mata;13.92; 22.7333; 3.31363; 0.000868; 1.8e-05; 1.9e-05; false; 26.0514;13.8; 20.2334; 2.82985; 0.002548; 0.000119; 1.1e-05; 1.7e-05; false; 23.0695;15.94; 24.3208; 2.3213; 0.000756; 0.003358; 0.000512; 0.000102; false; 26.6499
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_278.0.mata;1.03; 0.958153; 0.19302; 0.000483; 3.2e-05; 1.8e-05; false; 1.15394;1.12; 1.03001; 0.197357; 0.002269; 0.00013; 2.1e-05; 4.2e-05; false; 1.23207;1.06; 1.6537; 0.193368; 0.000893; 0.003844; 0.000813; 0.000198; false; 1.85675
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_287.0.mata;15.73; 21.522; 2.49924; 0.000536; 1.2e-05; 9e-06; false; 24.0247;15.23; 18.0662; 1.9186; 0.002136; 5.2e-05; 9e-06; 6e-06; false; 19.9893;15.65; 13.9991; 4.89249; 0.001436; 0.012274; 0.002231; 0.000219; false; 18.9187
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_3227.0.mata;0.45; 0.408354; 0.10059; 0.000142; 2.1e-05; 1.1e-05; false; 0.509894;0.51; 0.461158; 0.108712; 0.000572; 5.1e-05; 9e-06; 8e-06; false; 0.571494;0.5; 0.455048; 0.106406; 0.000217; 0.001502; 0.001022; 0.000128; false; 0.566935
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_367.0.mata;17.26; 16.4497; 3.43539; 0.000836; 1.5e-05; 1.5e-05; false; 19.8892;12.85; 12.0964; 2.33366; 0.003027; 8.8e-05; 2.2e-05; 2e-05; false; 14.4365;12.9; 10.9437; 4.62159; 0.000737; 0.003563; 0.000569; 0.000101; false; 15.5736
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_3872.0.mata;0.01; 0.014398; 0.007473; 5.4e-05; 1.1e-05; 3e-06; false; 0.023249;0.02; 0.014476; 0.007735; 0.000179; 4e-05; 8e-06; 3e-06; false; 0.023737;0.02; 0.014581; 0.007512; 4.9e-05; 0.000694; 0.000506; 5.6e-05; false; 0.025349
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_557.0.mata;14.6; 14.3345; 3.0832; 0.000556; 1.1e-05; 1e-05; false; 17.4211;14.05; 14.0724; 2.82998; 0.002044; 6.2e-05; 1e-05; 1.6e-05; false; 16.9067;11.73; 11.3359; 1.82565; 0.000764; 0.003142; 0.000451; 9.3e-05; false; 13.1686
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_597.0.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;20.83; 33.1217; 3.72552; 0.007537; 0.000133; 1.2e-05; 3.6e-05; false; 36.8632;20.79; 29.5902; 3.38429; 0.002819; 0.011195; 0.000877; 0.00021; false; 32.9991
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_73.0.mata;0.02; 0.017109; 0.009784; 6.7e-05; 1.6e-05; 3e-06; false; 0.028922;0.01; 0.009759; 0.006238; 0.000116; 2.6e-05; 6e-06; 2e-06; false; 0.017371;0.01; 0.01033; 0.006941; 3.3e-05; 0.000498; 0.000354; 4.4e-05; false; 0.019801
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_847.0.mata;0.01; 0.017292; 0.009966; 6.9e-05; 1.4e-05; 5e-06; false; 0.029121;0.01; 0.009736; 0.005914; 0.000122; 2.6e-05; 6e-06; 4e-06; false; 0.016797;0.01; 0.009266; 0.00573; 3.9e-05; 0.0006; 0.000427; 4.6e-05; false; 0.017816
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_874.0.mata;0.01; 0.00945; 0.005558; 4.1e-05; 8e-06; 3e-06; false; 0.016313;0.01; 0.009137; 0.005341; 0.000121; 2.4e-05; 6e-06; 3e-06; false; 0.015581;0.01; 0.009338; 0.00575; 3.7e-05; 0.000562; 0.000404; 4.2e-05; false; 0.017732
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_876.0.mata;0.02; 0.018645; 0.007804; 9e-05; 1.3e-05; 6e-06; false; 0.02751;0.02; 0.018248; 0.007597; 0.000335; 4.8e-05; 9e-06; 6e-06; false; 0.027151;0.02; 0.018224; 0.007612; 0.000105; 0.000634; 0.000385; 7.2e-05; false; 0.02854
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI056_1.mata;0.0; 0.000197; 0.004037; 2e-05; 5e-06; 1e-06; false; 0.004948;0.0; 0.000117; 0.005534; 6.5e-05; 2.5e-05; 6e-06; 1e-06; false; 0.006677;0.0; 8.1e-05; 0.003914; 8e-06; 0.000465; 0.000376; 4.1e-05; false; 0.006177
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI083_1.mata;0.0; 0.00106; 0.004517; 6.5e-05; 9e-06; 5e-06; false; 0.006426;0.0; 0.000972; 0.004395; 8.1e-05; 0.000123; 1.4e-05; 8e-06; false; 0.006321;0.0; 0.001024; 0.004673; 1.9e-05; 0.00065; 0.000463; 8.1e-05; false; 0.008398
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI590_1.mata;0.0; 0.000421; 0.004312; 2.3e-05; 7e-06; 1e-06; false; 0.005552;0.0; 0.000377; 0.004348; 4.2e-05; 1.3e-05; 4e-06; 2e-06; false; 0.005458;0.0; 0.000345; 0.004339; 1.6e-05; 0.000556; 0.000415; 3.7e-05; false; 0.007201
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/ARI591_1.mata;0.0; 0.000571; 0.005702; 3.3e-05; 1.8e-05; 2e-06; false; 0.007461;0.0; 0.000244; 0.003961; 4.7e-05; 1.3e-05; 5e-06; 1e-06; false; 0.00492;0.0; 0.000268; 0.004018; 1.8e-05; 0.000451; 0.000329; 2.2e-05; false; 0.006375
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM868_1.mata;0.0; 0.000158; 0.003934; 2e-05; 6e-06; 1e-06; false; 0.004771;0.0; 9.2e-05; 0.003867; 3.3e-05; 1.8e-05; 5e-06; 2e-06; false; 0.004651;0.01; 0.000159; 0.005587; 1.5e-05; 0.000771; 0.000588; 4.1e-05; false; 0.009225
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM869_1.mata;0.0; 0.000121; 0.003835; 1.5e-05; 4e-06; 1e-06; false; 0.004594;0.0; 6.1e-05; 0.003822; 3.1e-05; 1.2e-05; 4e-06; 2e-06; false; 0.004609;0.0; 9.4e-05; 0.005681; 1.2e-05; 0.000756; 0.00059; 3.3e-05; false; 0.009171
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM870_1.mata;0.0; 0.000258; 0.00384; 1.4e-05; 4e-06; 1e-06; false; 0.004848;0.0; 0.000281; 0.00564; 4e-05; 1.9e-05; 2.7e-05; 2e-06; false; 0.007058;0.0; 0.000192; 0.003903; 8e-06; 0.00045; 0.000325; 2.1e-05; false; 0.006103
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM871_1.mata;0.0; 0.002868; 0.005954; 2.2e-05; 5e-06; 2e-06; false; 0.009847;0.0; 0.001587; 0.004178; 2.6e-05; 1.1e-05; 4e-06; 1e-06; false; 0.006482;0.0; 0.00153; 0.004186; 8e-06; 0.000418; 0.00031; 2.1e-05; false; 0.007753
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM874_1.mata;0.0; 0.000151; 0.005518; 2.1e-05; 7e-06; 2e-06; false; 0.006711;0.0; 8.7e-05; 0.005382; 4e-05; 1.5e-05; 5e-06; 2e-06; false; 0.00644;0.0; 0.000104; 0.005477; 1.6e-05; 0.000768; 0.000597; 5.4e-05; false; 0.009076
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM896_1.mata;0.0; 0.001126; 0.005915; 8.8e-05; 1.8e-05; 1.7e-05; false; 0.008265;0.0; 0.00107; 0.005914; 0.000196; 9e-05; 1.5e-05; 7e-06; false; 0.008404;0.0; 0.001084; 0.005982; 4.3e-05; 0.00092; 0.000562; 6e-05; false; 0.010664
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM897_1.mata;0.0; 0.000641; 0.005588; 7.5e-05; 1e-05; 6e-06; false; 0.00729;0.0; 0.000574; 0.00571; 8.2e-05; 5.3e-05; 9e-06; 5e-06; false; 0.007375;0.0; 0.000577; 0.005621; 2.4e-05; 0.000846; 0.000571; 7.4e-05; false; 0.00973
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM898_1.mata;0.0; 0.000723; 0.005787; 6.8e-05; 1e-05; 5e-06; false; 0.007691;0.0; 0.00064; 0.005668; 0.000104; 5.8e-05; 9e-06; 5e-06; false; 0.007494;0.01; 0.000669; 0.005653; 2.7e-05; 0.000805; 0.000595; 7.6e-05; false; 0.009795
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM899_1.mata;0.0; 0.002777; 0.006332; 0.000146; 2.2e-05; 1.1e-05; false; 0.01044;0.0; 0.002735; 0.006581; 0.000299; 0.000151; 2.3e-05; 1.1e-05; false; 0.011141;0.0; 0.002818; 0.006572; 7.4e-05; 0.00104; 0.00062; 6.6e-05; false; 0.013319
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM915_1.mata;0.0; 0.000537; 0.005669; 2.6e-05; 7e-06; 2e-06; false; 0.007313;0.0; 0.000427; 0.005463; 4.9e-05; 2.5e-05; 7e-06; 2e-06; false; 0.006952;0.0; 0.000468; 0.005545; 2.1e-05; 0.000746; 0.000551; 3.2e-05; false; 0.009332
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM916_1.mata;0.0; 0.000524; 0.005607; 2.9e-05; 7e-06; 2e-06; false; 0.007199;0.0; 0.000418; 0.00549; 5.6e-05; 1.8e-05; 6e-06; 2e-06; false; 0.006921;0.0; 0.000455; 0.00553; 1.5e-05; 0.000775; 0.00059; 3.5e-05; false; 0.009338
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM917_1.mata;0.0; 0.000514; 0.005608; 2.6e-05; 7e-06; 2e-06; false; 0.007195;0.0; 0.000421; 0.005494; 4.8e-05; 1.8e-05; 6e-06; 2e-06; false; 0.006938;0.0; 0.000466; 0.005518; 1.6e-05; 0.000755; 0.000557; 3.4e-05; false; 0.009441
/home/experiments/nfa-bench/benchmarks/presburger/complement/tptp/NUM918_1.mata;0.0; 0.0006; 0.005675; 2.7e-05; 7e-06; 2e-06; false; 0.007458;0.0; 0.000459; 0.005497; 4.6e-05; 1.8e-05; 6e-06; 2e-06; false; 0.006995;0.01; 0.000465; 0.005561; 2.2e-05; 0.00074; 0.000552; 3.8e-05; false; 0.009362
