name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-inclusion_check;mata-sim-inclusion_check_result;mata-sim-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;awali-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.03; 0.026926; 0.014437;8.8e-05;3.7e-05; 5e-06; true; 0.043535;0.04; 0.02729; 0.015262;0.002079;6.6e-05;2e-05; 6e-06; true; 0.047118;0.04; 0.026246; 0.014562;0.000357;0.000662;0.000512; 0.00066; true; 0.045548
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.05; 0.046354; 0.019596;8.1e-05;3.6e-05; 6e-06; true; 0.068352;0.1; 0.077388; 0.030687;0.006582;8.099999999999999e-05;2.9e-05; 7e-06; true; 0.118539;0.08; 0.051128; 0.027528;0.000817;0.001032;0.000802; 0.002598; true; 0.087904
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.07; 0.05532; 0.02393;1.6e-05;8.000000000000001e-06; 7e-06; true; 0.083336;0.04; 0.031793; 0.015478;0.001475;8e-06;4.9999999999999996e-06; 4e-06; true; 0.051436;0.07; 0.05466; 0.018633;0.000673;0.000663;0.0005160000000000001; 0.001056; true; 0.080819
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.47; 0.342806; 0.156193;2e-05;9.999999999999999e-06; 9e-06; true; 0.526879;0.38; 0.217764; 0.103912;0.066985;1.4e-05;8e-06; 8e-06; true; 0.419231;1.6; 0.38765; 0.157557;0.011515;0.000829;0.0006169999999999999; 1.06719; true; 1.65334
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.07; 0.051283; 0.027056;1.6e-05;5.999999999999999e-06; 7e-06; true; 0.082107;0.05; 0.04042; 0.016761;0.001988;1e-05;4.9999999999999996e-06; 8e-06; true; 0.061438;0.09; 0.064143; 0.029758;0.0009739999999999999;0.0006349999999999999;0.000527; 0.002938; true; 0.103282
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.03; 0.031066; 0.014362;1.9e-05;1e-05; 6e-06; true; 0.047292;0.05; 0.051512; 0.014385;0.001501;1.6e-05;1.4e-05; 6e-06; true; 0.069213;0.07; 0.050139; 0.024228;0.0006199999999999999;0.0007250000000000001;0.000543; 0.001143; true; 0.080853
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.05; 0.040254; 0.019017;3.1e-05;1.2000000000000002e-05; 1.9e-05; true; 0.061943;0.03; 0.022512; 0.011993;0.001157;1.4e-05;1.3000000000000001e-05; 6e-06; true; 0.037454;0.03; 0.022811; 0.012489;0.00026599999999999996;0.000598;0.000419; 0.001078; true; 0.039898
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.08; 0.064231; 0.027331;3.2e-05;1.3000000000000001e-05; 9e-06; true; 0.09541;0.08; 0.064694; 0.024718;0.00226;1.4000000000000001e-05;1.4000000000000001e-05; 6e-06; true; 0.093947;0.05; 0.036036; 0.017314;0.000516;0.000512;0.000387; 0.001344; true; 0.058759
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.07; 0.056533; 0.025128;1.6e-05;6.999999999999999e-06; 7e-06; true; 0.085102;0.05; 0.035115; 0.017395;0.002269;1.1000000000000001e-05;8.000000000000001e-06; 6e-06; true; 0.057162;0.05; 0.03502; 0.01692;0.000497;0.000602;0.00047599999999999997; 0.001442; true; 0.057663
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.03; 0.025103; 0.014915;0.00051;0.000145; 9e-06; true; 0.044131;0.04; 0.026059; 0.016131;0.003968;0.00021999999999999998;5.1e-05; 6e-06; true; 0.04924;0.03; 0.013799; 0.011681;0.000682;0.0016489999999999999;0.001234; 0.001508; true; 0.034553
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.03; 0.027034; 0.01107;2.6e-05;2e-05; 7e-06; true; 0.04006;0.03; 0.024597; 0.010974;0.001306;1.7e-05;1.1000000000000001e-05; 5e-06; true; 0.038628;0.05; 0.039771; 0.017784;0.0005239999999999999;0.000752;0.000505; 0.002464; true; 0.065388
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.05; 0.040573; 0.017193;7.999999999999999e-05;4.3e-05; 8e-06; true; 0.060394;0.03; 0.022299; 0.011056;0.001287;3.4e-05;2.1e-05; 4e-06; true; 0.036341;0.04; 0.022634; 0.010944;0.000517;0.000916;0.0007440000000000001; 0.001934; true; 0.040249
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.11; 0.088336; 0.035125;0.000165;6e-05; 0.001075; false; 0.130898;0.07; 0.051593; 0.022094;0.0076300000000000005;7.8e-05;4.1e-05; 4e-05; false; 0.085333;0.12; 0.050369; 0.022773;0.0010500000000000002;0.001132;0.0007260000000000001; 0.0461; false; 0.126069
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.11; 0.091333; 0.03362;8.4e-05;3.9e-05; 1e-05; true; 0.13041;0.13; 0.093192; 0.033692;0.010584;5.4e-05;2.3000000000000003e-05; 8e-06; true; 0.143016;0.11; 0.053276; 0.020285;0.000987;0.000661;0.000522; 0.041228; true; 0.120613
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.14; 0.076505; 0.023325;0.0012980000000000001;0.000534; 0.049072; false; 0.155004;0.05; 0.041997; 0.01447;0.007287;0.000281;9.6e-05; 6.2e-05; false; 0.066281;0.27; 0.076966; 0.021632;0.000665;0.003049;0.004035; 0.170471; false; 0.28027
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.05; 0.045257; 0.019399;4.9999999999999996e-05;1.9e-05; 6e-06; true; 0.067446;0.05; 0.042556; 0.018599;0.002654;5.1e-05;3.5999999999999994e-05; 7e-06; true; 0.066403;0.06; 0.045213; 0.018512;0.000577;0.000835;0.000718; 0.00183; true; 0.07097
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.08; 0.061163; 0.024988;6.7e-05;2.5e-05; 1e-05; true; 0.09031;0.05; 0.035194; 0.016707;0.007423;3.7999999999999995e-05;1.1000000000000001e-05; 7e-06; true; 0.061896;0.06; 0.038981; 0.015445;0.00076;0.000728;0.00051; 0.008531; true; 0.06787
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.04; 0.037046; 0.014832;0.0006349999999999999;0.00025200000000000005; 7e-06; true; 0.056184;0.06; 0.033965; 0.014312;0.011122000000000002;0.000383;0.00011999999999999999; 6e-06; true; 0.063669;0.05; 0.030186; 0.014825;0.00047700000000000005;0.001927;0.002071; 0.001028; true; 0.054215
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.02; 0.018857; 0.010329;0.000294;0.00015999999999999999; 6e-06; true; 0.032193;0.06; 0.034374; 0.016397;0.016782;0.000392;8.3e-05; 6e-06; true; 0.07195;0.03; 0.019305; 0.010416;0.000456;0.0011090000000000002;0.0011690000000000001; 0.000854; true; 0.035995
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.42; 0.360161; 0.109583;1.3000000000000001e-05;9e-06; 7e-06; true; 0.484516;0.47; 0.310448; 0.098412;0.071882;1.8e-05;2.1000000000000002e-05; 9e-06; true; 0.507449;1.37; 0.324599; 0.089098;0.005181;0.000595;0.000359; 0.973734; true; 1.40642
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.05; 0.045044; 0.018587;1e-05;7e-06; 1e-05; true; 0.066483;0.12; 0.084933; 0.032757;0.011824999999999999;1e-05;1.4e-05; 8e-06; true; 0.13442;0.07; 0.046925; 0.01884;0.000789;0.00042199999999999996;0.000332; 0.008847; true; 0.079205
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.02; 0.020662; 0.012013;1.3000000000000001e-05;8e-06; 7e-06; true; 0.034428;0.01; 0.010318; 0.00708;0.000946;8e-06;1.1e-05; 4e-06; true; 0.019441;0.03; 0.020489; 0.011366;0.00033;0.000715;0.000641; 0.001089; true; 0.037421
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.01; 0.009875; 0.007636;1.1000000000000001e-05;9e-06; 7e-06; true; 0.018903;0.03; 0.018592; 0.01196;0.001983;4.0999999999999994e-05;1.4000000000000001e-05; 7e-06; true; 0.034694;0.03; 0.019157; 0.01281;0.000461;0.000869;0.000704; 0.001294; true; 0.038963
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.11; 0.077827; 0.046734;0.000103;4.2e-05; 1.2e-05; true; 0.134058;0.15; 0.080967; 0.045642;0.030761000000000004;0.00010699999999999999;4.3e-05; 1.2e-05; true; 0.167175;0.14; 0.073667; 0.03989;0.003002;0.001122;0.000776; 0.023811; true; 0.149983
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.1; 0.075412; 0.029561;1.3e-05;9.999999999999999e-06; 8e-06; true; 0.110093;0.06; 0.042435; 0.017059;0.007037;6e-06;5.999999999999999e-06; 7e-06; true; 0.069256;0.08; 0.063093; 0.017731;0.000777;0.00049;0.00041; 0.008632; true; 0.094363
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.06; 0.054951; 0.020075;0.00013000000000000002;4.8e-05; 6e-06; true; 0.078146;0.12; 0.099328; 0.033148;0.007769;6.6e-05;3.6e-05; 1.1e-05; true; 0.144985;0.18; 0.097211; 0.030801;0.001396;0.001003;0.0010459999999999998; 0.053012; true; 0.189315
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.04; 0.034837; 0.013876;0.000148;5e-05; 8e-06; true; 0.05128;0.05; 0.034239; 0.014312;0.005741;4.4999999999999996e-05;3e-05; 7e-06; true; 0.056821;0.05; 0.035469; 0.015284;0.000534;0.000691;0.000772; 0.001379; true; 0.056615
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.02; 0.018723; 0.011537;0.000108;4.2999999999999995e-05; 6e-06; true; 0.032437;0.05; 0.033707; 0.017966;0.003784;9.8e-05;4.9999999999999996e-05; 7e-06; true; 0.058984;0.02; 0.017839; 0.011341;0.00045300000000000006;0.001165;0.000881; 0.002205; true; 0.036307
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.03; 0.017433; 0.012854;0.000207;7.500000000000001e-05; 6e-06; true; 0.033453;0.05; 0.033708; 0.020532;0.007892999999999999;0.00019899999999999999;7.599999999999999e-05; 6e-06; true; 0.067029;0.03; 0.018816; 0.013314;0.000635;0.0010329999999999998;0.0009809999999999999; 0.001353; true; 0.039603
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.03; 0.026263; 0.012171;0.000173;6.5e-05; 7e-06; true; 0.040429;0.03; 0.026396; 0.012042;0.001517;5.1e-05;3.7e-05; 7e-06; true; 0.041903;0.02; 0.014053; 0.007759;0.00015999999999999999;0.0007250000000000001;0.000655; 0.001122; true; 0.026126
/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.05; 0.041093; 0.017785;1.8e-05;1.2000000000000002e-05; 8e-06; true; 0.061164;0.03; 0.034318; 0.011543;0.001233;1.1000000000000001e-05;1.1000000000000001e-05; 1.1e-05; true; 0.048535;0.03; 0.026615; 0.011743;0.000265;0.00043099999999999996;0.000372; 0.001176; true; 0.042647
/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.41; 0.362379; 0.084797;0.000107;2.1000000000000002e-05; 1e-05; true; 0.456271;0.41; 0.364008; 0.086482;0.013980000000000001;3.2999999999999996e-05;1.9e-05; 6e-06; true; 0.473594;0.43; 0.201333; 0.052682;0.001508;0.000598;0.000429; 0.19533; true; 0.457051
/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.02; 0.016403; 0.007755;8e-06;4.9999999999999996e-06; 5e-06; true; 0.025184;0.03; 0.030283; 0.011758;0.000983;9e-06;5.999999999999999e-06; 6e-06; true; 0.044514;0.02; 0.016054; 0.007435;0.000128;0.000389;0.000347; 0.000721; true; 0.02661
/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.04; 0.039773; 0.016599;9e-06;5.999999999999999e-06; 6e-06; true; 0.058797;0.1; 0.073387; 0.028043;0.010595;1.2000000000000002e-05;8e-06; 1.1e-05; true; 0.116594;0.06; 0.040406; 0.017299;0.00067;0.000555;0.000398; 0.009044; true; 0.071539
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut10.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.17; 0.135371; 0.049962;0.000951;0.000273; 1e-05; true; 0.195101;0.11; 0.075052; 0.032365;0.006142000000000001;0.000166;5.099999999999999e-05; 7e-06; true; 0.118709;0.11; 0.076007; 0.033212;0.001434;0.00184;0.002102; 0.001072; true; 0.120792
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut11.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.09; 0.062228; 0.034228;0.001341;0.00044500000000000003; 0.000233; false; 0.10651;0.12; 0.079805; 0.037613;0.010950000000000001;0.00039400000000000004;0.000106; 7.7e-05; false; 0.136665;0.13; 0.081979; 0.036374;0.001766;0.003144;0.003153; 0.004601; false; 0.138485
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut13.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.04; 0.040979; 0.013827;1e-05;7e-06; 7e-06; true; 0.056347;0.09; 0.073682; 0.022521;0.0026179999999999997;1.5000000000000002e-05;4.9999999999999996e-06; 5e-06; true; 0.101441;0.1; 0.075657; 0.022686;0.000511;0.0007059999999999999;0.000608; 0.001976; true; 0.10576
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.08; 0.06038; 0.029195;0.0018969999999999998;0.000764; 7e-06; true; 0.098343;0.16; 0.104044; 0.045504;0.023738000000000002;0.0008539999999999999;0.00020899999999999998; 7e-06; true; 0.18217;0.19; 0.10599; 0.04596;0.002705;0.010212;0.012381000000000001; 0.01919; true; 0.204499
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.05; 0.040748; 0.018193;0.000613;0.000232; 7e-06; true; 0.06328;0.09; 0.069629; 0.030659;0.008258;0.00041099999999999996;0.00011500000000000002; 7e-06; true; 0.11417;0.11; 0.070648; 0.033677;0.001351;0.003458;0.004494; 0.001478; true; 0.120814
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata;0.03; 0.023509; 0.011534;1.4999999999999999e-05;9e-06; 6e-06; true; 0.036697;0.03; 0.023541; 0.012021;0.001342;1.5e-05;8e-06; 7e-06; true; 0.038783;0.03; 0.02402; 0.012157;0.000327;0.000501;0.000415; 0.000814; true; 0.040481
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.04; 0.035264; 0.014499;1.5e-05;9e-06; 5e-06; true; 0.051383;0.04; 0.034045; 0.015358;0.0017370000000000003;1.9e-05;9e-06; 5e-06; true; 0.053182;0.07; 0.056657; 0.020156;0.000439;0.0006209999999999999;0.0005139999999999999; 0.000835; true; 0.082441
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.04; 0.031743; 0.013197;2.1000000000000002e-05;1.2e-05; 6e-06; true; 0.04696;0.06; 0.0562; 0.019084;0.0014;2.3e-05;1.9e-05; 7e-06; true; 0.07954;0.07; 0.053938; 0.019126;0.000395;0.0007599999999999999;0.000642; 0.001072; true; 0.079086
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.08; 0.062597; 0.025212;0.0016749999999999998;0.000879; 0.000488; false; 0.095948;0.15; 0.108362; 0.041012;0.016494;0.000658;0.00021799999999999999; 9e-05; false; 0.174518;0.1; 0.061615; 0.024964;0.001057;0.00639;0.007821999999999999; 0.005886; false; 0.1121
/home/experiments/nfa-bench/benchmarks/email_filter/aut3.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.2; 0.150944; 0.059537;0.0004930000000000001;0.000139; 1.1e-05; true; 0.221372;0.24; 0.150533; 0.066239;0.032673999999999995;0.000279;7.400000000000001e-05; 8e-06; true; 0.260025;0.23; 0.148975; 0.064056;0.003563;0.002232;0.001791; 0.02125; true; 0.252701
