name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_3872.0.mata;0.0; 0.003306; 0.000111; 2e-05; 8e-06; false; 0.003982;0.0; 0.003024; 0.000533; 6.6e-05; 2.2e-05; 8e-06; false; 0.004131;0.0; 0.002909; 0.000152; 0.000663; 0.000403; 7.6e-05; false; 0.005181
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_557.0.mata;3.33; 3.32541; 0.090084; 0.000318; 0.001161; false; 3.7269;3.96; 3.89962; 0.299872; 0.002098; 6.8e-05; 0.000631; false; 4.41034;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_597.0.mata;4.33; 4.31053; 0.102911; 0.000382; 0.001628; false; 4.80921;4.84; 4.28369; 0.678513; 0.003839; 0.000117; 0.001326; false; 5.35428;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_73.0.mata;0.0; 0.006928; 0.000245; 2.1e-05; 1.4e-05; false; 0.008041;0.0; 0.005847; 0.000863; 0.000148; 1.7e-05; 1.1e-05; false; 0.007721;0.0; 0.005964; 0.000311; 0.001082; 0.0006; 0.000136; false; 0.009609
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_847.0.mata;0.0; 0.00677; 0.00025; 2.2e-05; 1.4e-05; false; 0.007892;0.0; 0.006789; 0.000863; 0.000139; 1.6e-05; 1.2e-05; false; 0.008657;0.01; 0.005885; 0.000302; 0.001081; 0.000604; 0.000135; false; 0.009529
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_874.0.mata;0.0; 0.006848; 0.000219; 2e-05; 1.3e-05; false; 0.007932;0.0; 0.005818; 0.000951; 0.000123; 1.6e-05; 1.1e-05; false; 0.007731;0.01; 0.005936; 0.000314; 0.001044; 0.000593; 0.000118; false; 0.009508
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/recHanoi03_true-unreach-call_true-termination.c_876.0.mata;0.01; 0.013757; 0.000387; 3.2e-05; 2.2e-05; false; 0.01568;0.01; 0.011542; 0.001757; 0.000204; 2.5e-05; 1.9e-05; false; 0.015018;0.01; 0.011979; 0.000604; 0.001613; 0.000802; 0.000224; false; 0.017514
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/tptp/ARI056_1.mata;0.0; 0.000247; 2.8e-05; 7e-06; 2e-06; false; 0.000419;0.0; 0.000108; 8.3e-05; 2.2e-05; 9e-06; 2e-06; false; 0.000374;0.0; 0.00012; 1.3e-05; 0.000786; 0.00059; 4.3e-05; false; 0.002623
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/tptp/ARI083_1.mata;0.0; 0.00061; 0.000174; 1.8e-05; 1.1e-05; false; 0.001054;0.0; 0.000512; 0.000167; 0.00018; 1.7e-05; 1.2e-05; false; 0.001122;0.0; 0.000542; 3.7e-05; 0.000942; 0.000622; 0.000196; false; 0.003324
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/tptp/ARI590_1.mata;0.0; 0.000448; 3.4e-05; 6e-06; 1e-06; false; 0.000638;0.0; 0.000387; 7e-05; 1.6e-05; 5e-06; 2e-06; false; 0.000648;0.0; 0.000375; 3.4e-05; 0.000656; 0.000493; 2.9e-05; false; 0.002547
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/tptp/ARI591_1.mata;0.0; 0.000355; 3.6e-05; 8e-06; 1e-06; false; 0.000539;0.0; 0.000302; 9.7e-05; 1.8e-05; 6e-06; 2e-06; false; 0.000606;0.0; 0.000326; 3.1e-05; 0.000807; 0.000568; 3.5e-05; false; 0.002873
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/tptp/NUM868_1.mata;0.0; 0.000261; 4e-05; 8e-06; 2e-06; false; 0.000477;0.0; 0.000119; 5.6e-05; 2.8e-05; 6e-06; 2e-06; false; 0.000372;0.0; 0.000126; 1.6e-05; 0.000689; 0.00054; 4.4e-05; false; 0.002446
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/tptp/NUM869_1.mata;0.0; 0.000177; 2e-05; 5e-06; 2e-06; false; 0.00035;0.0; 9.8e-05; 4.2e-05; 1.9e-05; 6e-06; 1e-06; false; 0.000323;0.0; 9.7e-05; 1.1e-05; 0.000657; 0.000524; 3.2e-05; false; 0.002308
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/tptp/NUM870_1.mata;0.0; 0.000206; 2.2e-05; 6e-06; 2e-06; false; 0.000365;0.0; 0.000149; 4.8e-05; 1.8e-05; 4e-06; 1e-06; false; 0.000346;0.0; 0.000151; 1.5e-05; 0.000561; 0.00045; 4e-05; false; 0.00202
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/tptp/NUM871_1.mata;0.0; 0.000788; 6.4e-05; 9e-06; 2e-06; false; 0.001046;0.0; 0.000675; 0.000142; 5.1e-05; 8e-06; 1e-06; false; 0.001068;0.0; 0.000855; 5e-05; 0.000722; 0.000478; 3e-05; false; 0.003094
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/tptp/NUM874_1.mata;0.0; 0.00014; 1.7e-05; 7e-06; 1e-06; false; 0.000265;0.0; 6.5e-05; 3.6e-05; 1.4e-05; 3e-06; 2e-06; false; 0.000225;0.0; 9e-05; 1.4e-05; 0.000618; 0.000486; 2.8e-05; false; 0.002056
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/tptp/NUM896_1.mata;0.0; 0.000538; 8e-05; 1.5e-05; 6e-06; false; 0.000819;0.0; 0.00049; 0.000185; 8.1e-05; 1.6e-05; 7e-06; false; 0.000969;0.0; 0.000577; 3.8e-05; 0.00076; 0.000513; 5.2e-05; false; 0.002803
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/tptp/NUM897_1.mata;0.0; 0.000318; 6.3e-05; 8e-06; 5e-06; false; 0.000533;0.0; 0.000256; 8.8e-05; 5.4e-05; 8e-06; 5e-06; false; 0.000548;0.0; 0.000241; 2.1e-05; 0.000759; 0.000527; 7.5e-05; false; 0.002462
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/tptp/NUM898_1.mata;0.0; 0.000397; 6.9e-05; 1e-05; 5e-06; false; 0.00063;0.0; 0.000267; 9.9e-05; 5.8e-05; 8e-06; 5e-06; false; 0.000581;0.0; 0.00028; 2.3e-05; 0.000771; 0.000541; 8.1e-05; false; 0.00258
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/tptp/NUM899_1.mata;0.0; 0.001199; 0.000142; 2.3e-05; 1.1e-05; false; 0.001645;0.0; 0.001108; 0.000327; 0.000151; 2.3e-05; 1.2e-05; false; 0.001896;0.0; 0.001149; 7.2e-05; 0.0009; 0.000532; 6.4e-05; false; 0.003727
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/tptp/NUM915_1.mata;0.0; 0.000326; 3.2e-05; 5e-06; 1e-06; false; 0.000495;0.0; 0.000255; 7.1e-05; 1.7e-05; 4e-06; 2e-06; false; 0.000468;0.0; 0.000246; 2.4e-05; 0.00064; 0.0005; 2.8e-05; false; 0.002259
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/tptp/NUM916_1.mata;0.0; 0.000303; 3.6e-05; 7e-06; 1e-06; false; 0.000476;0.0; 0.000245; 6.7e-05; 1.6e-05; 4e-06; 1e-06; false; 0.000464;0.0; 0.000249; 2.1e-05; 0.000676; 0.000493; 2.9e-05; false; 0.002351
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/tptp/NUM917_1.mata;0.0; 0.000314; 2.9e-05; 6e-06; 2e-06; false; 0.000463;0.0; 0.000269; 6.6e-05; 1.7e-05; 4e-06; 2e-06; false; 0.000473;0.0; 0.000248; 2.2e-05; 0.000693; 0.000524; 2.9e-05; false; 0.002354
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/tptp/NUM918_1.mata;0.0; 0.000314; 3.2e-05; 7e-06; 1e-06; false; 0.00047;0.0; 0.000253; 7.7e-05; 1.7e-05; 4e-06; 2e-06; false; 0.000467;0.0; 0.000235; 2e-05; 0.000622; 0.000476; 3.2e-05; false; 0.002195
