name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.19;0.0799634;0.0111388;0.025257699999999998; 0.0490821000; True; 0.0896349000; 0.2263859000;0.05; 0.03643; 0.024225;3.699999999999999e-05;2.5e-05; 8e-06; true; 0.065222;0.05; 0.036516; 0.025341;3.7e-05;2.6000000000000002e-05; 9e-06; true; 0.066689;0.06; 0.03777; 0.025207;0.012058;0.00010699999999999999;4.7e-05; 0.003948; true; 0.083543;0.06; 0.036656; 0.024922;0.00201;0.000993;0.0007469999999999999; 0.005669; true; 0.076997;ERR;ERR;ERR;1.3; 0.0850; 0.0000; 0.0009; 0.0000; 0.0000; True; 0.0009; 0.0864;3.53; 0.0876; 0.0136; 0.0462; 2.2804; True; 2.3267; 2.4285;1.29; 0.0835; 0.0163; 0.0011;0.0207; 0.0208; True; 0.0219; 0.1222;2.09;0.305723174;0.07216339499999999; 0.022316515; true; 0.101692365; 0.57250085;1.35;0.061852527000000004;0.0027428319999999997; 0.028128908; true; 0.039008209; 0.263737994
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut8.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.19;0.0881571;0.0088795;0.013228100000000001; 0.0378352000; True; 0.0629654000; 0.1937615000;0.09; 0.070199; 0.029321;2.9e-05;1.4000000000000001e-05; 9e-06; true; 0.104353;0.09; 0.069407; 0.028812;2.9e-05;1.4000000000000001e-05; 9e-06; true; 0.102927;0.1; 0.06272; 0.029508;0.014524;8.799999999999998e-05;4.1e-05; 0.000664; true; 0.112072;0.1; 0.07271; 0.029459;0.00216;0.000768;0.0005219999999999999; 0.001444; true; 0.112402;ERR;ERR;ERR;1.28; 0.1750; 0.0000; 0.0005; 0.0000; 0.0000; True; 0.0005; 0.1761;5.26; 0.1726; 0.0268; 0.3542; 3.8056; True; 4.1598; 4.3607;1.4; 0.2023; 0.0217; 0.0011;0.0021; 0.0022; True; 0.0034; 0.2282;2.13;0.568537446;0.18575181200000002; 0.088737841; true; 0.302615394; 1.083348954;1.41;0.113786951;0.003616457; 0.003788722; true; 0.017739802; 0.427465721
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.22;0.1277765;0.0109833;0.0166908; 0.0501000000; True; 0.0837004000; 0.3007496000;0.1; 0.081197; 0.044621;0.00048000000000000007;0.000116; 9e-06; true; 0.133577;0.1; 0.094421; 0.047233;0.00047500000000000005;9.7e-05; 9e-06; true; 0.14933;0.14; 0.088867; 0.045591;0.021509999999999998;0.001667;0.002043; 0.007618; true; 0.174329;0.15; 0.107028; 0.046085;0.003221;0.002074;0.0017519999999999999; 0.02681; true; 0.194763;ERR;ERR;ERR;1.33; 0.1707; 0.0000; 0.0021; 0.0000; 0.0000; True; 0.0022; 0.1738;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.08; 0.0979; 0.0147; 0.0077;0.025599999999999998; 0.0258; True; 0.0335; 0.1467;3.99;0.54027141;0.144725032; 0.216787416; true; 0.368699687; 1.122829958;2.02;0.109199824;0.006074469; 0.122847887; true; 0.140522105; 0.450881338
/home/experiments/nfa-bench/benchmarks/email_filter/aut2.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut9.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.21;0.0849586;0.0085127;0.015436; 0.0524945000; True; 0.0814409000; 0.2423211000;0.04; 0.029937; 0.015632;0.000241;8.3e-05; 1e-05; true; 0.05011;0.04; 0.033729; 0.012894;0.000133;4.2e-05; 6e-06; true; 0.049418;0.07; 0.047971; 0.02057;0.006132;0.0006940000000000001;0.001034; 0.000833; true; 0.081284;0.06; 0.044962; 0.012823;0.000539;0.001098;0.000923; 0.001386; true; 0.065274;ERR;ERR;ERR;1.04; 0.0918; 0.0000; 0.0008; 0.0000; 0.0000; True; 0.0009; 0.0931;5.13; 0.0554; 0.0039; 0.3795; 3.6941; True; 4.0736; 4.1336;1.22; 0.0939; 0.0094; 0.0076;0.0018000000000000002; 0.0018; True; 0.0095; 0.1132;2.85;0.419216952;0.13492543399999998; 0.025533146; true; 0.17152939; 0.763229328;1.47;0.133566176;0.012443550000000001; 0.002518022; true; 0.046772097; 0.459940585
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.19;0.07874830000000001;0.0092098;0.0141026; 0.0384772000; True; 0.0644275000; 0.1870414000;0.07; 0.056327; 0.020419;7.199999999999999e-05;3.2999999999999996e-05; 8e-06; true; 0.079957;0.07; 0.059362; 0.026224;4.2999999999999995e-05;1.4e-05; 7e-06; true; 0.087966;0.11; 0.087419; 0.030321;0.009932;0.000259;0.00020999999999999998; 0.002614; true; 0.134456;0.09; 0.06902; 0.030208;0.001539;0.0008359999999999999;0.000551; 0.003057; true; 0.10994;ERR;ERR;ERR;1.18; 0.1491; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0005; 0.1500;50.73; 0.0857; 0.0073; 0.1964; 51.0718; True; 51.2691; 51.3708;1.38; 0.1607; 0.0170; 0.0024;0.0065; 0.0066; True; 0.0090; 0.1872;2.08;0.376579367;0.038546176; 0.020230997; true; 0.066084123; 0.615800314;1.47;0.08359873799999999;0.02058306; 0.005646934; true; 0.033835351; 0.304352536
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.16;0.0674711;0.0097899;0.0151369; 0.0269831000; True; 0.0552037000; 0.1545471000;0.06; 0.048093; 0.02107;7.099999999999999e-05;2.4e-05; 9e-06; true; 0.072022;0.06; 0.047538; 0.01574;7.699999999999999e-05;2.5e-05; 9e-06; true; 0.065958;0.07; 0.051544; 0.022921;0.005889;0.000257;0.000163; 0.000423; true; 0.084015;0.08; 0.053521; 0.022043;0.0009090000000000001;0.000848;0.000663; 0.00144; true; 0.083094;ERR;ERR;ERR;1.23; 0.1052; 0.0000; 0.0004; 0.0000; 0.0000; True; 0.0004; 0.1060;4.0; 0.1006; 0.0061; 0.2823; 2.7535; True; 3.0360; 3.1440;1.2; 0.0990; 0.0093; 0.0026;0.0012000000000000001; 0.0012; True; 0.0038; 0.1125;1.55;0.286287351;0.059393212; 0.020955046; true; 0.091126596; 0.722514222;1.28;0.07637582399999998;0.024841856; 0.002276482; true; 0.038930963; 0.371406089
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.16;0.08787580000000002;0.0105299;0.0153165; 0.0491245000; True; 0.0794230000; 0.2310165000;0.02; 0.027301; 0.019516;0.00021799999999999999;6.2e-05; 8.7e-05; true; 0.049725;0.03; 0.029085; 0.019773;0.000255;6.9e-05; 0.000107; true; 0.051459;0.03; 0.029126; 0.017336;0.001906;0.000565;0.000702; 0.001657; true; 0.053361;0.04; 0.032007; 0.019168;0.00036199999999999996;0.00146;0.001412; 0.002231; true; 0.060189;ERR;ERR;ERR;1.21; 0.0786; 0.0000; 0.0009; 0.0000; 0.0001; True; 0.0011; 0.0800;1.78; 0.0907; 0.0040; 0.1648; 0.5263; True; 0.6912; 0.7864;0.94; 0.0443; 0.0027; 0.0037;0.0027; 0.0029; True; 0.0067; 0.0540;1.44;0.219800558;0.047360593; 0.00961649; true; 0.064381356; 0.424483679;1.28;0.06590688600000001;0.005158867; 0.002362789; true; 0.015926692; 0.222018494
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.22;0.09483380000000001;0.009424400000000001;0.0145793; 0.0429673000; True; 0.0750382000; 0.2314809000;0.1; 0.082001; 0.029715;0.000375;8.3e-05; 6.8e-05; true; 0.116798;0.1; 0.081988; 0.027907;0.000347;8.199999999999999e-05; 7e-06; true; 0.114512;0.06; 0.04553; 0.016787;0.006335;0.0006580000000000001;0.000539; 0.002821; true; 0.075236;0.18; 0.08718; 0.028569;0.00184;0.0015649999999999998;0.001207; 0.0701; true; 0.195582;ERR;ERR;ERR;1.26; 0.2077; 0.0000; 0.0017; 0.0001; 0.0000; True; 0.0019; 0.2101;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.55; 0.1882; 0.0400; 0.0234;0.2197; 0.2216; True; 0.2450; 0.4739;2.54;0.723200464;0.051247208; 0.117238965; true; 0.186996285; 1.175580353;1.82;0.107091341;0.004657153999999999; 0.479293608; true; 0.496284377; 0.906213216
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.19;0.07769569999999999;0.0083872;0.019228000000000002; 0.0497643000; False; 0.0812615000; 0.2101178000;0.05; 0.041147; 0.015894;0.0016389999999999998;0.000483; 7e-05; false; 0.061849;0.05; 0.039538; 0.01562;0.001701;0.000428; 6.8e-05; false; 0.060091;0.08; 0.046126; 0.017245;0.0027879999999999997;0.009368999999999999;0.012238; 0.005834; false; 0.097776;0.07; 0.04666; 0.017006;0.000427;0.004675;0.005782; 0.005571; false; 0.084199;ERR;ERR;ERR;1.19; 0.0997; 0.0000; 0.0095; 0.0004; 0.0002; False; 0.0101; 0.1104;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO; 0.195882685;MISSING;MISSING;MISSING;MISSING;MISSING;1.38;0.073802041;0.019224638000000002; 0.005006305; true; 0.050737173; 0.331470484
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.19;0.0784809;0.008637700000000002;0.0152414; 0.0512993000; True; 0.0797369000; 0.2242010000;0.04; 0.033892; 0.02019;0.00016299999999999998;6.8e-05; 9e-06; true; 0.057863;0.04; 0.034799; 0.019052;0.000189;5.9e-05; 1e-05; true; 0.057639;0.06; 0.036438; 0.022876;0.0066;0.000457;0.000444; 0.001753; true; 0.072079;0.05; 0.03991; 0.024013;0.001035;0.001229;0.0011140000000000002; 0.002478; true; 0.074379;ERR;ERR;ERR;1.27; 0.0758; 0.0000; 0.0011; 0.0000; 0.0000; True; 0.0012; 0.0774;6.45; 0.0730; 0.0074; 0.8189; 4.7225; True; 5.5422; 5.6246;1.19; 0.0861; 0.0096; 0.0038;0.0038; 0.0039; True; 0.0077; 0.1040;1.62;0.264781308;0.053512128000000006; 0.01090249; true; 0.074053977; 0.555525391;1.2;0.07228225499999999;0.0034966369999999995; 0.005196153; true; 0.015371478; 0.288337214
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.17;0.0702358;0.008100399999999999;0.014843199999999999; 0.0467690000; True; 0.0740498000; 0.2119355000;0.03; 0.022285; 0.018338;0.00023700000000000001;8e-05; 5.7e-05; true; 0.043887;0.03; 0.026506; 0.016741;0.000282;9.5e-05; 9e-06; true; 0.047114;0.03; 0.022401; 0.014821;0.004302;0.000629;0.0006699999999999999; 0.000838; true; 0.046746;0.04; 0.027377; 0.016912;0.0008069999999999999;0.0016629999999999998;0.001648; 0.002239; true; 0.055072;ERR;ERR;ERR;1.23; 0.0939; 0.0000; 0.0010; 0.0000; 0.0000; True; 0.0011; 0.0955;2.25; 0.0569; 0.0048; 0.2888; 0.9240; True; 1.2129; 1.2757;1.31; 0.0607; 0.0087; 0.0085;0.0022; 0.0023; True; 0.0108; 0.0805;1.57;0.16307675099999996;0.045581206; 0.014951969; true; 0.068553627; 0.352172491;1.32;0.04816735;0.004293142000000001; 0.003233152; true; 0.016027633; 0.213561252
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.16;0.09812180000000001;0.0057505;0.010927500000000001; 0.0241736000; False; 0.0436329000; 0.2303813000;0.02; 0.016306; 0.009683;0.000295;0.000106; 0.000115; false; 0.028281;0.04; 0.029725; 0.01467;0.0005740000000000001;0.000177; 6.8e-05; false; 0.047727;0.04; 0.027296; 0.013697;0.002438;0.0014130000000000002;0.001604; 0.003636; false; 0.052271;0.03; 0.020787; 0.013961;0.00059;0.0024000000000000002;0.002682; 0.003011; false; 0.046958;ERR;ERR;ERR;1.21; 0.0659; 0.0000; 0.0018; 0.0001; 0.0001; False; 0.0022; 0.0685;3.18; 0.0625; 0.0035; 0.5151; 1.5409; False; 2.0561; 2.1233;1.25; 0.0660; 0.0063; 0.0191;0.0048; 0.0050; False; 0.0242; 0.0969;1.75;0.32303440699999997;0.058738654; 0.008064758; true; 0.074502966; 0.647256789;1.21;0.052355522999999994;0.007635237; 0.002038614; true; 0.021247217; 0.241275848
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata;0.2;0.12294460000000001;0.026595;0.031969700000000004; 0.0617170000; True; 0.1236230000; 0.2952818000;0.04; 0.028399; 0.018821;0.00017099999999999998;4.7e-05; 1e-05; true; 0.049773;0.04; 0.037824; 0.014109;0.00010200000000000001;3.2999999999999996e-05; 7e-06; true; 0.0537;0.05; 0.0446; 0.022094;0.00275;0.000557;0.0008580000000000001; 3.9e-05; true; 0.073129;0.03; 0.029234; 0.016863;0.00030399999999999996;0.000941;0.000695; 0.000468; true; 0.050896;ERR;ERR;ERR;1.29; 0.1286; 0.0000; 0.0009; 0.0000; 0.0000; True; 0.0011; 0.1300;2.62; 0.1110; 0.0053; 0.4234; 1.0148; True; 1.4383; 1.5557;1.3; 0.1026; 0.0059; 0.0054;0.0006; 0.0006; True; 0.0060; 0.1149;1.64;0.7543979460000001;0.133368602; 0.028404702; true; 0.179255857; 1.371122806;1.46;0.07476826299999999;0.006779016; 0.001074572; true; 0.015875303; 0.33367692
/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.21;0.11687910000000001;0.0095206;0.014229299999999999; 0.0480613000; True; 0.0780085000; 0.2703641000;0.09; 0.074459; 0.029707;0.00038;7.699999999999999e-05; 1e-05; true; 0.109267;0.09; 0.07878; 0.031906;0.00040800000000000005;7.9e-05; 1e-05; true; 0.116743;0.12; 0.078225; 0.030672;0.013012;0.001474;0.002614; 0.006508; true; 0.138053;0.11; 0.072838; 0.027901;0.0019309999999999998;0.001823;0.0018909999999999999; 0.018612; true; 0.13116;ERR;ERR;ERR;1.13; 0.0808; 0.0000; 0.0011; 0.0000; 0.0000; True; 0.0012; 0.0824;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;0.9; 0.0819; 0.0095; 0.0057;0.0197; 0.0198; True; 0.0255; 0.1173;2.4;0.4867336730000001;0.07147190399999999; 0.108505024; true; 0.186556907; 1.128139607;1.6;0.14085394099999998;0.005963173; 0.091216152; true; 0.112065734; 0.656555739
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata;0.11;0.0409608;0.005467199999999999;0.008283200000000001; 0.0236327000; True; 0.0394485000; 0.1077999000;0.02; 0.017368; 0.013043;1.9e-05;1.5e-05; 9e-06; true; 0.032613;0.04; 0.030086; 0.013629;1.9e-05;2.2e-05; 1.1e-05; true; 0.045541;0.03; 0.03229; 0.013479;0.002677;4.6e-05;2.9e-05; 0.000337; true; 0.050609;0.04; 0.043226; 0.023385;0.000457;0.0006490000000000001;0.0011859999999999998; 0.001859; true; 0.073739;ERR;ERR;ERR;1.21; 0.1018; 0.0000; 0.0006; 0.0000; 0.0000; True; 0.0007; 0.1036;2.38; 0.0625; 0.0034; 0.0455; 1.1422; True; 1.1878; 1.2543;1.3; 0.0630; 0.0049; 0.0020;0.0018000000000000002; 0.0019; True; 0.0039; 0.0721;TO;0.181261251;MISSING;MISSING;MISSING;MISSING;MISSING;1.17;0.066416371;0.005880354; 0.009085017; true; 0.04315492; 0.34176984
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.2;0.1074652;0.0089822;0.0146298; 0.0674163000; True; 0.0953482000; 0.3112890000;0.03; 0.039729; 0.02238;2.2000000000000003e-05;2.1000000000000002e-05; 8e-06; true; 0.064107;0.02; 0.03841; 0.023084;2.3e-05;2.1000000000000002e-05; 8e-06; true; 0.064111;0.03; 0.040469; 0.023358;0.002344;3.2999999999999996e-05;2.8000000000000003e-05; 0.000718; true; 0.069604;0.04; 0.045839; 0.023056;0.000437;0.002305;0.001473; 0.002721; true; 0.079647;ERR;ERR;ERR;1.28; 0.0685; 0.0000; 0.0009; 0.0000; 0.0000; True; 0.0010; 0.0700;0.97; 0.0458; 0.0016; 0.0116; 0.1119; True; 0.1235; 0.1713;0.87; 0.0549; 0.0027; 0.0004;0.002; 0.0021; True; 0.0025; 0.0603;1.66;0.322756173;0.038413869; 0.012577462; true; 0.060567002; 0.781016995;1.64;0.08713274499999998;0.003278955; 0.021538508; true; 0.05869618; 0.414127453
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.21;0.10898840000000001;0.0124489;0.0173287; 0.0484902000; True; 0.0833008000; 0.2854850000;0.04; 0.035798; 0.018515;2.4e-05;1.6e-05; 9e-06; true; 0.057018;0.04; 0.03576; 0.017343;2.1000000000000002e-05;2e-05; 1e-05; true; 0.055778;0.05; 0.037259; 0.017456;0.0028480000000000003;3.1e-05;1.9e-05; 0.000452; true; 0.06059;0.05; 0.036061; 0.019133;0.000514;0.001;0.0007719999999999999; 0.001692; true; 0.063388;ERR;ERR;ERR;1.22; 0.0758; 0.0000; 0.0008; 0.0000; 0.0000; True; 0.0009; 0.0770;1.56; 0.1094; 0.0039; 0.0632; 0.3786; True; 0.4419; 0.5558;1.3; 0.1083; 0.0063; 0.0008;0.0024000000000000002; 0.0026; True; 0.0034; 0.1192;1.48;0.24185131000000004;0.062711447; 0.015463148; true; 0.087879777; 0.523475492;1.18;0.033123733;0.003091153; 0.002866052; true; 0.015248755; 0.178157433
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.21;0.10132300000000001;0.0090216;0.0143865; 0.0420040000; True; 0.0699956000; 0.2278245000;0.13; 0.097897; 0.045925;2.6000000000000002e-05;1.6e-05; 6.6e-05; true; 0.151065;0.13; 0.101162; 0.045559;2.6000000000000002e-05;1.9e-05; 1.4e-05; true; 0.153969;0.18; 0.103314; 0.045793;0.022025;9.3e-05;2.4e-05; 0.012658; true; 0.190664;0.29; 0.10824; 0.046386;0.003118;0.0010780000000000002;0.000867; 0.140529; true; 0.308449;ERR;ERR;ERR;1.3; 0.1293; 0.0000; 0.0003; 0.0000; 0.0000; True; 0.0004; 0.1300;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.26; 0.1125; 0.0148; 0.0003;0.1746; 0.1752; True; 0.1756; 0.3035;2.65;0.5542210670000001;0.108937192; 0.048145594; true; 0.163559345; 0.871649864;1.96;0.05136450099999999;0.002768857; 0.260270456; true; 0.278650045; 0.531331852
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.17;0.05672;0.0085334;0.0132164; 0.0373649000; True; 0.0630208000; 0.1722520000;0.01; 0.011571; 0.010663;7.199999999999999e-05;4.3e-05; 8e-06; true; 0.02465;0.01; 0.012279; 0.010234;7.2e-05;2.9000000000000004e-05; 9e-06; true; 0.024505;0.02; 0.012808; 0.01027;0.002388;0.000176;0.00011599999999999999; 0.00011; true; 0.027823;0.02; 0.012885; 0.010104;0.00038100000000000005;0.000923;0.0007260000000000001; 0.001053; true; 0.029379;ERR;ERR;ERR;0.82; 0.0199; 0.0000; 0.0002; 0.0000; 0.0000; True; 0.0003; 0.0204;0.98; 0.0202; 0.0012; 0.0214; 0.0898; True; 0.1112; 0.1330;0.88; 0.0192; 0.0024; 0.0015;0.0011; 0.0012; True; 0.0027; 0.0245;1.42;0.24568044;0.038207589; 0.014660829; true; 0.059239034; 0.553681829;1.0;0.032505242000000004;0.02291657; 0.001667152; true; 0.031282819; 0.287334048
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.19;0.0642986;0.009213;0.0149805; 0.0467932000; True; 0.0742630000; 0.1810606000;0.03; 0.024836; 0.013214;0.000319;7.3e-05; 8e-06; true; 0.040973;0.03; 0.024364; 0.01274;0.000308;7.1e-05; 8e-06; true; 0.039863;0.04; 0.025969; 0.013146;0.004343;0.000906;0.0011480000000000001; 0.001394; true; 0.049344;0.04; 0.025989; 0.013586;0.0007;0.0013089999999999998;0.0011149999999999999; 0.001936; true; 0.047977;ERR;ERR;ERR;1.24; 0.0990; 0.0000; 0.0012; 0.0000; 0.0000; True; 0.0013; 0.1009;7.83; 0.0993; 0.0089; 0.3940; 6.8526; True; 7.2473; 7.3567;1.26; 0.0950; 0.0131; 0.0148;0.0043; 0.0046; True; 0.0194; 0.1279;1.4;0.13419843;0.038631744; 0.009689477; true; 0.05469628; 0.311755863;1.15;0.044082228;0.002829344; 0.007790707; true; 0.017999952; 0.224816975
