name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08621.mata;0.15; 0.0374403000;0.0084905; 0.0418641000; 0.0001893000; False; 0.0581617000; 0.1476190000;0.0; 0.002388; 0.000877; 9.8e-05; 6.6e-05; false; 0.004416;0.0; 0.002291; 0.000913; 9.9e-05; 6.6e-05; false; 0.004337;0.01; 0.002411; 0.001368; 0.006251; 0.002728; 0.002604; false; 0.01597;0.01; 0.002237; 0.000209; 0.003544; 0.001901; 0.001481; false; 0.010746;ERR;0.97; 0.0076; 0.0000; 0.0016; 0.0002; 0.0000; False; 0.0018; 0.0099;1.17; 0.0107; 0.0043; 0.0104; 0.0131; 0.0014; False; 0.0145; 0.0297;1.16; 0.0097; 0.0018; 0.0016; 0.0050; 0.0001; False; 0.0051; 0.0168;1.33; 0.197609884; 0.059127201; 0.00211778; false; 0.067549542; 0.35084385;1.11; 0.030660229; 0.014650511; 2.5304E-5; false; 0.021373984; 0.155770663
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08650.mata;0.12; 0.0391075000;0.0089881; 0.0065313000; 0.0001869000; False; 0.0183987000; 0.1110757000;0.0; 0.001045; 0.00113; 0.000214; 3.4e-05; false; 0.003433;0.0; 0.000888; 0.001068; 0.000162; 3e-05; false; 0.00313;0.02; 0.00105; 0.000702; 0.009326; 0.004771; 0.003855; false; 0.020156;0.01; 0.001039; 0.00011; 0.004755; 0.002653; 0.002205; false; 0.012096;ERR;0.96; 0.0064; 0.0000; 0.0019; 0.0003; 0.0000; False; 0.0023; 0.0091;1.2; 0.0084; 0.0013; 0.0022; 0.0052; 0.0013; False; 0.0065; 0.0165;1.27; 0.0098; 0.0023; 0.0028; 0.0108; 0.0001; False; 0.0109; 0.0233;1.51; 0.161224393; 0.093396106; 0.015812557; false; 0.116511078; 0.428045866;0.81; 0.020722189; 0.012772308; 3.2455E-5; false; 0.02030142; 0.117499336
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08686.mata;0.13; 0.0296897000;0.006100400000000001; 0.0476995000; 0.0002572000; False; 0.0561579000; 0.1240513000;0.0; 0.004156; 0.000555; 5.6e-05; 4.8e-05; false; 0.005802;0.0; 0.004529; 0.000614; 6.1e-05; 2.8e-05; false; 0.006225;0.01; 0.004585; 0.002036; 0.003609; 0.001239; 0.001168; false; 0.01333;0.0; 0.004199; 0.000307; 0.002514; 0.001215; 0.001251; false; 0.010789;ERR;1.3; 0.0183; 0.0000; 0.0025; 0.0002; 0.0000; False; 0.0027; 0.0216;0.97; 0.0114; 0.0060; 0.0101; 0.0115; 0.0015; False; 0.0130; 0.0306;1.24; 0.0158; 0.0051; 0.0034; 0.0099; 0.0001; False; 0.0101; 0.0315;1.6; 0.167067009; 0.08412832; 0.004497654; false; 0.094846047; 0.396907773;1.29; 0.067939791; 0.012970908; 3.9896E-5; false; 0.021176044; 0.246854349
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08692.mata;0.15; 0.0415048000;0.0104265; 0.0561501000; 0.0001427000; False; 0.0696911000; 0.1543878000;0.0; 0.002713; 0.000864; 0.0001; 6.8e-05; false; 0.004722;0.0; 0.003213; 0.001706; 0.000251; 0.000128; false; 0.006895;0.02; 0.003202; 0.001843; 0.012033; 0.004923; 0.004856; false; 0.027514;0.02; 0.002837; 0.000295; 0.006917; 0.003364; 0.00267; false; 0.017611;ERR;1.3; 0.0141; 0.0000; 0.0039; 0.0006; 0.0000; False; 0.0046; 0.0196;1.05; 0.0080; 0.0025; 0.0104; 0.0127; 0.0011; False; 0.0139; 0.0246;1.22; 0.0118; 0.0038; 0.0042; 0.0155; 0.0001; False; 0.0156; 0.0316;1.76; 0.218520813; 0.075326645; 0.002680653; false; 0.085141568; 0.415281622;0.97; 0.062711656; 0.044781368; 3.5613E-5; false; 0.059368982; 0.267988139
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08717.mata;0.17; 0.0499533000;0.009695500000000001; 0.0517298000; 0.0002203000; False; 0.0646450000; 0.1706404000;0.01; 0.012397; 0.002131; 0.000184; 4.1e-05; false; 0.017075;0.01; 0.012164; 0.002073; 0.000247; 4.3e-05; false; 0.016892;0.02; 0.012324; 0.006588; 0.00768; 0.001495; 0.001461; false; 0.031246;0.02; 0.012817; 0.000986; 0.00606; 0.002535; 0.001922; false; 0.026805;ERR;1.05; 0.0265; 0.0000; 0.0036; 0.0003; 0.0000; False; 0.0040; 0.0310;0.94; 0.0186; 0.0311; 0.0524; 0.0539; 0.0038; False; 0.0577; 0.1077;1.11; 0.0250; 0.0118; 0.0149; 0.0206; 0.0001; False; 0.0207; 0.0578;1.82; 0.221802555; 0.061923052; 0.005453923; false; 0.074160774; 0.47413378;1.34; 0.045516027; 0.04149771; 4.752E-5; false; 0.048137275; 0.273193285
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08769.mata;0.2; 0.0644493000;0.010034099999999999; 0.0544831000; 0.0002033000; False; 0.0675367000; 0.1975751000;0.07; 0.049853; 0.015017; 0.001545; 0.000136; false; 0.076251;0.06; 0.045747; 0.016454; 0.001363; 0.000115; false; 0.072742;0.21; 0.053464; 0.028642; 0.074174; 0.025146; 0.02542; false; 0.21235;0.1; 0.05115; 0.003771; 0.023971; 0.007639; 0.007198; false; 0.099867;ERR;1.04; 0.0452; 0.0000; 0.0146; 0.0010; 0.0000; False; 0.0157; 0.0623;2.15; 0.0859; 0.0720; 0.6746; 0.7388; 0.1029; False; 0.8418; 1.0006;1.15; 0.0460; 0.0155; 0.0431; 0.0680; 0.0001; False; 0.0681; 0.1303;3.22; 0.60297075; 0.180960154; 0.002375796; false; 0.190544261; 1.012755357;1.93; 0.146393192; 0.071708009; 3.2307E-5; false; 0.079255462; 0.504084209
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08817.mata;0.13; 0.0420158000;0.005847099999999999; 0.0377219000; 0.0001465000; False; 0.0453283000; 0.1282473000;0.05; 0.04597; 0.010372; 0.000817; 8.8e-05; false; 0.062395;0.07; 0.050652; 0.015046; 0.001326; 0.000123; false; 0.076884;0.16; 0.028164; 0.018014; 0.056419; 0.028076; 0.029087; false; 0.162861;0.09; 0.037979; 0.003724; 0.026773; 0.01439; 0.013818; false; 0.100644;ERR;1.1; 0.0482; 0.0000; 0.0154; 0.0012; 0.0000; False; 0.0166; 0.0662;1.95; 0.0655; 0.0404; 0.5934; 0.6254; 0.0895; False; 0.7150; 0.8217;1.5; 0.0725; 0.0316; 0.0900; 0.1347; 0.0001; False; 0.1349; 0.2401;3.57; 0.652463731; 0.179550975; 0.002348335; false; 0.196437129; 1.146151753;2.17; 0.178161389; 0.169167029; 3.24E-5; false; 0.18969622; 0.685386457
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08868.mata;0.18; 0.0771775000;0.012369; 0.0136233000; 0.0003258000; False; 0.0289544000; 0.1705766000;0.06; 0.02629; 0.019018; 0.00572; 0.000676; false; 0.073353;0.08; 0.032175; 0.018461; 0.006357; 0.000599; false; 0.082287;0.36; 0.032031; 0.034936; 0.12305; 0.07084; 0.073142; false; 0.344753;0.17; 0.031438; 0.003956; 0.059242; 0.032458; 0.034862; false; 0.173301;ERR;1.37; 0.0638; 0.0000; 0.0302; 0.0149; 0.0000; False; 0.0452; 0.1133;3.53; 0.0758; 0.8875; 1.1941; 1.2378; 0.2843; False; 1.5222; 2.4878;1.56; 0.0656; 0.0677; 0.0889; 0.1875; 0.0001; False; 0.1876; 0.3240;3.39; 0.566982099; 0.294189454; 0.002418313; false; 0.316216479; 1.076283407;1.91; 0.131718663; 0.331637514; 3.0694E-5; false; 0.355928261; 0.817172318
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08891.mata;0.23; 0.0875384000;0.009438499999999999; 0.0484647000; 0.0002122000; False; 0.0606665000; 0.2229495000;0.05; 0.053896; 0.002598; 0.000121; 6e-05; false; 0.066849;0.06; 0.055412; 0.00389; 0.000254; 0.000144; false; 0.070353;0.17; 0.082965; 0.054531; 0.021759; 0.005196; 0.005493; false; 0.178345;0.11; 0.087781; 0.007555; 0.013657; 0.003274; 0.002828; false; 0.124868;ERR;1.27; 0.1305; 0.0000; 0.0046; 0.0002; 0.0000; False; 0.0049; 0.1362;1.41; 0.1075; 0.0924; 0.1107; 0.1152; 0.0091; False; 0.1245; 0.3251;1.39; 0.1395; 0.0525; 0.0327; 0.0451; 0.0001; False; 0.0453; 0.2385;2.78; 0.471195181; 0.103200325; 0.002395995; false; 0.133227917; 0.843727322;2.06; 0.218296499; 0.013310063; 3.2671E-5; false; 0.020917751; 0.6256288
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08893.mata;0.16; 0.0312471000;0.0095704; 0.0524385000; 0.0002674000; False; 0.0653359000; 0.1486609000;0.0; 0.000849; 0.001224; 0.000199; 0.000104; false; 0.00336;0.0; 0.001153; 0.0011; 0.000124; 5.9e-05; false; 0.003237;0.01; 0.001399; 0.000816; 0.00709; 0.002631; 0.00223; false; 0.014593;0.01; 0.001432; 0.000152; 0.00433; 0.002148; 0.001676; false; 0.011029;ERR;1.16; 0.0085; 0.0000; 0.0025; 0.0003; 0.0000; False; 0.0029; 0.0118;1.03; 0.0058; 0.0010; 0.0073; 0.0087; 0.0010; False; 0.0098; 0.0167;1.24; 0.0097; 0.0024; 0.0043; 0.0093; 0.0001; False; 0.0094; 0.0218;1.55; 0.2257989; 0.088221104; 0.006195223; false; 0.109322005; 0.411241875;1.08; 0.030557062; 0.021707812; 3.6543E-5; false; 0.029652299; 0.151876077
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08923.mata;0.11; 0.0237827000;0.0053855000000000005; 0.0287316000; 0.0001236000; False; 0.0358090000; 0.0931890000;0.0; 0.001082; 0.000338; 3.4e-05; 2.6e-05; false; 0.001881;0.0; 0.001097; 0.000313; 4.5e-05; 2.5e-05; false; 0.001885;0.0; 0.00106; 0.000581; 0.001916; 0.00061; 0.000645; false; 0.005137;0.01; 0.001658; 0.000146; 0.00229; 0.001172; 0.000927; false; 0.007388;ERR;1.01; 0.0066; 0.0000; 0.0008; 0.0001; 0.0000; False; 0.0010; 0.0078;1.14; 0.0099; 0.0022; 0.0093; 0.0110; 0.0007; False; 0.0117; 0.0242;1.11; 0.0067; 0.0015; 0.0012; 0.0030; 0.0001; False; 0.0031; 0.0115;1.42; 0.149396875; 0.118273095; 0.001925659; false; 0.136590781; 0.399839872;1.14; 0.028340312; 0.014768721; 3.1602E-5; false; 0.025464399; 0.16106542
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08956.mata;0.19; 0.0913414000;0.0093772; 0.0068246000; 0.0001861000; False; 0.0191334000; 0.1882649000;0.1; 0.089727; 0.007416; 0.000553; 0.000273; false; 0.113667;0.09; 0.090416; 0.006532; 0.000568; 0.000298; false; 0.11262;0.2; 0.092781; 0.045759; 0.029007; 0.014688; 0.013574; false; 0.207194;0.07; 0.049256; 0.003463; 0.011245; 0.003831; 0.003387; false; 0.077295;ERR;1.13; 0.0754; 0.0000; 0.0082; 0.0006; 0.0000; False; 0.0089; 0.0856;1.81; 0.1485; 0.1869; 0.3193; 0.3318; 0.0331; False; 0.3650; 0.7019;1.07; 0.0736; 0.0409; 0.0242; 0.0369; 0.0001; False; 0.0370; 0.1531;3.2; 0.561043729; 0.206557106; 0.00247944; false; 0.215553405; 1.051302191;2.38; 0.255202196; 0.035552441; 3.6407E-5; false; 0.050837986; 0.883246332
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09008.mata;0.16; 0.0400942000;0.0088758; 0.0477701000; 0.0001914000; False; 0.0597188000; 0.1558750000;0.0; 0.000943; 0.00272; 0.000176; 8.3e-05; false; 0.004665;0.0; 0.000931; 0.00295; 0.000186; 0.000134; false; 0.005038;0.02; 0.001024; 0.000746; 0.010821; 0.004046; 0.004208; false; 0.021239;0.01; 0.001037; 0.000117; 0.008063; 0.002836; 0.002418; false; 0.015739;ERR;1.06; 0.0058; 0.0000; 0.0026; 0.0001; 0.0000; False; 0.0028; 0.0089;1.1; 0.0091; 0.0010; 0.0165; 0.0175; 0.0008; False; 0.0184; 0.0287;1.3; 0.0094; 0.0023; 0.0165; 0.0255; 0.0001; False; 0.0256; 0.0377;1.67; 0.265999132; 0.102595232; 0.00214932; false; 0.111905041; 0.477946888;1.09; 0.019797335; 0.038674728; 4.7077E-5; false; 0.050237034; 0.156998216
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09052.mata;0.18; 0.0845393000;0.0088069; 0.0063769000; 0.0002190000; False; 0.0179999000; 0.2189628000;0.1; 0.087501; 0.007226; 0.000439; 0.00024; false; 0.110153;0.08; 0.08785; 0.003389; 0.000172; 0.000125; false; 0.098728;0.19; 0.093211; 0.046789; 0.027652; 0.011169; 0.011533; false; 0.201779;0.07; 0.048909; 0.003416; 0.011409; 0.003616; 0.00323; false; 0.07687;ERR;1.28; 0.1330; 0.0000; 0.0124; 0.0008; 0.0000; False; 0.0133; 0.1481;1.74; 0.1410; 0.1423; 0.2573; 0.2893; 0.0328; False; 0.3222; 0.6068;1.51; 0.2887; 0.1230; 0.0450; 0.0692; 0.0001; False; 0.0694; 0.4828;3.3; 0.545742907; 0.152505312; 0.002179177; false; 0.16664351; 1.036559737;1.94; 0.335030247; 0.025599427; 3.0159E-5; false; 0.037441644; 0.67170196
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09085.mata;0.1; 0.0237556000;0.0055032; 0.0286927000; 0.0001239000; False; 0.0360757000; 0.0980458000;0.0; 0.001261; 0.000516; 5.1e-05; 4.1e-05; false; 0.002512;0.0; 0.002272; 0.000943; 8.9e-05; 6.2e-05; false; 0.004393;0.01; 0.002342; 0.001403; 0.005706; 0.002216; 0.002057; false; 0.01428;0.01; 0.002321; 0.000237; 0.003366; 0.001845; 0.001412; false; 0.01056;ERR;1.15; 0.0104; 0.0000; 0.0020; 0.0002; 0.0000; False; 0.0022; 0.0131;1.32; 0.0109; 0.0037; 0.0117; 0.0145; 0.0015; False; 0.0161; 0.0310;1.17; 0.0107; 0.0025; 0.0022; 0.0058; 0.0001; False; 0.0060; 0.0194;1.47; 0.229611409; 0.065272796; 0.002409593; false; 0.074978637; 0.421256103;1.13; 0.062601928; 0.02872416; 4.8511E-5; false; 0.050798658; 0.263267551
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09099.mata;0.17; 0.0538785000;0.0089401; 0.0458197000; 0.0001768000; False; 0.0575203000; 0.1703382000;0.03; 0.026471; 0.001395; 7.4e-05; 5.2e-05; false; 0.03222;0.03; 0.026304; 0.00122; 6.8e-05; 5.3e-05; false; 0.031543;0.05; 0.027904; 0.012426; 0.005627; 0.001599; 0.001587; false; 0.052505;0.03; 0.026788; 0.001858; 0.004122; 0.001429; 0.000926; false; 0.039303;ERR;1.31; 0.0487; 0.0000; 0.0027; 0.0001; 0.0000; False; 0.0029; 0.0522;1.25; 0.0351; 0.0298; 0.0181; 0.0191; 0.0018; False; 0.0209; 0.0862;1.28; 0.0547; 0.0357; 0.0130; 0.0177; 0.0001; False; 0.0178; 0.1089;1.93; 0.358068213; 0.052161885; 0.002218626; false; 0.06054287; 0.673921014;1.21; 0.10457625; 0.007095831; 3.2932E-5; false; 0.013543824; 0.29908664
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09109.mata;0.15; 0.0381357000;0.008578500000000001; 0.0479173000; 0.0002007000; False; 0.0593137000; 0.1884299000;0.0; 0.001696; 0.001112; 0.00011; 3.6e-05; false; 0.003994;0.0; 0.001686; 0.001116; 0.000107; 3.6e-05; false; 0.003975;0.01; 0.001758; 0.001077; 0.006653; 0.002633; 0.0023; false; 0.014946;0.01; 0.001732; 0.00018; 0.003926; 0.002003; 0.001587; false; 0.010737;ERR;1.15; 0.0079; 0.0000; 0.0021; 0.0003; 0.0000; False; 0.0025; 0.0110;1.07; 0.0098; 0.0034; 0.0146; 0.0174; 0.0023; False; 0.0198; 0.0333;0.93; 0.0063; 0.0017; 0.0018; 0.0052; 0.0001; False; 0.0053; 0.0136;1.59; 0.152611692; 0.099548374; 0.001987788; false; 0.109231284; 0.428386626;1.17; 0.031692459; 0.01996681; 2.8378E-5; false; 0.044364608; 0.236115274
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09150.mata;0.16; 0.0376295000;0.0093288; 0.0501164000; 0.0001964000; False; 0.0623472000; 0.1540268000;0.0; 0.000859; 0.001155; 0.000121; 3.4e-05; false; 0.003121;0.0; 0.000779; 0.001174; 0.000115; 3.3e-05; false; 0.003051;0.01; 0.000863; 0.000623; 0.007468; 0.003484; 0.003177; false; 0.016037;0.01; 0.000885; 0.000102; 0.00427; 0.002233; 0.001793; false; 0.010512;ERR;1.06; 0.0057; 0.0000; 0.0014; 0.0001; 0.0000; False; 0.0016; 0.0077;1.24; 0.0080; 0.0009; 0.0090; 0.0122; 0.0012; False; 0.0134; 0.0227;1.24; 0.0059; 0.0012; 0.0013; 0.0076; 0.0001; False; 0.0078; 0.0153;1.26; 0.134570154; 0.065756815; 0.001843516; false; 0.084646112; 0.319187258;1.02; 0.02193494; 0.012908693; 3.1913E-5; false; 0.021062363; 0.161349197
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09179.mata;0.15; 0.0786954000;0.009351799999999999; 0.0139048000; 0.0003293000; False; 0.0263293000; 0.1816511000;0.03; 0.024362; 0.004021; 0.000723; 7.3e-05; false; 0.035952;0.03; 0.024587; 0.004183; 0.000796; 6e-05; false; 0.036575;0.09; 0.024575; 0.016947; 0.023986; 0.010187; 0.01094; false; 0.091117;0.05; 0.025451; 0.002163; 0.011446; 0.006919; 0.005677; false; 0.056729;ERR;1.26; 0.0432; 0.0000; 0.0076; 0.0014; 0.0000; False; 0.0091; 0.0538;1.69; 0.0449; 0.4189; 0.1835; 0.1923; 0.0190; False; 0.2114; 0.6760;1.38; 0.0600; 0.0412; 0.0303; 0.0562; 0.0001; False; 0.0564; 0.1589;2.27; 0.301003667; 0.133129938; 0.002313405; false; 0.141927338; 0.598137367;1.63; 0.095063547; 0.056552655; 3.5519E-5; false; 0.062193983; 0.40725939
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09190.mata;0.13; 0.0528225000;0.0056778; 0.0040063000; 0.0001290000; False; 0.0116691000; 0.1806565000;0.05; 0.04718; 0.003667; 0.000218; 0.000134; false; 0.059335;0.05; 0.047642; 0.003622; 0.000203; 0.000131; false; 0.059006;0.17; 0.062862; 0.047098; 0.029037; 0.013339; 0.013726; false; 0.175709;0.12; 0.077059; 0.007463; 0.021443; 0.006921; 0.006266; false; 0.131026;ERR;1.33; 0.1447; 0.0000; 0.0112; 0.0009; 0.0000; False; 0.0122; 0.1586;1.45; 0.0868; 0.1340; 0.2124; 0.2256; 0.0290; False; 0.2548; 0.4766;1.49; 0.1442; 0.0779; 0.0464; 0.0966; 0.0001; False; 0.0968; 0.3240;2.67; 0.371884244; 0.142481786; 0.004148389; false; 0.16439819; 0.771216196;2.11; 0.192939346; 0.019156242; 3.7889E-5; false; 0.03181513; 0.69561846
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09195.mata;0.17; 0.0460063000;0.008739; 0.0471770000; 0.0002481000; False; 0.0588389000; 0.1597487000;0.01; 0.014876; 0.001189; 9.9e-05; 3.7e-05; false; 0.018927;0.01; 0.01321; 0.001243; 0.000161; 6.7e-05; false; 0.017509;0.02; 0.013814; 0.004397; 0.00365; 0.001129; 0.001476; false; 0.026292;0.02; 0.014693; 0.001087; 0.003971; 0.001657; 0.001234; false; 0.025401;ERR;1.14; 0.0225; 0.0000; 0.0017; 0.0001; 0.0000; False; 0.0019; 0.0248;1.2; 0.0294; 0.0228; 0.0347; 0.0357; 0.0031; False; 0.0389; 0.0915;1.21; 0.0303; 0.0085; 0.0071; 0.0101; 0.0001; False; 0.0102; 0.0494;1.87; 0.280592538; 0.05834751; 0.002179348; false; 0.076168324; 0.547563075;1.22; 0.04146655; 0.016603046; 3.8354E-5; false; 0.02387736; 0.23079839
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09233.mata;0.13; 0.0415529000;0.0059612; 0.0388595000; 0.0001642000; False; 0.0469203000; 0.1293504000;0.07; 0.049256; 0.013885; 0.001617; 9.3e-05; false; 0.073911;0.06; 0.049546; 0.014988; 0.000885; 8e-05; false; 0.074418;0.21; 0.04759; 0.028357; 0.07299; 0.023826; 0.030442; false; 0.208876;0.12; 0.04869; 0.00441; 0.039931; 0.014468; 0.012794; false; 0.126707;ERR;1.12; 0.0752; 0.0000; 0.0188; 0.0014; 0.0000; False; 0.0204; 0.0978;1.93; 0.0711; 0.0439; 0.8743; 0.9105; 0.1241; False; 1.0347; 1.1506;1.28; 0.0842; 0.0312; 0.0755; 0.1237; 0.0001; False; 0.1238; 0.2402;3.46; 0.415841789; 0.261128542; 0.002400306; false; 0.28997309; 0.886610924;1.78; 0.090209169; 0.079898032; 4.6396E-5; false; 0.104886468; 0.527672717
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09248.mata;0.28; 0.0588470000;0.0107533; 0.1477923000; 0.0003859000; False; 0.1617708000; 0.2808352000;0.22; 0.026863; 0.191546; 0.001898; 0.000221; false; 0.228373;0.23; 0.029974; 0.19927; 0.002188; 0.000219; false; 0.239252;0.43; 0.028768; 0.013928; 0.322545; 0.031671; 0.031699; false; 0.432387;0.39; 0.029972; 0.002042; 0.334042; 0.011767; 0.011708; false; 0.393871;ERR;1.54; 0.0865; 0.0000; 0.2236; 0.0014; 0.0000; False; 0.2250; 0.3134;4.89; 0.0349; 0.0398; 3.9225; 3.9374; 0.2419; False; 4.1793; 4.2557;2.49; 0.0484; 0.0205; 1.3158; 1.3631; 0.0001; False; 1.3633; 1.4330;3.39; 1.076440964; 0.112413021; 0.001979793; false; 0.120421703; 1.386945257;2.33; 0.086326176; 0.340378147; 3.683E-5; false; 0.359737843; 0.702098035
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09312.mata;0.15; 0.0596056000;0.0060462; 0.0274897000; 0.0001381000; False; 0.0353949000; 0.1436257000;0.09; 0.079268; 0.00876; 0.000691; 0.000327; false; 0.109527;0.13; 0.11162; 0.009659; 0.000724; 0.000339; false; 0.138438;0.24; 0.108081; 0.063082; 0.033728; 0.012972; 0.012983; false; 0.243233;0.17; 0.119475; 0.009468; 0.025825; 0.008126; 0.007037; false; 0.183564;ERR;1.33; 0.1826; 0.0000; 0.0157; 0.0011; 0.0000; False; 0.0169; 0.2017;1.62; 0.0941; 0.1786; 0.3032; 0.3207; 0.0526; False; 0.3734; 0.6478;1.45; 0.1640; 0.1060; 0.0505; 0.0682; 0.0001; False; 0.0684; 0.3406;3.35; 0.527716685; 0.160538069; 0.00223257; false; 0.17764364; 0.959851314;2.5; 0.343632595; 0.034488526; 4.4087E-5; false; 0.048868631; 0.8384022
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09322.mata;0.2; 0.0619055000;0.0107488; 0.0540492000; 0.0002359000; False; 0.0685473000; 0.2012967000;0.03; 0.031042; 0.002384; 0.000186; 5.5e-05; false; 0.037866;0.03; 0.030831; 0.002384; 0.000289; 5.3e-05; false; 0.037778;0.06; 0.029014; 0.015339; 0.010733; 0.003682; 0.004063; false; 0.065868;0.04; 0.030939; 0.002125; 0.00727; 0.002595; 0.002128; false; 0.049216;ERR;1.22; 0.0479; 0.0000; 0.0041; 0.0002; 0.0000; False; 0.0044; 0.0531;1.43; 0.0537; 0.0538; 0.0573; 0.0607; 0.0070; False; 0.0678; 0.1760;1.13; 0.0437; 0.0184; 0.0134; 0.0232; 0.0001; False; 0.0234; 0.0862;2.12; 0.301617639; 0.065708029; 0.002328163; false; 0.075149314; 0.624137923;1.25; 0.064967772; 0.020234201; 2.7572E-5; false; 0.027213921; 0.246720974
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09423.mata;0.16; 0.0424933000;0.0095971; 0.0506597000; 0.0002175000; False; 0.0639458000; 0.1508155000;0.0; 0.002312; 0.000382; 3.7e-05; 3e-05; false; 0.003368;0.0; 0.002251; 0.000306; 3e-05; 2.3e-05; false; 0.003157;0.0; 0.001893; 0.001277; 0.001472; 0.000508; 0.000465; false; 0.006083;0.0; 0.001288; 0.000113; 0.00096; 0.000508; 0.000226; false; 0.003921;ERR;1.15; 0.0077; 0.0000; 0.0006; 0.0000; 0.0000; False; 0.0007; 0.0086;1.09; 0.0111; 0.0032; 0.0049; 0.0056; 0.0004; False; 0.0061; 0.0207;1.02; 0.0077; 0.0019; 0.0029; 0.0041; 0.0001; False; 0.0042; 0.0140;1.24; 0.124515666; 0.050073236; 0.002007228; false; 0.058485881; 0.283226805;1.17; 0.052924153; 0.020161786; 3.2168E-5; false; 0.027500284; 0.26245116
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance09445.mata;0.17; 0.0679329000;0.0094419; 0.0491414000; 0.0002232000; False; 0.0615992000; 0.1872358000;0.0; 0.003752; 0.000719; 6.3e-05; 4.5e-05; false; 0.005532;0.0; 0.003748; 0.0007; 6.1e-05; 4.6e-05; false; 0.005497;0.01; 0.003822; 0.001961; 0.003653; 0.001276; 0.001294; false; 0.012725;0.01; 0.003851; 0.000322; 0.002691; 0.001323; 0.000817; false; 0.010474;ERR;1.03; 0.0094; 0.0000; 0.0014; 0.0001; 0.0000; False; 0.0016; 0.0113;1.25; 0.0148; 0.0053; 0.0104; 0.0118; 0.0013; False; 0.0132; 0.0337;1.2; 0.0116; 0.0045; 0.0042; 0.0092; 0.0001; False; 0.0093; 0.0257;1.33; 0.146237709; 0.045492413; 0.001809586; false; 0.054134531; 0.307535517;1.25; 0.054090113; 0.033444; 4.0268E-5; false; 0.050636666; 0.291685632
