name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-16-*.mata;TO;0.06261599999999999;0.5144225;5.7177998;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.04669; 0.093409;4.869302;0.9243499999999999;MISSING;MISSING;MISSING;TO; 0.059857; 0.112846;0.129654;18.611923;21.640427;MISSING;MISSING;MISSING;TO; 0.057063; 0.104414;0.016492000000000003;7.847241;21.307982000000003;MISSING;MISSING;MISSING;0.69; 0.050402; 0.097298;0.00011699999999999998; 5e-06; true; 0.221551;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.57;0.5943669429999998; 1.03455E-4; 0.00130065; false; 0.020531638; 1.138586412
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-17-*.mata;TO;0.1200609;0.6574652;8.4679049;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.04854; 0.095886;0.10476600000000001;18.932100000000002;20.064968;MISSING;MISSING;MISSING;TO; 0.060087; 0.110429;0.018349000000000004;6.926011;21.422304;MISSING;MISSING;MISSING;0.74; 0.056844; 0.112226;9.500000000000005e-05; 5e-06; true; 0.25913;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.42;0.374822868; 1.15559E-4; 0.001405306; false; 0.009848418; 0.795993706
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-18-*.mata;TO;0.10456180000000001;0.5791388;9.008162800000001;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.063555; 0.135579;4.6263760000000005;1.0163440000000001;MISSING;MISSING;MISSING;TO; 0.070821; 0.130416;0.09041400000000001;19.017046;22.847196999999998;MISSING;MISSING;MISSING;TO; 0.072353; 0.137344;0.023128999999999993;6.7972209999999995;21.395369;MISSING;MISSING;MISSING;0.75; 0.039968; 0.073466;6.799999999999999e-05; 4e-06; true; 0.175325;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.32;0.484051563; 1.27813E-4; 0.001607898; false; 0.008783215; 1.148129787
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-19-*.mata;TO;0.0962414;0.6111567;9.0695973;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.078722; 0.160742;0.18344599999999997;19.389843;32.597680999999994;MISSING;MISSING;MISSING;TO; 0.066226; 0.084134;0.013523000000000002;8.517207;22.141371;MISSING;MISSING;MISSING;0.71; 0.045192; 0.092943;9.000000000000003e-05; 4e-06; true; 0.211777;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.19;0.5277359449999999; 6.8443E-5; 0.013408072; false; 0.023155143; 1.357264496
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-2-*.mata;0.09;0.0311522;0.0071852999999999995; 0.0206248000; 0.0002192000; False; 0.0311424000; 0.1028846000;0.0; 0.000922; 0.005021; 0.004212; 0.001119; 0.000148; false; 0.013724;0.01; 0.0014; 0.00739; 0.007889; 0.001594; 0.000199; false; 0.022086;0.08; 0.001382; 0.007017;0.001558; 0.016685; 0.025387; 0.025103; false; 0.078856;0.05; 0.001287; 0.007454;0.000246; 0.008764; 0.017566; 0.015477; false; 0.053844;0.49; 0.001387; 0.006988; 3.3e-05; 4e-06; true; 0.010713;1.16; 0.0120; 0.0000; 0.0177; 0.0023; 0.0014; False; 0.0215; 0.0357;10.35; 0.0113; 0.0030; 5.1809; 4.2123; False; 9.3932; 9.4092;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.13;0.04733031; 1.10959E-4; 0.011974114; false; 0.018474787; 0.201188188
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-20-*.mata;TO;0.0728811;0.6976101;7.9777961;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.08498; 0.176962;0.19319999999999998;17.094141999999998;27.265113;MISSING;MISSING;MISSING;TO; 0.086996; 0.171746;0.026481999999999995;6.875783;23.579096;MISSING;MISSING;MISSING;0.91; 0.085487; 0.173859;0.00014; 1.2e-05; true; 0.406417;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.1;0.45054651999999995; 1.15029E-4; 0.001233356; false; 0.020127483; 1.201041542
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-21-*.mata;TO;0.06516169999999998;0.7676719999999999;9.003007400000001;MISSING;MISSING;MISSING;MISSING;TO; 0.094713; 0.202924;4.6127650000000004;0.992277;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.118999; 0.230738;0.227549;22.474628; 0.11732;MISSING;MISSING;MISSING;TO; 0.096373; 0.195755;0.03294;8.657426000000001;25.089308000000003;MISSING;MISSING;MISSING;0.74; 0.048906; 0.101647;9.400000000000005e-05; 4e-06; true; 0.239905;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.36;0.44153492299999997; 7.0919E-5; 8.32195E-4; false; 0.017636881; 1.039998299
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-22-*.mata;TO;0.12578830000000002;0.7015368999999999;9.3397001;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.10797; 0.228667;6.0757330000000005;1.2856100000000001;MISSING;MISSING;MISSING;TO; 0.087692; 0.184371;0.20209100000000002;24.311498999999998; 0.099276;MISSING;MISSING;MISSING;TO; 0.114072; 0.244386;0.037398;9.636385;27.002554;MISSING;MISSING;MISSING;0.83; 0.094223; 0.223617;8.399999999999997e-05; 3e-06; true; 0.479315;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.73;0.460878175; 1.18564E-4; 0.001370457; false; 0.011269099; 1.089296855
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-23-*.mata;TO;0.1189642;0.7506748;8.8365504;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.097713; 0.207317;0.21080199999999996;21.244844999999998; 0.13265;MISSING;MISSING;MISSING;TO; 0.115164; 0.242902;0.039290000000000005;7.27518;25.888759;MISSING;MISSING;MISSING;0.78; 0.059574; 0.240796;0.00013200000000000006; 5e-06; true; 0.49799;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;3.09;0.5638258830000001; 9.1132E-5; 0.001049039; false; 0.00719471; 1.31171982
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-24-*.mata;TO;0.12188879999999998;0.6156628;10.0758119;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.126627; 0.282851;5.472267;1.5465;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.132643; 0.281991;0.051385999999999994;8.536117;26.415768999999997;MISSING;MISSING;MISSING;1.08; 0.123456; 0.236067;0.00018800000000000004; 8e-06; true; 0.528864;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.1;0.515512379; 1.12686E-4; 0.001217292; false; 0.013249255; 1.435293013
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-25-*.mata;TO;0.13792480000000004;0.4409419;8.237135400000001;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.141751; 0.311456;0.35670500000000005;23.614549; 0.132555;MISSING;MISSING;MISSING;TO; 0.071868; 0.214406;0.029378000000000005;8.789437;30.412345000000002;MISSING;MISSING;MISSING;1.14; 0.131489; 0.282822;0.00018000000000000007; 6e-06; true; 0.65852;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.16;0.6001260970000001; 1.12679E-4; 0.001410507; false; 0.010133385; 1.522704349
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-26-*.mata;TO;0.1670287;0.6853612;10.4046743;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.155134; 0.354552;7.829854;1.625429;MISSING;MISSING;MISSING;TO; 0.15797; 0.351181;0.34332299999999993;29.036071999999997; 0.113242;MISSING;MISSING;MISSING;TO; 0.152946; 0.323203;0.06300499999999999;7.964335;32.703376;MISSING;MISSING;MISSING;1.22; 0.149132; 0.352421;0.000144; 5e-06; true; 0.775601;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.52;0.7022202590000002; 1.08341E-4; 0.001225654; false; 0.021211409; 1.759158714
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-27-*.mata;TO;0.13761440000000003;0.4358961;9.502904099999999;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.158406; 0.372459;0.41591000000000006;24.516316; 0.152767;MISSING;MISSING;MISSING;TO; 0.167136; 0.39079;0.06454200000000002;10.278451;26.059064000000003;MISSING;MISSING;MISSING;1.26; 0.164401; 0.376143;0.00019300000000000008; 7e-06; true; 0.848227;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.71;0.6144710309999999; 1.01028E-4; 0.001173508; false; 0.018991817; 1.541897681
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-28-*.mata;TO;0.19366279999999997;0.7429091;11.417115800000001;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.188473; 0.423444;0.35813099999999987;30.059844000000002; 0.128809;MISSING;MISSING;MISSING;TO; 0.175433; 0.360189;0.06513;8.988759;34.301011;MISSING;MISSING;MISSING;1.34; 0.162041; 0.368325;0.000145; 5e-06; true; 0.834808;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.7;0.818045196; 1.18694E-4; 0.001285556; false; 0.009492131; 1.82609336
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-29-*.mata;TO;0.2298158;0.7222853;11.8525652;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.188946; 0.354255;0.2857370000000001;24.011384; 0.095074;MISSING;MISSING;MISSING;TO; 0.193531; 0.445065;0.07164599999999999;11.168937;31.501710000000003;MISSING;MISSING;MISSING;1.5; 0.189951; 0.432298;0.00014699999999999997; 5e-06; true; 1.01127;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.12;0.8591370190000001; 9.2417E-5; 0.001114698; false; 0.007262901; 1.889738532
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-3-*.mata;3.31;0.0481161;0.166001;2.9501766000000003; 0.0002470000; False; 3.1239113000; 3.2291476000;1.06; 0.002689; 0.008405;0.824333;0.177309; 0.058124; false; 1.1813;1.21; 0.002107; 0.008249;0.860039;0.24463; 0.065203; false; 1.33119;8.57; 0.00276; 0.008535;0.003308;2.032514;2.826787; 2.88899; false; 7.76518;7.16; 0.002718; 0.00835;0.000656;1.043858;3.241724; 2.75005; false; 7.05055;0.33; 0.002342; 0.007929;3.4e-05; 4e-06; true; 0.013574;3.01; 0.0106; 0.0000; 1.4711; 0.4676; 0.1945; False; 2.1333; 2.3687;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.22;0.034025046; 9.797E-5; 0.00132204; false; 0.008802508; 0.195557904
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-30-*.mata;TO;0.16406080000000003;1.0445013;12.5745257;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.198723; 0.517073;7.529713;1.5985140000000002;MISSING;MISSING;MISSING;TO; 0.186131; 0.509818;0.4999500000000001;27.111281; 0.121363;MISSING;MISSING;MISSING;TO; 0.195638; 0.465268;0.083727;9.836631;25.758903999999998;MISSING;MISSING;MISSING;1.41; 0.206876; 0.480454;0.00012200000000000007; 6e-06; true; 0.947792;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.3;0.7698246230000002; 1.01115E-4; 0.001362455; false; 0.010915886; 1.72382756
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-31-*.mata;TO;0.17562699999999998;0.7705976;11.2194597;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.227205; 0.566479;0.389975;27.472693; 0.118217;MISSING;MISSING;MISSING;TO; 0.250656; 0.541951;0.09231699999999998;10.505385;34.223171;MISSING;MISSING;MISSING;1.38; 0.219816; 0.373956;0.000124; 3e-06; true; 0.871258;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.34;0.8655068489999997; 1.21657E-4; 0.001267289; false; 0.008352029; 1.818058913
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-32-*.mata;TO;0.24399879999999996;0.7983501;11.954713;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.136763; 0.355787;0.386242;26.872825; 0.150319;MISSING;MISSING;MISSING;TO; 0.248609; 0.552111;0.05239999999999999;12.045307;37.853262;MISSING;MISSING;MISSING;1.9; 0.252969; 0.590549;0.000218; 6e-06; true; 1.40871;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.9;0.9788623619999998; 9.4638E-5; 0.001108195; false; 0.007945944; 2.0151621
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-33-*.mata;TO;0.18497879999999994;0.7237734;15.1226039;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.240226; 0.616256;0.7008380000000001;36.041305; 0.166185;MISSING;MISSING;MISSING;TO; 0.137026; 0.371871;0.07839100000000003;12.438352;31.761416;MISSING;MISSING;MISSING;2.0; 0.26516; 0.738885;0.00017199999999999998; 5e-06; true; 1.60971;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.53;0.9002223030000001; 1.00824E-4; 0.00133533; false; 0.008882097; 2.014584382
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-34-*.mata;TO;0.21146019999999993;0.9142585;16.866798799999998;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.27228; 0.872791;0.5554969999999999;34.753244; 0.204631;MISSING;MISSING;MISSING;TO; 0.254899; 0.666676;0.12253000000000001;10.302893;38.346033999999996;MISSING;MISSING;MISSING;2.17; 0.262886; 0.713331;0.00018899999999999999; 6e-06; true; 1.65685;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.16;1.1394541340000002; 1.10615E-4; 0.001222772; false; 0.009380156; 2.215847506
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-35-*.mata;TO;0.17818879999999998;0.8019638;10.686916400000001;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.299511; 0.726693;0.9599359999999999;42.790238; 0.173716;MISSING;MISSING;MISSING;TO; 0.161919; 0.455499;0.068583;15.877087000000001;36.012581000000004;MISSING;MISSING;MISSING;1.97; 0.20205; 0.752779;0.00012199999999999998; 3e-06; true; 1.51573;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.25;1.2145329059999999; 1.37621E-4; 0.001317245; false; 0.02333923; 2.332190674
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-36-*.mata;TO;0.2536622;0.6472085999999999;12.5637647;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.308204; 0.752801;0.970184;36.834413; 0.177331;MISSING;MISSING;MISSING;TO; 0.319663; 0.82303;0.144915;15.617512;38.153354;MISSING;MISSING;MISSING;1.71; 0.279731; 0.439255;0.00014600000000000003; 4e-06; true; 1.18367;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.02;1.255472822; 2.18046E-4; 9.15216E-4; false; 0.006552241; 2.219421386
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-37-*.mata;TO;0.1366401;0.64265;12.1711416;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.294347; 0.628111;1.010165;42.047904; 0.171497;MISSING;MISSING;MISSING;TO; 0.308682; 0.521627;0.07955399999999999;14.961326;35.585803000000006;MISSING;MISSING;MISSING;2.37; 0.325207; 0.861275;0.0002259999999999999; 5e-06; true; 2.01286;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.75;1.2100491899999999; 1.13774E-4; 0.001044824; false; 0.006881314; 2.587317058
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-38-*.mata;TO;0.2573755;0.9298035;17.2132874;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.46061; 1.38556;1.0801429999999999;42.594476; 0.263842;MISSING;MISSING;MISSING;TO; 0.35517; 0.866026;0.150481;16.839064;33.191534;MISSING;MISSING;MISSING;2.08; 0.193124; 0.659601;0.00018499999999999992; 5e-06; true; 1.72614;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.33;1.46202734; 1.00864E-4; 0.001203177; false; 0.008427655; 2.553288976
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-39-*.mata;TO;0.21533529999999998;0.7477228;16.9791411;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.354822; 0.949698;1.230161;44.105225000000004; 0.175845;MISSING;MISSING;MISSING;TO; 0.368767; 0.964621;0.16665800000000003;16.548163;39.25527;MISSING;MISSING;MISSING;2.88; 0.390302; 1.27477;0.00029400000000000004; 8e-06; true; 2.66339;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;6.48;1.4807591130000002; 1.03872E-4; 0.001112137; false; 0.008208432; 2.74305595
