name;automata-runtime;automata-construction;automata-trim;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-inclusion_check;mata-old-inclusion_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-inclusion_check;java-brics-inclusion_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T121-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T121-rhs.mata;0.19;0.10910600000000001;0.0091827; 0.0505981000; False; 0.0654753000; 0.2676811000;0.07; 0.079902; 0.035591; 0.000126; false; 0.120567;0.08; 0.066426; 0.069167; 0.000313; false; 0.144063;0.11; 0.084307; 0.031426;0.010675; 0.013532; false; 0.144613;0.09; 0.076683; 0.03142;0.0016910000000000002; 0.013505; false; 0.129071;ERR;ERR;ERR;1.37; 0.1082; 0.0000; 0.0006; False; 0.0007; 0.1092;1.88; 0.1174; 0.0373; 0.5321; False; 0.5322; 0.6874;1.21; 0.1017; 0.0188;0.016800000000000002; 0.0172; False; 0.0173; 0.1384;1.8;0.321201464; 0.11766532; false; 0.134370805; 0.643794031;1.36;0.08858133700000001; 0.020134243; false; 0.041307702; 0.408019478
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T122-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T122-rhs.mata;0.19;0.10028909999999999;0.0089669; 0.0448295000; False; 0.0596288000; 0.2497991000;0.08; 0.067897; 0.035872; 0.000143; false; 0.110334;0.09; 0.066278; 0.041717; 0.000133; false; 0.11428;0.12; 0.07592; 0.036704;0.010879; 0.016169; false; 0.14528;0.11; 0.069209; 0.035639;0.001666; 0.012352; false; 0.125916;ERR;ERR;ERR;1.39; 0.1332; 0.0000; 0.0008; False; 0.0009; 0.1346;1.94; 0.1151; 0.0371; 0.5342; False; 0.5342; 0.6872;1.35; 0.1146; 0.0145;0.0107; 0.0110; False; 0.0110; 0.1406;2.05;0.31575439; 0.074794746; false; 0.092556303; 0.554795769;1.3;0.065989419; 0.017171219; false; 0.035796833; 0.254051639
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T123-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T123-rhs.mata;0.19;0.09310729999999999;0.0089842; 0.0425997000; False; 0.0547486000; 0.2017745000;0.08; 0.056374; 0.02783; 0.000144; false; 0.090698;0.08; 0.060076; 0.027417; 0.000164; false; 0.093265;0.11; 0.059683; 0.029349;0.009656999999999999; 0.014987; false; 0.119131;0.07; 0.036657; 0.028529;0.001734; 0.013593; false; 0.087052;ERR;ERR;ERR;1.32; 0.1089; 0.0000; 0.0006; False; 0.0006; 0.1099;1.8; 0.1035; 0.0328; 0.4741; False; 0.4742; 0.6111;1.13; 0.0631; 0.0110;0.0097; 0.0099; False; 0.0099; 0.0843;1.86;0.245865878; 0.054293015; false; 0.061183505; 0.49635392;1.48;0.062759007; 0.036532191; false; 0.049347588; 0.301811945
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T124-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T124-rhs.mata;0.16;0.0604969;0.0089168; 0.0432586000; False; 0.0551819000; 0.1588786000;0.03; 0.020273; 0.012687; 3e-05; false; 0.035807;0.02; 0.01994; 0.012504; 3.2e-05; false; 0.034712;0.03; 0.020372; 0.012503;0.00326; 0.002825; false; 0.041116;0.04; 0.020402; 0.012362;0.000514; 0.009283; false; 0.04549;TO; 0.02075; 0.011918;1.15; 0.0371; 0.0000; 0.0002; False; 0.0002; 0.0376;1.35; 0.0374; 0.0074; 0.1735; False; 0.1736; 0.2187;1.27; 0.0376; 0.0068;0.006500000000000001; 0.0067; False; 0.0067; 0.0515;1.55;0.18073855500000002; 0.062481207; false; 0.068664448; 0.384103958;1.12;0.032763919; 0.021997996; false; 0.028540236; 0.25560933
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T125-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T125-rhs.mata;0.2;0.15353150000000002;0.013541599999999999; 0.0711082000; False; 0.0971930000; 0.3489666000;0.09; 0.296882; 0.060992; 0.000128; false; 0.364014;0.11; 0.120154; 0.044277; 0.000129; false; 0.17143;0.11; 0.152365; 0.060757;0.010387; 0.014674; false; 0.244227;0.13; 0.097879; 0.039961;0.002151; 0.01513; false; 0.16329;TO; 0.042989; 0.023431;1.44; 0.1461; 0.0000; 0.0005; False; 0.0006; 0.1472;2.0; 0.1243; 0.0509; 0.6074; False; 0.6074; 0.7833;1.46; 0.1941; 0.0409;0.0199; 0.0203; False; 0.0203; 0.2567;1.92;0.30478421499999997; 0.108349808; false; 0.114818137; 0.678823359;1.36;0.626809328; 0.024069384; false; 0.03899072; 1.035567457
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T126-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T126-rhs.mata;0.17;0.1097301;0.008747900000000001; 0.0433680000; False; 0.0573801000; 0.2495307000;0.09; 0.067036; 0.032329; 8.7e-05; false; 0.104126;0.09; 0.069937; 0.031991; 0.000137; false; 0.108224;0.12; 0.07259; 0.031525;0.012701; 0.016972; false; 0.139333;0.11; 0.073368; 0.030054;0.00194; 0.013548; false; 0.126038;ERR;ERR;ERR;1.41; 0.1348; 0.0000; 0.0007; False; 0.0008; 0.1360;1.88; 0.1409; 0.0450; 0.5437; False; 0.5438; 0.7303;1.44; 0.2003; 0.0519;0.0288; 0.0292; False; 0.0293; 0.2822;1.88;0.236373141; 0.055030015; false; 0.061243732; 0.46045258;1.38;0.063027356; 0.016392741; false; 0.0228206; 0.220697376
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T127-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T127-rhs.mata;0.22;0.1167691;0.0108723; 0.0430383000; False; 0.0587182000; 0.2404066000;0.1; 0.075141; 0.034527; 0.000154; false; 0.116585;0.1; 0.076181; 0.032338; 0.00015; false; 0.114867;0.14; 0.081534; 0.033305;0.014517; 0.020273; false; 0.155329;0.13; 0.081544; 0.034649;0.0022890000000000002; 0.017446; false; 0.143873;ERR;ERR;ERR;1.33; 0.2363; 0.0000; 0.0011; False; 0.0011; 0.2378;2.09; 0.2597; 0.0886; 0.9747; False; 0.9748; 1.3244;1.46; 0.1443; 0.0264;0.0221; 0.0226; False; 0.0226; 0.1941;2.0;0.32545540700000003; 0.050225617; false; 0.056602975; 0.572187056;1.44;0.100554692; 0.022160299; false; 0.050955699; 0.458526557
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T128-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T128-rhs.mata;0.21;0.0982258;0.0097569; 0.0461313000; False; 0.0596076000; 0.2137116000;0.11; 0.080106; 0.037659; 0.000206; false; 0.124775;0.1; 0.079526; 0.059371; 0.000153; false; 0.147428;0.13; 0.152678; 0.046944;0.012261999999999999; 0.017834; false; 0.235565;0.11; 0.103995; 0.042333;0.0011740000000000001; 0.016715; false; 0.169434;ERR;ERR;ERR;0.99; 0.1085; 0.0000; 0.0007; False; 0.0007; 0.1096;2.1; 0.1873; 0.0525; 0.7875; False; 0.7875; 1.0279;1.42; 0.1349; 0.0226;0.0185; 0.0188; False; 0.0189; 0.1770;2.23;0.419011348; 0.122281024; false; 0.12854621; 0.725153884;1.64;0.085901847; 0.018173109; false; 0.024756917; 0.279978572
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T129-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T129-rhs.mata;0.21;0.1073781;0.0099422; 0.0444943000; False; 0.0588570000; 0.2236342000;0.09; 0.062524; 0.03111; 0.000163; false; 0.100893;0.1; 0.076336; 0.03353; 0.000138; false; 0.116514;0.11; 0.077858; 0.024173;0.0073939999999999995; 0.010856; false; 0.123688;0.11; 0.073903; 0.033012;0.001798; 0.013362; false; 0.129951;ERR;ERR;ERR;0.91; 0.0775; 0.0000; 0.0003; False; 0.0004; 0.0781;1.28; 0.0798; 0.0242; 0.3290; False; 0.3290; 0.4335;0.91; 0.0770; 0.0135;0.0112; 0.0115; False; 0.0115; 0.1024;1.59;0.232553485; 0.040918608; false; 0.04648852; 0.452361986;1.29;0.069870648; 0.016822744; false; 0.023897936; 0.293690674
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T13-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T13-rhs.mata;0.18;0.0835422;0.0091246; 0.0433343000; False; 0.0554449000; 0.2220750000;0.03; 0.027223; 0.014275; 6.3e-05; false; 0.044096;0.03; 0.024386; 0.018548; 6e-05; false; 0.045693;0.08; 0.027877; 0.016276;0.0044989999999999995; 0.050855; false; 0.101858;0.04; 0.030032; 0.018855;0.000634; 0.006475; false; 0.059454;TO; 0.022159; 0.014159;1.36; 0.0543; 0.0000; 0.0004; False; 0.0004; 0.0552;1.39; 0.0487; 0.0101; 0.1296; False; 0.1297; 0.1888;1.27; 0.0449; 0.0088;0.0083; 0.0088; False; 0.0088; 0.0629;1.55;0.175586992; 0.048045745; false; 0.054580331; 0.365416058;1.15;0.039234885; 0.018409897; false; 0.027911254; 0.203909775
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T130-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T130-rhs.mata;0.2;0.0939429;0.009741; 0.0457634000; False; 0.0587387000; 0.1975322000;0.09; 0.068274; 0.032738; 0.000135; false; 0.107128;0.09; 0.068254; 0.030725; 0.00011; false; 0.104961;0.13; 0.071108; 0.033116;0.012151; 0.018569; false; 0.14087;0.12; 0.082529; 0.032981;0.002144; 0.014414; false; 0.138682;TO; 0.048144; 0.02526;1.35; 0.1388; 0.0000; 0.0005; False; 0.0005; 0.1399;1.92; 0.2131; 0.0649; 0.6794; False; 0.6795; 0.9582;1.53; 0.2481; 0.0536;0.027999999999999997; 0.0285; False; 0.0285; 0.3318;1.97;0.285976722; 0.04552939; false; 0.053033165; 0.569482889;1.48;0.062120719000000005; 0.018137484; false; 0.025125017; 0.261987229
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T131-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T131-rhs.mata;0.14;0.0658254;0.0090806; 0.0433498000; False; 0.0563347000; 0.1669506000;0.02; 0.020783; 0.012427; 7.8e-05; false; 0.035645;0.03; 0.021863; 0.013685; 3.7e-05; false; 0.037956;0.03; 0.021679; 0.012778;0.0033699999999999997; 0.002372; false; 0.04244;0.03; 0.021441; 0.012847;0.000565; 0.007141; false; 0.04581;ERR;ERR;ERR;1.26; 0.0602; 0.0000; 0.0003; False; 0.0003; 0.0608;1.38; 0.0638; 0.0119; 0.1393; False; 0.1394; 0.2154;1.23; 0.0682; 0.0079;0.007500000000000001; 0.0076; False; 0.0077; 0.0842;1.49;0.2384786; 0.045271648; false; 0.053177069; 0.55254402;1.38;0.104013335; 0.034441976; false; 0.044754974; 0.31480411
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T132-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T132-rhs.mata;0.2;0.0974546;0.0105241; 0.0759260000; False; 0.0910608000; 0.2804846000;0.02; 0.015828; 0.012709; 4.4e-05; false; 0.031243;0.02; 0.021212; 0.011535; 2.8e-05; false; 0.035163;0.02; 0.013088; 0.009661;0.001976; 0.001327; false; 0.027985;0.03; 0.020781; 0.014102;0.000506; 0.00677; false; 0.045754;TO; 0.011684; 0.007664;1.22; 0.0446; 0.0000; 0.0004; False; 0.0004; 0.0453;1.31; 0.0572; 0.0084; 0.1281; False; 0.1282; 0.1940;1.26; 0.0636; 0.0078;0.0073; 0.0075; False; 0.0075; 0.0797;1.56;0.354182722; 0.089159553; false; 0.102990559; 0.667209248;1.35;0.036410569999999996; 0.022772407; false; 0.030738918; 0.188469598
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T133-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T133-rhs.mata;0.25;0.14899659999999998;0.0118246; 0.0470401000; False; 0.0625307000; 0.2663055000;0.24; 0.181291; 0.080069; 0.000577; false; 0.275833;0.24; 0.178349; 0.069986; 0.000497; false; 0.261274;0.21; 0.119616; 0.049154;0.023628; 0.025185; false; 0.22605;0.26; 0.172447; 0.07834;0.005314; 0.02367; false; 0.294433;ERR;ERR;ERR;1.5; 0.2905; 0.0000; 0.0009; False; 0.0009; 0.2920;8.68; 0.3363; 0.5103; 7.3521; False; 7.3522; 8.2004;1.72; 0.3030; 0.0575;0.1208; 0.1227; False; 0.1228; 0.4849;3.39;0.517962083; 0.110383677; false; 0.129648034; 0.924806023;1.95;0.188510811; 0.028981422; false; 0.035560607; 0.656451248
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T134-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T134-rhs.mata;0.27;0.2084979;0.011120099999999999; 0.0471166000; False; 0.0620043000; 0.3324874000;0.24; 0.179256; 0.071288; 0.000673; false; 0.265167;0.24; 0.178913; 0.071871; 0.000477; false; 0.266116;0.31; 0.166636; 0.072213;0.034605; 0.043127; false; 0.331071;0.27; 0.185268; 0.073629;0.005292; 0.028263; false; 0.307306;ERR;ERR;ERR;1.21; 0.2352; 0.0000; 0.0013; False; 0.0013; 0.2372;7.63; 0.3019; 0.2851; 6.3207; False; 6.3208; 6.9084;1.52; 0.3331; 0.0496;0.0959; 0.0971; False; 0.0971; 0.4810;3.42;0.757571388; 0.066699002; false; 0.077860506; 1.152732709;2.08;0.174850991; 0.053953607; false; 0.072911109; 0.526475829
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T17-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T17-rhs.mata;0.18;0.0793136;0.0097891; 0.0473622000; False; 0.0601717000; 0.1877334000;0.04; 0.032261; 0.019178; 8.5e-05; false; 0.05516;0.04; 0.033958; 0.01694; 7.9e-05; false; 0.054128;0.04; 0.032207; 0.011974;0.003221; 0.004375; false; 0.053548;0.06; 0.038684; 0.017646;0.001046; 0.009772; false; 0.071279;ERR;ERR;ERR;1.25; 0.0724; 0.0000; 0.0004; False; 0.0004; 0.0732;1.19; 0.0377; 0.0076; 0.1637; False; 0.1638; 0.2093;0.97; 0.0374; 0.0067;0.008; 0.0082; False; 0.0082; 0.0527;1.69;0.25463129500000004; 0.053240921; false; 0.058278242; 0.45597727;1.16;0.048110665; 0.021948086; false; 0.031677903; 0.278778704
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T19-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T19-rhs.mata;0.18;0.090136;0.008761; 0.0456570000; False; 0.0569821000; 0.1943836000;0.05; 0.079006; 0.040627; 7.5e-05; false; 0.123451;0.05; 0.098962; 0.075401; 0.000102; false; 0.178543;0.07; 0.111364; 0.030401;0.006428; 0.013323; false; 0.165212;0.06; 0.099722; 0.044999;0.0009519999999999999; 0.008584; false; 0.158788;TO; 0.042727; 0.027497;1.04; 0.1283; 0.0000; 0.0012; False; 0.0013; 0.1301;1.56; 0.1183; 0.0256; 0.1373; False; 0.1374; 0.2817;1.41; 0.2316; 0.0316;0.0162; 0.0168; False; 0.0168; 0.2828;1.69;0.51361069; 0.067315521; false; 0.076464753; 0.883958977;1.37;0.053551659; 0.018366096; false; 0.024808963; 0.244490276
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T20-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T20-rhs.mata;0.34;0.2480228;0.0125436; 0.0364947000; False; 0.0525363000; 0.3547369000;0.5; 0.365453; 0.159476; 0.000959; false; 0.568235;0.55; 0.397216; 0.171139; 0.002245; false; 0.619626;0.71; 0.386704; 0.159033;0.08683500000000001; 0.080755; false; 0.743043;0.57; 0.389994; 0.157043;0.008003000000000001; 0.040424; false; 0.621888;TO; 0.776446; 0.147417;1.85; 0.6422; 0.0000; 0.0027; False; 0.0027; 0.6461;10.28; 0.4755; 2.1218; 6.9269; True; 6.9270; 9.5265;2.0; 0.6223; 0.1170;0.1406; 0.1418; False; 0.1419; 0.8839;3.52;1.10707464; 0.15326525; false; 0.169078827; 1.656421149;1.97;0.30970779; 0.027908102; false; 0.033989352; 0.693135575
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T210-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T210-rhs.mata;0.32;0.2564313;0.0116202; 0.0427800000; False; 0.0569616000; 0.3571676000;0.45; 0.452998; 0.176344; 0.000842; false; 0.655824;0.48; 0.471262; 0.153073; 0.000865; false; 0.655638;0.69; 0.416399; 0.154523;0.085344; 0.092935; false; 0.77738;0.53; 0.439969; 0.140958;0.010274; 0.041667; false; 0.659659;TO; 0.359904; 0.103565;1.71; 0.6181; 0.0000; 0.0018; False; 0.0018; 0.6211;21.56; 0.3718; 1.1578; 20.7271; False; 20.7278; 22.2705;2.0; 0.6488; 0.1223;0.1463; 0.1478; False; 0.1478; 0.9223;4.07;0.925001102; 0.08111184; false; 0.08724361; 1.303546924;2.13;0.22536388200000002; 0.022252767; false; 0.028691729; 0.542626004
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T211-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T211-rhs.mata;0.36;0.24162419999999998;0.0127422; 0.0549256000; False; 0.0701905000; 0.3527273000;0.47; 0.346788; 0.143588; 0.001197; false; 0.526387;0.46; 0.344229; 0.143433; 0.001182; false; 0.523678;1.24; 0.348709; 0.141586;0.082644; 0.659938; false; 1.26451;0.57; 0.403301; 0.147041;0.012044; 0.03986; false; 0.631312;TO; 0.377339; 0.152763;1.85; 0.6737; 0.0000; 0.0012; False; 0.0012; 0.6758;31.79; 0.3763; 2.2608; 28.8888; False; 28.8888; 31.5285;1.25; 0.3684; 0.0634;0.07590000000000001; 0.0775; False; 0.0775; 0.5111;4.04;0.776094681; 0.129815838; false; 0.134933995; 1.295796443;2.43;0.43987158800000004; 0.039281743; false; 0.046939689; 0.84014217
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T212-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T212-rhs.mata;0.27;0.1823944;0.0139412; 0.0461776000; False; 0.0640688000; 0.2912028000;0.54; 0.50238; 0.155938; 0.001334; false; 0.694695;0.52; 0.482605; 0.15954; 0.001243; false; 0.677998;0.76; 0.464372; 0.159662;0.095556; 0.097217; false; 0.848396;0.58; 0.503956; 0.14856;0.012219; 0.04841; false; 0.745341;TO; 0.365373; 0.141853;1.75; 0.5816; 0.0000; 0.0020; False; 0.0021; 0.5849;29.57; 0.6563; 2.3043; 25.7914; False; 25.7915; 28.7547;1.99; 0.6345; 0.1197;0.1366; 0.1381; False; 0.1381; 0.8951;4.02;0.8493100419999999; 0.080445399; false; 0.086373694; 1.278165715;2.19;0.27288473900000004; 0.021728907; false; 0.031852373; 0.572614338
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T213-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T213-rhs.mata;0.3;0.2270508;0.012237900000000001; 0.0346634000; False; 0.0494183000; 0.3174183000;0.5; 0.373397; 0.141474; 0.0012; false; 0.549094;0.5; 0.374304; 0.141952; 0.001143; false; 0.550589;0.67; 0.344274; 0.140679;0.08457500000000001; 0.079462; false; 0.678595;0.52; 0.356167; 0.130099;0.009566; 0.04102; false; 0.566463;TO; 0.198112; 0.085719;1.64; 0.5709; 0.0000; 0.0021; False; 0.0021; 0.5741;6.58; 0.3545; 1.2062; 4.3054; True; 4.3054; 5.8675;1.52; 0.4047; 0.0618;0.07360000000000001; 0.0741; False; 0.0741; 0.5425;3.92;0.913890035; 0.09488039; false; 0.107903267; 1.313929745;2.09;0.250720343; 0.017567908; false; 0.02396521; 0.553557035
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T215-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T215-rhs.mata;0.39;0.256398;0.0130124; 0.0581882000; False; 0.0740059000; 0.3730208000;0.49; 0.363373; 0.139954; 0.000835; false; 0.532222;0.51; 0.39592; 0.141343; 0.001116; false; 0.569121;1.23; 0.381656; 0.137894;0.079027; 0.644985; false; 1.27029;0.57; 0.393512; 0.145865;0.011167; 0.036713; false; 0.616605;TO; 0.363235; 0.152879;1.76; 0.6611; 0.0000; 0.0020; False; 0.0021; 0.6645;25.41; 0.5727; 1.2767; 22.7870; False; 22.7870; 24.6377;1.95; 0.6381; 0.1304;0.15250000000000002; 0.1560; False; 0.1560; 0.9279;4.49;0.8164960760000001; 0.113776924; false; 0.133102949; 1.307774188;2.45;0.252239635; 0.043771397; false; 0.065918086; 0.590095953
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T217-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T217-rhs.mata;0.41;0.2802145;0.014879; 0.0630137000; False; 0.0808537000; 0.4059911000;0.47; 0.357679; 0.148695; 0.000883; false; 0.538769;0.5; 0.352554; 0.148224; 0.001318; false; 0.538441;1.38; 0.411802; 0.159287;0.095221; 0.726727; false; 1.42438;0.54; 0.360177; 0.146434;0.011904; 0.043518; false; 0.594656;TO; 0.372074; 0.140788;1.78; 0.6651; 0.0000; 0.0015; False; 0.0015; 0.6677;31.78; 0.6302; 2.1608; 28.1442; False; 28.1443; 30.9378;1.55; 0.5534; 0.1062;0.0832; 0.0848; False; 0.0849; 0.7465;3.95;0.849170434; 0.089745817; false; 0.096170287; 1.252771718;2.69;0.25430066; 0.059074572; false; 0.071688879; 0.615221922
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T219-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T219-rhs.mata;0.39;0.3589711;0.027719; 0.0832283000; False; 0.1135644000; 0.5192836000;0.34; 0.252482; 0.102498; 0.000831; false; 0.377267;0.37; 0.237117; 0.13014; 0.001157; false; 0.401409;1.05; 0.332601; 0.149065;0.089032; 0.475663; false; 1.07854;0.56; 0.389279; 0.14702;0.010822; 0.038666; false; 0.6171;TO; 0.399184; 0.150213;1.19; 0.3668; 0.0000; 0.0017; False; 0.0017; 0.3694;33.87; 0.5913; 2.1386; 30.5925; False; 30.5926; 33.3249;2.06; 0.6696; 0.1267;0.1501; 0.1530; False; 0.1531; 0.9524;4.34;0.7451113770000001; 0.148953394; false; 0.155611302; 1.230859632;2.4;0.27289912; 0.032380041; false; 0.040874755; 0.614229132
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T224-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T224-rhs.mata;0.36;0.2671549;0.013196; 0.0386520000; False; 0.0546081000; 0.3674250000;0.51; 0.393195; 0.153913; 0.000849; false; 0.580814;0.5; 0.374206; 0.144373; 0.001253; false; 0.552425;0.73; 0.398701; 0.154029;0.100018; 0.080753; false; 0.766936;0.55; 0.355102; 0.149585;0.014100999999999999; 0.041546; false; 0.59579;TO; 0.3679; 0.135444;1.48; 0.3516; 0.0000; 0.0016; False; 0.0017; 0.3540;9.0; 0.3477; 1.1453; 6.7940; True; 6.7941; 8.2889;2.02; 0.6157; 0.1127;0.14520000000000002; 0.1477; False; 0.1477; 0.8793;4.78;1.099465354; 0.173314009; false; 0.187290158; 1.631299427;2.45;0.39433370500000003; 0.029753272; false; 0.03720417; 0.951912138
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T23-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T23-rhs.mata;0.36;0.2444001;0.0116217; 0.0406429000; False; 0.0548551000; 0.3394616000;0.53; 0.391643; 0.151084; 0.001246; false; 0.578078;0.47; 0.341629; 0.14048; 0.001208; false; 0.516265;0.69; 0.387726; 0.139583;0.087691; 0.084978; false; 0.72614;0.51; 0.339069; 0.142483;0.010386; 0.045735; false; 0.57086;TO; 0.375805; 0.149027;1.79; 0.6276; 0.0000; 0.0014; False; 0.0014; 0.6301;27.5; 0.6665; 2.2417; 23.7735; False; 23.7735; 26.6838;1.97; 0.6154; 0.0847;0.1386; 0.1401; False; 0.1401; 0.8436;4.21;0.913468937; 0.098902677; false; 0.105584178; 1.351634601;2.6;0.259981128; 0.036143531; false; 0.043272958; 0.623953428
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T231-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T231-rhs.mata;0.35;0.2733082;0.0265306; 0.0736849000; False; 0.1029100000; 0.4193551000;0.48; 0.360664; 0.137001; 0.001094; false; 0.532364;0.48; 0.368782; 0.134252; 0.000806; false; 0.531864;0.64; 0.369881; 0.13553;0.07933; 0.065879; false; 0.677856;0.55; 0.375319; 0.139254;0.010894000000000001; 0.045311; false; 0.600144;TO; 0.333755; 0.129404;1.11; 0.3455; 0.0000; 0.0016; False; 0.0016; 0.3477;10.88; 0.5377; 2.1150; 7.2493; True; 7.2493; 9.9039;2.07; 0.6528; 0.1213;0.1408; 0.1419; False; 0.1419; 0.9189;4.07;0.834242831; 0.070962044; false; 0.076953787; 1.195758351;2.65;0.450612638; 0.025903059; false; 0.031687803; 0.792772928
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T232-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T232-rhs.mata;0.36;0.24891639999999998;0.0123301; 0.0379263000; False; 0.0527685000; 0.3426611000;0.44; 0.321964; 0.128436; 0.000814; false; 0.48267;0.49; 0.357607; 0.148945; 0.001373; false; 0.546046;0.71; 0.390331; 0.151348;0.08748; 0.076991; false; 0.735651;0.56; 0.375105; 0.152757;0.010381000000000001; 0.037526; false; 0.609961;TO; 0.260625; 0.134175;1.75; 0.6117; 0.0000; 0.0017; False; 0.0018; 0.6145;10.94; 0.5651; 2.0766; 7.2645; False; 7.2646; 9.9082;1.29; 0.3450; 0.0591;0.0709; 0.0716; False; 0.0716; 0.4773;3.89;0.706102027; 0.088065559; false; 0.094390614; 1.089316189;2.15;0.262397999; 0.018737272; false; 0.026137001; 0.568723321
