name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-uni;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-union;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-uni;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-*.mata;0.35;0.18035009999999993;0.05210470000000001;0.12065680000000001; 0.0002122000; False; 0.1772601000; 0.4605476000;1.32; 0.196582; 0.59594;0.06364399999999999;0.190524; 0.013007; false; 1.37134;1.46; 0.201346; 0.671332;0.063707;0.19780699999999998; 0.012071; false; 1.52183;13.76; 0.198196; 0.643983;0.7588340000000002;5.390947;6.007441; 0.381569; false; 13.6005;3.27; 0.201051; 0.653369;0.12320600000000002;0.686715;1.3783249999999998; 0.082469; false; 3.34894;18.26; 0.189968; 0.661446;0.00019099999999999993; 5e-06; true; 1.45655;3.92; 1.3304; 0.0000; 1.5310; 0.0110; 0.0024; False; 1.5445; 2.9003;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;56.66849692;MISSING;MISSING;MISSING;MISSING;MISSING;5.92;0.9709720479999999; 9.5001E-5; 0.001208624; false; 0.008101576; 1.90445379
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-*.mata;0.46;0.1715092;0.06446450000000001;0.1698968; 0.0002777000; False; 0.2399490000; 0.4679558000;1.52; 0.193238; 0.692245;0.07120599999999998;0.22436699999999998; 0.011449; false; 1.56942;1.51; 0.190587; 0.674816;0.07041599999999998;0.23762200000000006; 0.012029; false; 1.5755;14.79; 0.212785; 0.72004;0.4826170000000001;5.897174000000001;6.642142; 0.430621; false; 14.6365;4.19; 0.196534; 0.717295;0.12969699999999998;0.9903890000000002;1.8799589999999997; 0.126898; false; 4.27018;16.83; 0.215619; 0.71647;0.0002850000000000001; 6e-06; true; 1.65638;4.53; 1.5456; 0.0000; 1.8401; 0.0134; 0.0033; False; 1.8569; 3.4324;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;50.484770266;MISSING;MISSING;MISSING;MISSING;MISSING;6.22;1.1067118059999999; 1.00538E-4; 0.001135193; false; 0.007689887; 2.163184094
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-*.mata;0.38;0.1056582;0.055837099999999994;0.1776638; 0.0002757000; False; 0.2390926000; 0.3737030000;1.29; 0.205885; 0.472021;0.07662899999999999;0.24567699999999998; 0.011377; false; 1.34157;1.52; 0.212054; 0.725352;0.041722;0.212489; 0.011806; false; 1.57878;13.2; 0.243577; 0.425463;0.5159910000000001;5.135751000000001;6.124562; 0.460276; false; 13.0518;5.05; 0.214568; 0.724415;0.14387000000000003;1.2590480000000002;2.365441; 0.149253; false; 5.13191;21.21; 0.195165; 0.690008;0.00018499999999999994; 4e-06; true; 1.59598;2.95; 0.9322; 0.0000; 1.0994; 0.0098; 0.0020; False; 1.1112; 2.0635;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;55.566419219000004;MISSING;MISSING;MISSING;MISSING;MISSING;5.94;1.1565037309999997; 1.23277E-4; 0.001297315; false; 0.008988771; 2.137176805
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-37-*.mata;0.57;0.22559939999999998;0.1114153;0.2953091; 0.0002645000; False; 0.4134472000; 0.6862187000;1.32; 0.205241; 0.646162;0.04230700000000001;0.178334; 0.009037; false; 1.39644;1.24; 0.207016; 0.596482;0.041401;0.18478099999999997; 0.009777; false; 1.29868;16.46; 0.212293; 0.789603;0.599947;6.6017600000000005;7.510536999999999; 0.369696; false; 16.3642;3.92; 0.126025; 0.75077;0.158197;0.866726;1.73338; 0.090419; false; 4.0115;24.83; 0.235615; 0.816348;0.00021500000000000002; 6e-06; true; 1.84658;4.94; 1.7976; 0.0000; 2.1385; 0.0142; 0.0031; False; 2.1559; 3.9861;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;53.634706936;MISSING;MISSING;MISSING;MISSING;MISSING;7.83;1.3347372520000003; 1.53328E-4; 0.001273218; false; 0.009316611; 2.592453978
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-38-*.mata;0.59;0.21101509999999998;0.12418140000000001;0.2264527; 0.0003642000; False; 0.3751367000; 0.6429374000;1.68; 0.251021; 0.796407;0.07549999999999997;0.259879; 0.012096; false; 1.7674;1.96; 0.276212; 0.873364;0.09231;0.29262099999999996; 0.012661; false; 2.04498;19.44; 0.130771; 0.507276;0.8093189999999999;7.960164000000001;9.133194999999999; 0.50101; false; 19.208;5.65; 0.225781; 0.776529;0.153644;1.4327679999999998;2.698149999999999; 0.150463; false; 5.73321;26.72; 0.219255; 0.823854;0.00026299999999999983; 5e-06; true; 1.83998;5.24; 1.8799; 0.0000; 2.3111; 0.0176; 0.0034; False; 2.3323; 4.2496;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;54.44490795499999;MISSING;MISSING;MISSING;MISSING;MISSING;6.77;1.317974515; 9.5025E-5; 0.001171078; false; 0.009225844; 2.342192551
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-39-*.mata;0.63;0.20371910000000001;0.1074146;0.2703396; 0.0002135000; False; 0.3847953000; 0.6374749000;1.99; 0.259411; 0.914375;0.09372400000000002;0.293575; 0.013557; false; 2.07167;1.93; 0.225651; 0.821428;0.09987999999999998;0.314405; 0.014; false; 1.98783;16.11; 0.243958; 0.559987;0.711832;6.3420309999999995;7.4455339999999985; 0.430265; false; 15.9161;6.4; 0.258096; 0.888466;0.181304;1.6248969999999996;3.030675; 0.169795; false; 6.48956;25.86; 0.288019; 0.982907;0.00023300000000000003; 6e-06; true; 2.21621;5.73; 2.0861; 0.0000; 2.5478; 0.0156; 0.0032; False; 2.5668; 4.6900;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;53.596000747;MISSING;MISSING;MISSING;MISSING;MISSING;7.15;1.466733893; 1.28503E-4; 0.001240267; false; 0.008884874; 2.684558878
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-4-*.mata;0.14;0.0592689;0.0115497;0.009362600000000002; 0.0003622000; False; 0.0245466000; 0.1296575000;0.0; 0.003241; 0.00913;0.00030199999999999997;0.000152; 7.8e-05; false; 0.015928;0.01; 0.003189; 0.008812;0.000288;0.000149; 8.3e-05; false; 0.015385;0.02; 0.003253; 0.008946;0.00418;0.002345;0.002184; 0.000979; false; 0.024335;0.01; 0.003303; 0.008876;0.00076;0.0016589999999999999;0.002342; 0.000999; false; 0.021002;0.76; 0.001974; 0.00654;2.2e-05; 3e-06; true; 0.011205;1.22; 0.0196; 0.0000; 0.0026; 0.0004; 0.0001; False; 0.0033; 0.0235;1.29; 0.0182; 0.0081; 0.0466; 0.0118; False; 0.0585; 0.0851;1.56; 0.0221; 0.0105; 0.0164; 0.2546; 0.2548; False; 0.2712; 0.3044;1.78;0.301831286; 4.0662E-5; 0.003302887; false; 0.010509854; 0.497379897;1.27;0.049625658; 1.43226E-4; 0.001370377; false; 0.008673098; 0.211989638
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-40-*.mata;0.65;0.20576409999999998;0.10213700000000003;0.31675529999999996; 0.0002675000; False; 0.4279911000; 0.6786371000;2.0; 0.272801; 0.884736;0.09534699999999999;0.3400230000000001; 0.014495; false; 2.07251;2.11; 0.26994; 0.93769;0.09972899999999997;0.332045; 0.014349; false; 2.18455;19.67; 0.274258; 0.675928;0.7089960000000001;7.808370000000002;9.145714999999997; 0.578222; false; 19.3919;5.95; 0.284208; 0.981307;0.196434;1.3761959999999998;2.7273470000000004; 0.121071; false; 6.06297;21.81; 0.153242; 0.563957;0.00013599999999999994; 3e-06; true; 1.3419;4.45; 1.8169; 0.0000; 1.8550; 0.0204; 0.0034; False; 1.8790; 3.7345;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;54.681342502;MISSING;MISSING;MISSING;MISSING;MISSING;7.62;1.5452278700000004; 1.09752E-4; 0.001135275; false; 0.008249097; 2.887216789
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-41-*.mata;0.79;0.23401450000000001;0.14707949999999997;0.3282151; 0.0004570000; False; 0.4904287000; 0.7781417000;1.79; 0.315233; 0.856769;0.05648899999999999;0.275557; 0.01516; false; 1.86498;1.43; 0.156432; 0.64672;0.05674699999999999;0.2665469999999999; 0.012265; false; 1.49569;23.91; 0.165356; 0.664137;0.772665;9.842725;11.507617; 0.573737; false; 23.7419;6.12; 0.164854; 0.888064;0.10482700000000002;1.5372140000000003;3.1062420000000004; 0.191647; false; 6.19588;31.76; 0.321209; 1.08892;0.00022300000000000005; 5e-06; true; 2.45383;3.87; 1.3261; 0.0000; 1.7480; 0.0129; 0.0023; False; 1.7633; 3.1157;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;57.249592811;MISSING;MISSING;MISSING;MISSING;MISSING;7.07;1.6193775920000002; 9.661E-5; 0.001293668; false; 0.014950754; 2.769615241
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-42-*.mata;0.49;0.15931929999999994;0.07126919999999999;0.23565350000000004; 0.0002051000; False; 0.3125114000; 0.5047453000;1.94; 0.164567; 0.658143;0.11471300000000002;0.4190379999999999; 0.017702; false; 1.9888;1.73; 0.157583; 0.838812;0.063181;0.318891; 0.012423; false; 1.81637;22.63; 0.288896; 0.990202;0.8251750000000002;9.048716;10.530452; 0.52936; false; 22.4414;7.12; 0.168089; 0.847362;0.22499199999999994;1.8768880000000001;3.5811580000000003; 0.129255; false; 7.21037;25.06; 0.316457; 1.11126;0.00014299999999999993; 3e-06; true; 2.46209;6.89; 2.4640; 0.0000; 3.4039; 0.0208; 0.0048; False; 3.4298; 5.9440;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;56.240463434;MISSING;MISSING;MISSING;MISSING;MISSING;7.58;1.6032138290000004; 1.06224E-4; 0.001375336; false; 0.012977108; 2.68290206
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-43-*.mata;0.48;0.14417330000000003;0.07863760000000003;0.22162029999999994; 0.0001651000; False; 0.3057611000; 0.4786500000;2.3; 0.160609; 0.994125;0.124608;0.4199790000000001; 0.017057; false; 2.37231;2.0; 0.262944; 1.05406;0.06623400000000002;0.30481199999999997; 0.016637; false; 2.10124;24.1; 0.226232; 1.2074;0.858553;9.445205;11.103436000000002; 0.548025; false; 23.8705;8.7; 0.324621; 1.20647;0.245604;2.173859;4.22895; 0.221821; false; 8.84681;25.65; 0.161927; 0.663856;0.00014499999999999997; 4e-06; true; 1.63058;6.99; 2.4190; 0.0000; 3.5887; 0.0203; 0.0056; False; 3.6148; 6.0876;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;55.400251927;MISSING;MISSING;MISSING;MISSING;MISSING;8.0;1.7848177979999997; 1.25074E-4; 0.00108615; false; 0.007352326; 3.244503824
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-44-*.mata;0.87;0.26481489999999996;0.16905509999999999;0.31228710000000004; 0.0002427000; False; 0.4885620000; 0.8049468000;1.92; 0.315489; 0.83038;0.06861500000000001;0.312417; 0.020809; false; 1.99961;2.65; 0.320206; 1.34954;0.08326599999999998;0.345758; 0.015417; false; 2.78808;26.34; 0.354433; 1.34372;1.6823720000000002;10.164198;11.578397000000004; 0.597492; false; 26.2113;8.25; 0.174622; 0.748575;0.12231100000000002;2.3878640000000004;4.410906000000001; 0.232853; false; 8.33536;33.76; 0.232916; 1.16248;0.00023100000000000006; 5e-06; true; 2.29909;6.46; 1.7259; 0.0000; 3.8919; 0.0211; 0.0039; False; 3.9171; 5.6944;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;57.090535681999995;MISSING;MISSING;MISSING;MISSING;MISSING;8.24;1.8278610029999995; 1.24862E-4; 0.001091054; false; 0.009119389; 3.127120764
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-45-*.mata;0.81;0.25757270000000004;0.133458;0.308112; 0.0003162000; False; 0.4488331000; 0.7532809000;2.95; 0.361302; 1.34644;0.13676500000000003;0.4784900000000001; 0.019264; false; 3.08188;2.45; 0.298879; 0.853307;0.14492399999999997;0.49137100000000006; 0.018579; false; 2.5231;35.73; 0.322747; 1.30214;1.775814;14.568691000000003;16.278572; 0.745887; false; 35.4817;8.83; 0.347431; 1.36529;0.268572;2.135442;4.214238; 0.174274; false; 8.98949;28.87; 0.341555; 1.38981;0.0001569999999999999; 3e-06; true; 3.10412;5.19; 1.7979; 0.0000; 2.5492; 0.0192; 0.0035; False; 2.5719; 4.4061;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;49.583693294;MISSING;MISSING;MISSING;MISSING;MISSING;8.04;2.1863714750000005; 7.0013E-5; 9.77487E-4; false; 0.010638968; 3.734409393
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-46-*.mata;0.72;0.16609279999999998;0.1110198;0.31923900000000005; 0.0002418000; False; 0.4382864000; 0.6340940000;2.39; 0.208185; 1.17748;0.08098600000000002;0.404535; 0.016074; false; 2.51267;2.92; 0.194779; 1.38026;0.145465;0.509012; 0.02095; false; 3.03611;29.82; 0.214963; 1.10897;1.230793;12.050257000000002;13.991667999999999; 0.710702; false; 29.5897;9.56; 0.366369; 1.39813;0.27715000000000006;2.3054789999999996;4.596991000000001; 0.265093; false; 9.71196;32.7; 0.35913; 1.42802;0.0002940000000000001; 8e-06; true; 3.33802;8.22; 2.9132; 0.0000; 4.4378; 0.0169; 0.0028; False; 4.4576; 7.4116;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;55.96961167;MISSING;MISSING;MISSING;MISSING;MISSING;7.78;1.8199689110000001; 1.30839E-4; 9.79266E-4; false; 0.019296782; 3.281742517
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-47-*.mata;0.98;0.2883902999999999;0.14162729999999996;0.4001385; 0.0001977000; False; 0.5489515000; 0.8837987000;2.75; 0.380539; 1.09254;0.15884099999999998;0.599372; 0.024604; false; 2.82481;2.83; 0.37478; 1.50284;0.102963;0.4375259999999999; 0.017953; false; 2.97724;36.59; 0.368947; 1.19082;1.767239;14.744131;16.684386; 0.888946; false; 36.1765;11.19; 0.379864; 1.48455;0.31863199999999997;2.88648;5.56756; 0.191142; false; 11.3771;27.03; 0.367256; 1.54481;0.00018999999999999993; 4e-06; true; 3.41844;7.0; 3.0955; 0.0000; 3.0442; 0.0193; 0.0036; False; 3.0672; 6.2066;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;56.104914143;MISSING;MISSING;MISSING;MISSING;MISSING;8.86;1.9464685620000004; 1.04867E-4; 0.001180467; false; 0.009109737; 3.664331136
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-48-*.mata;0.94;0.2585038;0.1320736;0.37951319999999994; 0.0001300000; False; 0.5173230000; 0.8205366000;3.73; 0.39944; 1.70166;0.14970999999999998;0.6053109999999999; 0.027434; false; 3.86705;3.18; 0.23545; 1.32934;0.179197;0.6632080000000002; 0.025003; false; 3.29926;41.49; 0.235269; 0.970419;1.247862;17.396197;19.633049999999997; 1.19405; false; 41.0972;11.28; 0.404359; 1.28204;0.15754700000000002;3.049622;5.915293; 0.290132; false; 11.4328;41.67; 0.250673; 1.45632;0.00026699999999999993; 9e-06; true; 3.38771;6.66; 2.7174; 0.0000; 3.0382; 0.0193; 0.0030; False; 3.0606; 5.8300;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;45.857916095;MISSING;MISSING;MISSING;MISSING;MISSING;8.34;1.9493751289999994; 8.3026E-5; 9.53664E-4; false; 0.006972895; 3.689777825
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-49-*.mata;0.94;0.2719246;0.1857799;0.3752172; 0.0002292000; False; 0.5673001000; 0.8883398000;3.11; 0.452955; 1.61841;0.094188;0.5096780000000001; 0.021114; false; 3.28013;3.87; 0.417203; 1.74371;0.17442400000000002;0.6585639999999999; 0.024879; false; 4.01663;39.76; 0.231883; 1.05268;1.3596980000000003;16.344503;18.739646; 1.1942; false; 39.2951;9.97; 0.218669; 1.04483;0.167944;2.7042360000000003;5.402812; 0.202783; false; 10.1018;41.89; 0.425565; 1.67801;0.00023299999999999997; 5e-06; true; 3.89073;8.71; 2.7503; 0.0000; 5.2513; 0.0291; 0.0064; False; 5.2870; 8.1064;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;54.164556536;MISSING;MISSING;MISSING;MISSING;MISSING;8.71;2.2757939610000006; 8.3941E-5; 9.22543E-4; false; 0.007586603; 3.887475697
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-5-*.mata;0.14;0.0553328;0.010562199999999999;0.008822700000000001; 0.0001766000; False; 0.0219804000; 0.1229879000;0.01; 0.004615; 0.01153;0.000491;0.000329; 0.000128; false; 0.021608;0.01; 0.00488; 0.01169;0.000468;0.00034599999999999995; 0.000119; false; 0.022242;0.01; 0.002594; 0.007203;0.0036630000000000005;0.002512;0.0025190000000000004; 0.00104; false; 0.021534;0.02; 0.005099; 0.011748;0.001279;0.0028190000000000003;0.004046; 0.001467; false; 0.030529;0.77; 0.005508; 0.011278;4.600000000000001e-05; 5e-06; true; 0.022872;1.29; 0.0156; 0.0000; 0.0018; 0.0002; 0.0001; False; 0.0021; 0.0181;1.07; 0.0150; 0.0069; 0.0888; 0.0314; False; 0.1202; 0.1426;1.29; 0.0151; 0.0076; 0.0144; 0.3608; 0.3610; False; 0.3754; 0.3987;1.94;0.401022328; 4.4681E-5; 0.003388142; false; 0.011398164; 0.56900383;1.29;0.048523161; 1.03219E-4; 0.001196589; false; 0.00835021; 0.178406125
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-50-*.mata;0.74;0.22342220000000002;0.1431464;0.257719; 0.0002125000; False; 0.4059190000; 0.6694344000;4.17; 0.452708; 1.97578;0.197174;0.6634430000000002; 0.02633; false; 4.31228;2.58; 0.240252; 1.17122;0.10594999999999999;0.5851209999999999; 0.02001; false; 2.69326;46.05; 0.223765; 1.42799;1.3474439999999992;18.981142999999996;21.914994; 1.19163; false; 45.512;12.08; 0.224777; 1.08743;0.19838;3.3589280000000006;6.542299000000001; 0.345511; false; 12.2219;40.39; 0.455259; 1.8623;0.0003380000000000001; 7e-06; true; 4.42174;9.22; 3.2322; 0.0000; 4.9643; 0.0293; 0.0043; False; 4.9980; 8.3014;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;45.390303906;MISSING;MISSING;MISSING;MISSING;MISSING;8.05;2.4941523520000004; 1.19751E-4; 0.001178894; false; 0.007863991; 3.935481464
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-*.mata;1.28;0.3187133999999999;0.2826;0.6353078; 0.0002571000; False; 0.9358403000; 1.3132868000;4.54; 0.450336; 2.03795;0.20899499999999996;0.802936; 0.035907; false; 4.69079;2.88; 0.468969; 1.18731;0.10886100000000001;0.581976; 0.021816; false; 2.99269;52.3; 0.462016; 1.91075;2.4008220000000002;21.241075;24.059488; 1.09362; false; 51.8459;12.3; 0.485633; 1.78806;0.400592;3.0447290000000002;6.061904; 0.221687; false; 12.5434;38.39; 0.46405; 2.04123;0.0003079999999999999; 6e-06; true; 4.34737;9.21; 2.2311; 0.0000; 6.1108; 0.0293; 0.0054; False; 6.1456; 8.4588;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;48.044309352000006;MISSING;MISSING;MISSING;MISSING;MISSING;9.32;2.327039578; 1.09576E-4; 0.001347887; false; 0.008742148; 4.217670478
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-*.mata;1.31;0.31079790000000007;0.2242934;0.5257419999999999; 0.0003075000; False; 0.7581947000; 1.1153042000;4.54; 0.477818; 2.05027;0.21673099999999998;0.8503390000000001; 0.034606; false; 4.68897;4.61; 0.466861; 2.02054;0.216726;0.894482; 0.032152; false; 4.75429;TO; 0.47111; 2.19035;2.831125;23.428012000000006;27.048877999999995; 1.46563; false; 58.2283;14.97; 0.483416; 2.01055;0.44049499999999986;3.7866710000000006;7.478241000000001; 0.251359; false; 15.2307;34.67; 0.438877; 1.99161;0.0002779999999999999; 5e-06; true; 4.50009;7.0; 2.3350; 0.0000; 3.9754; 0.0235; 0.0034; False; 4.0023; 6.3885;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;49.459368549;MISSING;MISSING;MISSING;MISSING;MISSING;7.97;2.028197198; 7.8379E-5; 9.46169E-4; false; 0.007186575; 3.876643057
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-*.mata;1.29;0.30499910000000013;0.2602271;0.6799360999999998; 0.0003870000; False; 0.9578556000; 1.3131476000;4.54; 0.486255; 2.1493;0.19119200000000003;0.789589; 0.02313; false; 4.7308;3.27; 0.455674; 1.45518;0.12319300000000001;0.720631; 0.02706; false; 3.41229;TO; 0.495606; 1.77384;2.8313730000000015;25.352434000000002;27.715455999999993;MISSING;MISSING;MISSING;11.0; 0.367791; 1.3438;0.21131999999999998;2.7193739999999993;5.86969; 0.264928; false; 11.1701;46.14; 0.285359; 1.74025;0.0002609999999999999; 5e-06; true; 4.32025;8.62; 2.8734; 0.0000; 4.8149; 0.0319; 0.0047; False; 4.8516; 7.7853;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;53.267376091;MISSING;MISSING;MISSING;MISSING;MISSING;8.37;2.4036207890000005; 9.3555E-5; 0.001176838; false; 0.007307996; 4.331212198
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-*.mata;1.24;0.2654333000000001;0.2261149;0.5525454; 0.0002435000; False; 0.7928668000; 1.0870762000;3.65; 0.446932; 1.90291;0.125912;0.666485; 0.024087; false; 3.84374;4.05; 0.27297; 1.48017;0.23047599999999993;0.9009580000000001; 0.030821; false; 4.11118;TO; 0.384619; 1.27657;2.2998960000000004;26.001429;28.524271;MISSING;MISSING;MISSING;12.04; 0.527256; 1.52358;0.22379900000000003;2.907327;6.3327230000000005; 0.279922; false; 12.2191;50.38; 0.285947; 1.32922;0.00018299999999999987; 4e-06; true; 3.24548;7.68; 2.4948; 0.0000; 4.4478; 0.0279; 0.0043; False; 4.4801; 7.0394;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;55.195025054999995;MISSING;MISSING;MISSING;MISSING;MISSING;9.56;2.8874061650000002; 1.06838E-4; 0.001188272; false; 0.007540909; 4.882805747
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-55-*.mata;1.45;0.3604092;0.24737700000000007;0.7160054000000001; 0.0002920000; False; 0.9771388000; 1.3840426000;5.12; 0.464563; 2.2735;0.23596199999999998;1.020816; 0.031566; false; 5.31658;4.08; 0.29014; 1.4565;0.25351100000000004;0.984545; 0.035346; false; 4.20851;TO; 0.535843; 2.37712;3.2226860000000013;24.115114;27.647490000000005;MISSING;MISSING;MISSING;17.34; 0.265471; 2.09255;0.5103599999999999;4.619784999999999;8.852813; 0.435136; false; 17.5706;51.93; 0.474547; 2.21143;0.0003350000000000001; 6e-06; true; 5.40143;11.96; 4.4730; 0.0000; 6.5243; 0.0372; 0.0059; False; 6.5675; 11.1333;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;55.631933071999995;MISSING;MISSING;MISSING;MISSING;MISSING;8.92;2.864689993999999; 9.7152E-5; 0.001170648; false; 0.01173433; 4.967367518
