name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;27.61;0.3076969;0.013138799999999999; 29.9291536000; 0.0011826000; False; 29.9582399000; 30.3672261000;2.2; 0.44942; 0.1229; 1.46868; 0.643482; 0.000385; false; 2.7111;3.15; 0.409351; 0.126494; 3.19532; 0.702085; 0.000638; false; 4.46375;20.46; 0.463532; 0.133039;0.037475999999999995; 10.2135; 8.51362; 2.08443; false; 21.4702;19.04; 0.506493; 0.128302;0.0058; 7.53906; 10.3281; 0.136447; false; 18.6646;ERR;17.51; 0.7560; 0.0000; 13.9609; 4.2514; 0.0040; False; 18.2167; 18.9818;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;37.8;0.20620358700000002; 17.30134272; 5.1982E-5; false; 17.31149828; 17.780260781
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.17;0.047925800000000005;0.0061199; 0.0829348000; 0.0002348000; False; 0.0925657000; 0.1801127000;0.04; 0.029163; 0.011063; 0.006455; 0.004764; 2.2e-05; false; 0.053438;0.04; 0.028975; 0.011175; 0.006668; 0.00488; 3.6e-05; false; 0.053685;0.17; 0.052694; 0.017545;0.002287; 0.041286; 0.069375; 0.000262; false; 0.185938;0.11; 0.030155; 0.012318;0.0005239999999999999; 0.026786; 0.043646; 0.000737; false; 0.117528;ERR;1.39; 0.0980; 0.0000; 0.0716; 0.0152; 0.0003; False; 0.0873; 0.1863;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;1.63;0.066710911; 0.233002049; 3.8677E-5; false; 0.240524343; 0.560634924
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;31.62;0.247303;0.0126138; 32.9794740000; 0.0009094000; False; 32.9991969000; 33.3044261000;3.48; 0.442358; 0.096258; 3.06937; 0.808951; 0.000326; false; 4.44485;3.04; 0.522399; 0.120941; 2.72116; 0.717529; 0.000537; false; 4.11265;19.37; 0.528044; 0.10504;0.025488999999999998; 9.33256; 7.72341; 2.44164; false; 20.1718;18.11; 0.306152; 0.091056;0.0032430000000000002; 7.43976; 9.92339; 0.137564; false; 17.9143;ERR;18.09; 0.5476; 0.0000; 14.6626; 3.8491; 0.0030; False; 18.5148; 19.0690;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;44.2;0.170401916; 20.678463476; 6.9569E-5; false; 20.917389759; 21.327523275
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.52;0.21708919999999998;0.010130299999999998; 0.3523747000; 0.0003931000; False; 0.3670415000; 0.7445590000;0.12; 0.070888; 0.020872; 0.028595; 0.014848; 3.1e-05; false; 0.138327;0.09; 0.069448; 0.013974; 0.01483; 0.010379; 2.4e-05; false; 0.110602;0.38; 0.077158; 0.022044;0.004343; 0.144705; 0.153237; 0.000686; false; 0.405331;0.31; 0.064004; 0.020782;0.0007750000000000001; 0.119614; 0.237751; 0.002678; false; 0.450081;ERR;1.75; 0.1526; 0.0000; 0.2406; 0.0481; 0.0008; False; 0.2896; 0.4431;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.37;0.056099500999999996; 0.486510805; 3.2992E-5; false; 0.494622234; 0.736818842
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.7;0.1555378;0.0101455; 0.6307616000; 0.0002548000; False; 0.6452921000; 0.8677033000;0.18; 0.098835; 0.03279; 0.04297; 0.02238; 5.6e-05; false; 0.201344;0.17; 0.092073; 0.0246; 0.049408; 0.023964; 4.3e-05; false; 0.193775;0.66; 0.105122; 0.029143;0.00628; 0.254664; 0.31248; 0.001478; false; 0.713287;0.4; 0.06034; 0.017732;0.0006360000000000001; 0.113784; 0.208414; 0.004398; false; 0.40873;ERR;1.55; 0.2093; 0.0000; 0.3120; 0.0664; 0.0005; False; 0.3790; 0.5902;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.99;0.08466425999999999; 0.758597975; 8.2766E-5; false; 0.780805501; 1.059006677
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;1.02;0.1420707;0.0116588; 1.3651823000; 0.0003616000; False; 1.3838408000; 1.6016242000;0.27; 0.215418; 0.077063; 0.137855; 0.066037; 9e-05; false; 0.502952;0.27; 0.169045; 0.040467; 0.099362; 0.046292; 9.8e-05; false; 0.361038;1.2; 0.133107; 0.034519;0.006879; 0.554952; 0.57331; 0.001135; false; 1.30893;1.1; 0.141357; 0.037521;0.001229; 0.343053; 0.575403; 0.009528; false; 1.11398;ERR;2.07; 0.2394; 0.0000; 0.5687; 0.1566; 0.0013; False; 0.7268; 0.9698;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;3.34;0.078961004; 1.084127491; 3.1216E-5; false; 1.091971533; 1.305178654
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;1.51;0.0694891;0.0067963; 1.3971739000; 0.0004141000; False; 1.4075925000; 1.5201054000;0.37; 0.151345; 0.040001; 0.134088; 0.077129; 0.000132; false; 0.408567;0.35; 0.15333; 0.043382; 0.133701; 0.064449; 0.000102; false; 0.401094;1.79; 0.158636; 0.043024;0.010801999999999999; 1.17196; 1.24843; 0.002132; false; 2.64294;1.39; 0.188623; 0.059802;0.0018059999999999999; 0.490791; 0.753083; 0.010902; false; 1.51382;ERR;2.85; 0.2346; 0.0000; 1.0465; 0.2896; 0.0021; False; 1.3383; 1.5772;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;4.96;0.06383060900000001; 1.651363818; 6.5639E-5; false; 1.661375232; 1.895721492
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;2.19;0.2325621;0.0138016; 3.0076837000; 0.0009835000; False; 3.0618323000; 3.4269403000;0.47; 0.190697; 0.049093; 0.189192; 0.087124; 9.3e-05; false; 0.523473;0.27; 0.105408; 0.030585; 0.105518; 0.062751; 8.1e-05; false; 0.309076;2.27; 0.180602; 0.051925;0.012543; 1.76771; 1.04668; 0.002653; false; 3.06801;1.97; 0.183658; 0.049338;0.001888; 1.09028; 1.08697; 0.013502; false; 2.43307;ERR;3.28; 0.3794; 0.0000; 1.5445; 0.4019; 0.0015; False; 1.9481; 2.3325;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;5.84;0.08305810999999999; 2.376076388; 2.3936E-5; false; 2.381349511; 2.71489345
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;3.41;0.1388575;0.0110316; 3.3749858000; 0.0004448000; False; 3.3904806000; 3.5876274000;0.6; 0.236639; 0.061877; 0.311245; 0.102588; 0.000112; false; 0.723073;0.38; 0.118587; 0.036158; 0.209421; 0.093219; 0.000108; false; 0.464043;2.55; 0.180678; 0.034799;0.007999; 1.45143; 1.27504; 0.001421; false; 2.95636;2.29; 0.130025; 0.04635;0.001409; 0.820218; 1.20886; 0.02389; false; 2.23716;ERR;3.07; 0.1946; 0.0000; 1.5878; 0.5046; 0.0016; False; 2.0942; 2.2905;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;6.78;0.09870051700000002; 2.799366751; 3.9106E-5; false; 2.804966036; 3.053752714
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;3.45;0.0924662;0.007724600000000001; 3.9064834000; 0.0012588000; False; 3.9253657000; 4.0624987000;0.82; 0.235467; 0.065755; 0.65463; 0.189325; 0.000247; false; 1.15883;0.86; 0.268513; 0.069868; 0.495468; 0.187578; 0.000282; false; 1.03562;3.83; 0.243748; 0.058534;0.01537; 2.41783; 1.70088; 0.002558; false; 4.44617;3.1; 0.135685; 0.039819;0.001401; 0.929955; 2.18976; 0.026728; false; 3.32893;ERR;4.11; 0.3372; 0.0000; 2.1924; 0.6174; 0.0022; False; 2.8122; 3.1518;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;8.6;0.081575408; 3.843323453; 3.0626E-5; false; 3.850827835; 4.146488714
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;0.1;0.0388065;0.0059143; 0.0249298000; 0.0002479000; False; 0.0340992000; 0.1115149000;0.02; 0.013456; 0.006316; 0.001318; 0.000787; 9e-06; false; 0.023458;0.02; 0.013541; 0.006362; 0.001297; 0.000788; 9e-06; false; 0.023589;0.04; 0.024442; 0.006406;0.000908; 0.00564; 0.009006; 0.002559; false; 0.05046;0.03; 0.021753; 0.006714;0.000199; 0.004537; 0.005511; 0.000276; false; 0.041076;ERR;1.22; 0.0523; 0.0000; 0.0129; 0.0019; 0.0001; False; 0.0149; 0.0683;5.86; 0.0594; 0.0034; 3.8224; 1.1803; False; 5.0029; 5.0681;TO;TO;1.04;0.041169266; 0.064115254; 2.6487E-5; false; 0.071450792; 0.228456139
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;5.09;0.1768731;0.0102406; 5.2497034000; 0.0003658000; False; 5.2735386000; 5.5470794000;0.95; 0.265546; 0.070252; 0.598346; 0.222294; 0.000156; false; 1.16876;0.87; 0.286092; 0.070165; 0.51808; 0.213679; 0.000135; false; 1.10025;5.24; 0.266614; 0.068226;0.017755; 3.14653; 2.65753; 0.004877; false; 6.17061;3.86; 0.206614; 0.042957;0.001503; 1.63405; 2.1695; 0.04302; false; 4.10373;ERR;4.72; 0.3870; 0.0000; 2.6650; 0.9815; 0.0026; False; 3.6492; 4.0387;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;10.4;0.237920556; 5.227535634; 4.7315E-5; false; 5.249481713; 5.767247282
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;7.89;0.1687986;0.0087847; 8.6137304000; 0.0003739000; False; 8.6270414000; 8.8547798000;0.93; 0.25475; 0.072964; 0.58701; 0.245228; 0.000349; false; 1.17556;0.87; 0.267925; 0.067935; 0.560068; 0.21937; 0.000226; false; 1.12802;5.98; 0.254058; 0.06726;0.016347; 4.33521; 2.94507; 0.006346; false; 7.63454;5.76; 0.406167; 0.072936;0.003268; 2.20162; 3.05044; 0.044749; false; 5.79007;ERR;5.29; 0.4419; 0.0000; 3.1580; 0.9734; 0.0028; False; 4.1343; 4.5831;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;12.41;0.097834884; 4.999517018; 5.3579E-5; false; 5.011243524; 5.365926273
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;8.06;0.2461737;0.0109305; 8.7885161000; 0.0025962000; False; 8.8098012000; 9.1251172000;1.07; 0.315175; 0.073163; 0.558862; 0.232508; 0.000281; false; 1.19471;1.12; 0.31129; 0.070025; 0.621233; 0.239474; 0.000199; false; 1.25518;7.95; 0.280039; 0.07986;0.017965000000000002; 4.59051; 3.92961; 0.932807; false; 9.83996;6.1; 0.176079; 0.059016;0.0028469999999999997; 3.01602; 3.71623; 0.063085; false; 7.04446;ERR;6.24; 0.7381; 0.0000; 4.3263; 1.1701; 0.0052; False; 5.5018; 6.2501;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;13.92;0.088182887; 7.080703718; 0.001334966; false; 7.132537334; 7.495818243
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;11.85;0.1807313;0.007673900000000001; 12.2131307000; 0.0085532000; False; 12.3022979000; 12.5330425000;1.0; 0.210304; 0.075935; 0.652108; 0.251777; 0.000179; false; 1.20273;1.37; 0.234662; 0.074504; 0.984597; 0.345859; 0.000319; false; 1.65633;9.23; 0.313386; 0.082218;0.021789999999999997; 5.11163; 4.15881; 0.935538; false; 10.6338;8.2; 0.327176; 0.085016;0.003639; 3.05214; 4.51509; 0.063749; false; 8.06047;ERR;7.72; 0.5410; 0.0000; 5.1346; 1.4552; 0.0051; False; 6.5949; 7.1408;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;17.4;0.090990871; 7.870339677; 3.3893E-5; false; 7.877976532; 8.151809709
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;14.68;0.2081707;0.017793399999999997; 15.5847704000; 0.0015962000; False; 15.6147206000; 15.9244123000;1.51; 0.371566; 0.092516; 0.96052; 0.335361; 0.00026; false; 1.77973;1.02; 0.206172; 0.06072; 0.683766; 0.293537; 0.0003; false; 1.2643;10.01; 0.265064; 0.06067;0.017551; 5.47687; 5.14081; 1.16881; false; 12.14;8.99; 0.360354; 0.088238;0.003815; 4.60259; 4.9316; 0.075225; false; 10.0776;ERR;8.86; 0.5127; 0.0000; 6.0315; 1.7656; 0.0071; False; 7.8044; 8.3241;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;19.96;0.168348941; 9.227612368; 6.0056E-5; false; 9.236216318; 9.636545606
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-rhs.mata;16.08;0.2331175;0.0155683; 17.5619811000; 0.0016918000; False; 17.5930736000; 17.8904989000;1.83; 0.367766; 0.093248; 1.3572; 0.434533; 0.000189; false; 2.27198;1.74; 0.327077; 0.090077; 1.45619; 0.415353; 0.000392; false; 2.30869;11.85; 0.473322; 0.098533;0.02936; 7.99707; 3.88027; 1.23929; false; 13.7315;10.51; 0.293883; 0.079703;0.002572; 4.18303; 5.75187; 0.114183; false; 10.4369;ERR;10.59; 0.5923; 0.0000; 7.4592; 2.0601; 0.0086; False; 9.5280; 10.1326;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;22.81;0.08944792400000001; 11.606390293; 4.288E-5; false; 11.613387611; 11.926280941
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;16.11;0.2228167;0.0146222; 16.8180286000; 0.0009831000; False; 16.8405937000; 17.1186610000;2.26; 0.414934; 0.107624; 1.72889; 0.510774; 0.000499; false; 2.79007;2.55; 0.431978; 0.104437; 2.14842; 0.472343; 0.000641; false; 3.18647;14.13; 0.43711; 0.110875;0.03394; 7.18126; 5.48655; 1.6091; false; 14.877;13.52; 0.435197; 0.106441;0.004683; 5.16829; 7.39037; 0.126331; false; 13.2475;ERR;11.75; 0.6469; 0.0000; 8.4419; 2.4045; 0.0123; False; 10.8587; 11.5181;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;26.36;0.11253091500000001; 12.703438999; 1.12064E-4; false; 12.731921539; 13.041888254
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;21.88;0.2771298;0.013647699999999999; 24.6041670000; 0.0011479000; False; 24.6273381000; 24.9781600000;1.84; 0.269908; 0.111714; 1.41537; 0.472337; 0.000345; false; 2.2902;1.85; 0.328805; 0.080626; 1.33047; 0.629412; 0.00054; false; 2.39231;15.38; 0.493674; 0.106714;0.029861; 7.812; 6.14988; 1.65575; false; 16.2656;14.05; 0.25451; 0.078027;0.0031530000000000004; 5.10244; 8.2011; 0.124729; false; 13.7769;ERR;11.26; 0.3789; 0.0000; 8.0629; 2.5236; 0.0132; False; 10.5998; 10.9874;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;28.36;0.19315521200000002; 12.438708774; 3.5486E-5; false; 12.446675683; 12.860376402
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;23.89;0.33179020000000004;0.0117536; 26.2218169000; 0.0018266000; False; 26.2440227000; 26.6594701000;2.65; 0.470787; 0.11431; 2.36509; 0.601707; 0.000481; false; 3.57803;2.78; 0.507619; 0.118375; 2.15485; 0.66095; 0.000269; false; 3.4708;19.59; 0.417992; 0.085237;0.02286; 10.2277; 8.5237; 2.20822; false; 21.4998;16.85; 0.495433; 0.118595;0.005279; 6.21117; 9.40618; 0.137638; false; 16.3932;ERR;14.11; 0.4604; 0.0000; 10.8058; 2.8675; 0.0029; False; 13.6764; 14.1417;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;35.77;0.15467572400000001; 17.177437487; 3.5272E-5; false; 17.268457641; 17.647798615
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;29.82;0.3304897;0.0113688; 32.9130862000; 0.0011058000; False; 32.9329893000; 33.3203968000;3.0; 0.440134; 0.126886; 2.2782; 0.613628; 0.000418; false; 3.49404;3.2; 0.508169; 0.128065; 2.2593; 0.619149; 0.000479; false; 3.5494;21.57; 0.293765; 0.092175;0.021639; 10.2375; 9.21868; 2.62468; false; 22.5037;18.43; 0.521404; 0.131707;0.0057929999999999995; 6.96105; 9.77609; 0.156063; false; 17.5694;ERR;16.17; 0.7024; 0.0000; 12.0972; 3.9661; 0.0023; False; 16.0657; 16.7763;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;38.8;0.252813507; 21.492671029; 1.85001E-4; false; 21.533389823; 22.048584553
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;0.17;0.0497823;0.0062445; 0.0829399000; 0.0001169000; True; 0.0924735000; 0.1808366000;0.04; 0.029194; 0.010829; 0.00619; 0.004673; 2e-06; true; 0.052506;0.05; 0.029602; 0.014321; 0.012559; 0.006877; 2e-06; true; 0.065762;0.13; 0.039869; 0.010174;0.0015140000000000002; 0.035097; 0.0559; 3e-06; true; 0.143971;0.09; 0.028506; 0.00993;0.000338; 0.020489; 0.031963; 0.000333; true; 0.093505;ERR;1.46; 0.0791; 0.0000; 0.0650; 0.0178; 0.0000; True; 0.0828; 0.1627;51.38; 0.0947; 0.0125; 40.3995; 11.4722; True; 51.8719; 51.9873;TO;TO;1.72;0.054557179; 0.25729656; 4.6224E-5; true; 0.278884729; 0.464787898
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;31.45;0.2995308;0.010935300000000002; 31.9389992000; 0.0005012000; True; 31.9575082000; 32.3506696000;3.62; 0.531638; 0.128188; 2.88192; 0.873772; 5e-06; true; 4.44127;2.98; 0.518294; 0.13947; 2.33964; 0.781593; 0.000113; true; 3.81241;19.14; 0.456156; 0.131235;0.036478; 10.8996; 8.75332; 5e-06; true; 20.293;15.21; 0.312179; 0.088185;0.0031799999999999997; 5.69163; 8.4813; 0.03373; true; 14.6221;ERR;17.66; 0.4299; 0.0000; 14.2050; 4.2880; 0.0005; True; 18.4936; 18.9322;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;40.55;0.27777912000000005; 20.349113922; 3.69472E-4; true; 20.373726032; 21.003554118
