name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;0.23;0.1589929;0.011659199999999998; 0.0100108000; 0.0003002000; False; 0.0261005000; 0.2554459000;0.28; 0.248655; 0.059888; 0.000618; 0.000428; 0.000149; false; 0.318585;0.27; 0.237799; 0.058493; 0.000647; 0.00047; 0.000139; false; 0.306716;0.31; 0.241703; 0.056364;0.015846; 0.0041; 0.005412; 0.005768; false; 0.336265;0.29; 0.240493; 0.056074;0.002553; 0.002697; 0.004794; 0.004175; false; 0.318632;ERR;ERR;ERR;1.54; 0.4065; 0.0000; 0.0099; 0.0012; 0.0014; False; 0.0125; 0.4205;2.26; 0.3547; 0.1183; 0.4821; 0.1144; False; 0.5966; 1.0714;TO;TO;1.34;0.069931961; 0.006100288; 2.5188E-5; false; 0.012685515; 0.245750772
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;0.13;0.0699697;0.0090202; 0.0068768000; 0.0001593000; False; 0.0466702000; 0.1743963000;0.03; 0.025403; 0.010523; 7.8e-05; 4.8e-05; 1.7e-05; false; 0.038214;0.02; 0.024902; 0.010117; 8.2e-05; 4.6e-05; 1.7e-05; false; 0.037296;0.03; 0.025999; 0.010701;0.001646; 0.00039; 0.000326; 0.000302; false; 0.041568;0.03; 0.025536; 0.010205;0.00029; 0.001019; 0.001119; 0.000477; false; 0.041619;ERR;ERR;ERR;1.32; 0.0519; 0.0000; 0.0008; 0.0001; 0.0002; False; 0.0011; 0.0535;1.27; 0.0467; 0.0029; 0.0077; 0.0019; False; 0.0097; 0.0596;TO;TO;1.18;0.028937769999999998; 0.002204914; 2.3908E-5; false; 0.00918066; 0.208396872
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;0.24;0.1726862;0.0119682; 0.0135124000; 0.0004092000; False; 0.0298085000; 0.2975681000;0.3; 0.255121; 0.065735; 0.000719; 0.000866; 0.000167; false; 0.33393;0.29; 0.257913; 0.060754; 0.000304; 0.000274; 9.4e-05; false; 0.326345;0.34; 0.261116; 0.067435;0.017654000000000003; 0.005457; 0.010246; 0.005941; false; 0.375677;0.32; 0.258158; 0.061675;0.0028640000000000002; 0.00298; 0.005962; 0.004421; false; 0.344455;ERR;ERR;ERR;1.73; 0.4061; 0.0000; 0.0032; 0.0014; 0.0015; False; 0.0062; 0.4135;2.35; 0.3845; 0.1432; 0.6192; 0.1293; False; 0.7486; 1.2774;TO;TO;1.6;0.11417068; 0.006496636; 4.1493E-5; false; 0.025211813; 0.319810375
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;0.16;0.11502989999999999;0.00913; 0.0062516000; 0.0002143000; False; 0.0185887000; 0.1856890000;0.22; 0.185076; 0.047354; 0.000333; 0.000387; 6.1e-05; false; 0.240289;0.31; 0.24334; 0.074418; 0.000756; 0.000796; 9.4e-05; false; 0.330759;0.39; 0.296948; 0.076233;0.020824; 0.006189; 0.00842; 0.00703; false; 0.424864;0.38; 0.294245; 0.076476;0.0035069999999999997; 0.003707; 0.0077; 0.00634; false; 0.404362;ERR;ERR;ERR;1.52; 0.4215; 0.0000; 0.0050; 0.0023; 0.0027; False; 0.0101; 0.4363;2.74; 0.4819; 0.1772; 0.7519; 0.1668; False; 0.9187; 1.5790;TO;TO;1.6;0.093082562; 0.008977665; 4.0783E-5; false; 0.017002417; 0.309606284
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;0.27;0.21622049999999998;0.0121315; 0.0196015000; 0.0003651000; False; 0.0359929000; 0.3149099000;0.37; 0.315621; 0.074713; 0.000811; 0.000696; 0.000106; false; 0.40351;0.37; 0.318002; 0.072974; 0.000794; 0.000679; 0.000105; false; 0.404374;0.4; 0.316939; 0.072184;0.021163; 0.005308; 0.007329; 0.007361; false; 0.439057;0.38; 0.314028; 0.073998;0.003347; 0.003591; 0.007159; 0.006418; false; 0.419238;ERR;ERR;ERR;1.34; 0.3145; 0.0000; 0.0026; 0.0011; 0.0011; False; 0.0050; 0.3205;1.79; 0.2766; 0.1072; 0.5470; 0.1007; False; 0.6477; 1.0324;TO;TO;1.81;0.15996749799999999; 0.007298233; 2.9327E-5; false; 0.027853841; 0.395347815
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;0.27;0.1951927;0.0113787; 0.0108623000; 0.0003332000; False; 0.0261790000; 0.2947508000;0.41; 0.348996; 0.096143; 0.000885; 0.000711; 0.000145; false; 0.461237;0.42; 0.355498; 0.095112; 0.000946; 0.000745; 0.000125; false; 0.467031;0.48; 0.343474; 0.101902;0.027565; 0.007264; 0.009617; 0.010573; false; 0.516271;0.45; 0.364584; 0.097562;0.003758; 0.003651; 0.007511; 0.006942; false; 0.497024;ERR;ERR;ERR;1.84; 0.4623; 0.0000; 0.0053; 0.0022; 0.0030; False; 0.0107; 0.4759;2.16; 0.3161; 0.2201; 0.6011; 0.1295; False; 0.7307; 1.2679;TO;TO;1.41;0.08406092800000001; 0.008240818; 3.1641E-5; false; 0.01512442; 0.291758513
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;0.27;0.19105339999999998;0.0178562; 0.0120189000; 0.0003697000; False; 0.0341607000; 0.2706324000;0.43; 0.365193; 0.093482; 0.000944; 0.000844; 0.000122; false; 0.476377;0.42; 0.360883; 0.087412; 0.000971; 0.000793; 0.000121; false; 0.464581;0.48; 0.364062; 0.086589;0.024112; 0.006555; 0.008244; 0.008736; false; 0.509416;0.46; 0.372349; 0.093247;0.004652; 0.004007; 0.008635; 0.008061; false; 0.506826;ERR;ERR;ERR;1.37; 0.3267; 0.0000; 0.0029; 0.0013; 0.0013; False; 0.0056; 0.3334;2.05; 0.3088; 0.1451; 0.6332; 0.1418; False; 0.7750; 1.2301;TO;TO;1.69;0.20250055; 0.01031455; 3.8886E-5; false; 0.037753833; 0.41996119
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-rhs.mata;0.3;0.2450302;0.014104; 0.0130057000; 0.0003641000; False; 0.0316234000; 0.3766323000;0.48; 0.405525; 0.108044; 0.001034; 0.001086; 0.000239; false; 0.534162;0.46; 0.380036; 0.102984; 0.001222; 0.000841; 0.000149; false; 0.501631;0.54; 0.403047; 0.104559;0.028089; 0.007602; 0.010537; 0.011657; false; 0.578494;0.5; 0.399159; 0.101132;0.00412; 0.004095; 0.008187; 0.007707; false; 0.537447;ERR;ERR;ERR;1.48; 0.3324; 0.0000; 0.0028; 0.0015; 0.0018; False; 0.0062; 0.3399;2.97; 0.6114; 0.3261; 0.8084; 0.1639; False; 0.9724; 1.9112;TO;TO;1.97;0.209508607; 0.031387116; 5.4348E-5; false; 0.052505696; 0.611052967
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;0.29;0.2236633;0.0122991; 0.0118879000; 0.0003190000; False; 0.0284743000; 0.3072683000;0.5; 0.416083; 0.10186; 0.001122; 0.001367; 0.0002; false; 0.540786;0.49; 0.413462; 0.0962; 0.001065; 0.001251; 0.000144; false; 0.529562;0.6; 0.443111; 0.10851;0.037323999999999996; 0.011072; 0.016789; 0.015905; false; 0.648532;0.57; 0.452049; 0.115846;0.005629; 0.005289; 0.010732; 0.009301; false; 0.619719;ERR;ERR;ERR;1.73; 0.6741; 0.0000; 0.0051; 0.0028; 0.0028; False; 0.0108; 0.6868;3.99; 0.6711; 0.3593; 1.5420; 0.3757; False; 1.9178; 2.9500;TO;TO;1.82;0.16411384299999998; 0.013005945; 2.8895E-5; false; 0.027627785; 0.470785329
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;0.32;0.2717339;0.0133413; 0.0129896000; 0.0003352000; False; 0.0310661000; 0.3929053000;0.52; 0.443135; 0.115095; 0.001225; 0.001095; 0.00018; false; 0.579446;0.53; 0.446892; 0.11259; 0.001248; 0.001064; 0.00018; false; 0.581054;0.62; 0.462162; 0.111135;0.03253; 0.008706; 0.012447; 0.016417; false; 0.657873;0.56; 0.457496; 0.109026;0.005155; 0.004576; 0.009959; 0.009792; false; 0.611236;ERR;ERR;ERR;1.97; 0.7061; 0.0000; 0.0058; 0.0032; 0.0033; False; 0.0124; 0.7207;3.74; 0.3736; 0.3584; 1.4549; 0.3765; False; 1.8315; 2.5656;TO;TO;1.54;0.18743283900000002; 0.015154588; 4.8894E-5; false; 0.025474046; 0.486349514
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;0.35;0.2704336;0.0192422; 0.0162443000; 0.0004960000; False; 0.0417745000; 0.4084979000;0.56; 0.482741; 0.114414; 0.001196; 0.001192; 0.000198; false; 0.619395;0.58; 0.465018; 0.129483; 0.001279; 0.001953; 0.000273; false; 0.626235;0.66; 0.482367; 0.114649;0.037698999999999996; 0.009894; 0.014373; 0.014257; false; 0.69103;0.57; 0.489779; 0.10167;0.002822; 0.004868; 0.010466; 0.010155; false; 0.629721;ERR;ERR;ERR;2.18; 0.7096; 0.0000; 0.0083; 0.0041; 0.0056; False; 0.0180; 0.7328;4.51; 0.6495; 0.4454; 1.7190; 0.4382; False; 2.1573; 3.2544;TO;TO;1.87;0.162006162; 0.055465687; 4.2918E-5; false; 0.096152377; 0.530975528
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;0.34;0.2658664;0.0145394; 0.0137879000; 0.0003380000; False; 0.0328287000; 0.3573559000;0.6; 0.509458; 0.12595; 0.001234; 0.001143; 0.000179; false; 0.657627;0.65; 0.529041; 0.137108; 0.001377; 0.002131; 0.000377; false; 0.699684;0.72; 0.525554; 0.138456;0.043699; 0.010367; 0.016805; 0.01507; false; 0.770267;0.65; 0.52886; 0.122256;0.0057009999999999995; 0.005223; 0.014466; 0.013495; false; 0.70662;ERR;ERR;ERR;1.77; 0.4636; 0.0000; 0.0039; 0.0023; 0.0020; False; 0.0083; 0.4745;3.07; 0.4356; 0.2673; 1.2053; 0.3022; False; 1.5075; 2.2118;TO;TO;1.86;0.169718653; 0.023747553; 4.3176E-5; false; 0.032140379; 0.494638909
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;0.16;0.07888669999999999;0.0096277; 0.0075029000; 0.0001834000; False; 0.0213885000; 0.1582074000;0.06; 0.051563; 0.016455; 0.000151; 0.000109; 3.4e-05; false; 0.071004;0.06; 0.05178; 0.015417; 0.00014; 7.9e-05; 3.2e-05; false; 0.069871;0.06; 0.05204; 0.015958;0.002997; 0.000728; 0.000615; 0.000632; false; 0.075101;0.06; 0.053752; 0.0163;0.000545; 0.001248; 0.001581; 0.000923; false; 0.077816;ERR;ERR;ERR;1.48; 0.0912; 0.0000; 0.0009; 0.0002; 0.0002; False; 0.0014; 0.0934;1.37; 0.0856; 0.0082; 0.0267; 0.0063; False; 0.0331; 0.1273;TO;TO;1.01;0.047625241000000006; 0.003170547; 2.6447E-5; false; 0.023474135; 0.241403802
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;0.28;0.2706585;0.0086055; 0.0084505000; 0.0002496000; False; 0.0203296000; 0.3516326000;0.66; 0.550972; 0.135287; 0.001383; 0.001386; 0.000243; false; 0.711537;0.64; 0.54858; 0.127268; 0.001259; 0.00116; 0.000181; false; 0.699937;0.76; 0.547922; 0.144007;0.045653; 0.011957; 0.017696; 0.019796; false; 0.810271;0.69; 0.542009; 0.132727;0.00654; 0.00606; 0.015303; 0.014175; false; 0.734698;ERR;ERR;ERR;1.8; 0.5077; 0.0000; 0.0037; 0.0027; 0.0023; False; 0.0087; 0.5187;3.12; 0.4402; 0.3360; 1.3254; 0.3282; False; 1.6537; 2.4313;TO;TO;1.66;0.11898714699999999; 0.016248335; 2.904E-5; false; 0.024500673; 0.43770108
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;0.17;0.1054679;0.0106104; 0.0082986000; 0.0001604000; False; 0.0232339000; 0.1922551000;0.05; 0.042116; 0.020839; 0.000188; 0.000121; 4.7e-05; false; 0.066538;0.05; 0.044272; 0.019193; 0.000137; 6.7e-05; 2.9e-05; false; 0.066143;0.05; 0.040871; 0.012702;0.002332; 0.000604; 0.000501; 0.000565; false; 0.059204;0.05; 0.041145; 0.012579;0.00043999999999999996; 0.000813; 0.00116; 0.000753; false; 0.059366;ERR;ERR;ERR;1.49; 0.1290; 0.0000; 0.0019; 0.0007; 0.0007; False; 0.0034; 0.1335;1.69; 0.1429; 0.0167; 0.0583; 0.0135; False; 0.0719; 0.2322;TO;TO;1.23;0.044319686000000004; 0.003427496; 3.1277E-5; false; 0.010758512; 0.192598112
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;0.18;0.10114379999999999;0.0097361; 0.0105094000; 0.0003213000; False; 0.0243600000; 0.1850836000;0.12; 0.104361; 0.027159; 0.00026; 0.000161; 6.1e-05; false; 0.135971;0.13; 0.105958; 0.029346; 0.000296; 0.000269; 6.3e-05; false; 0.140752;0.14; 0.106613; 0.03013;0.006325; 0.001749; 0.001709; 0.001711; false; 0.151777;0.12; 0.105645; 0.02916;0.001098; 0.001746; 0.002614; 0.001769; false; 0.146763;ERR;ERR;ERR;1.2; 0.0986; 0.0000; 0.0011; 0.0002; 0.0003; False; 0.0017; 0.1008;1.51; 0.1686; 0.0321; 0.0845; 0.0202; False; 0.1049; 0.3062;TO;TO;1.22;0.045244069; 0.003877811; 2.5553E-5; false; 0.011087178; 0.271772099
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;0.19;0.1238792;0.0099252; 0.0083746000; 0.0002389000; False; 0.0224809000; 0.2032013000;0.16; 0.132159; 0.036041; 0.000345; 0.000319; 7.5e-05; false; 0.174617;0.15; 0.130429; 0.031927; 0.000157; 0.000123; 4.7e-05; false; 0.165655;0.17; 0.131137; 0.034195;0.007627; 0.002118; 0.001892; 0.001881; false; 0.182917;0.17; 0.132034; 0.033984;0.001377; 0.001833; 0.002881; 0.002185; false; 0.179544;ERR;ERR;ERR;1.48; 0.1759; 0.0000; 0.0017; 0.0006; 0.0006; False; 0.0030; 0.1796;1.57; 0.1750; 0.0349; 0.2312; 0.0325; False; 0.2637; 0.4742;TO;TO;1.37;0.055210363; 0.004906267; 2.7365E-5; false; 0.011926022; 0.226969212
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;0.21;0.1279184;0.0108154; 0.0124084000; 0.0003215000; False; 0.0273960000; 0.2148339000;0.19; 0.166198; 0.042205; 0.000407; 0.000268; 0.000105; false; 0.215515;0.19; 0.161791; 0.04313; 0.000433; 0.000435; 9.6e-05; false; 0.212342;0.21; 0.162066; 0.041052;0.011781; 0.004701; 0.005281; 0.004776; false; 0.234589;0.21; 0.167106; 0.048773;0.001582; 0.002327; 0.004159; 0.002876; false; 0.234013;ERR;ERR;ERR;1.26; 0.1498; 0.0000; 0.0014; 0.0004; 0.0005; False; 0.0024; 0.1528;1.21; 0.1711; 0.0287; 0.1139; 0.0267; False; 0.1407; 0.3410;TO;TO;1.45;0.094142017; 0.005516124; 4.1039E-5; false; 0.013461184; 0.2634481
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;0.21;0.1335414;0.011166099999999998; 0.0096091000; 0.0003466000; False; 0.0255643000; 0.2166484000;0.21; 0.18176; 0.04631; 0.00045; 0.000304; 0.000101; false; 0.236119;0.21; 0.179624; 0.045667; 0.000447; 0.000337; 0.000106; false; 0.232977;0.25; 0.187407; 0.049907;0.012333; 0.003643; 0.004707; 0.004669; false; 0.269357;0.23; 0.18421; 0.045252;0.001975; 0.002353; 0.004095; 0.003242; false; 0.247944;ERR;ERR;ERR;1.33; 0.1942; 0.0000; 0.0016; 0.0006; 0.0006; False; 0.0028; 0.1975;1.79; 0.2899; 0.0749; 0.2956; 0.0667; False; 0.3624; 0.7282;TO;TO;1.27;0.11289796900000001; 0.008848394; 2.9598E-5; false; 0.015944951; 0.262307261
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;0.13;0.0816156;0.0068839; 0.0078799000; 0.0002413000; False; 0.0181661000; 0.1379317000;0.14; 0.118198; 0.039521; 0.00025; 0.000275; 8.1e-05; false; 0.163351;0.23; 0.200645; 0.055039; 0.000525; 0.000375; 0.00014; false; 0.264844;0.27; 0.212772; 0.050716;0.006974; 0.004588; 0.004461; 0.005235; false; 0.28863;0.26; 0.219241; 0.051767;0.0022319999999999996; 0.002527; 0.004427; 0.003766; false; 0.291072;ERR;ERR;ERR;1.42; 0.1849; 0.0000; 0.0015; 0.0006; 0.0006; False; 0.0028; 0.1884;2.17; 0.3449; 0.0980; 0.4107; 0.0905; False; 0.5013; 0.9452;TO;TO;1.2;0.115241343; 0.006891759; 3.9019E-5; false; 0.01627667; 0.350477695
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;0.22;0.14949659999999998;0.0114306; 0.0101943000; 0.0003359000; False; 0.0259746000; 0.2404695000;0.19; 0.172502; 0.038967; 0.000287; 0.000409; 9.5e-05; false; 0.218785;0.15; 0.13136; 0.039842; 0.000309; 0.000412; 0.0001; false; 0.178775;0.18; 0.128803; 0.04295;0.008851999999999999; 0.002639; 0.002786; 0.002792; false; 0.195473;0.16; 0.127047; 0.043731;0.001381; 0.001641; 0.003181; 0.002326; false; 0.184337;ERR;ERR;ERR;1.56; 0.3848; 0.0000; 0.0040; 0.0017; 0.0018; False; 0.0077; 0.3946;2.24; 0.3608; 0.1994; 0.4869; 0.1100; False; 0.5970; 1.1581;TO;TO;1.5;0.180693875; 0.006796902; 3.0387E-5; false; 0.02269647; 0.532498736
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;0.14;0.142734;0.0108541; 0.0119201000; 0.0001897000; False; 0.0305901000; 0.3175945000;0.03; 0.048182; 0.03637; 7.7e-05; 4.3e-05; 1.7e-05; false; 0.086991;0.03; 0.047461; 0.027637; 8.8e-05; 4.3e-05; 1.6e-05; false; 0.07892;0.03; 0.044751; 0.038955;0.001592; 0.000336; 0.000289; 0.000281; false; 0.088575;0.03; 0.049681; 0.037784;0.000295; 0.000937; 0.001066; 0.00045; false; 0.093441;ERR;ERR;ERR;1.37; 0.0511; 0.0000; 0.0010; 0.0001; 0.0002; False; 0.0014; 0.0531;1.22; 0.0420; 0.0027; 0.0065; 0.0017; False; 0.0082; 0.0532;TO;TO;0.97;0.031611963; 0.002064611; 2.6021E-5; false; 0.009052693; 0.129708578
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;0.19;0.1250822;0.010285599999999999; 0.0122835000; 0.0003608000; False; 0.0269683000; 0.2220062000;0.17; 0.145458; 0.040486; 0.000292; 0.000296; 9.7e-05; false; 0.192672;0.31; 0.256428; 0.067641; 0.000644; 0.000902; 0.000228; false; 0.338644;0.35; 0.268224; 0.067239;0.017761; 0.004506; 0.006422; 0.006867; false; 0.379109;0.32; 0.262493; 0.062308;0.00273; 0.002806; 0.005148; 0.004518; false; 0.348092;ERR;ERR;ERR;1.59; 0.4364; 0.0000; 0.0032; 0.0014; 0.0015; False; 0.0062; 0.4442;1.65; 0.2198; 0.0766; 0.3459; 0.0724; False; 0.4184; 0.7155;TO;TO;1.28;0.101304847; 0.01906843; 4.2402E-5; false; 0.035463373; 0.333507397
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;0.26;0.20590019999999998;0.011557499999999998; 0.0107831000; 0.0003413000; False; 0.0268911000; 0.2896505000;0.35; 0.290313; 0.072395; 0.000622; 0.000698; 0.000123; false; 0.375188;0.31; 0.271724; 0.068698; 0.000722; 0.000512; 8.3e-05; false; 0.352248;0.37; 0.287477; 0.070936;0.020561; 0.004799; 0.006456; 0.006827; false; 0.405639;0.36; 0.289686; 0.066494;0.0029690000000000003; 0.003054; 0.005904; 0.005117; false; 0.382317;ERR;ERR;ERR;1.8; 0.4648; 0.0000; 0.0042; 0.0019; 0.0019; False; 0.0082; 0.4749;2.73; 0.5615; 0.1787; 0.7580; 0.1643; False; 0.9224; 1.6638;TO;TO;1.5;0.130192289; 0.009691585; 2.8589E-5; false; 0.016758781; 0.330291544
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;0.27;0.20869759999999998;0.0130188; 0.0164826000; 0.0003911000; False; 0.0348968000; 0.3016560000;0.39; 0.321222; 0.080183; 0.000778; 0.00076; 0.000129; false; 0.41647;0.39; 0.321898; 0.079533; 0.000821; 0.00102; 0.000153; false; 0.418182;0.42; 0.326479; 0.078681;0.022863; 0.006182; 0.009793; 0.011121; false; 0.466092;0.4; 0.322921; 0.077568;0.003569; 0.00372; 0.008177; 0.006975; false; 0.434186;ERR;ERR;ERR;1.73; 0.4900; 0.0000; 0.0038; 0.0019; 0.0019; False; 0.0077; 0.4993;2.84; 0.5014; 0.1920; 0.8383; 0.1986; False; 1.0370; 1.7317;TO;TO;1.89;0.189950866; 0.022091707; 4.0602E-5; false; 0.05215796; 0.534694902
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;0.3;0.2397594;0.0151752; 0.0140399000; 0.0003837000; False; 0.0349306000; 0.3605150000;0.41; 0.343479; 0.088127; 0.000863; 0.000672; 0.000138; false; 0.446697;0.42; 0.346882; 0.091905; 0.000823; 0.000984; 0.000167; false; 0.457348;0.46; 0.350847; 0.087981;0.023218000000000003; 0.006603; 0.008545; 0.008794; false; 0.498704;0.46; 0.360806; 0.092647;0.004138; 0.004112; 0.008111; 0.007701; false; 0.492227;ERR;ERR;ERR;1.57; 0.4042; 0.0000; 0.0028; 0.0012; 0.0014; False; 0.0056; 0.4109;2.52; 0.4399; 0.1642; 0.7563; 0.2734; False; 1.0298; 1.6351;TO;TO;1.53;0.138824034; 0.005814548; 2.0336E-5; false; 0.010715294; 0.398143307
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;0.18;0.1295534;0.010891699999999999; 0.0066249000; 0.0002845000; False; 0.0206604000; 0.2002567000;0.42; 0.347023; 0.097005; 0.000952; 0.000734; 0.000115; false; 0.460687;0.43; 0.36318; 0.089284; 0.000962; 0.000759; 0.000129; false; 0.468607;0.5; 0.374676; 0.092013;0.02714; 0.007247; 0.010925; 0.013151; false; 0.53792;0.3; 0.250758; 0.056415;0.002111; 0.002224; 0.004473; 0.00397; false; 0.327762;ERR;ERR;ERR;1.77; 0.6177; 0.0000; 0.0043; 0.0023; 0.0023; False; 0.0089; 0.6311;3.47; 0.6057; 0.2836; 1.1748; 0.2763; False; 1.4512; 2.3419;TO;TO;1.84;0.127152287; 0.011157396; 4.0595E-5; false; 0.024680818; 0.465618218
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;0.3;0.2434699;0.0130393; 0.0122987000; 0.0003327000; False; 0.0450789000; 0.3472924000;0.47; 0.397426; 0.101526; 0.001064; 0.000975; 0.000138; false; 0.518267;0.47; 0.387335; 0.103749; 0.001099; 0.001007; 0.000158; false; 0.510091;0.51; 0.39096; 0.098843;0.027039; 0.007214; 0.010116; 0.010593; false; 0.556438;0.48; 0.398871; 0.094268;0.004262999999999999; 0.003996; 0.008284; 0.007746; false; 0.530403;ERR;ERR;ERR;1.4; 0.4276; 0.0000; 0.0029; 0.0014; 0.0013; False; 0.0056; 0.4344;3.41; 0.5347; 0.2870; 1.1386; 0.2939; False; 1.4326; 2.2562;TO;TO;1.75;0.153538297; 0.01198136; 4.0895E-5; false; 0.020221492; 0.461217303
