name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-concat;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;awali-runtime;awali-mataparsing;awali-construction;awali-concat;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-concat;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-concat;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;java-brics-runtime;java-brics-construction;java-brics-concat;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-2.mata;0.05; 0.000229;0.015091;0.013069; 0.002601; false; 0.057269;0.04; 0.000238;0.014988000000000001;0.012794; 0.002601; false; 0.056988;0.27; 0.000249; 3.1e-05;0.117343;0.10911; 0.056291; false; 0.29062;1.8; 0.0067; 0.0000;0.1451;0.6051; 0.0113; False; 0.7618; 0.7745;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.17; 0.00867702;0.19322495299999998; 2.7998E-5; false; 0.206520583; 0.282602506
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-3.mata;0.03; 0.000222;0.011387000000000001;0.010588; 0.002162; false; 0.043259;0.03; 0.000139;0.008329;0.008615000000000001; 0.002121; false; 0.034952;0.29; 0.000242; 3e-05;0.122656;0.11601500000000001; 0.058813; false; 0.305348;1.42; 0.0047; 0.0000;0.0925;0.39189999999999997; 0.0067; False; 0.4915; 0.5005;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.16; 0.008524125;0.196168605; 2.9954E-5; false; 0.217328282; 0.299664833
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-1.mata;0.0; 5.4e-05;0.000407;0.00042; 7.7e-05; false; 0.001811;0.0; 5.3e-05;0.00045200000000000004;0.000429; 8.2e-05; false; 0.001979;0.0; 6e-05; 8e-06;0.003178;0.002418; 0.001033; false; 0.007638;0.79; 0.0045; 0.0000;0.0033;0.0005; 0.0002; False; 0.0045; 0.0094;2.21; 0.0064; 0.0001;1.2104; 0.0842; False; 1.2948; 1.3024;0.96; 0.005641421;0.019141628; 2.4928E-5; false; 0.030473088; 0.104982474
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-2.mata;0.57; 0.003373;0.210898;0.049364; 0.005599; false; 0.599505;0.59; 0.003296;0.215871;0.047129000000000004; 0.005658; false; 0.610876;1.51; 0.003715; 0.000292;0.662209;0.5984240000000001; 0.30995; false; 1.58717;2.35; 0.0121; 0.0000;0.9565;0.23729999999999998; 0.0208; False; 1.2150; 1.2855;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.55; 0.035451305;0.19021474500000002; 2.7015E-5; false; 0.201534674; 0.356465253
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-3.mata;0.93; 0.004779;0.316444;0.084902; 0.003827; false; 0.951938;0.91; 0.004721;0.31461700000000004;0.084892; 0.003857; false; 0.949624;2.64; 0.005; 0.000379;1.182904;1.119748; 0.415714; false; 2.7544;3.12; 0.0142; 0.0000;1.6157;0.35719999999999996; 0.0536; False; 2.0270; 2.1363;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.71; 0.038629925;0.759047574; 3.0065E-5; false; 0.768909802; 0.93072937
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-4.mata;0.0; 8.6e-05;0.00059;0.000555; 0.00012; false; 0.002459;0.0; 8.7e-05;0.0006069999999999999;0.000632; 0.000125; false; 0.002645;0.01; 9.7e-05; 1e-05;0.005628;0.004039; 0.0018; false; 0.013119;1.19; 0.0064; 0.0000;0.0057;0.0012000000000000001; 0.0004; False; 0.0076; 0.0145;1.49; 0.0044; 0.0001;0.6033; 0.0441; False; 0.6477; 0.6529;0.99; 0.006681319;0.020784246; 2.6809E-5; false; 0.032221959; 0.118756598
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-5.mata;0.46; 0.001849;0.155506;0.042154; 0.007084; false; 0.468165;0.43; 0.003433;0.16206;0.040994; 0.004397; false; 0.461993;1.53; 0.003744; 0.000291;0.663359;0.6006739999999999; 0.315035; false; 1.59583;2.34; 0.0129; 0.0000;0.9631000000000001;0.2387; 0.0211; False; 1.2234; 1.2943;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.54; 0.025488243;0.193008093; 3.2928E-5; false; 0.203571234; 0.34735236
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-6.mata;0.0; 8.2e-05;0.000608;0.000549; 0.000121; false; 0.002547;0.0; 9.3e-05;0.000578;0.0005449999999999999; 0.00012; false; 0.002507;0.01; 8.8e-05; 1.1e-05;0.005596;0.004052; 0.001781; false; 0.012905;1.06; 0.0063; 0.0000;0.0049;0.0011; 0.0004; False; 0.0069; 0.0136;2.43; 0.0064; 0.0001;1.263; 0.0824; False; 1.3456; 1.3532;0.94; 0.005648562;0.020142420999999997; 2.8004E-5; false; 0.031864091; 0.107804542
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-7.mata;0.56; 0.003401;0.216034;0.043645; 0.005442; false; 0.602137;0.57; 0.003457;0.216055;0.04373199999999999; 0.005412; false; 0.601049;1.45; 0.003522; 0.000301;0.653467;0.583075; 0.292668; false; 1.54488;2.25; 0.0118; 0.0000;0.9347000000000001;0.2314; 0.0206; False; 1.1872; 1.2556;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.43; 0.03655773;0.17214051800000002; 2.7226E-5; false; 0.18250438; 0.328956264
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-1.mata;0.42; 0.002359;0.148067;0.034261; 0.00444; false; 0.430874;0.41; 0.00232;0.147359;0.033627000000000004; 0.004124; false; 0.42668;1.09; 0.002403; 0.000206;0.462539;0.44437899999999997; 0.214158; false; 1.13294;1.81; 0.0101; 0.0000;0.5352;0.27649999999999997; 0.0111; False; 0.8235; 0.8594;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.29; 0.030562031;0.163949762; 2.696E-5; false; 0.172251196; 0.299489609
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-2.mata;0.58; 0.003289;0.201238;0.054899; 0.007392; false; 0.614688;0.58; 0.003402;0.202793;0.056384000000000004; 0.007587; false; 0.620922;1.69; 0.003439; 0.000277;0.691686;0.719249; 0.342687; false; 1.7731;4.13; 0.0118; 0.0000;1.0716999999999999;1.9961; 0.0311; False; 3.0994; 3.1729;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.51; 0.028558589;0.280167909; 3.1433E-5; false; 0.289267676; 0.403924795
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07103-1.mata;0.02; 0.000185;0.006987;0.0019779999999999997; 0.000305; false; 0.021193;0.01; 0.00018;0.006966;0.002028; 0.000347; false; 0.021321;0.08; 0.000196; 2.1e-05;0.035372;0.029495; 0.014785; false; 0.082288;1.09; 0.0066; 0.0000;0.0421;0.016300000000000002; 0.0018; False; 0.0606; 0.0705;19.76; 0.0065; 0.0001;14.193999999999999; 4.6517; False; 18.8461; 18.8562;0.91; 0.006941039;0.037034330000000004; 2.0499E-5; false; 0.046403105; 0.114360822
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-1.mata;0.08; 0.000531;0.028999999999999998;0.008403; 0.001953; false; 0.090188;0.08; 0.000537;0.02914;0.008865000000000001; 0.001964; false; 0.090954;0.27; 0.000554; 5.4e-05;0.11382400000000001;0.101508; 0.052841; false; 0.27345;1.31; 0.0072; 0.0000;0.1603;0.1187; 0.0062; False; 0.2855; 0.3029;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;0.87; 0.008526884;0.080304512; 3.1878E-5; false; 0.09362609; 0.160897647
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-2.mata;0.0; 5.5e-05;0.00030900000000000003;0.00033800000000000003; 8.1e-05; false; 0.00147;0.0; 5.1e-05;0.00030199999999999997;0.000312; 7.8e-05; false; 0.001436;0.0; 5.8e-05; 8e-06;0.0031069999999999995;0.002381; 0.001019; false; 0.007471;0.78; 0.0045; 0.0000;0.003;0.0006000000000000001; 0.0002; False; 0.0042; 0.0090;2.29; 0.0063; 0.0001;1.1095; 0.1110; False; 1.2206; 1.2280;0.89; 0.006203926;0.019815488; 2.0317E-5; false; 0.031160932; 0.105375411
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07292-1.mata;0.09; 0.000375;0.027614;0.021505; 0.004562; false; 0.102427;0.09; 0.000394;0.027671;0.021453; 0.004499; false; 0.102337;0.47; 0.000429; 4.7e-05;0.189974;0.19106499999999998; 0.089639; false; 0.482838;3.03; 0.0069; 0.0000;0.24839999999999998;1.7818; 0.0193; False; 2.0499; 2.0662;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.58; 0.011749666;0.297651413; 2.3466E-5; false; 0.318136993; 0.398929085
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07338-1.mata;0.0; 9.2e-05;0.000593;0.0005549999999999999; 0.000123; false; 0.002606;0.0; 7.9e-05;0.000596;0.000539; 0.000129; false; 0.002554;0.01; 8.5e-05; 1.2e-05;0.005595;0.004094; 0.001772; false; 0.012911;1.06; 0.0063; 0.0000;0.0053;0.0011; 0.0004; False; 0.0071; 0.0139;2.38; 0.0065; 0.0001;1.2509000000000001; 0.0848; False; 1.3360; 1.3437;0.91; 0.005163901;0.019283936; 2.0414E-5; false; 0.029229029; 0.099383998
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-1.mata;1.97; 0.01144;0.720307;0.140992; 0.024253; false; 2.02707;1.95; 0.011683;0.723392;0.146925; 0.0232; false; 2.03952;5.09; 0.012422; 0.000981;2.084182;2.170173; 1.02943; false; 5.32545;5.27; 0.0232; 0.0000;3.1882;0.9797; 0.0624; False; 4.2308; 4.4559;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.29; 0.040894757;0.486445191; 2.8743E-5; false; 0.49745307; 0.691041914
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-2.mata;0.0; 5.5e-05;0.00039200000000000004;0.00044; 7.6e-05; false; 0.001806;0.0; 5.6e-05;0.000306;0.00034500000000000004; 8e-05; false; 0.001456;0.01; 6.1e-05; 8e-06;0.003129;0.002378; 0.00105; false; 0.007545;0.97; 0.0060; 0.0000;0.0055;0.0012000000000000001; 0.0005; False; 0.0075; 0.0141;1.45; 0.0044; 0.0001;0.6186; 0.0426; False; 0.6614; 0.6666;0.96; 0.00506301;0.024284056999999998; 1.7206E-5; false; 0.033462559; 0.100354975
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-3.mata;1.17; 0.006902;0.43011900000000003;0.091166; 0.009261; false; 1.21272;1.18; 0.006677;0.428195;0.093333; 0.008974; false; 1.22141;2.99; 0.007093; 0.000533;1.2263739999999999;1.280342; 0.597415; false; 3.13131;5.03; 0.0161; 0.0000;2.027;2.0199; 0.0437; False; 4.0912; 4.2266;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.09; 0.027029959;0.369928477; 2.288E-5; false; 0.382827137; 0.540260572
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07416-1.mata;0.04; 0.000322;0.015522999999999999;0.004375; 0.000591; false; 0.047556;0.04; 0.000329;0.015623000000000001;0.004406; 0.000588; false; 0.0477;0.14; 0.00033; 3.1e-05;0.062064999999999995;0.05339; 0.027969; false; 0.147036;1.19; 0.0069; 0.0000;0.0915;0.0157; 0.0036; False; 0.1111; 0.1238;48.66; 0.0070; 0.0002;24.135199999999998; 23.6874; False; 47.8230; 47.8379;0.92; 0.008860919;0.076302323; 3.0448E-5; false; 0.087631932; 0.163520694
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-1.mata;0.95; 0.00498;0.34836500000000004;0.08146800000000001; 0.00518; false; 1.00753;1.64; 0.009093;0.639119;0.11316300000000001; 0.007628; false; 1.72041;4.08; 0.009813; 0.000799;1.7558470000000002;1.638988; 0.862525; false; 4.29023;4.17; 0.0205; 0.0000;2.8145;0.2864; 0.0480; False; 3.1495; 3.3393;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.12; 0.037060648;0.39235469300000003; 2.9E-5; false; 0.410275077; 0.586482238
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-2.mata;0.0; 0.000111;0.000593;0.000539; 0.00012; false; 0.002492;0.0; 7.9e-05;0.0005920000000000001;0.000576; 0.000123; false; 0.00256;0.01; 9.9e-05; 1e-05;0.005535;0.004018; 0.001773; false; 0.012781;1.05; 0.0062; 0.0000;0.004999999999999999;0.0011; 0.0004; False; 0.0068; 0.0136;1.4; 0.0046; 0.0001;0.548; 0.0425; False; 0.5907; 0.5961;0.69; 0.004589413;0.012959624; 1.8888E-5; false; 0.025106889; 0.087862058
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-3.mata;0.11; 0.000878;0.044129;0.009984; 0.000721; false; 0.125237;0.12; 0.000911;0.04341300000000001;0.009914000000000001; 0.000732; false; 0.124259;0.4; 0.000884; 7.9e-05;0.191046;0.15964699999999998; 0.084409; false; 0.439215;0.93; 0.0061; 0.0000;0.21000000000000002;0.012400000000000001; 0.0047; False; 0.2274; 0.2477;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.19; 0.04055737;0.058726548; 2.1854E-5; false; 0.067288604; 0.239413728
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-1.mata;0.0; 8.2e-05;0.0005819999999999999;0.000531; 0.000136; false; 0.002448;0.0; 7.8e-05;0.000576;0.000546; 0.000137; false; 0.002499;0.01; 8.5e-05; 1e-05;0.005436999999999999;0.003945; 0.001751; false; 0.012501;1.03; 0.0063; 0.0000;0.0053;0.0012000000000000001; 0.0004; False; 0.0070; 0.0138;2.32; 0.0063; 0.0001;1.1485; 0.1143; False; 1.2628; 1.2703;0.89; 0.005296772;0.02047756; 2.4873E-5; false; 0.031278477; 0.103220687
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-2.mata;0.31; 0.00175;0.110232;0.02477; 0.004066; false; 0.319396;0.29; 0.001646;0.108623;0.02438; 0.003957; false; 0.313658;0.74; 0.001804; 0.000137;0.313494;0.306237; 0.155855; false; 0.786165;1.75; 0.0089; 0.0000;0.4914;0.2112; 0.0158; False; 0.7187; 0.7586;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.35; 0.021718877;0.188401957; 2.5815E-5; false; 0.197928461; 0.313737478
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-3.mata;0.21; 0.00111;0.067494;0.023184999999999997; 0.003891; false; 0.214008;0.2; 0.0011;0.066417;0.022682; 0.003847; false; 0.210678;0.61; 0.00114; 0.000101;0.25768800000000003;0.24088; 0.124692; false; 0.633294;1.79; 0.0081; 0.0000;0.3842;0.38539999999999996; 0.0146; False; 0.7848; 0.8138;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.36; 0.017543924;0.19099997600000002; 2.2761E-5; false; 0.206602005; 0.312408699
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07787-1.mata;0.17; 0.001012;0.059167;0.016029; 0.001327; false; 0.1806;0.17; 0.001026;0.059037;0.015862; 0.001343; false; 0.180833;0.5; 0.001047; 8.4e-05;0.21099800000000002;0.200215; 0.101682; false; 0.522299;1.4; 0.0082; 0.0000;0.3212;0.061900000000000004; 0.0077; False; 0.3912; 0.4116;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.63; 0.027747129;0.25975189; 2.2702E-5; false; 0.269424766; 0.377357984
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07787-2.mata;0.1; 0.000432;0.031025999999999998;0.022303999999999997; 0.004462; false; 0.112011;0.1; 0.000461;0.031779;0.022652; 0.004574; false; 0.114171;0.52; 0.000456; 5.7e-05;0.209619;0.212593; 0.099706; false; 0.53552;3.2; 0.0070; 0.0000;0.2717;1.9675; 0.0210; False; 2.2604; 2.2781;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.64; 0.011531017;0.327901915; 2.7308E-5; false; 0.338520872; 0.423157835
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-1.mata;0.07; 0.000327;0.022005;0.017148; 0.003573; false; 0.08134;0.07; 0.000322;0.022282000000000003;0.017203; 0.003494; false; 0.082076;0.36; 0.000352; 4e-05;0.151107;0.151883; 0.069999; false; 0.38295;2.0; 0.0069; 0.0000;0.196;0.831; 0.0089; False; 1.0365; 1.0493;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.46; 0.010516816;0.275128641; 2.4276E-5; false; 0.285809808; 0.365483665
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-2.mata;0.06; 0.000393;0.021454;0.006168; 0.000951; false; 0.066251;0.06; 0.000404;0.021505;0.006202; 0.000921; false; 0.066351;0.2; 0.000448; 4.1e-05;0.08541199999999999;0.077199; 0.039056; false; 0.206557;1.25; 0.0072; 0.0000;0.1214;0.028300000000000002; 0.0048; False; 0.1549; 0.1692;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.13; 0.016273465;0.09708376500000002; 4.3795E-5; false; 0.112022058; 0.201926198
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-3.mata;0.07; 0.000308;0.021554000000000004;0.018911999999999998; 0.004115; false; 0.082692;0.07; 0.000311;0.021547;0.018818; 0.004149; false; 0.082686;0.39; 0.000316; 4e-05;0.173093;0.16083999999999998; 0.082669; false; 0.427754;2.65; 0.0068; 0.0000;0.1995;1.3457; 0.0168; False; 1.5625; 1.5770;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.47; 0.010073378;0.242391764; 2.5912E-5; false; 0.252769436; 0.333784989
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-4.mata;1.9; 0.017541;0.7102189999999999;0.157666; 0.024307; false; 2.00518;1.68; 0.009336;0.583477;0.148713; 0.024176; false; 1.75861;7.6; 0.01794; 0.001412;3.101604;3.283248; 1.54775; false; 7.98705;5.29; 0.0194; 0.0000;3.5951999999999997;0.6993; 0.0925; False; 4.3876; 4.6891;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.94; 0.056429742;0.7081029529999999; 3.0948E-5; false; 0.729643925; 0.927189563
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07857-1.mata;0.2; 0.001075;0.06462300000000001;0.020985999999999998; 0.003534; false; 0.204998;0.19; 0.001092;0.064027;0.020462; 0.003439; false; 0.202894;0.69; 0.001143; 0.000113;0.27382799999999996;0.284048; 0.136893; false; 0.705875;2.53; 0.0084; 0.0000;0.4073;1.0524; 0.0117; False; 1.4717; 1.4935;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.33; 0.016586335;0.22849213999999998; 2.7614E-5; false; 0.238393265; 0.331262009
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07912-1.mata;0.0; 7.8e-05;0.000606;0.000539; 0.000117; false; 0.002465;0.0; 5.6e-05;0.000347;0.000352; 8e-05; false; 0.001529;0.01; 8.8e-05; 1e-05;0.005320999999999999;0.0038339999999999997; 0.001707; false; 0.012313;0.84; 0.0043; 0.0000;0.0032;0.0009000000000000001; 0.0004; False; 0.0048; 0.0157;2.37; 0.0066; 0.0001;1.24; 0.0849; False; 1.3251; 1.3329;0.96; 0.005603058;0.018719612; 2.4212E-5; false; 0.029881489; 0.102649576
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07912-2.mata;0.06; 0.000328;0.018980999999999998;0.014154; 0.002878; false; 0.069819;0.07; 0.000332;0.019042999999999997;0.014223; 0.002887; false; 0.070053;0.31; 0.00031; 3.7e-05;0.126666;0.125681; 0.057975; false; 0.319341;1.94; 0.0067; 0.0000;0.16570000000000001;0.7153999999999999; 0.0124; False; 0.8938; 0.9082;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;1.4; 0.009929413;0.2112885; 2.6323E-5; false; 0.222121514; 0.304344887
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07945-1.mata;0.02; 0.000139;0.006809;0.001814; 0.000176; false; 0.020581;0.02; 0.000135;0.006795000000000001;0.001801; 0.000173; false; 0.02051;0.06; 0.000147; 1.8e-05;0.028851;0.023844999999999998; 0.012762; false; 0.06782;1.1; 0.0065; 0.0000;0.038599999999999995;0.0046; 0.0015; False; 0.0451; 0.0547;13.06; 0.0065; 0.0001;7.8978; 4.1366; False; 12.0345; 12.0446;0.77; 0.005062314;0.030954673; 2.5162E-5; false; 0.041949945; 0.10243472
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-1.mata;0.01; 0.000144;0.003333;0.000731; 0.000201; false; 0.009659;0.0; 8.2e-05;0.00188;0.000486; 0.000133; false; 0.005711;0.03; 0.00014; 1.6e-05;0.013848;0.010444; 0.005305; false; 0.031158;1.12; 0.0065; 0.0000;0.0182;0.0016; 0.0006; False; 0.0207; 0.0284;8.3; 0.0067; 0.0001;4.2994; 2.9372; False; 7.2369; 7.2465;0.88; 0.006261491;0.016255319; 2.12E-5; false; 0.026138023; 0.1007931
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-10.mata;0.02; 0.000225;0.009293;0.001518; 0.000477; false; 0.025052;0.02; 0.000225;0.009228;0.0014759999999999999; 0.000463; false; 0.024813;0.06; 0.00022; 2.1e-05;0.026248;0.020932; 0.010511; false; 0.059495;1.12; 0.0066; 0.0000;0.039400000000000004;0.0027; 0.0009; False; 0.0430; 0.0527;19.56; 0.0066; 0.0001;5.7072; 12.9719; False; 18.6792; 18.6893;0.94; 0.010372489;0.026494507; 2.3319E-5; false; 0.03690415; 0.114820764
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-11.mata;0.02; 0.000225;0.009301;0.0017980000000000001; 0.000577; false; 0.02567;0.02; 0.000215;0.009334;0.001779; 0.00055; false; 0.025534;0.06; 0.000226; 2.2e-05;0.026334;0.021011000000000002; 0.01067; false; 0.05988;1.15; 0.0067; 0.0000;0.0406;0.0027999999999999995; 0.0008; False; 0.0445; 0.0543;22.33; 0.0069; 0.0002;9.1649; 12.3118; False; 21.4770; 21.4874;0.81; 0.008202737;0.022435651; 2.306E-5; false; 0.032803398; 0.117585837
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-12.mata;0.0; 7.9e-05;0.000557;0.000531; 0.000118; false; 0.002428;0.0; 7.9e-05;0.000598;0.000529; 0.000119; false; 0.002442;0.01; 8.5e-05; 1.7e-05;0.0056830000000000006;0.00406; 0.001825; false; 0.01301;0.87; 0.0045; 0.0000;0.0033;0.0006000000000000001; 0.0002; False; 0.0045; 0.0094;1.33; 0.0043; 0.0001;0.5472; 0.0434; False; 0.5909; 0.5959;0.9; 0.005370812;0.025732545000000002; 1.901E-5; false; 0.035469233; 0.10617212
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-13.mata;0.01; 0.000131;0.003438;0.0007049999999999999; 0.000204; false; 0.010049;0.01; 0.000135;0.0034939999999999997;0.00078; 0.000208; false; 0.010293;0.03; 0.000151; 1.4e-05;0.014034000000000001;0.010596999999999999; 0.005293; false; 0.031509;1.06; 0.0064; 0.0000;0.0175;0.0015; 0.0006; False; 0.0200; 0.0276;8.56; 0.0064; 0.0001;4.4188; 3.0980; False; 7.5169; 7.5260;0.71; 0.00579828;0.022850639; 1.5654E-5; false; 0.031144756; 0.098524292
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-14.mata;0.02; 0.000233;0.009403;0.001477; 0.000453; false; 0.025328;0.02; 0.000222;0.00938;0.0015010000000000002; 0.000466; false; 0.025216;0.06; 0.00023; 2.4e-05;0.026798999999999996;0.021529; 0.010628; false; 0.060799;1.11; 0.0066; 0.0000;0.0397;0.0026; 0.0008; False; 0.0434; 0.0530;25.14; 0.0065; 0.0001;7.745699999999999; 16.5724; False; 24.3183; 24.3297;0.99; 0.008131261;0.016534610999999998; 2.2974E-5; false; 0.027152603; 0.110494522
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-15.mata;0.01; 0.000121;0.004935;0.001117; 0.00036; false; 0.014391;0.02; 0.000208;0.008503;0.0015739999999999999; 0.000455; false; 0.023188;0.05; 0.000232; 2e-05;0.024471;0.020135; 0.010494; false; 0.057075;0.91; 0.0046; 0.0000;0.020900000000000002;0.0016; 0.0005; False; 0.0232; 0.0297;21.61; 0.0049; 0.0001;5.5201; 15.4667; False; 20.9871; 20.9954;0.92; 0.008061802;0.017033107; 2.2713E-5; false; 0.027385713; 0.105009486
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-16.mata;0.0; 8e-05;0.000585;0.0005510000000000001; 0.000122; false; 0.002554;0.0; 7.9e-05;0.000597;0.0005600000000000001; 0.000117; false; 0.00253;0.01; 8.9e-05; 1.4e-05;0.005516;0.00392; 0.001763; false; 0.012713;1.08; 0.0066; 0.0000;0.004999999999999999;0.0011; 0.0004; False; 0.0069; 0.0140;2.27; 0.0065; 0.0001;1.0793; 0.0780; False; 1.1577; 1.1654;0.89; 0.004938086;0.018154816; 2.0393E-5; false; 0.02722911; 0.095841358
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-17.mata;0.0; 8.7e-05;0.000553;0.000541; 0.000126; false; 0.002408;0.0; 7.8e-05;0.0005859999999999999;0.000552; 0.000119; false; 0.002519;0.01; 8.7e-05; 1.1e-05;0.00532;0.0037939999999999996; 0.001689; false; 0.0122;1.08; 0.0061; 0.0000;0.0052;0.0011; 0.0004; False; 0.0069; 0.0134;1.97; 0.0061; 0.0001;1.0433; 0.0816; False; 1.1252; 1.1325;0.93; 0.005380127;0.030018218; 4.187E-5; false; 0.040918984; 0.110748626
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-18.mata;2.03; 0.012991;0.793277;0.13465300000000002; 0.016196; false; 2.14531;2.07; 0.013891;0.8142240000000001;0.13194899999999998; 0.017132; false; 2.17698;4.62; 0.013409; 0.001132;1.7659669999999998;1.9531070000000001; 1.15801; false; 4.91881;3.76; 0.0268; 0.0000;2.3532;0.326; 0.0396; False; 2.7193; 2.8702;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.24; 0.050726539;0.425429204; 2.7994E-5; false; 0.446062474; 0.637286137
