name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-5.mata;0.0; 0.000111; 1.9e-05; 5e-06; 1e-06; false; 0.000265;0.0; 0.000129; 2.1e-05; 4e-06; 2e-06; false; 0.000253
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-50.mata;0.0; 0.000104; 4.4e-05; 1.1e-05; 2e-06; false; 0.000286;0.0; 0.000161; 2.6e-05; 4e-06; 2e-06; false; 0.000327
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-51.mata;0.0; 0.000216; 3.8e-05; 5e-06; 1e-06; false; 0.000385;0.0; 0.000194; 3.5e-05; 6e-06; 1e-06; false; 0.000353
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-52.mata;0.0; 0.000226; 3.5e-05; 6e-06; 2e-06; false; 0.000413;0.0; 0.000204; 3.7e-05; 7e-06; 2e-06; false; 0.000402
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-53.mata;0.0; 8.6e-05; 1.7e-05; 3e-06; 1e-06; false; 0.000215;0.0; 4.5e-05; 1.4e-05; 3e-06; 1e-06; false; 0.000125
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-54.mata;0.0; 0.000153; 2.3e-05; 1e-05; 2e-06; false; 0.000292;0.0; 0.000213; 3.1e-05; 5e-06; 2e-06; false; 0.000369
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-55.mata;0.0; 0.000173; 3.5e-05; 5e-06; 1e-06; false; 0.000357;0.0; 0.000263; 3.5e-05; 5e-06; 2e-06; false; 0.000427
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-56.mata;0.0; 0.000217; 3.6e-05; 5e-06; 2e-06; false; 0.000409;0.0; 0.000252; 3.1e-05; 5e-06; 2e-06; false; 0.000422
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-57.mata;0.0; 0.000131; 1.5e-05; 4e-06; 2e-06; false; 0.000248;0.0; 8.8e-05; 3e-05; 4e-06; 1e-06; false; 0.00023
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-58.mata;0.0; 0.002235; 0.000446; 2.9e-05; 1.1e-05; false; 0.003476;0.0; 0.005877; 0.000228; 2.6e-05; 2.5e-05; false; 0.007195
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-59.mata;0.0; 0.002452; 0.000397; 2.5e-05; 2.3e-05; false; 0.003557;0.0; 0.003633; 0.000322; 2.6e-05; 2.2e-05; false; 0.004655
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-6.mata;0.0; 0.000156; 2.6e-05; 1e-05; 2e-06; false; 0.000315;0.0; 0.000139; 2.3e-05; 5e-06; 2e-06; false; 0.000271
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-60.mata;0.01; 0.012372; 0.001512; 8.5e-05; 7.7e-05; false; 0.016888;0.01; 0.017207; 0.001183; 8.6e-05; 9.1e-05; false; 0.020554
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-7.mata;0.0; 0.000197; 3.6e-05; 7e-06; 2e-06; false; 0.000398;0.0; 0.000164; 2.1e-05; 3e-06; 1e-06; false; 0.00029
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-8.mata;0.0; 0.000217; 3.7e-05; 6e-06; 2e-06; false; 0.000433;0.0; 0.000149; 2.2e-05; 3e-06; 1e-06; false; 0.000293
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-9.mata;0.0; 0.000114; 1.7e-05; 3e-06; 1e-06; false; 0.000243;0.0; 6.8e-05; 1.9e-05; 5e-06; 1e-06; false; 0.000195
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-1.mata;0.0; 0.000287; 7.1e-05; 8e-06; 2e-06; false; 0.000598;0.0; 0.00034; 5.1e-05; 6e-06; 2e-06; false; 0.000564
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-2.mata;0.0; 0.00014; 1.8e-05; 3e-06; 1e-06; false; 0.000247;0.0; 6.9e-05; 1.5e-05; 4e-06; 1e-06; false; 0.000171
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-3.mata;0.0; 0.000117; 1.9e-05; 4e-06; 1e-06; false; 0.000248;0.0; 4.7e-05; 2.2e-05; 5e-06; 2e-06; false; 0.000172
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-4.mata;0.0; 0.000146; 1.6e-05; 4e-06; 1e-06; false; 0.00025;0.0; 6.6e-05; 1.9e-05; 4e-06; 1e-06; false; 0.000181
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-5.mata;0.0; 0.00323; 0.000291; 3.8e-05; 2e-05; false; 0.004176;0.0; 0.004559; 0.000425; 3.3e-05; 3.3e-05; false; 0.00597
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-1.mata;0.0; 0.000237; 5.7e-05; 8e-06; 5e-06; false; 0.000442;0.0; 0.00045; 8.6e-05; 1.1e-05; 7e-06; false; 0.000735
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-2.mata;0.0; 0.000144; 1.8e-05; 5e-06; 2e-06; false; 0.000274;0.0; 7.1e-05; 2.3e-05; 6e-06; 2e-06; false; 0.00021
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-3.mata;0.0; 0.000322; 5.7e-05; 9e-06; 4e-06; false; 0.000548;0.0; 0.000574; 6.8e-05; 9e-06; 6e-06; false; 0.000865
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-1.mata;0.0; 0.000123; 3.8e-05; 5e-06; 2e-06; false; 0.000288;0.0; 0.000206; 4.5e-05; 7e-06; 4e-06; false; 0.000381
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-2.mata;0.0; 0.00017; 1.7e-05; 3e-06; 2e-06; false; 0.000303;0.0; 7.5e-05; 2.7e-05; 4e-06; 2e-06; false; 0.000197
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-3.mata;0.0; 0.001851; 0.000308; 2.7e-05; 2.1e-05; false; 0.002844;0.0; 0.002946; 0.000272; 2.7e-05; 2.3e-05; false; 0.003885
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06657-4.mata;0.0; 0.000135; 2.1e-05; 5e-06; 1e-06; false; 0.000262;0.0; 0.0001; 2.2e-05; 5e-06; 2e-06; false; 0.000225
