name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1777.0.mata;0.05; 0.034482; 0.011284; 0.000919; 0.000324; false; 0.057892;0.06; 0.058495; 0.004747; 0.000474; 0.000211; false; 0.069864
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1778.0.mata;0.08; 0.062105; 0.009809; 0.000742; 0.000274; false; 0.08294;0.09; 0.080651; 0.008529; 0.00057; 0.000234; false; 0.101102
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1781.0.mata;0.05; 0.035034; 0.010864; 0.000681; 0.000251; false; 0.0572;0.1; 0.097857; 0.009675; 0.000778; 0.000321; false; 0.119607
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1784.0.mata;0.06; 0.045976; 0.008519; 0.000494; 0.000198; false; 0.062694;0.08; 0.067652; 0.007443; 0.000467; 0.000225; false; 0.082969
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1785.0.mata;0.09; 0.070833; 0.01127; 0.000731; 0.000255; false; 0.095066;0.06; 0.055617; 0.004751; 0.000385; 0.000169; false; 0.067446
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1786.0.mata;0.08; 0.065111; 0.010694; 0.000613; 0.000236; false; 0.08761;0.06; 0.054012; 0.009714; 0.000761; 0.000496; false; 0.075894
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1789.0.mata;0.09; 0.070652; 0.011076; 0.001005; 0.000404; false; 0.094618;0.1; 0.08784; 0.009775; 0.000673; 0.000294; false; 0.109419
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_179.0.mata;0.02; 0.019072; 0.0036; 0.000263; 0.000103; false; 0.02645;0.02; 0.024135; 0.003069; 0.000225; 9.1e-05; false; 0.030867
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1792.0.mata;0.08; 0.065982; 0.010896; 0.000726; 0.000303; false; 0.089044;0.1; 0.088319; 0.00991; 0.000795; 0.000319; false; 0.111635
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1795.0.mata;0.08; 0.069586; 0.010647; 0.000597; 0.00026; false; 0.092303;0.1; 0.088013; 0.009845; 0.000711; 0.000313; false; 0.11036
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1798.0.mata;0.09; 0.069492; 0.011082; 0.000748; 0.000301; false; 0.092489;0.1; 0.094094; 0.0095; 0.000673; 0.000285; false; 0.115387
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1817.0.mata;0.05; 0.046549; 0.005476; 0.000384; 0.000172; false; 0.059317;0.06; 0.058239; 0.004993; 0.000552; 0.000252; false; 0.070514
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1847.0.mata;0.06; 0.044951; 0.008109; 0.000564; 0.000192; false; 0.061431;0.07; 0.061721; 0.007767; 0.000642; 0.000234; false; 0.077837
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_187.0.mata;0.01; 0.009137; 0.001735; 0.00012; 5.5e-05; false; 0.012802;0.01; 0.012634; 0.001499; 0.00012; 5.1e-05; false; 0.016047
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1874.0.mata;0.03; 0.022809; 0.003606; 0.000357; 0.000131; false; 0.031289;0.05; 0.045656; 0.006449; 0.000475; 0.000197; false; 0.059868
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1875.0.mata;0.05; 0.044556; 0.007377; 0.00059; 0.000199; false; 0.059256;0.03; 0.032828; 0.003244; 0.000394; 0.000131; false; 0.040663
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1877.0.mata;0.06; 0.046208; 0.007296; 0.000468; 0.000179; false; 0.061594;0.06; 0.061883; 0.006316; 0.0005; 0.000187; false; 0.076025
