name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12881.mata;0.21; 0.020691; 0.179532; 0.001768; 0.00015; false; 0.210144;0.22; 0.030844; 0.183273; 0.001739; 0.000101; false; 0.223194
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance12889.mata;0.0; 0.007687; 0.00098; 5.2e-05; 3.2e-05; false; 0.010867;0.01; 0.010996; 0.000749; 5.7e-05; 6.5e-05; false; 0.013892
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13031.mata;0.0; 0.00189; 0.002512; 0.000411; 8.5e-05; false; 0.007196;0.0; 0.002222; 0.002506; 0.000343; 8.8e-05; false; 0.007084
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13074.mata;0.3; 0.237356; 0.014251; 0.001703; 0.001279; false; 0.310568;0.35; 0.318782; 0.011853; 0.001365; 0.001924; false; 0.378212
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13076.mata;0.06; 0.044859; 0.005284; 0.000351; 0.000267; false; 0.062409;0.09; 0.08301; 0.004143; 0.000358; 0.000209; false; 0.100171
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13116.mata;0.01; 0.002738; 0.003999; 0.000263; 0.000166; false; 0.009025;0.0; 0.003967; 0.004009; 0.000269; 0.000153; false; 0.010259
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13127.mata;0.02; 0.01421; 0.001818; 0.000121; 7.4e-05; false; 0.019922;0.02; 0.02159; 0.001496; 8.6e-05; 5.2e-05; false; 0.026711
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13195.mata;0.0; 0.003495; 0.001157; 0.000105; 6.6e-05; false; 0.005965;0.0; 0.00687; 0.001928; 0.000179; 0.000108; false; 0.010654
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13200.mata;0.0; 0.002939; 0.003051; 0.000367; 0.000141; false; 0.008937;0.01; 0.007769; 0.005627; 0.000493; 0.000211; false; 0.017052
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13211.mata;0.06; 0.044932; 0.00621; 0.000423; 0.000185; false; 0.062715;0.07; 0.063851; 0.004539; 0.000336; 0.000212; false; 0.079178
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13261.mata;0.01; 0.010695; 0.000727; 6.2e-05; 5.7e-05; false; 0.013897;0.03; 0.034373; 0.001375; 0.000107; 8e-05; false; 0.040473
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13315.mata;0.03; 0.022033; 0.006442; 0.000735; 8.9e-05; false; 0.036037;0.06; 0.054172; 0.004291; 0.000321; 5.9e-05; false; 0.064093
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13413.mata;0.02; 0.019924; 0.001394; 7.6e-05; 8.9e-05; false; 0.025879;0.02; 0.026518; 0.000618; 4.2e-05; 3.3e-05; false; 0.030036
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13427.mata;0.07; 0.051265; 0.004794; 0.000665; 0.000282; false; 0.070845;0.07; 0.071204; 0.001836; 0.000198; 0.000103; false; 0.082383
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13437.mata;0.07; 0.039041; 0.018952; 0.002221; 0.000104; false; 0.072018;0.04; 0.032863; 0.008427; 0.001515; 8e-05; false; 0.050127
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13461.mata;0.0; 0.002057; 0.001118; 0.00012; 4.1e-05; false; 0.004636;0.0; 0.001338; 0.000489; 6.5e-05; 4.4e-05; false; 0.002571
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13476.mata;0.0; 0.000809; 0.001477; 0.000108; 4.9e-05; false; 0.003527;0.0; 0.001878; 0.002975; 0.000226; 8.3e-05; false; 0.006791
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13482.mata;0.0; 0.000745; 0.000597; 8.7e-05; 4.3e-05; false; 0.002207;0.0; 0.000863; 0.00061; 6.7e-05; 4.2e-05; false; 0.002231
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13519.mata;0.04; 0.032669; 0.001475; 0.000104; 0.000103; false; 0.040875;0.04; 0.044323; 0.000599; 4.3e-05; 5.2e-05; false; 0.048583
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13603.mata;0.0; 0.001627; 0.000682; 5.6e-05; 6e-05; false; 0.003238;0.0; 0.002209; 0.000609; 5.6e-05; 4e-05; false; 0.00356
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13604.mata;0.0; 0.005293; 0.00085; 6.9e-05; 2.3e-05; false; 0.007605;0.01; 0.014419; 0.001427; 0.000149; 4.9e-05; false; 0.018698
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13693.mata;0.0; 0.001824; 0.000355; 3e-05; 2.2e-05; false; 0.002943;0.0; 0.001124; 0.000186; 1.7e-05; 2.5e-05; false; 0.001716
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13694.mata;0.01; 0.011076; 0.004601; 0.000484; 0.000243; false; 0.020828;0.02; 0.01538; 0.003733; 0.000701; 0.000352; false; 0.02436
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13714.mata;0.0; 0.000477; 0.000356; 6.7e-05; 2.8e-05; false; 0.001431;0.0; 0.000438; 0.000321; 3.8e-05; 2.5e-05; false; 0.0012
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13774.mata;0.0; 0.000528; 0.001179; 0.000121; 5.9e-05; false; 0.002368;0.0; 0.000568; 0.001812; 8.9e-05; 5.9e-05; false; 0.003146
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13793.mata;0.02; 0.016984; 0.003907; 0.000403; 0.000253; false; 0.026447;0.01; 0.012636; 0.001624; 0.000185; 0.000145; false; 0.016991
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13794.mata;0.24; 0.219276; 0.002985; 0.000158; 8.9e-05; false; 0.254598;0.52; 0.56202; 0.002875; 6.9e-05; 4.8e-05; false; 0.588019
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13823.mata;0.02; 0.016116; 0.00235; 0.000171; 7.6e-05; false; 0.023364;0.03; 0.030428; 0.002076; 0.000135; 5.4e-05; false; 0.036935
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13860.mata;0.05; 0.043609; 0.006352; 0.000278; 0.00013; false; 0.060043;0.07; 0.057626; 0.004605; 0.00022; 0.000155; false; 0.071617
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13895.mata;0.01; 0.005443; 0.003933; 0.000172; 0.000119; false; 0.011694;0.01; 0.007059; 0.003633; 0.000169; 0.000118; false; 0.012898
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13903.mata;0.05; 0.026673; 0.023112; 0.00071; 0.000129; false; 0.057959;0.06; 0.036349; 0.018631; 0.000625; 9.8e-05; false; 0.062317
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13909.mata;0.05; 0.024793; 0.019405; 0.000979; 0.000539; false; 0.054222;0.05; 0.034788; 0.015965; 0.000928; 0.000543; false; 0.059329
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13934.mata;0.13; 0.003548; 0.121205; 0.00555; 0.00023; false; 0.140688;0.19; 0.00897; 0.181728; 0.006218; 0.000263; false; 0.207293
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance13994.mata;0.0; 0.002174; 0.002802; 0.000165; 0.000108; false; 0.0066;0.0; 0.002658; 0.002532; 0.000166; 9.8e-05; false; 0.006726
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14063.mata;0.03; 0.025863; 0.002884; 0.000183; 0.000103; false; 0.035617;0.03; 0.035803; 0.002221; 0.000129; 8.2e-05; false; 0.044622
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14064.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14085.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14207.mata;0.0; 0.001599; 0.000416; 4.2e-05; 3e-05; false; 0.002867;0.0; 0.003815; 0.000673; 6.3e-05; 4.5e-05; false; 0.005545
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14212.mata;0.0; 0.003115; 0.000769; 7e-05; 4.7e-05; false; 0.005168;0.0; 0.00211; 0.000346; 3.5e-05; 2.9e-05; false; 0.003072
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14293.mata;0.0; 0.002064; 0.002884; 0.000391; 9.4e-05; false; 0.007889;0.0; 0.001278; 0.00142; 0.00029; 6.7e-05; false; 0.004491
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14322.mata;0.03; 0.023411; 0.002292; 0.000152; 6e-05; false; 0.030545;0.01; 0.017194; 0.001025; 9.9e-05; 3.3e-05; false; 0.020832
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14326.mata;0.0; 0.000832; 0.000608; 6.8e-05; 4.3e-05; false; 0.002279;0.0; 0.001024; 0.000592; 7.2e-05; 4.3e-05; false; 0.00235
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14379.mata;0.0; 0.003807; 0.001003; 8.9e-05; 6.1e-05; false; 0.006296;0.0; 0.002546; 0.000555; 4e-05; 3.7e-05; false; 0.003824
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14382.mata;0.0; 0.000438; 0.000307; 4.7e-05; 2.7e-05; false; 0.001258;0.0; 0.000636; 0.000312; 3.7e-05; 4.1e-05; false; 0.001413
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14468.mata;0.23; 0.006822; 0.207295; 0.010181; 0.000359; false; 0.241312;0.21; 0.004675; 0.195654; 0.00939; 0.000333; false; 0.224886
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14488.mata;0.0; 0.00461; 0.000652; 5.1e-05; 2.5e-05; false; 0.006551;0.0; 0.006414; 0.00048; 4.3e-05; 1.9e-05; false; 0.008085
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14621.mata;0.0; 0.002014; 0.001081; 0.000124; 6.5e-05; false; 0.004433;0.0; 0.002424; 0.000958; 8.5e-05; 6.4e-05; false; 0.004598
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14668.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14719.mata;0.0; 0.000797; 0.000333; 3.6e-05; 2.7e-05; false; 0.001713;0.0; 0.000968; 0.000291; 3.6e-05; 3.8e-05; false; 0.001735
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14761.mata;0.05; 0.039795; 0.003692; 0.000454; 0.000248; false; 0.054366;0.11; 0.102045; 0.006154; 0.000769; 0.000326; false; 0.127857
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14763.mata;0.05; 0.021419; 0.031297; 0.000234; 8e-05; false; 0.05784;0.1; 0.057793; 0.048516; 0.000159; 7.5e-05; false; 0.114052
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14796.mata;0.0; 0.001549; 0.00129; 0.000265; 4.3e-05; false; 0.004603;0.0; 0.002548; 0.002402; 0.000327; 6.1e-05; false; 0.007312
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14818.mata;0.1; 0.043481; 0.059933; 0.00017; 7.7e-05; false; 0.111417;0.09; 0.055202; 0.040066; 0.000211; 0.00012; false; 0.101579
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14845.mata;0.0; 0.000808; 0.001165; 0.000112; 3.9e-05; false; 0.003138;0.0; 0.00087; 0.00117; 0.000182; 4.2e-05; false; 0.003366
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14883.mata;0.02; 0.019476; 0.001682; 0.0001; 7.6e-05; false; 0.024536;0.04; 0.034103; 0.002392; 0.000125; 7.9e-05; false; 0.042419
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14896.mata;1.01; 0.951234; 0.014878; 8.6e-05; 9.1e-05; false; 1.05966;1.34; 1.39836; 0.014569; 8e-05; 0.000134; false; 1.48369
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14906.mata;0.03; 0.021433; 0.003272; 0.000157; 7.2e-05; false; 0.030086;0.03; 0.028426; 0.002655; 0.000149; 7.2e-05; false; 0.036243
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14913.mata;0.0; 0.00183; 0.001207; 0.000116; 7.1e-05; false; 0.004289;0.0; 0.001894; 0.001102; 0.000101; 8.1e-05; false; 0.004156
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14920.mata;0.03; 0.026285; 0.002965; 0.000133; 8.3e-05; false; 0.035072;0.03; 0.0312; 0.002099; 0.000145; 7.8e-05; false; 0.038866
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14921.mata;0.06; 0.02546; 0.015848; 0.004393; 0.000417; false; 0.067174;0.06; 0.02894; 0.01414; 0.004084; 0.000347; false; 0.065071
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14938.mata;0.0; 0.003957; 0.001046; 9.5e-05; 6.2e-05; false; 0.006664;0.0; 0.005288; 0.000902; 7.6e-05; 7e-05; false; 0.007522
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance14954.mata;0.02; 0.017848; 0.003905; 0.00039; 0.000227; false; 0.027302;0.03; 0.024338; 0.003299; 0.000289; 0.0002; false; 0.032318
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15020.mata;0.02; 0.017084; 0.003384; 0.000558; 6.4e-05; false; 0.028796;0.03; 0.02566; 0.003822; 0.00049; 5.3e-05; false; 0.03652
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15087.mata;0.01; 0.009461; 0.002125; 0.000177; 3.9e-05; false; 0.014345;0.01; 0.012357; 0.001846; 0.00014; 3.5e-05; false; 0.016668
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15133.mata;0.06; 0.027474; 0.023081; 0.000625; 0.000117; false; 0.05822;0.06; 0.03666; 0.020945; 0.000539; 9.8e-05; false; 0.064939
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15137.mata;0.05; 0.039318; 0.003647; 0.000375; 0.000189; false; 0.052983;0.13; 0.120834; 0.005682; 0.000382; 0.000235; false; 0.143512
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15138.mata;0.01; 0.009603; 0.001813; 0.000341; 4e-05; false; 0.016209;0.03; 0.025661; 0.003881; 0.000474; 5.2e-05; false; 0.036638
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15188.mata;0.0; 0.000638; 0.000639; 7e-05; 4.2e-05; false; 0.001949;0.0; 0.00136; 0.001153; 0.000112; 6.6e-05; false; 0.003599
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15275.mata;0.05; 0.021018; 0.030254; 0.000103; 4.8e-05; false; 0.055469;0.09; 0.058376; 0.042093; 0.0001; 4.5e-05; false; 0.107295
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15301.mata;0.01; 0.006033; 0.001166; 0.000111; 2.7e-05; false; 0.009079;0.01; 0.016129; 0.00193; 0.000139; 4.1e-05; false; 0.02109
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15312.mata;0.04; 0.03342; 0.001401; 9.3e-05; 7.9e-05; false; 0.041059;0.04; 0.044653; 0.00119; 7.6e-05; 9.6e-05; false; 0.051981
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15315.mata;0.01; 0.007564; 0.000944; 5.7e-05; 3.1e-05; false; 0.010426;0.01; 0.011076; 0.000774; 5.3e-05; 3.8e-05; false; 0.01382
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15328.mata;0.06; 0.037944; 0.016057; 0.000814; 0.000103; false; 0.064794;0.06; 0.051323; 0.013596; 0.00127; 0.000112; false; 0.075395
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15391.mata;0.03; 0.018137; 0.008525; 0.000483; 5.3e-05; false; 0.032402;0.03; 0.02737; 0.007105; 0.000751; 5.9e-05; false; 0.040695
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15392.mata;0.02; 0.015715; 0.001969; 0.000111; 6.1e-05; false; 0.021559;0.02; 0.021077; 0.001541; 9.3e-05; 6e-05; false; 0.026363
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15394.mata;0.01; 0.012188; 0.002284; 0.000198; 5.1e-05; false; 0.017954;0.01; 0.00841; 0.000958; 9.3e-05; 2.5e-05; false; 0.011078
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15443.mata;0.0; 0.001994; 0.000555; 5.2e-05; 3.8e-05; false; 0.003425;0.0; 0.00507; 0.000923; 7.5e-05; 6.1e-05; false; 0.007361
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15494.mata;0.0; 0.002871; 0.001441; 0.00017; 8.7e-05; false; 0.006122;0.0; 0.003514; 0.001187; 0.00014; 0.0001; false; 0.006263
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15546.mata;0.0; 0.000886; 0.002392; 0.000152; 3.3e-05; false; 0.004318;0.0; 0.000989; 0.002299; 0.00011; 3.4e-05; false; 0.004124
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15550.mata;0.0; 0.001168; 0.001276; 0.000225; 3.6e-05; false; 0.004076;0.0; 0.002345; 0.002122; 0.000324; 5.6e-05; false; 0.006672
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15588.mata;0.03; 0.02461; 0.002407; 9.6e-05; 0.000105; false; 0.032271;0.06; 0.05993; 0.003537; 0.000177; 0.000239; false; 0.073337
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15595.mata;0.03; 0.026585; 0.003014; 0.000131; 8.6e-05; false; 0.035644;0.02; 0.019453; 0.001187; 7.1e-05; 4.8e-05; false; 0.02441
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15598.mata;0.0; 0.000952; 0.002429; 0.000104; 3.4e-05; false; 0.004292;0.0; 0.001005; 0.00218; 0.000102; 3.5e-05; false; 0.004077
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15634.mata;0.0; 0.002199; 0.000959; 8.7e-05; 6.7e-05; false; 0.0047;0.0; 0.00327; 0.000425; 4.1e-05; 3.7e-05; false; 0.004454
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15671.mata;0.03; 0.02628; 0.002939; 0.000136; 8.4e-05; false; 0.035115;0.02; 0.01928; 0.001165; 6.9e-05; 4.8e-05; false; 0.023716
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15719.mata;0.05; 0.026024; 0.019637; 0.000982; 0.000558; false; 0.055445;0.03; 0.018575; 0.008545; 0.000665; 0.00032; false; 0.032147
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15791.mata;0.0; 0.001721; 0.001315; 9.5e-05; 5.6e-05; false; 0.004201;0.0; 0.002116; 0.001166; 8.6e-05; 5.5e-05; false; 0.004326
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15826.mata;0.12; 0.029963; 0.087035; 0.003136; 0.000266; false; 0.134643;0.07; 0.021706; 0.044738; 0.002295; 0.000303; false; 0.077955
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15828.mata;0.03; 0.019538; 0.00412; 0.000805; 6.7e-05; false; 0.033021;0.03; 0.026889; 0.004352; 0.000761; 9.5e-05; false; 0.040544
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15836.mata;0.0; 0.005949; 0.001023; 0.000146; 4.3e-05; false; 0.009047;0.01; 0.015913; 0.000713; 0.000115; 2.8e-05; false; 0.018503
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15848.mata;0.01; 0.006837; 0.001455; 0.000107; 2.7e-05; false; 0.010275;0.01; 0.009215; 0.00123; 8.3e-05; 5.9e-05; false; 0.012347
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15866.mata;0.16; 0.148898; 0.001662; 8.5e-05; 9.9e-05; false; 0.167158;0.18; 0.196681; 0.001621; 8.2e-05; 8e-05; false; 0.21277
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance15900.mata;0.01; 0.011855; 0.001019; 5.7e-05; 3.2e-05; false; 0.015047;0.02; 0.020201; 0.001526; 8.6e-05; 5.8e-05; false; 0.025234
