name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-old-runtime;mata-old-mataparsing;mata-old-concat;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06895-3.mata;0.03; 0.000133;0.008434;0.010612; 0.00393; false; 0.04354;0.05; 0.00025;0.015639;0.014234; 0.004256; false; 0.062481
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-1.mata;0.0; 6.8e-05;0.000321;0.000339; 7.5e-05; false; 0.001432;0.0; 0.000133;0.0005610000000000001;0.000576; 0.000115; false; 0.002554
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-2.mata;0.51; 0.001461;0.14536700000000002;0.061453; 0.006428; false; 0.499873;0.75; 0.003525;0.221966;0.083336; 0.009043; false; 0.765222
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-3.mata;1.2; 0.003466;0.334322;0.162523; 0.004784; false; 1.22669;1.21; 0.004445;0.350134;0.14314300000000002; 0.005077; false; 1.20337
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-4.mata;0.0; 0.00014;0.000598;0.0005859999999999999; 0.000147; false; 0.002687;0.0; 7.9e-05;0.000328;0.00037799999999999997; 8.5e-05; false; 0.001577
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-5.mata;0.54; 0.001364;0.150997;0.065993; 0.007709; false; 0.547763;0.71; 0.00389;0.219804;0.085284; 0.010129; false; 0.732748
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-6.mata;0.0; 6.6e-05;0.000308;0.00031800000000000003; 7.3e-05; false; 0.001391;0.0; 7.5e-05;0.000325;0.000384; 9e-05; false; 0.001543
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06968-7.mata;0.53; 0.001404;0.13485;0.054622000000000004; 0.009069; false; 0.523397;0.53; 0.002158;0.139671;0.056063; 0.009797; false; 0.540238
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-1.mata;0.5; 0.001507;0.158185;0.066122; 0.006039; false; 0.516812;0.42; 0.002003;0.128652;0.05018; 0.005657; false; 0.453627
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07046-2.mata;0.58; 0.00238;0.165508;0.072588; 0.011812; false; 0.60912;0.58; 0.00292;0.17170999999999997;0.08485200000000001; 0.010185; false; 0.609
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07103-1.mata;0.01; 0.00013;0.005275;0.001581; 0.000617; false; 0.016129;0.02; 0.000259;0.007864;0.002817; 0.00084; false; 0.024976
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-1.mata;0.09; 0.000265;0.028196;0.012569; 0.002661; false; 0.100345;0.1; 0.00059;0.032297;0.014474; 0.002014; false; 0.10744
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07154-2.mata;0.0; 8.5e-05;0.000516;0.0005070000000000001; 0.00011; false; 0.002235;0.0; 0.000102;0.0005759999999999999;0.000598; 0.000134; false; 0.002543
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07292-1.mata;0.11; 0.00034;0.028393;0.026511; 0.005715; false; 0.114847;0.08; 0.000397;0.018645000000000002;0.021105; 0.006908; false; 0.091523
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07338-1.mata;0.0; 6.5e-05;0.00031400000000000004;0.000355; 7.9e-05; false; 0.001447;0.0; 6.5e-05;0.00038500000000000003;0.00034; 7.7e-05; false; 0.001507
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-1.mata;2.2; 0.004708;0.645954;0.189795; 0.031689; false; 2.23635;2.38; 0.012637;0.670157;0.212499; 0.047303; false; 2.37288
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-2.mata;0.0; 0.000116;0.000562;0.000637; 0.000117; false; 0.002504;0.0; 0.000139;0.0006270000000000001;0.0006479999999999999; 0.000132; false; 0.002707
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07380-3.mata;1.37; 0.005128;0.446472;0.187549; 0.009985; false; 1.44059;1.18; 0.006968;0.336005;0.14514100000000002; 0.010203; false; 1.20408
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07416-1.mata;0.03; 0.000176;0.009249;0.005671000000000001; 0.000599; false; 0.035836;0.03; 0.000177;0.009557;0.004548; 0.000695; false; 0.034405
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-1.mata;1.53; 0.003717;0.39011599999999996;0.10856299999999999; 0.014284; false; 1.47356;1.78; 0.005223;0.610838;0.19928600000000002; 0.010317; false; 1.83529
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-2.mata;0.0; 7.8e-05;0.00041600000000000003;0.000523; 8e-05; false; 0.002098;0.0; 8.5e-05;0.000527;0.000515; 0.000106; false; 0.002331
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07504-3.mata;0.22; 0.001129;0.07545;0.019657; 0.001526; false; 0.226833;0.27; 0.001708;0.082598;0.023128; 0.00162; false; 0.267095
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-1.mata;0.0; 0.000138;0.000585;0.000693; 0.000132; false; 0.00285;0.0; 0.00014;0.0005790000000000001;0.000678; 0.000133; false; 0.002916
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-2.mata;0.44; 0.001403;0.113156;0.060083; 0.008182; false; 0.44613;0.44; 0.001678;0.12176;0.056556999999999996; 0.008499; false; 0.446961
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07553-3.mata;0.3; 0.000834;0.074767;0.047257; 0.005897; false; 0.29084;0.27; 0.000911;0.076435;0.05605; 0.003748; false; 0.288936
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07787-1.mata;0.19; 0.000752;0.064371;0.024766000000000003; 0.001196; false; 0.212947;0.14; 0.000599;0.040719000000000005;0.015108; 0.001633; false; 0.151223
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07787-2.mata;0.13; 0.00038;0.036416000000000004;0.032881999999999995; 0.006555; false; 0.145599;0.13; 0.000469;0.033427;0.032867; 0.007026; false; 0.143279
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-1.mata;0.06; 0.000192;0.013758;0.015624; 0.00446; false; 0.0628;0.07; 0.000213;0.014401;0.020764; 0.005567; false; 0.077015
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-2.mata;0.08; 0.00028;0.021753;0.010541000000000002; 0.001525; false; 0.083083;0.06; 0.000309;0.018986;0.009243000000000001; 0.001123; false; 0.065827
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-3.mata;0.05; 0.000142;0.012129;0.014441; 0.004437; false; 0.056931;0.06; 0.00016;0.016295999999999998;0.019584; 0.004712; false; 0.073681
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07800-4.mata;3.1; 0.013036;0.979032;0.390332; 0.040425; false; 3.15209;3.24; 0.018942;0.868606;0.353121; 0.051788; false; 3.17971
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07857-1.mata;0.23; 0.000881;0.06537699999999999;0.03354; 0.005099; false; 0.233967;0.23; 0.00108;0.066097;0.031517; 0.007361; false; 0.237057
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07912-1.mata;0.0; 8.5e-05;0.000565;0.0005790000000000001; 0.000123; false; 0.002544;0.0; 6.2e-05;0.000371;0.0005009999999999999; 8.1e-05; false; 0.001865
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07912-2.mata;0.06; 0.000315;0.018105000000000003;0.017943; 0.003184; false; 0.075891;0.05; 0.00035;0.014343;0.013905; 0.00326; false; 0.061221
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance07945-1.mata;0.02; 0.000119;0.006557;0.002484; 0.000271; false; 0.021123;0.01; 0.000142;0.005475;0.002111; 0.000318; false; 0.01845
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-1.mata;0.01; 0.000141;0.00303;0.000897; 0.000243; false; 0.00961;0.0; 0.000125;0.003009;0.000719; 0.000214; false; 0.009222
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-10.mata;0.01; 0.000102;0.00479;0.001454; 0.000565; false; 0.016194;0.02; 0.000213;0.008299;0.0028450000000000003; 0.000971; false; 0.028211
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-11.mata;0.01; 0.00011;0.0052;0.0022389999999999997; 0.000815; false; 0.018858;0.01; 0.000126;0.005016;0.001323; 0.00042; false; 0.015393
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-12.mata;0.0; 8e-05;0.00056;0.000522; 0.000114; false; 0.002382;0.0; 8.7e-05;0.0005629999999999999;0.0005380000000000001; 0.000115; false; 0.002446
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-13.mata;0.0; 0.00013;0.003066;0.000851; 0.000303; false; 0.009629;0.0; 0.000101;0.001958;0.000794; 0.000195; false; 0.006407
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-14.mata;0.03; 0.000198;0.00887;0.002674; 0.001087; false; 0.029808;0.02; 0.000222;0.008999;0.0033699999999999997; 0.000957; false; 0.030362
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-15.mata;0.02; 0.000173;0.008177;0.002435; 0.000857; false; 0.026014;0.02; 0.000246;0.00861;0.002562; 0.00109; false; 0.027853
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-16.mata;0.0; 8.2e-05;0.000312;0.000338; 7.6e-05; false; 0.001493;0.0; 8.9e-05;0.000585;0.000615; 9.9e-05; false; 0.002656
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-17.mata;0.0; 7.8e-05;0.000583;0.00058; 0.000132; false; 0.002531;0.0; 8e-05;0.00031899999999999995;0.000398; 7.9e-05; false; 0.001572
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-18.mata;1.85; 0.006606;0.505831;0.162564; 0.024094; false; 1.84333;1.99; 0.012061;0.5639890000000001;0.173197; 0.028566; false; 2.01672
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-2.mata;0.02; 0.000188;0.00952;0.002999; 0.000817; false; 0.028607;0.02; 0.000239;0.008831;0.002785; 0.000823; false; 0.027546
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-3.mata;0.02; 0.000216;0.009268;0.003114; 0.000985; false; 0.030094;0.02; 0.00019;0.008446;0.002763; 0.001057; false; 0.028566
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-4.mata;0.0; 9e-05;0.0005430000000000001;0.000497; 0.000132; false; 0.002308;0.0; 9.1e-05;0.000549;0.000533; 0.000111; false; 0.002389
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-5.mata;0.01; 0.000116;0.003268;0.001189; 0.000465; false; 0.011299;0.0; 0.000124;0.003081;0.00092; 0.000493; false; 0.010291
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-6.mata;0.02; 0.000209;0.008758;0.0022240000000000003; 0.000693; false; 0.026323;0.02; 0.000258;0.008907;0.002271; 0.000674; false; 0.02683
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-7.mata;0.02; 0.000174;0.008927000000000001;0.002607; 0.001188; false; 0.028474;0.02; 0.000214;0.008831;0.002619; 0.001164; false; 0.028809
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-8.mata;0.0; 8.9e-05;0.000513;0.000484; 0.000132; false; 0.002291;0.0; 7.4e-05;0.000544;0.0005009999999999999; 0.000107; false; 0.002416
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08022-9.mata;0.01; 0.000119;0.00326;0.001003; 0.000381; false; 0.010601;0.01; 0.000159;0.003281;0.001093; 0.000466; false; 0.010874
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-1.mata;0.0; 0.0001;0.0005809999999999999;0.0006010000000000001; 0.000119; false; 0.002631;0.0; 0.0001;0.000604;0.0005510000000000001; 0.000112; false; 0.002614
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-2.mata;0.0; 0.000103;0.000547;0.000529; 0.000115; false; 0.002392;0.0; 0.000103;0.000531;0.000547; 0.000115; false; 0.002386
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-3.mata;0.0; 0.000103;0.000544;0.000588; 0.000118; false; 0.002476;0.0; 0.000104;0.000548;0.000556; 0.00012; false; 0.002575
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08075-4.mata;0.0; 8.3e-05;0.0005909999999999999;0.000513; 0.000112; false; 0.002394;0.0; 9.8e-05;0.00057;0.000562; 0.000114; false; 0.002503
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08167-1.mata;0.0; 8.8e-05;0.0005690000000000001;0.000526; 0.000115; false; 0.002372;0.0; 8.1e-05;0.0005759999999999999;0.000544; 0.000108; false; 0.002454
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08167-2.mata;0.38; 0.001268;0.10450000000000001;0.042453000000000005; 0.005221; false; 0.379429;0.37; 0.001702;0.103848;0.04142; 0.005064; false; 0.376011
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08188-1.mata;0.03; 0.000166;0.009563;0.003533; 0.001058; false; 0.032793;0.02; 0.00021;0.009937;0.003738; 0.000808; false; 0.033309
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08188-2.mata;0.11; 0.000379;0.02595;0.021171000000000002; 0.001769; false; 0.108003;0.11; 0.000474;0.026977;0.023863000000000002; 0.002095; false; 0.113423
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08188-3.mata;0.2; 0.000458;0.058221999999999996;0.020916; 0.002454; false; 0.207087;0.2; 0.000651;0.059918;0.021422999999999998; 0.002395; false; 0.208674
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-1.mata;0.0; 0.000125;0.000561;0.0006410000000000001; 0.000119; false; 0.002597;0.0; 8.4e-05;0.000552;0.0005; 0.000126; false; 0.002374
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-10.mata;0.0; 9.4e-05;0.000549;0.000501; 0.000111; false; 0.002411;0.0; 8.6e-05;0.000515;0.00049; 0.000104; false; 0.002215
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-2.mata;0.0; 8e-05;0.000564;0.000517; 0.00011; false; 0.002436;0.0; 7.8e-05;0.0005480000000000001;0.000526; 0.000112; false; 0.002369
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-3.mata;0.0; 8.4e-05;0.000564;0.000533; 0.000109; false; 0.002455;0.0; 8.4e-05;0.00056;0.000511; 0.000111; false; 0.002377
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-4.mata;0.0; 8e-05;0.000572;0.000529; 0.000116; false; 0.00247;0.0; 8.6e-05;0.000525;0.000508; 0.000115; false; 0.002376
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-5.mata;0.0; 8.6e-05;0.000523;0.000492; 0.000109; false; 0.002237;0.0; 7.6e-05;0.000546;0.00053; 0.000112; false; 0.002395
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-6.mata;0.0; 8.8e-05;0.000557;0.0005499999999999999; 0.00011; false; 0.002431;0.0; 8.5e-05;0.0005970000000000001;0.000516; 0.000112; false; 0.002469
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-7.mata;0.0; 9.8e-05;0.000567;0.000529; 0.000112; false; 0.002451;0.0; 8.2e-05;0.0005499999999999999;0.000513; 0.000123; false; 0.002436
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-8.mata;0.0; 8e-05;0.00053;0.000516; 0.000112; false; 0.002272;0.0; 9.1e-05;0.000558;0.0005239999999999999; 0.000112; false; 0.002438
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08219-9.mata;0.0; 8.2e-05;0.000541;0.000497; 0.000109; false; 0.002266;0.0; 8.3e-05;0.000547;0.0005239999999999999; 0.000113; false; 0.002365
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-1.mata;0.24; 0.000887;0.07255600000000001;0.026869999999999998; 0.00265; false; 0.238525;0.24; 0.001021;0.078349;0.027805000000000003; 0.002883; false; 0.248746
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-2.mata;0.03; 0.000171;0.009918;0.0047799999999999995; 0.00052; false; 0.034677;0.03; 0.000157;0.009634;0.004646; 0.000484; false; 0.033681
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-3.mata;0.07; 0.000303;0.020021;0.014126; 0.003875; false; 0.076796;0.07; 0.000334;0.020204;0.015835000000000002; 0.003293; false; 0.081485
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08425-4.mata;0.04; 0.000266;0.013864;0.006071; 0.000975; false; 0.048236;0.05; 0.000362;0.015766000000000002;0.007867; 0.000989; false; 0.054793
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08472-1.mata;0.09; 0.00029;0.021672999999999998;0.024783; 0.007441; false; 0.100541;0.09; 0.000326;0.020863;0.025868999999999996; 0.006213; false; 0.100822
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08537-1.mata;0.16; 0.000488;0.036733;0.028428000000000002; 0.00638; false; 0.157906;0.17; 0.000571;0.037918;0.032977; 0.005821; false; 0.168576
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08537-2.mata;0.11; 0.00029;0.026590000000000003;0.029743; 0.007686; false; 0.120984;0.1; 0.000349;0.024146;0.030562; 0.007608; false; 0.116403
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-1.mata;0.09; 0.000334;0.02266;0.023591; 0.006139; false; 0.094875;0.09; 0.000387;0.023467000000000002;0.024319; 0.00645; false; 0.102512
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-2.mata;0.0; 0.000104;0.000535;0.000528; 0.000109; false; 0.002344;0.0; 7.4e-05;0.00033200000000000005;0.00040699999999999997; 0.000114; false; 0.001662
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-3.mata;0.0; 9.5e-05;0.001797;0.00046199999999999995; 0.00017; false; 0.005638;0.01; 0.000207;0.0033499999999999997;0.001235; 0.000438; false; 0.01115
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-4.mata;0.02; 0.000239;0.008778000000000001;0.003496; 0.000604; false; 0.026993;0.03; 0.000234;0.008615999999999999;0.003152; 0.001053; false; 0.029496
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-5.mata;0.02; 0.000197;0.009382000000000001;0.002878; 0.000878; false; 0.030363;0.01; 0.000315;0.0065260000000000006;0.0020299999999999997; 0.000399; false; 0.019166
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-6.mata;0.0; 0.0001;0.000553;0.0005369999999999999; 0.000114; false; 0.002393;0.0; 0.000112;0.000547;0.0005380000000000001; 0.000112; false; 0.002437
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-7.mata;0.81; 0.003966;0.243282;0.086068; 0.009063; false; 0.813093;1.13; 0.005369;0.38214000000000004;0.127457; 0.007803; false; 1.16484
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08649-8.mata;3.7; 0.012068;1.214825;0.32104199999999994; 0.006894; false; 3.74982;3.68; 0.020384;1.228656;0.329746; 0.006874; false; 3.79946
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-1.mata;0.0; 0.000132;0.000486;0.000516; 0.000123; false; 0.002265;0.0; 7.4e-05;0.000348;0.000455; 8.7e-05; false; 0.00181
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-10.mata;0.02; 0.000147;0.005945;0.001959; 0.000624; false; 0.019341;0.01; 0.000144;0.005705;0.0017380000000000002; 0.000504; false; 0.017532
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-11.mata;0.01; 0.000116;0.005216;0.001831; 0.000495; false; 0.017125;0.01; 0.000136;0.005522;0.0015890000000000001; 0.000575; false; 0.018284
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-12.mata;0.0; 6.3e-05;0.00033;0.00036399999999999996; 7.4e-05; false; 0.001519;0.0; 7.6e-05;0.000314;0.00035800000000000003; 7.6e-05; false; 0.001508
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-13.mata;0.0; 0.000103;0.001895;0.0006119999999999999; 0.000181; false; 0.006122;0.01; 0.00012;0.0032069999999999998;0.00112; 0.000321; false; 0.010575
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-14.mata;0.02; 0.000196;0.007050000000000001;0.002565; 0.000797; false; 0.024124;0.02; 0.000155;0.006051000000000001;0.002379; 0.000631; false; 0.020198
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-15.mata;0.02; 0.000128;0.007131;0.002287; 0.000907; false; 0.024118;0.03; 0.000265;0.008968;0.002935; 0.000837; false; 0.028497
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-16.mata;0.0; 9.3e-05;0.000583;0.0006640000000000001; 0.00013; false; 0.002679;0.0; 0.000123;0.0005840000000000001;0.0005319999999999999; 0.000112; false; 0.002518
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-17.mata;0.0; 0.000116;0.001879;0.0007999999999999999; 0.000135; false; 0.006173;0.0; 0.0001;0.002222;0.0005020000000000001; 0.000127; false; 0.006015
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-18.mata;0.02; 0.000197;0.008556;0.002406; 0.000811; false; 0.026809;0.01; 0.000127;0.004979;0.00151; 0.00058; false; 0.016066
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-19.mata;0.01; 0.000108;0.004975;0.0018; 0.000735; false; 0.017014;0.01; 0.000141;0.005242;0.001629; 0.000615; false; 0.016385
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-2.mata;0.62; 0.001645;0.178469;0.054172; 0.009649; false; 0.628432;0.77; 0.004357;0.21437099999999998;0.070138; 0.007916; false; 0.77538
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-20.mata;0.0; 5.4e-05;0.000305;0.000325; 7.7e-05; false; 0.001448;0.0; 0.000143;0.0005840000000000001;0.000592; 0.000137; false; 0.00266
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-21.mata;0.01; 0.000169;0.003074;0.001004; 0.000233; false; 0.009652;0.0; 0.000122;0.002885;0.000906; 0.000309; false; 0.00953
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-22.mata;0.02; 0.000198;0.008704;0.0023350000000000003; 0.000671; false; 0.026097;0.02; 0.000254;0.009027;0.003483; 0.001264; false; 0.029991
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-23.mata;0.02; 0.00022;0.008605999999999999;0.00201; 0.000586; false; 0.024858;0.02; 0.000135;0.004799;0.001267; 0.000317; false; 0.014026
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-24.mata;0.0; 5.1e-05;0.000563;0.0005690000000000001; 0.000116; false; 0.002435;0.0; 7.3e-05;0.0005560000000000001;0.000557; 0.000129; false; 0.002397
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-3.mata;0.0; 8.5e-05;0.000597;0.000631; 0.000121; false; 0.002687;0.0; 8.4e-05;0.0006050000000000001;0.0005740000000000001; 0.000125; false; 0.002678
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-4.mata;0.66; 0.001789;0.18546800000000002;0.087741; 0.007079; false; 0.663192;0.8; 0.004522;0.26761899999999994;0.083454; 0.005504; false; 0.851192
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-5.mata;0.01; 0.000125;0.003027;0.001016; 0.00027; false; 0.010128;0.01; 0.00015;0.002948;0.0008339999999999999; 0.000224; false; 0.009229
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-6.mata;0.03; 0.000202;0.009151;0.003203; 0.001147; false; 0.030794;0.03; 0.000234;0.009614000000000001;0.0036759999999999996; 0.001231; false; 0.033035
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-7.mata;0.03; 0.000204;0.00962;0.0039970000000000006; 0.000961; false; 0.03192;0.03; 0.000329;0.010047;0.0037359999999999997; 0.001145; false; 0.033462
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-8.mata;0.0; 0.000108;0.000559;0.000543; 0.000113; false; 0.002421;0.0; 0.000108;0.0005380000000000001;0.0005690000000000001; 0.000114; false; 0.002445
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-9.mata;0.0; 0.000133;0.0030949999999999997;0.00094; 0.000256; false; 0.009727;0.0; 0.000148;0.00277;0.000619; 0.000154; false; 0.007804
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08976-1.mata;0.03; 0.000168;0.008111;0.009833; 0.002561; false; 0.036303;0.03; 0.00011;0.006370000000000001;0.007109; 0.003014; false; 0.029438
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08976-2.mata;0.08; 0.000271;0.019996;0.01901; 0.00178; false; 0.083486;0.1; 0.00023;0.025749;0.022690000000000002; 0.002771; false; 0.107993
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09058-1.mata;0.0; 9e-05;0.000549;0.000543; 0.000114; false; 0.002335;0.0; 0.000107;0.0005499999999999999;0.000522; 0.000113; false; 0.002473
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09058-2.mata;0.11; 0.00036;0.030094000000000003;0.034371; 0.008058; false; 0.125977;0.08; 0.000215;0.017183999999999998;0.021779; 0.006242; false; 0.087556
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09058-3.mata;0.07; 0.000189;0.014431;0.015974000000000002; 0.003974; false; 0.071102;0.05; 0.000344;0.014805000000000002;0.015364999999999998; 0.002916; false; 0.061557
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09234-1.mata;0.75; 0.002023;0.20639;0.088434; 0.006751; false; 0.752697;1.13; 0.005566;0.354889;0.10403000000000001; 0.010381; false; 1.14998
