name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-uni;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;0.15;0.1424339;0.0090382; 0.0059519000; 0.0001506000; False; 0.0174014000; 0.1895210000;1.16;0.051537900000000005;0.011128200000000001; 0.0099982000; 0.0001910000; False; 0.0241559000; 0.1310449000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;0.18;0.1102678;0.014827; 0.0101152000; 0.0002662000; False; 0.0283690000; 0.1742163000;0.95;0.035477800000000004;0.0092595; 0.0059955000; 0.0001852000; False; 0.0174528000; 0.0888928000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;0.13;0.06286649999999999;0.0091222; 0.0151140000; 0.0001252000; False; 0.0266574000; 0.1324850000;0.91;0.0359807;0.009042699999999999; 0.0069261000; 0.0001753000; False; 0.0188274000; 0.1038921000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;0.17;0.1660848;0.007765; 0.0088395000; 0.0002296000; False; 0.0235885000; 0.2168642000;1.02;0.0611448;0.0110437; 0.0103187000; 0.0002515000; False; 0.0240285000; 0.1533196000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;0.2;0.1329371;0.0078387; 0.0067275000; 0.0002358000; False; 0.0171804000; 0.1897169000;1.34;0.0606643;0.0131051; 0.0116648000; 0.0003181000; False; 0.0281794000; 0.1464317000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;0.17;0.10752719999999999;0.011998000000000002; 0.0154725000; 0.0002681000; False; 0.0307303000; 0.1946061000;1.23;0.0628157;0.011392399999999999; 0.0098167000; 0.0003528000; False; 0.0245011000; 0.1492709000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;0.22;0.22730029999999998;0.0068153; 0.0060980000; 0.0001434000; False; 0.0147845000; 0.2792210000;1.33;0.06292299999999999;0.0110848; 0.0105078000; 0.0003844000; False; 0.0247844000; 0.1487038000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;0.19;0.1317814;0.0119735; 0.0069164000; 0.0003102000; False; 0.0216648000; 0.2112441000;1.29;0.058766900000000004;0.0071569; 0.0076403000; 0.0001788000; False; 0.0168504000; 0.1275298000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-750-rhs.mata;0.2;0.1537532;0.0076227; 0.0066292000; 0.0001873000; False; 0.0163009000; 0.2017898000;1.08;0.0604166;0.007396000000000001; 0.0063665000; 0.0001337000; False; 0.0156029000; 0.1254865000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-800-rhs.mata;0.3;0.2204678;0.012554199999999998; 0.0120911000; 0.0003064000; False; 0.0275825000; 0.2919778000;1.5;0.064206;0.0121143; 0.0110170000; 0.0002718000; False; 0.0257959000; 0.1482845000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;0.31;0.26242869999999996;0.011890800000000002; 0.0118395000; 0.0002890000; False; 0.0269862000; 0.3314966000;1.49;0.0657287;0.0118155; 0.0113359000; 0.0002104000; False; 0.0281678000; 0.1535125000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;0.31;0.2789507;0.011902099999999999; 0.0123340000; 0.0003184000; False; 0.0273508000; 0.3559416000;1.52;0.0731695;0.012245899999999999; 0.0119729000; 0.0002567000; False; 0.0271528000; 0.1618860000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;0.22;0.1867956;0.007736999999999999; 0.0073847000; 0.0001712000; False; 0.0169079000; 0.2304873000;1.13;0.0574475;0.0154315; 0.0243090000; 0.0002459000; False; 0.0431660000; 0.1456106000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;0.15;0.0778781;0.0093526; 0.0073047000; 0.0001768000; False; 0.0197170000; 0.1421804000;0.69;0.0398311;0.0089731; 0.0078953000; 0.0002208000; False; 0.0198161000; 0.1483314000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;0.34;0.2619681;0.013874300000000001; 0.0138236000; 0.0003847000; False; 0.0312243000; 0.3349754000;1.24;0.045257099999999995;0.0110075; 0.0190548000; 0.0003253000; False; 0.0329074000; 0.1193616000
