name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1370.0.mata;0.25; 0.0671796000;0.0080667; 0.0993511000; 0.0002054000; False; 0.1097266000; 0.2415966000;0.97; 0.0680793000;0.008965399999999998; 0.0993133000; 0.0002452000; False; 0.1108597000; 0.2394708000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1371.0.mata;0.17; 0.0429354000;0.005881600000000001; 0.0627650000; 0.0001771000; False; 0.0706990000; 0.2238753000;0.83; 0.0411376000;0.005843500000000001; 0.0884538000; 0.0002062000; False; 0.0960885000; 0.1770155000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1375.0.mata;0.2; 0.0389458000;0.009033000000000001; 0.0914602000; 0.0003149000; False; 0.1034861000; 0.2499523000;0.98; 0.0647594000;0.008985; 0.0929191000; 0.0002789000; False; 0.1044145000; 0.2314005000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1379.0.mata;0.26; 0.0673578000;0.0095174; 0.1132393000; 0.0002061000; False; 0.1257036000; 0.2579871000;0.85; 0.0646981000;0.0094891; 0.1014428000; 0.0002330000; False; 0.1139700000; 0.2230093000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1427.0.mata;0.26; 0.0745324000;0.0111496; 0.1017527000; 0.0003151000; False; 0.1156711000; 0.2572450000;0.88; 0.0691973000;0.0093584; 0.0981468000; 0.0002627000; False; 0.1101114000; 0.2434804000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1437.0.mata;0.21; 0.0925523000;0.0096431; 0.0841232000; 0.0001869000; False; 0.0963861000; 0.2676659000;0.94; 0.0931343000;0.0091427; 0.0884593000; 0.0002527000; False; 0.1005791000; 0.2583781000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1471.0.mata;0.25; 0.0649482000;0.0100823; 0.1160509000; 0.0003016000; False; 0.1292028000; 0.2618747000;0.97; 0.0709893000;0.0087818; 0.1122931000; 0.0002582000; False; 0.1229380000; 0.2368420000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1475.0.mata;0.26; 0.0790923000;0.0095024; 0.0931070000; 0.0002437000; False; 0.1053294000; 0.2924550000;0.94; 0.0680314000;0.00658; 0.0881719000; 0.0002817000; False; 0.0972581000; 0.2306965000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1477.0.mata;0.15; 0.0382356000;0.005815600000000001; 0.0651832000; 0.0001385000; False; 0.0728697000; 0.1482775000;0.89; 0.0554951000;0.0057811; 0.0653302000; 0.0002230000; False; 0.0730216000; 0.2064975000
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1479.0.mata;0.25; 0.0528238000;0.0061713; 0.1073558000; 0.0002211000; False; 0.1155715000; 0.2369961000;0.89; 0.0792954000;0.0095726; 0.1142488000; 0.0002221000; False; 0.1267221000; 0.2762203000
