name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-inclusion_check;automata-inclusion_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-inclusion_check;automata-min-inclusion_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.15;0.1004133;0.0059789000000000005;0.008657199999999999; 0.0241624000; True; 0.0404761000; 0.1786707000;0.95;0.0250912;0.006002100000000001;0.0098953; 0.0331232000; True; 0.0521819000; 0.1213648000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.14;0.05236079999999999;0.0056397999999999995;0.0083536; 0.0292681000; True; 0.0449152000; 0.1272493000;0.97;0.0561179;0.009612400000000002;0.0171785; 0.0512146000; True; 0.0812446000; 0.2346148000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.38;0.2247685;0.011779500000000002;0.0628466; 0.0712530000; True; 0.1482448000; 0.4420164000;1.3;0.03719019999999999;0.0054329999999999995;0.0192676; 0.0245150000; True; 0.0511558000; 0.1246749000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.15;0.05618580000000001;0.007922699999999998;0.008302799999999999; 0.0466041000; True; 0.0650447000; 0.1484397000;0.97;0.0479853;0.008229300000000002;0.0134778; 0.0445777000; True; 0.0692766000; 0.1733116000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.15;0.10088420000000001;0.0056192;0.008741599999999999; 0.0225194000; True; 0.0386414000; 0.1781679000;0.91;0.0338422;0.007066100000000001;0.010432; 0.0400453000; True; 0.0600567000; 0.1444737000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.21;0.0677845;0.008645600000000002;0.0162811; 0.0652859000; True; 0.0926500000; 0.2009327000;1.0;0.043830499999999994;0.0088349;0.0166947; 0.0611307000; True; 0.0893627000; 0.1974288000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.33;0.21934320000000002;0.009158200000000002;0.0127389; 0.0421882000; True; 0.0671992000; 0.3278270000;1.42;0.1126174;0.0056186;0.007797; 0.0258162000; True; 0.0413234000; 0.2161105000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.16;0.058914400000000006;0.0085632;0.013655800000000001; 0.0476474000; False; 0.0721609000; 0.1588743000;0.97;0.0321942;0.005554900000000001;0.008548100000000001; 0.0281723000; True; 0.0439753000; 0.1128573000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.21;0.1158185;0.009561299999999998;0.0147981; 0.0392286000; True; 0.0660751000; 0.2441299000;1.09;0.047306100000000004;0.0084193;0.013724100000000001; 0.0399734000; True; 0.0651253000; 0.1518703000
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.14;0.0603379;0.0052566;0.0079798; 0.0304769000; True; 0.0456326000; 0.1632918000;0.97;0.0316992;0.008435;0.0133315; 0.0489294000; True; 0.0729365000; 0.1527066000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.15;0.0711335;0.005900099999999999;0.0081542; 0.0417127000; True; 0.0579133000; 0.1840214000;0.87;0.024508500000000003;0.0052691000000000005;0.0081004; 0.0321161000; True; 0.0474988000; 0.1056046000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata;0.2;0.0708986;0.010199699999999999;0.0155033; 0.0437389000; True; 0.0726354000; 0.1886970000;0.96;0.0426749;0.008874299999999998;0.0134395; 0.0371922000; True; 0.0619423000; 0.1598266000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.18;0.0674245;0.0081353;0.015938; 0.0464651000; True; 0.0726904000; 0.1789974000;0.83;0.0271452;0.008351900000000002;0.013682899999999998; 0.0499332000; True; 0.0742810000; 0.1370166000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata;0.16;0.0575633;0.0175154;0.013113200000000002; 0.0376574000; True; 0.0731246000; 0.1941181000;0.85;0.040042;0.0084684;0.013916799999999998; 0.0378174000; True; 0.0632192000; 0.1565231000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.18;0.0687733;0.009235;0.013240400000000001; 0.0458299000; True; 0.0706891000; 0.2224326000;0.92;0.031020500000000003;0.005394300000000001;0.0083147; 0.0360479000; True; 0.0518253000; 0.1331646000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.17;0.0699072;0.009262899999999998;0.013405900000000002; 0.0377697000; True; 0.0637093000; 0.1765082000;0.84;0.044519699999999995;0.0285325;0.0234005; 0.0423922000; True; 0.1045968000; 0.2016253000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.2;0.0703412;0.009522299999999997;0.014470499999999999; 0.0497779000; True; 0.0774001000; 0.1899846000;0.99;0.0380633;0.0089893;0.0148953; 0.0486656000; True; 0.0752072000; 0.1644194000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.15;0.057774200000000005;0.0055011;0.007739200000000001; 0.0243627000; True; 0.0394681000; 0.1344552000;1.01;0.0625105;0.0087201;0.0137598; 0.0402581000; True; 0.0657253000; 0.1928511000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.14;0.071587;0.005290200000000001;0.0114527; 0.0294322000; True; 0.0481068000; 0.1736211000;0.83;0.024893199999999997;0.005521800000000001;0.008355; 0.0230577000; True; 0.0385461000; 0.0961752000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.17;0.0537549;0.010104;0.0133416; 0.0474527000; True; 0.0739213000; 0.1736470000;0.95;0.0272017;0.005352399999999999;0.008062900000000001; 0.0369568000; True; 0.0519866000; 0.1517126000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.16;0.046076399999999997;0.005824800000000001;0.0081715; 0.0483713000; True; 0.0645430000; 0.1715635000;0.88;0.026405500000000002;0.005394100000000001;0.0136519; 0.0493181000; True; 0.0705788000; 0.1327548000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.13;0.0634631;0.0054956;0.0076793; 0.0245989000; True; 0.0398268000; 0.1293694000;1.08;0.0818453;0.0089824;0.0137759; 0.0346516000; True; 0.0605262000; 0.2079255000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.17;0.0707328;0.008516899999999999;0.011379600000000002; 0.0330711000; True; 0.0551593000; 0.1643703000;1.06;0.0827269;0.0088061;0.0141122; 0.0403483000; True; 0.0657520000; 0.2044301000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.2;0.0905424;0.0085741;0.013181100000000001; 0.0450800000; True; 0.0692363000; 0.2455250000;0.89;0.043407;0.0061694;0.0083495; 0.0299949000; True; 0.0467465000; 0.1464442000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.16;0.110368;0.019942500000000002;0.014992700000000001; 0.0777860000; True; 0.1146975000; 0.2655342000;1.06;0.05329250000000001;0.0085547;0.0134823; 0.0416007000; True; 0.0660172000; 0.1747895000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.2;0.095132;0.008808400000000001;0.0140345; 0.0399308000; True; 0.0659372000; 0.2058844000;0.86;0.0644161;0.0083222;0.013038300000000001; 0.0416201000; True; 0.0654756000; 0.2101872000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.19;0.08909249999999999;0.0091211;0.0133107; 0.0411505000; True; 0.0667497000; 0.2113429000;0.87;0.0447249;0.0070882;0.009067899999999999; 0.0266206000; True; 0.0449063000; 0.1459355000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.18;0.070204;0.0084185;0.0127715; 0.0360877000; True; 0.0601466000; 0.1693608000;0.9;0.025222;0.0054599;0.0079441; 0.0229995000; True; 0.0384171000; 0.0972014000
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.17;0.0615418;0.0063188;0.0127311; 0.0433595000; True; 0.0655031000; 0.1645747000;0.91;0.024332700000000002;0.0055931;0.008247599999999999; 0.0264157000; True; 0.0423038000; 0.0998229000
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.16;0.07592360000000001;0.0060212;0.008159; 0.0243401000; True; 0.0406823000; 0.1537876000;1.12;0.062028700000000006;0.0183414;0.0224233; 0.0457030000; True; 0.0988088000; 0.2281589000
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.19;0.1134536;0.0088181;0.0144096; 0.0500742000; True; 0.0761060000; 0.2344778000;0.89;0.0266687;0.0057569000000000006;0.008403; 0.0292908000; True; 0.0454642000; 0.1063937000
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata;0.19;0.0816446;0.017844899999999997;0.0249575; 0.0371013000; True; 0.0901061000; 0.2178627000;0.94;0.03955789999999999;0.0091683;0.0156791; 0.0366064000; True; 0.0646929000; 0.1595255000
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata;0.16;0.054042299999999995;0.005716700000000001;0.0130122; 0.0412149000; True; 0.0622429000; 0.1550198000;0.85;0.0369489;0.0081493;0.0129409; 0.0370088000; True; 0.0603530000; 0.1478735000
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.19;0.1205366;0.009335999999999999;0.0136533; 0.0379208000; True; 0.0638803000; 0.2259367000;1.0;0.0587661;0.0094683;0.0139924; 0.0392428000; True; 0.0655481000; 0.2138305000
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata;0.18;0.0780715;0.008429099999999998;0.0127598; 0.0223336000; True; 0.0463008000; 0.1662439000;0.98;0.030028;0.009346700000000001;0.013884; 0.0398286000; True; 0.0663395000; 0.1309391000
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata;0.18;0.0612219;0.0053027000000000005;0.0096108; 0.0466548000; True; 0.0635138000; 0.1648427000;0.97;0.030914999999999998;0.005619;0.008380700000000001; 0.0302581000; True; 0.0462786000; 0.1121891000
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.18;0.0661644;0.005873999999999999;0.008131; 0.0486751000; True; 0.0648036000; 0.1768717000;0.82;0.04156619999999999;0.0183369;0.010499; 0.0292314000; True; 0.0647767000; 0.1653989000
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.21;0.1042394;0.008682399999999998;0.013842; 0.0426754000; True; 0.0681513000; 0.2364754000;1.03;0.0604199;0.0087731;0.0139456; 0.0408377000; True; 0.0662247000; 0.1853885000
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.2;0.0699587;0.008838200000000001;0.0151924; 0.0474662000; True; 0.0743970000; 0.1864576000;0.91;0.041205000000000006;0.0054643;0.0084782; 0.0286541000; True; 0.0444982000; 0.1675288000
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.31;0.2086987;0.010002500000000001;0.013621999999999999; 0.0408378000; True; 0.0674150000; 0.3068398000;1.76;0.15088680000000002;0.0088588;0.0158532; 0.0440938000; True; 0.0718294000; 0.3041505000
/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.12;0.054450700000000005;0.0055727;0.0078341; 0.0241126000; True; 0.0394380000; 0.1208281000;1.0;0.0394006;0.0085998;0.0132243; 0.0392395000; True; 0.0642742000; 0.1445268000
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.22;0.10613539999999999;0.009080300000000001;0.025955899999999997; 0.0440160000; True; 0.0816984000; 0.2236599000;1.01;0.0577635;0.0086373;0.0248475; 0.0462784000; True; 0.0832322000; 0.1992737000
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.17;0.0884738;0.005822899999999999;0.0149544; 0.0223875000; True; 0.0451821000; 0.1601112000;1.04;0.0307154;0.006023199999999999;0.028119699999999997; 0.0390443000; True; 0.0751437000; 0.1448756000
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.24;0.1259625;0.0089359;0.017450200000000003; 0.0413172000; True; 0.0707097000; 0.2388259000;1.04;0.0781541;0.0086171;0.0186789; 0.0289810000; True; 0.0591382000; 0.2051226000
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.22;0.0950407;0.008870200000000002;0.0181095; 0.0446118000; True; 0.0746333000; 0.2134457000;1.05;0.060340000000000005;0.009434999999999999;0.055956000000000006; 0.0463780000; True; 0.1148532000; 0.2370783000
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.2;0.07946620000000001;0.009231099999999999;0.0197459; 0.0369023000; True; 0.0687320000; 0.1908748000;0.89;0.030004999999999997;0.005667;0.0131242; 0.0330864000; True; 0.0537842000; 0.1182427000
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.21;0.1025872;0.0091465;0.0133957; 0.0469460000; True; 0.0720005000; 0.2140448000;0.98;0.0476848;0.0055782;0.0079693; 0.0313421000; True; 0.0467901000; 0.1808636000
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.21;0.0893909;0.0088694;0.013240700000000001; 0.0465046000; True; 0.0711474000; 0.2047725000;0.94;0.0488638;0.0086475;0.0139349; 0.0443487000; True; 0.0698012000; 0.1761878000
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.19;0.1084171;0.008565099999999997;0.0161874; 0.0266384000; True; 0.0541339000; 0.2134398000;1.05;0.0481104;0.009446899999999998;0.0174561; 0.0389776000; True; 0.0683954000; 0.1637753000
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.29;0.1320032;0.008830000000000001;0.0871702; 0.0525936000; False; 0.1515167000; 0.3246219000;1.22;0.05674300000000001;0.0088786;0.0915576; 0.0471363000; True; 0.1509242000; 0.2672152000
/home/experiments/nfa-bench/benchmarks/email_filter/aut17.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.26;0.1877055;0.0057553;0.0079564; 0.0285441000; True; 0.0438672000; 0.2800528000;1.69;0.0910957;0.0066641999999999995;0.0150439; 0.0495849000; True; 0.0734857000; 0.2201516000
/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.13;0.09199299999999999;0.0063177;0.0082301; 0.0285248000; True; 0.0447227000; 0.1758007000;0.84;0.043554999999999996;0.009187099999999998;0.013977400000000001; 0.0461678000; True; 0.0718215000; 0.1697111000
