name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-2.mata;0.09; 0.0419469000;0.017228999999999998; 0.0141037000; 0.0001085000; False; 0.0336864000; 0.1247605000;0.85; 0.0584990000;0.009038299999999999; 0.0058197000; 0.0001683000; False; 0.0174617000; 0.1448419000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-20.mata;0.1; 0.0716555000;0.008774; 0.0057488000; 0.0001528000; False; 0.0170404000; 0.1427027000;0.78; 0.0222495000;0.005733599999999999; 0.0038721000; 0.0001399000; False; 0.0113469000; 0.0666855000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-21.mata;0.12; 0.0570387000;0.009327; 0.0061666000; 0.0001678000; False; 0.0182513000; 0.1428229000;0.81; 0.0351845000;0.0082068; 0.0061349000; 0.0001580000; False; 0.0170844000; 0.1505075000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-22.mata;0.12; 0.0366448000;0.0089067; 0.0058830000; 0.0001857000; False; 0.0173370000; 0.1074791000;0.75; 0.0348930000;0.017347300000000003; 0.0147536000; 0.0002005000; False; 0.0345969000; 0.1324046000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-23.mata;0.1; 0.0323812000;0.0066006; 0.0038264000; 0.0001331000; False; 0.0122606000; 0.0904034000;0.84; 0.0367106000;0.009899999999999999; 0.0069935000; 0.0001892000; False; 0.0198356000; 0.1117869000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-24.mata;0.12; 0.0550827000;0.0090577; 0.0059943000; 0.0001529000; False; 0.0174613000; 0.1464334000;0.82; 0.0524138000;0.0081535; 0.0058662000; 0.0001781000; False; 0.0167317000; 0.1437414000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-25.mata;0.12; 0.0342615000;0.0083972; 0.0062751000; 0.0001709000; False; 0.0170429000; 0.1049406000;0.75; 0.0220147000;0.005984499999999999; 0.0065691000; 0.0001558000; False; 0.0146722000; 0.0681364000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-26.mata;0.1; 0.0345918000;0.0089329; 0.0058382000; 0.0001489000; False; 0.0172769000; 0.0936324000;0.78; 0.0227368000;0.005683; 0.0037332000; 0.0001302000; False; 0.0113733000; 0.0671383000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-27.mata;0.12; 0.0336024000;0.0076752999999999995; 0.0056996000; 0.0001566000; False; 0.0158877000; 0.1025179000;0.86; 0.0365201000;0.0095151; 0.0061113000; 0.0001765000; False; 0.0186585000; 0.1451410000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-28.mata;0.11; 0.0337992000;0.0084817; 0.0054940000; 0.0001483000; False; 0.0164004000; 0.1030394000;0.86; 0.0368987000;0.0094433; 0.0065904000; 0.0001954000; False; 0.0190301000; 0.1099124000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-29.mata;0.07; 0.0205848000;0.0062926; 0.0040979000; 0.0001247000; False; 0.0121116000; 0.0639471000;0.8; 0.0420566000;0.0157681; 0.0040526000; 0.0001293000; False; 0.0271460000; 0.1403596000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-3.mata;0.1; 0.0301208000;0.0133393; 0.0060742000; 0.0003716000; False; 0.0371184000; 0.1200206000;0.8; 0.0349296000;0.009436799999999999; 0.0062662000; 0.0001991000; False; 0.0196391000; 0.1241248000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-30.mata;0.12; 0.0360096000;0.0091485; 0.0060344000; 0.0002016000; False; 0.0180988000; 0.1091778000;0.81; 0.0362438000;0.0097317; 0.0057781000; 0.0001966000; False; 0.0184721000; 0.1066023000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-31.mata;0.09; 0.0749310000;0.0057663; 0.0038230000; 0.0001179000; False; 0.0116042000; 0.1275072000;0.82; 0.0219778000;0.0055999000000000005; 0.0035848000; 0.0001152000; False; 0.0110389000; 0.0741358000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-32.mata;0.12; 0.0345222000;0.0080313; 0.0058407000; 0.0001700000; False; 0.0166140000; 0.1152837000;0.85; 0.0227929000;0.0073016999999999995; 0.0060209000; 0.0001780000; False; 0.0153718000; 0.0848321000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-33.mata;0.11; 0.0523910000;0.0085894; 0.0061632000; 0.0001613000; False; 0.0175255000; 0.1422097000;0.8; 0.0340585000;0.0088312; 0.0065842000; 0.0001757000; False; 0.0181811000; 0.0921819000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-34.mata;0.12; 0.0345232000;0.0084483; 0.0055940000; 0.0001615000; False; 0.0166678000; 0.1142240000;0.79; 0.0639606000;0.0066606; 0.0051703000; 0.0001873000; False; 0.0139111000; 0.1344750000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-35.mata;0.12; 0.0362382000;0.0089616; 0.0061846000; 0.0001727000; False; 0.0178354000; 0.1084478000;0.79; 0.0350775000;0.0087697; 0.0057166000; 0.0001562000; False; 0.0170195000; 0.1336072000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-36.mata;0.12; 0.0396635000;0.0090162; 0.0061824000; 0.0001767000; False; 0.0180860000; 0.1104857000;0.85; 0.0358109000;0.009157700000000001; 0.0065115000; 0.0001716000; False; 0.0185975000; 0.1072793000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-37.mata;0.11; 0.0321788000;0.005477500000000001; 0.0040973000; 0.0001196000; False; 0.0114915000; 0.0965071000;0.79; 0.0583560000;0.0080423; 0.0057919000; 0.0001746000; False; 0.0164598000; 0.1353145000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-38.mata;0.12; 0.0636973000;0.0088596; 0.0057951000; 0.0001778000; False; 0.0174458000; 0.1336500000;0.83; 0.0375706000;0.0088024; 0.0055287000; 0.0001936000; False; 0.0172898000; 0.1095402000
