name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-rhs.mata;1.48;0.10180249999999999;0.009340700000000002; 1.3133418000; 0.0004055000; False; 1.3255745000; 1.4666064000;2.36;0.046036099999999996;0.01023; 1.3160862000; 0.0003278000; False; 1.3299490000; 1.4318760000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;1.93;0.1357692;0.010867; 1.7473617000; 0.0002468000; False; 1.7615450000; 1.9361937000;2.53;0.0484591;0.0104407; 1.5079921000; 0.0003001000; False; 1.5219630000; 1.6260897000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;2.69;0.0807238;0.0067272; 2.5708293000; 0.0003520000; False; 2.5801110000; 2.6880428000;3.58;0.0480595;0.010421699999999999; 2.6902392000; 0.0002078000; False; 2.7037720000; 2.8049870000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;3.47;0.08594689999999999;0.0075409000000000006; 3.4532909000; 0.0003562000; False; 3.4637163000; 3.5785062000;4.49;0.0328235;0.0073638; 3.7103672000; 0.0003796000; False; 3.7199741000; 3.7890611000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.11;0.037179699999999996;0.0057740000000000005; 0.0252749000; 0.0002405000; False; 0.0332134000; 0.0976123000;0.68;0.0241976;0.0220657; 0.0355993000; 0.0003352000; False; 0.0601250000; 0.1194690000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;3.88;0.0905734;0.0071959; 3.7990172000; 0.0002233000; False; 3.8087877000; 3.9280107000;6.06;0.0583975;0.0101752; 4.8610375000; 0.0002527000; False; 4.8743473000; 4.9871353000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;4.52;0.10879159999999999;0.0070852; 4.3638891000; 0.0002489000; False; 4.3732783000; 4.5095908000;5.81;0.060374399999999995;0.0107414; 4.6067094000; 0.0002991000; False; 4.6204323000; 4.7327262000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;8.05;0.17920740000000002;0.011224900000000001; 7.9450016000; 0.0002762000; False; 7.9597087000; 8.1828491000;7.92;0.058016700000000004;0.0114577; 6.7463566000; 0.0003847000; False; 6.7614247000; 6.8751490000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;9.23;0.1079872;0.0076714; 9.2087907000; 0.0003482000; False; 9.2191881000; 9.3536413000;10.11;0.037508;0.0076336; 9.0832851000; 0.0004033000; False; 9.0937505000; 9.1675540000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;9.59;0.1841968;0.0097029; 9.4915035000; 0.0002795000; False; 9.5038274000; 9.7306913000;10.28;0.0613878;0.014911099999999998; 9.3985020000; 0.0003255000; False; 9.4167115000; 9.5333304000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;13.38;0.1961617;0.011484900000000001; 13.1046860000; 0.0003248000; False; 13.1196019000; 13.3564652000;12.89;0.0629847;0.0111453; 11.8548795000; 0.0002482000; False; 11.8690034000; 11.9877236000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;15.52;0.2198448;0.0127877; 15.4367074000; 0.0003109000; False; 15.4531046000; 15.7159397000;15.36;0.041756600000000005;0.0078774; 14.3418269000; 0.0003249000; False; 14.3523494000; 14.4324369000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;15.47;0.22445980000000001;0.010442300000000002; 15.1661268000; 0.0002740000; False; 15.1796738000; 15.4441334000;19.58;0.066901;0.0127274; 18.3750929000; 0.0003261000; False; 18.3913404000; 18.5187036000
