name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-concat;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-concat;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-concat;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-concat;pyfado-emptiness;pyfado-result;java-brics-runtime;java-brics-construction;java-brics-concat;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-19.mata;0.02; 0.000430175;0.008662629;0.001200476; 0.000375373; false;0.02; 0.000227455;0.008723966;0.001311792; 0.000411266; false;0.05; 0.00022701; 2.3832e-05;0.027579796;0.021009424999999998; 0.0104811; false;1.08; 0.0065; 0.0000;0.0368;0.0023; 0.0007; False;24.22; 0.0045; 0.0001;7.827999999999999; 15.7413; False;0.88; 0.007232392;0.015667689999999998; 1.676E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-2.mata;0.71; 0.00449954;0.267825406;0.042024991; 0.00420907; false;0.69; 0.0044961;0.2727236;0.043832373; 0.00468087; false;1.87; 0.00442669; 0.000378723;0.8386098399999999;0.73451136; 0.380472; false;1.62; 0.0080; 0.0000;0.7366999999999999;0.1382; 0.0171; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.4; 0.027683495;0.15180612500000001; 2.4529E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-20.mata;0.0; 0.000276316;0.000572553;0.00033647; 5.8814e-05; false;0.0; 7.0689e-05;0.000709332;0.000321929; 6.7776e-05; false;0.01; 8.0857e-05; 8.607e-06;0.005401189;0.003935571; 0.00171984; false;1.0; 0.0063; 0.0000;0.0053;0.0012000000000000001; 0.0004; False;2.24; 0.0062; 0.0001;1.0704; 0.1048; False;0.87; 0.005114728;0.018759145999999997; 1.8649E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-21.mata;0.0; 0.00036146;0.0032781369999999995;0.000653312; 0.000181091; false;0.0; 0.000132612;0.003293734;0.000675955; 0.000180756; false;0.03; 8.8957e-05; 1.1742e-05;0.014167298;0.014501417; 0.00632536; false;0.82; 0.0043; 0.0000;0.0102;0.0009; 0.0003; False;5.56; 0.0063; 0.0001;2.2672; 2.1824; False;0.67; 0.004677551;0.01544688; 2.6058E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-22.mata;0.02; 0.000482906;0.008374223;0.001307421; 0.000375985; false;0.01; 0.000126174;0.0049040609999999995;0.001046288; 0.000286637; false;0.05; 0.000216164; 1.9286e-05;0.026713843;0.020917821; 0.010497; false;1.09; 0.0064; 0.0000;0.0387;0.0021999999999999997; 0.0008; False;25.17; 0.0065; 0.0001;5.3688; 18.9949; False;0.65; 0.00558176;0.013015756000000002; 2.9071E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-23.mata;0.01; 0.00028102;0.004549166;0.000709384; 0.000254131; false;0.01; 0.000125773;0.004622744;0.000725767; 0.000276507; false;0.05; 0.00020434; 1.7702e-05;0.025451266;0.019607391000000002; 0.00981618; false;1.12; 0.0066; 0.0000;0.038599999999999995;0.0026; 0.0008; False;20.09; 0.0066; 0.0001;8.642; 10.5900; False;0.91; 0.007327066;0.016087462; 1.7502E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-24.mata;0.0; 0.000270651;0.000581578;0.00034057300000000005; 6.185e-05; false;0.0; 6.8651e-05;0.000550086;0.00032867; 8.1709e-05; false;0.01; 7.6147e-05; 1.0513e-05;0.005548864000000001;0.003908493; 0.00177305; false;1.07; 0.0063; 0.0000;0.0053;0.0011; 0.0004; False;1.63; 0.0068; 0.0001;0.5778; 0.0431; False;0.71; 0.003910377;0.013895737; 2.0402E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-3.mata;0.0; 0.000270098;0.0005340049999999999;0.000319418; 6.9738e-05; false;0.0; 6.7238e-05;0.000551149;0.00030653799999999997; 5.6567e-05; false;0.0; 5.4264e-05; 1.0457e-05;0.0029953469999999998;0.00221037; 0.00100075; false;1.07; 0.0066; 0.0000;0.0053;0.0011; 0.0004; False;1.67; 0.0066; 0.0001;0.6698999999999999; 0.0444; False;0.91; 0.004980091;0.024511592; 1.7036E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-4.mata;0.71; 0.00561405;0.272620769;0.043998145; 0.0043865; false;0.57; 0.0024108;0.213889299;0.041279495; 0.00499184; false;1.84; 0.00439978; 0.000395035;0.87484859;0.780780275; 0.274509; false;2.0; 0.0080; 0.0000;0.8961;0.1589; 0.0171; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.52; 0.037429357;0.17896279999999998; 3.4078E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-5.mata;0.0; 0.000343274;0.00310657;0.000568471; 0.000181598; false;0.0; 8.3123e-05;0.001866325;0.000484725; 0.000153884; false;0.03; 0.000152556; 1.15e-05;0.012987019999999998;0.009814258999999999; 0.00501493; false;1.16; 0.0065; 0.0000;0.0169;0.0016; 0.0006; False;7.47; 0.0067; 0.0001;3.5502000000000002; 2.8562; False;0.88; 0.005900108;0.016564345; 1.8114E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-6.mata;0.02; 0.000413399;0.008968859999999999;0.00115857; 0.000398368; false;0.02; 0.000213016;0.009019057;0.001234812; 0.000390041; false;0.06; 0.000240424; 1.8893e-05;0.027142762;0.021244224; 0.0106423; false;1.08; 0.0065; 0.0000;0.0388;0.0023; 0.0008; False;21.53; 0.0064; 0.0001;7.2365; 13.4495; False;0.92; 0.007516713;0.016330408; 1.7958E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-7.mata;0.02; 0.000407623;0.008920808;0.001331361; 0.000407252; false;0.02; 0.000210022;0.008845783999999999;0.001236176; 0.000419795; false;0.05; 0.000222538; 2.2164e-05;0.027724829;0.020973787; 0.010557; false;1.06; 0.0065; 0.0000;0.038900000000000004;0.0023; 0.0008; False;20.99; 0.0155; 0.0001;8.739; 11.3958; False;0.71; 0.007222289;0.016143200000000003; 1.6303E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-8.mata;0.0; 0.00025393;0.0005629259999999999;0.000383746; 5.9918e-05; false;0.0; 6.9993e-05;0.0005543799999999999;0.00033792; 6.8083e-05; false;0.01; 8.5021e-05; 7.692e-06;0.005434525999999999;0.003941876; 0.00174672; false;1.04; 0.0063; 0.0000;0.004999999999999999;0.0012000000000000001; 0.0004; False;2.24; 0.0063; 0.0001;1.0887; 0.0813; False;0.65; 0.003579693;0.013144736; 1.675E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-9.mata;0.0; 0.00023132;0.001685963;0.00037242799999999995; 9.9304e-05; false;0.0; 7.5469e-05;0.001745839;0.00035945400000000005; 0.000105378; false;0.01; 8.0646e-05; 8.351e-06;0.006963495;0.005806887; 0.00289862; false;0.72; 0.0043; 0.0000;0.0101;0.0009; 0.0003; False;5.1; 0.0065; 0.0001;2.7919; 1.5106; False;0.84; 0.005806415;0.016058994; 1.551E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08976-1.mata;0.02; 0.000367337;0.008433266;0.004804622; 0.00046934; false;0.02; 0.000154357;0.008182761;0.004723669; 0.000409119; false;0.15; 0.000165747; 1.9592e-05;0.066070872;0.057950899; 0.0294971; false;1.26; 0.0064; 0.0000;0.0698;0.17959999999999998; 0.0059; False;31.23; 0.0067; 0.0002;27.8509; 2.5325; False;0.85; 0.004860146;0.096265145; 2.0356E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08976-2.mata;0.07; 0.000559928;0.024053133;0.009730326000000001; 0.000855837; false;0.07; 0.0003482;0.02563041;0.00926708; 0.00159543; false;0.33; 0.000361035; 3.5755e-05;0.138457707;0.13434268; 0.068205; false;1.33; 0.0068; 0.0000;0.1754;0.0771; 0.0116; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.14; 0.009118296;0.226163842; 2.6123E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09058-1.mata;0.0; 0.000206561;0.00033388199999999997;0.000190106; 3.9635e-05; false;0.0; 6.8968e-05;0.000549205;0.000321958; 5.9979e-05; false;0.01; 7.6348e-05; 8.092e-06;0.005217207999999999;0.003699071; 0.00162938; false;0.74; 0.0044; 0.0000;0.003;0.0005; 0.0003; False;1.3; 0.0043; 0.0000;0.5289999999999999; 0.0409; False;0.83; 0.005407572;0.015344878; 1.7474E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09058-2.mata;0.09; 0.000629257;0.02873202;0.01596933; 0.00179381; false;0.09; 0.000400022;0.027928534999999997;0.016139257; 0.00179491; false;0.54; 0.00037428; 4.5885e-05;0.227433365;0.215190771; 0.109818; false;3.77; 0.0069; 0.0000;0.2912;2.5069; 0.0259; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.7; 0.010917906;0.34821955699999996; 2.2791E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09058-3.mata;0.07; 0.000607784;0.02344615;0.012469905; 0.001364; false;0.07; 0.000369531;0.023313751;0.012463739; 0.00143313; false;0.39; 0.000348011; 3.98e-05;0.162891989;0.16317931800000002; 0.0741685; false;2.51; 0.0069; 0.0000;0.2065;1.2721; 0.0161; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.5; 0.010256393;0.25843329400000004; 2.3215E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09234-1.mata;0.93; 0.00572109;0.34992445800000005;0.056868992; 0.0035655; false;0.89; 0.00536971;0.339873166;0.058676287; 0.00356181; false;2.41; 0.00559067; 0.000533761;1.07652323;1.00473226; 0.486452; false;3.33; 0.0149; 0.0000;1.5917;0.6234999999999999; 0.0299; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.24; 0.023774168;0.157542271; 2.5108E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09234-2.mata;0.0; 0.000235912;0.000306403;0.000195652; 3.9474e-05; false;0.0; 4.7553e-05;0.000328275;0.000189848; 3.7863e-05; false;0.0; 5.2997e-05; 8.744e-06;0.0030239820000000006;0.002338705; 0.00111663; false;1.09; 0.0062; 0.0000;0.0052;0.0012000000000000001; 0.0004; False;2.37; 0.0064; 0.0001;1.219; 0.0839; False;0.95; 0.005388183;0.018812093999999998; 2.433E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09263-1.mata;0.07; 0.000494258;0.021774297999999997;0.012640993; 0.00134231; false;0.07; 0.000320644;0.021023877;0.012444244; 0.00138029; false;0.4; 0.0003471; 3.8525e-05;0.173890184;0.162851579; 0.0828281; false;2.73; 0.0067; 0.0000;0.2091;1.4741; 0.0175; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.49; 0.010084577;0.273462418; 2.5046E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-1.mata;0.05; 0.000569489;0.017658978999999998;0.007684254; 0.00095323; false;0.05; 0.000339882;0.017618334;0.007706257; 0.000963579; false;0.25; 0.000338066; 4.0736e-05;0.104826586;0.10009326500000001; 0.0476731; false;1.56; 0.0066; 0.0000;0.1277;0.4014; 0.0093; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.06; 0.008476244;0.153903875; 2.2668E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-2.mata;0.0; 0.000383728;0.000554267;0.000332563; 6.1607e-05; false;0.0; 5.4679e-05;0.000321344;0.000223304; 3.9522e-05; false;0.0; 9.1192e-05; 6.428e-06;0.003466332;0.002424527; 0.00108734; false;0.87; 0.0046; 0.0000;0.0036;0.0006000000000000001; 0.0003; False;1.44; 0.0045; 0.0001;0.5609000000000001; 0.0440; False;0.75; 0.005286251;0.014383022; 2.6655E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-3.mata;0.52; 0.00323768;0.19465473300000002;0.035055054; 0.00384194; false;0.52; 0.00330372;0.19913853799999998;0.037828109; 0.00457606; false;1.34; 0.00325599; 0.000257356;0.6057075000000001;0.532196137; 0.273349; false;2.28; 0.0117; 0.0000;0.8884;0.23650000000000002; 0.0206; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.52; 0.028449677;0.186026178; 2.8331E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09326-4.mata;1.7; 0.0108119;0.6276010679999999;0.098434568; 0.0156113; false;1.68; 0.0102478;0.628951657;0.104120245; 0.0175126; false;4.36; 0.0105476; 0.000843208;1.84252683;1.8410973; 0.883995; false;2.72; 0.0126; 0.0000;1.5798999999999999;0.2867; 0.0377; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.21; 0.040007665;0.42361545300000003; 3.0034E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09633-1.mata;0.14; 0.000771921;0.044335441;0.025973152; 0.00278986; false;0.14; 0.000546199;0.043033895;0.025128737999999998; 0.00283078; false;0.83; 0.000550428; 7.0961e-05;0.359130331;0.341528999; 0.174997; false;6.67; 0.0072; 0.0000;0.4445;5.305; 0.0238; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.89; 0.017016588;0.518939963; 2.5076E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09664-1.mata;0.09; 0.000873226;0.032207946;0.009007601; 0.00175049; false;0.07; 0.000337765;0.021205957999999997;0.007935749999999998; 0.00172793; false;0.34; 0.000669964; 5.8338e-05;0.144392123;0.132554587; 0.0694516; false;1.39; 0.0073; 0.0000;0.2115;0.14880000000000002; 0.0074; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.0; 0.013251405;0.13694445700000002; 2.3302E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09776-1.mata;0.01; 0.000269149;0.0056664309999999996;0.003509504; 0.000428621; false;0.01; 0.000109448;0.005799703;0.003590748; 0.000406203; false;0.19; 0.000184257; 2.1529e-05;0.084254977;0.076984532; 0.0391239; false;1.56; 0.0066; 0.0000;0.0963;0.37050000000000005; 0.0082; False;57.78; 0.0048; 0.0001;52.8011; 4.2584; False;1.11; 0.00718015;0.14436268800000002; 2.0711E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09799-1.mata;0.13; 0.00105198;0.049699042;0.008827386999999999; 0.00140616; false;0.13; 0.000812922;0.04960884;0.009025092; 0.00146694; false;0.38; 0.000820933; 9.764e-05;0.175330812;0.14490225; 0.0753228; false;1.32; 0.0075; 0.0000;0.2365;0.0894; 0.0063; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.09; 0.01396212;0.086431274; 3.5114E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09849-1.mata;0.1; 0.000683712;0.031738652;0.018492335999999998; 0.00218865; false;0.1; 0.000432201;0.031891776999999996;0.018721005; 0.00220635; false;0.6; 0.000438951; 5.977e-05;0.26404048599999996;0.253357592; 0.125352; false;4.46; 0.0070; 0.0000;0.31720000000000004;3.1385; 0.0265; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.71; 0.012577855;0.41958192800000005; 2.6373E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance09849-2.mata;0.79; 0.0048116;0.28635810500000003;0.054851725; 0.00843901; false;0.79; 0.00470613;0.29113884300000004;0.056842118999999997; 0.00885206; false;2.12; 0.00482056; 0.000349726;0.88943408;0.89289328; 0.441631; false;3.51; 0.0136; 0.0000;1.3338;1.0271; 0.0397; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.97; 0.034267749;0.392466086; 2.552E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10015-1.mata;0.12; 0.000905381;0.042091203;0.009722397; 0.00166266; false;0.12; 0.000662285;0.041484964;0.009867375000000001; 0.00154228; false;0.34; 0.000690463; 6.1624e-05;0.14963890800000001;0.13147751900000001; 0.0680315; false;1.38; 0.0076; 0.0000;0.20579999999999998;0.1001; 0.0060; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.13; 0.017399263;0.083592236; 3.3005E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10042-1.mata;0.03; 0.000445621;0.012093684;0.007022251; 0.000701806; false;0.04; 0.000220073;0.011774756;0.007066294; 0.000776978; false;0.22; 0.0002307; 2.4809e-05;0.09761866999999999;0.08950825400000001; 0.0435564; false;1.57; 0.0066; 0.0000;0.1008;0.4337; 0.0091; False;54.61; 0.0066; 0.0002;51.2629; 2.6370; False;1.15; 0.007778016;0.16782065899999998; 2.5799E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-1.mata;0.19; 0.00121961;0.064109887;0.019062193; 0.00179846; false;0.18; 0.00103309;0.063541733;0.020180549; 0.00161287; false;0.53; 0.00102938; 9.4141e-05;0.259155763;0.202951119; 0.0837589; false;1.16; 0.0057; 0.0000;0.2274;0.15; 0.0098; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.61; 0.01714727;0.27657544; 2.8854E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-2.mata;0.0; 0.000326768;0.0005665620000000001;0.000351459; 6.2165e-05; false;0.0; 7.055e-05;0.000624042;0.00035895699999999997; 5.9781e-05; false;0.01; 7.9762e-05; 1.0048e-05;0.005572748000000001;0.004131185; 0.00177986; false;1.05; 0.0062; 0.0000;0.0052;0.0011; 0.0004; False;2.33; 0.0064; 0.0001;1.1905999999999999; 0.0841; False;0.87; 0.005282548;0.035010570000000005; 2.0835E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-3.mata;0.73; 0.00502849;0.28737112600000003;0.043561347; 0.00479551; false;0.74; 0.00482065;0.28716618;0.045581351; 0.00551626; false;2.04; 0.00462405; 0.000413796;0.93030132;0.798701559; 0.412063; false;2.58; 0.0134; 0.0000;1.297;0.24530000000000002; 0.0257; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.48; 0.02362425;0.17870134599999998; 3.4501E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10107-4.mata;0.09; 0.000822468;0.032435884;0.008825571; 0.000675075; false;0.09; 0.000589037;0.032818191000000003;0.008975868000000001; 0.000595517; false;0.29; 0.00057483; 6.0605e-05;0.12907851199999998;0.111841874; 0.0594343; false;1.29; 0.0072; 0.0000;0.1815;0.0231; 0.0073; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.02; 0.012324162;0.094772002; 2.3933E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10279-1.mata;0.01; 0.000330993;0.00389222;0.002222271; 0.000265063; false;0.02; 0.000147032;0.00784541;0.0037424249999999997; 0.000374239; false;0.07; 9.7443e-05; 1.1807e-05;0.029933465;0.030343738; 0.0144024; false;0.92; 0.0046; 0.0000;0.036000000000000004;0.0701; 0.0033; False;19.03; 0.0044; 0.0001;17.0227; 1.4202; False;0.86; 0.007603121;0.096561306; 3.1142E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10279-2.mata;0.03; 0.000376124;0.012017380000000001;0.006845306; 0.000765902; false;0.02; 0.000117567;0.006582015;0.004116949999999999; 0.000518924; false;0.22; 0.000198498; 2.3508e-05;0.098236778;0.092076765; 0.0492919; false;1.69; 0.0064; 0.0000;0.1106;0.4897; 0.0097; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.26; 0.007761325;0.156516176; 2.1119E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-1.mata;0.0; 0.000295391;0.000655487;0.000325187; 5.6673e-05; false;0.0; 6.9551e-05;0.000595061;0.00032892999999999996; 5.8334e-05; false;0.01; 7.4027e-05; 8.364e-06;0.005475494;0.003918013; 0.00173602; false;1.06; 0.0063; 0.0000;0.0053;0.0011; 0.0004; False;2.43; 0.0062; 0.0001;1.2883; 0.0851; False;0.89; 0.005018347;0.019286860000000003; 2.0849E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-2.mata;0.01; 0.000328124;0.003294863;0.00057684; 0.000171761; false;0.0; 0.000124351;0.003375959;0.000571526; 0.000177644; false;0.03; 0.000133085; 1.1483e-05;0.013818737000000001;0.010492313; 0.00517395; false;1.06; 0.0064; 0.0000;0.018099999999999998;0.0015; 0.0006; False;8.36; 0.0061; 0.0001;4.310499999999999; 2.9688; False;0.75; 0.0046618;0.014103952999999999; 2.0111E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-3.mata;0.02; 0.00041746;0.008539619000000002;0.001339663; 0.000395566; false;0.02; 0.000226687;0.00833748;0.001329901; 0.000433909; false;0.06; 0.000197911; 1.8401e-05;0.02529295;0.020347103; 0.0105679; false;0.79; 0.0046; 0.0000;0.0216;0.0015; 0.0005; False;18.34; 0.0047; 0.0001;4.2402999999999995; 13.4066; False;0.73; 0.007637896;0.01693361; 2.1939E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-4.mata;0.02; 0.000418443;0.009157627000000002;0.001385368; 0.000416228; false;0.02; 0.000217899;0.008939049000000001;0.001238011; 0.000417704; false;0.06; 0.000223624; 2.2294e-05;0.027331212;0.021506002; 0.010849; false;0.97; 0.0046; 0.0000;0.0211;0.0013; 0.0005; False;25.95; 0.0047; 0.0001;7.4955; 17.6594; False;0.88; 0.007102063;0.015475832; 1.7465E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-5.mata;0.0; 0.000274236;0.0005915510000000001;0.000338559; 6.0758e-05; false;0.0; 7.0422e-05;0.0005670569999999999;0.000372442; 5.8132e-05; false;0.01; 7.6735e-05; 7.761e-06;0.005393262;0.00397782; 0.00170824; false;1.04; 0.0063; 0.0000;0.0051;0.0011; 0.0004; False;2.34; 0.0063; 0.0000;1.1996; 0.0859; False;0.89; 0.005516611;0.016231286; 1.748E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10296-6.mata;0.79; 0.00561673;0.34066105700000004;0.047564922999999995; 0.00471356; false;0.51; 0.00498773;0.199823935;0.044612932999999994; 0.00441292; false;1.45; 0.00275423; 0.000231685;0.58216657;0.637415762; 0.307224; false;1.75; 0.0086; 0.0000;0.8947;0.1111; 0.0178; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.22; 0.030587859;0.166660741; 2.4567E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10384-1.mata;0.13; 0.0013504;0.057057057;0.010233887; 0.000900807; false;0.11; 0.00060901;0.04264878800000001;0.008583687999999999; 0.000901419; false;0.28; 0.000630949; 5.8113e-05;0.128509257;0.115491641; 0.0597915; false;1.01; 0.0054; 0.0000;0.1905;0.0143; 0.0037; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.07; 0.018147355;0.039366741999999996; 2.0641E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10384-2.mata;0.04; 0.000399714;0.012622879;0.007165817999999999; 0.000697181; false;0.04; 0.000195903;0.012053484;0.007019447; 0.000701186; false;0.22; 0.000224005; 2.2511e-05;0.09835095199999999;0.090254645; 0.0443309; false;1.6; 0.0066; 0.0000;0.10550000000000001;0.47750000000000004; 0.0094; False;53.44; 0.0067; 0.0002;49.4977; 3.1564; False;1.25; 0.00813912;0.16742531900000002; 2.091E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10412-1.mata;0.04; 0.000443485;0.014427918;0.00836463; 0.000850214; false;0.04; 0.000220057;0.014099446;0.008384967; 0.000848186; false;0.26; 0.000291944; 2.5771e-05;0.115208809;0.10756223000000001; 0.0528366; false;1.85; 0.0067; 0.0000;0.14150000000000001;0.6748; 0.0113; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.33; 0.008036939;0.21200307699999998; 2.0086E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10412-2.mata;0.01; 0.000321357;0.007022446;0.001472; 8.7143e-05; false;0.01; 0.000129302;0.007043402;0.001317739; 8.9848e-05; false;0.06; 0.000137289; 1.2643e-05;0.028206254;0.022649632; 0.0113507; false;1.08; 0.0064; 0.0000;0.0374;0.0031999999999999997; 0.0014; False;9.17; 0.0064; 0.0001;4.590199999999999; 3.5403; False;1.02; 0.006913884;0.033344163; 2.5294E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10557-1.mata;0.88; 0.00537602;0.32628139300000003;0.066260302; 0.00699613; false;0.53; 0.00257973;0.184087168;0.048326517; 0.0062444; false;1.7; 0.00272479; 0.000228624;0.6600537900000001;0.770670902; 0.358925; false;5.77; 0.0138; 0.0000;1.5629;3.156; 0.0457; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.44; 0.032396222;0.555389349; 2.6816E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10629-1.mata;0.02; 0.000439394;0.007180982000000001;0.003856772; 0.000355842; false;0.02; 0.000173615;0.007120497;0.003906514; 0.000378806; false;0.12; 0.000158715; 2.0372e-05;0.054880847999999996;0.049049419; 0.0237554; false;1.28; 0.0065; 0.0000;0.059899999999999995;0.134; 0.0061; False;26.05; 0.0066; 0.0002;23.770799999999998; 1.4998; False;0.93; 0.005895092;0.111174629; 5.0195E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10691-1.mata;0.06; 0.000505455;0.019961842;0.011636239; 0.00123024; false;0.05; 0.000303617;0.01937739;0.011418456; 0.00122107; false;0.38; 0.000284607; 3.4489e-05;0.160883842;0.151170263; 0.0807248; false;2.61; 0.0065; 0.0000;0.1976;1.3241; 0.0164; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.44; 0.009390439;0.24328683399999998; 2.6121E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance10783-1.mata;0.0; 0.000307658;0.00055928;0.000340942; 5.8807e-05; false;0.0; 7.5175e-05;0.000647325;0.00043172999999999996; 6.1252e-05; false;0.01; 8.1584e-05; 1.0017e-05;0.005827608999999999;0.003972494; 0.00176187; false;1.13; 0.0060; 0.0000;0.0052;0.0011; 0.0004; False;2.41; 0.0065; 0.0001;1.2243; 0.0825; False;0.91; 0.005432016;0.018775069999999998; 2.2206E-5; false
