name;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06775-*.mata;1.98;0.087322071;0.191551146; 0.057251546; 0.002158366; false; 0.301435123; 0.695362182
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06778-*.mata;1.51;0.073334463;0.08992659400000001; 0.025890961; 0.00159385; false; 0.12592763; 0.48136471
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06779-*.mata;1.29;0.044709806;0.15024409699999997; 0.062733192; 0.00222321; false; 0.222084001; 0.419069619
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06780-*.mata;1.87;0.090042172;0.161112531; 0.040983743; 0.002434957; false; 0.21187788; 0.533404476
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06781-*.mata;1.66;0.126864902;0.141321478; 0.038683037; 0.002190511; false; 0.19798038; 0.558112603
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06786-*.mata;1.76;0.087019959;0.171360103; 0.05184624; 0.002212993; false; 0.232166199; 0.597600704
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06787-*.mata;1.37;0.062642032;0.102729347; 0.036715336; 0.006311065; false; 0.152898582; 0.378373623
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06790-*.mata;1.41;0.049323244;0.107133337; 0.049682615; 0.002233887; false; 0.166022487; 0.350178333
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06791-*.mata;1.77;0.11172916;0.232388926; 0.040350132; 0.013391817; false; 0.293127178; 0.647624544
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06796-*.mata;2.34;0.11440260800000002;0.32176136; 0.073746374; 0.00233282; false; 0.413030507; 0.743014693
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06797-*.mata;1.18;0.06752872200000001;0.143690438; 0.029154244; 0.002413913; false; 0.189821993; 0.375784096
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06800-*.mata;1.64;0.097669334;0.232153141; 0.060516861; 0.002204076; false; 0.31347629; 0.660157873
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06801-*.mata;2.06;0.081335277;0.255779931; 0.072341745; 0.00248792; false; 0.397008644; 0.668000088
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06806-*.mata;2.05;0.069319417;0.20515816; 0.111950626; 0.002362039; false; 0.36506935; 0.689651911
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06807-*.mata;1.33;0.091337143;0.222776848; 0.073829587; 0.002595535; false; 0.320815999; 0.600341497
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06810-*.mata;1.89;0.131950687;0.19343318699999998; 0.053669637; 0.013183974; false; 0.276271545; 0.735287011
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06811-*.mata;7.53;0.28612009699999996;2.312131682; 0.165148991; 0.00235098; false; 2.48619612; 3.250814893
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06816-*.mata;2.15;0.133383315;0.17047737999999998; 0.095536687; 0.002492347; false; 0.294741028; 0.691736578
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06817-*.mata;1.82;0.188937379;0.16104905400000002; 0.070708319; 0.002272777; false; 0.270270656; 0.797827152
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06820-*.mata;1.27;0.119445464;0.11254810200000001; 0.0436765; 0.010439385; false; 0.176612443; 0.457101024
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06821-*.mata;1.47;0.09967594799999999;0.19898624899999998; 0.04217422; 0.002274792; false; 0.25004826; 0.587764365
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06826-*.mata;2.4;0.198548962;0.23594359299999998; 0.074385518; 0.002316777; false; 0.325793189; 0.89079278
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06827-*.mata;1.26;0.066964715;0.116871283; 0.046722543; 0.004961937; false; 0.176599647; 0.366056283
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06830-*.mata;1.47;0.050159408;0.126681766; 0.067615797; 0.002596829; false; 0.204231962; 0.412247208
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06831-*.mata;1.38;0.10958372899999999;0.158402678; 0.093830082; 0.003239782; false; 0.277872823; 0.546550944
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06836-*.mata;2.06;0.14068777799999999;0.272829556; 0.082326365; 0.002370843; false; 0.37113773; 0.804434566
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06837-*.mata;2.17;0.136866399;0.153817672; 0.043634552; 0.002174737; false; 0.229846985; 0.653022434
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06840-*.mata;1.51;0.060413421;0.143221375; 0.05711686; 0.004649149; false; 0.226350685; 0.463170655
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06841-*.mata;2.23;0.160138887;0.21164331200000003; 0.061314297; 0.002373407; false; 0.289637052; 0.802731441
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06846-*.mata;2.27;0.17407536499999998;0.103267197; 0.027056299; 0.001988793; false; 0.139870505; 0.635638496
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06847-*.mata;1.65;0.126182464;0.295086477; 0.080493306; 0.0024338; false; 0.39319218; 0.833501102
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06850-*.mata;1.84;0.074092569;0.21134340599999998; 0.046738133; 0.002313558; false; 0.267382429; 0.581389788
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06851-*.mata;TO; 0.05453159;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06856-*.mata;1.62;0.052566705;0.119348122; 0.035423732; 0.002280767; false; 0.16449136; 0.399727518
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06857-*.mata;1.78;0.067213494;0.170561969; 0.040197949; 0.002174777; false; 0.219552663; 0.489553479
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06860-*.mata;2.78;0.19979559600000002;0.29196557; 0.088143161; 0.002950517; false; 0.392381306; 0.972566133
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06861-*.mata;2.36;0.180469255;0.145429676; 0.049575354; 0.006816652; false; 0.20883077; 0.789862304
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06866-*.mata;1.81;0.142174724;0.17994149399999998; 0.075851364; 0.002455626; false; 0.265572592; 0.635394607
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06867-*.mata;1.51;0.062293658;0.150561302; 0.05517737; 0.002612194; false; 0.225393967; 0.49893786
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06870-*.mata;1.82;0.07392106300000001;0.159862457; 0.061955955; 0.010984724; false; 0.24922922; 0.499285821
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06876-*.mata;1.44;0.067835102;0.113439955; 0.039104138; 0.002325944; false; 0.171519216; 0.465275524
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06877-*.mata;1.98;0.11749765300000001;0.14995577999999998; 0.046160028; 0.002268735; false; 0.210551491; 0.642533028
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06882-*.mata;2.33;0.11529024900000001;0.19337765399999998; 0.068837116; 0.002755693; false; 0.302628643; 0.745320552
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06883-*.mata;1.9;0.062922355;0.149150861; 0.042707313; 0.00237215; false; 0.203334008; 0.510305689
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06884-*.mata;1.77;0.077558997;0.175256316; 0.112024057; 0.002661646; false; 0.297191702; 0.649781559
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06885-*.mata;1.72;0.073185254;0.136082135; 0.034113262; 0.002649248; false; 0.183554112; 0.522952558
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06888-*.mata;1.75;0.10016319600000001;0.221106514; 0.059994929; 0.008749524; false; 0.299242789; 0.643998856
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06889-*.mata;1.55;0.09327187099999999;0.110240984; 0.025870614; 0.002462264; false; 0.145294429; 0.412837679
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06892-*.mata;2.11;0.10807636400000001;0.102077003; 0.046764736; 0.002296791; false; 0.167227662; 0.556405933
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06893-*.mata;1.13;0.024808155;0.090977517; 0.04027958; 0.002631047; false; 0.145271911; 0.275596471
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06894-*.mata;1.58;0.07624993499999999;0.15665426500000001; 0.033439179; 0.002762394; false; 0.204810738; 0.520574457
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06895-*.mata;1.74;0.101365066;0.12812677900000002; 0.063484852; 0.002493028; false; 0.227125808; 0.562768346
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06898-*.mata;1.68;0.116148531;0.182307248; 0.041514696; 0.002405433; false; 0.232776012; 0.611796451
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06899-*.mata;1.8;0.06180647100000001;0.133207408; 0.038576522; 0.002439171; false; 0.188454062; 0.439409218
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06902-*.mata;1.63;0.057775428;0.118190449; 0.034345915; 0.001804065; false; 0.160599364; 0.468337399
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06903-*.mata;1.33;0.064379002;0.119558011; 0.088428063; 0.001576343; false; 0.235550214; 0.524364819
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06904-*.mata;1.97;0.075831976;0.092132921; 0.031699894; 0.002651513; false; 0.135118018; 0.527277884
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06905-*.mata;1.36;0.061234441;0.19496545499999998; 0.053846268; 0.002518895; false; 0.275213023; 0.470705705
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06908-*.mata;2.35;0.07047859100000001;0.179974061; 0.047265558; 0.002349462; false; 0.23723781; 0.509911235
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06909-*.mata;1.94;0.075922923;0.17249650200000002; 0.051315951; 0.003779399; false; 0.263401378; 0.624293196
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06912-*.mata;2.15;0.155524731;0.22393331500000002; 0.045852737; 0.00279664; false; 0.292166965; 0.749513724
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06913-*.mata;1.56;0.07538771699999999;0.221487135; 0.064144487; 0.002239355; false; 0.296841112; 0.664554266
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06914-*.mata;1.5;0.111792662;0.180725205; 0.08560088; 0.002989037; false; 0.286338886; 0.625233255
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06915-*.mata;1.74;0.07866582999999999;0.113263021; 0.044657605; 0.002541683; false; 0.168163071; 0.410501083
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06918-*.mata;2.24;0.135550635;0.195286278; 0.058713413; 0.002507434; false; 0.279692659; 0.71999448
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06919-*.mata;1.83;0.15701553299999998;0.26174799; 0.03891875; 0.002016193; false; 0.308453727; 0.71539422
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06922-*.mata;1.45;0.079949556;0.13442421100000002; 0.042980874; 0.004383631; false; 0.186930744; 0.534341204
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06923-*.mata;1.39;0.08518875799999999;0.111051811; 0.025926849; 0.002343579; false; 0.145649114; 0.492216777
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06924-*.mata;2.97;0.18303263999999997;0.234612669; 0.092205574; 0.004640831; false; 0.338942578; 0.777421079
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06925-*.mata;1.53;0.08189441;0.232124173; 0.077474968; 0.001951107; false; 0.34193526; 0.740512915
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06928-*.mata;3.24;0.369910844;0.24133266199999998; 0.061188199; 0.00237409; false; 0.325311742; 1.245755535
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06929-*.mata;1.61;0.15581955;0.152550725; 0.06259215; 0.003032719; false; 0.22826423; 0.668674769
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06932-*.mata;1.55;0.141326763;0.208639089; 0.06352483; 0.002661745; false; 0.282208988; 0.718217665
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06933-*.mata;1.36;0.047728969;0.062564252; 0.034723987; 0.002233989; false; 0.106015002; 0.285282536
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06935-*.mata;2.93;0.386338568;0.107169298; 0.042246427; 0.002118372; false; 0.158504046; 1.260063241
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06938-*.mata;2.89;0.132601269;0.303767942; 0.147486774; 0.003608406; false; 0.483780559; 0.928866912
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06939-*.mata;1.53;0.056678634;0.23623260599999998; 0.132368844; 0.001844123; false; 0.392683733; 0.583876098
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06942-*.mata;1.37;0.081120956;0.190822338; 0.043782521; 0.002399742; false; 0.24993988; 0.673418812
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06943-*.mata;1.6;0.068303133;0.131819607; 0.023545341; 0.002257696; false; 0.163140816; 0.405043798
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06944-*.mata;1.56;0.073319843;0.093274533; 0.045319313; 0.002320632; false; 0.16127375; 0.351037055
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06945-*.mata;2.4;0.084937272;0.231620963; 0.078971328; 0.002927096; false; 0.332782629; 0.63979422
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06948-*.mata;1.97;0.09964355;0.273346557; 0.07343331; 0.005312056; false; 0.37583963; 0.774779984
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06949-*.mata;1.51;0.130517587;0.20162834300000002; 0.059198149; 0.002154816; false; 0.270935359; 0.717140685
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06952-*.mata;1.98;0.10524388499999998;0.17705663500000002; 0.045159338; 0.00148313; false; 0.228612211; 0.574381969
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06953-*.mata;1.65;0.051647695;0.129719017; 0.046738425; 0.002316885; false; 0.186834802; 0.406808817
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06954-*.mata;1.79;0.06289444200000001;0.135052122; 0.050283258; 0.004796996; false; 0.197744363; 0.472874073
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06955-*.mata;1.67;0.065441122;0.225658203; 0.047283949; 0.00258039; false; 0.30076999; 0.626876451
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06958-*.mata;1.3;0.047396923;0.085854451; 0.032507379; 0.002281165; false; 0.127323724; 0.330472773
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06959-*.mata;1.39;0.043176502;0.100003227; 0.053568936; 0.00642152; false; 0.170710706; 0.339250183
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06962-*.mata;1.8;0.085815526;0.153086647; 0.041867028; 0.002618598; false; 0.205537354; 0.440000738
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06963-*.mata;3.0;0.114053967;0.43755255000000004; 0.110253883; 0.002223385; false; 0.558738786; 0.921605394
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06964-*.mata;1.52;0.06703129099999999;0.190228252; 0.064395058; 0.005150011; false; 0.27510003; 0.598867999
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06965-*.mata;1.96;0.08316543600000001;0.333121299; 0.078415779; 0.002157012; false; 0.420713392; 0.712211833
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06968-*.mata;2.28;0.135125437;0.20781668; 0.056962573; 0.008641664; false; 0.305279942; 0.782154167
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06972-*.mata;2.91;0.192224424;0.230009458; 0.052140311; 0.002327405; false; 0.292905146; 0.890345233
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06973-*.mata;1.6;0.084699542;0.094216554; 0.03709966; 0.002211828; false; 0.140305553; 0.40781767
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06974-*.mata;2.02;0.119251063;0.22755700399999998; 0.090962817; 0.009070131; false; 0.346591365; 0.712506732
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06975-*.mata;2.17;0.126876731;0.23795328400000001; 0.045110006; 0.002083472; false; 0.30484907; 0.766666706
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06978-*.mata;1.91;0.09987798199999999;0.183415249; 0.082006094; 0.002121496; false; 0.27416262; 0.725020758
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06979-*.mata;2.37;0.157201955;0.234917731; 0.041089637; 0.001834856; false; 0.301988387; 0.882257515
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06980-*.mata;2.12;0.08069188199999999;0.253756824; 0.065482789; 0.002426556; false; 0.329096199; 0.640097323
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06981-*.mata;2.59;0.219574091;0.29213656900000007; 0.049388514; 0.002424441; false; 0.35140717; 1.014264346
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06986-*.mata;1.91;0.106665389;0.136980376; 0.041682369; 0.002434012; false; 0.189646859; 0.545967259
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06987-*.mata;1.69;0.17229840500000002;0.273979011; 0.067566894; 0.008674484; false; 0.356190532; 0.848277385
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06990-*.mata;1.45;0.08270741899999999;0.107337787; 0.037043803; 0.002576273; false; 0.155790258; 0.427466196
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06991-*.mata;1.46;0.064625107;0.08061589400000001; 0.043746975; 0.00234426; false; 0.133677185; 0.395528892
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06996-*.mata;1.25;0.055909754;0.061021846; 0.021840607; 0.002345035; false; 0.094197372; 0.268810238
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06997-*.mata;1.4;0.056999499;0.077552014; 0.044301172; 0.00240646; false; 0.147279754; 0.324092127
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07000-*.mata;1.45;0.070867135;0.102117851; 0.030295225; 0.002378867; false; 0.14411043; 0.360594473
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07001-*.mata;1.6;0.041721501;0.07961568599999999; 0.023771277; 0.002105534; false; 0.112022576; 0.338457901
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07006-*.mata;3.04;0.353493773;0.17861134100000003; 0.054664544; 0.006075635; false; 0.246795706; 0.967614658
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07007-*.mata;1.73;0.062688926;0.180205504; 0.032556022; 0.001496919; false; 0.220673826; 0.539194911
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07010-*.mata;1.58;0.10744361699999999;0.2039426; 0.045125388; 0.00521526; false; 0.270209319; 0.669168259
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07011-*.mata;1.29;0.058114530000000005;0.16977043800000002; 0.065575786; 0.002311991; false; 0.244140116; 0.445858155
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07016-*.mata;1.4;0.061288683;0.085656577; 0.028118512; 0.002261747; false; 0.122676006; 0.363472382
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07017-*.mata;1.71;0.079722059;0.29116650299999997; 0.029424337; 0.001927806; false; 0.336894313; 0.659851066
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07020-*.mata;1.95;0.160734195;0.29235509; 0.0941716; 0.002264342; false; 0.41399692; 0.771243783
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07021-*.mata;2.12;0.12253783499999998;0.138845573; 0.088193967; 0.00177871; false; 0.254302753; 0.681364992
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07026-*.mata;1.58;0.081019294;0.21970459; 0.06848551; 0.002562918; false; 0.298789449; 0.643716064
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07027-*.mata;1.41;0.054430921;0.130840432; 0.067953232; 0.003239367; false; 0.219501972; 0.466068217
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07030-*.mata;1.78;0.061990278;0.180030106; 0.075513505; 0.003937734; false; 0.276500554; 0.521180156
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07031-*.mata;2.49;0.148875415;0.272039037; 0.09900242; 0.014952145; false; 0.39669459; 0.976209804
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07036-*.mata;1.52;0.05079303499999999;0.197694652; 0.096782029; 0.002742157; false; 0.315963165; 0.516753247
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07037-*.mata;2.33;0.17409460999999998;0.34091719; 0.071778989; 0.001819981; false; 0.4277405; 0.837452124
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07040-*.mata;2.31;0.23478367000000003;0.152157244; 0.036605958; 0.002402587; false; 0.198514606; 0.776263538
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07041-*.mata;2.86;0.201089403;0.324295254; 0.090796887; 0.002173353; false; 0.450886367; 1.045520235
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07046-*.mata;1.77;0.078279796;0.249980035; 0.061153422; 0.002240658; false; 0.319377814; 0.597128339
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07047-*.mata;1.46;0.058840768;0.286097868; 0.143042279; 0.002514969; false; 0.464214709; 0.751330092
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07050-*.mata;1.81;0.095484503;0.31891047600000005; 0.114461669; 0.003563428; false; 0.450853632; 0.818671797
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07051-*.mata;2.5;0.20432037499999997;0.25419859300000003; 0.070952812; 0.002385386; false; 0.33492002; 0.977757971
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07056-*.mata;2.29;0.06598736599999999;0.253683362; 0.16068296; 0.002639486; false; 0.446975018; 0.698139842
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07057-*.mata;2.1;0.18682669600000001;0.254932616; 0.052479497; 0.002348319; false; 0.335513616; 0.800193546
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07060-*.mata;1.38;0.128745168;0.179774544; 0.04670976; 0.002817307; false; 0.237770487; 0.657914567
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07061-*.mata;1.51;0.093539151;0.147688778; 0.059634988; 0.002068545; false; 0.21545536; 0.627719522
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07066-*.mata;1.46;0.10271298599999999;0.16134403799999997; 0.04093194; 0.004081847; false; 0.219149545; 0.572001972
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07067-*.mata;1.98;0.16560255699999998;0.22478815; 0.105676545; 0.001439494; false; 0.355191042; 0.829779101
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07070-*.mata;1.44;0.11197478599999999;0.19273482500000003; 0.06546257; 0.003217888; false; 0.267812044; 0.554876855
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07071-*.mata;2.04;0.110249266;0.14043055599999998; 0.050681423; 0.011351809; false; 0.218561767; 0.688494866
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07076-*.mata;2.3;0.09758881100000001;0.200712611; 0.056659302; 0.00267632; false; 0.289233525; 0.837693613
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07077-*.mata;2.52;0.32982221700000003;0.28356201600000003; 0.061061557; 0.020219545; false; 0.381039547; 1.028775035
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07082-*.mata;1.45;0.040929327;0.10503846800000001; 0.037176077; 0.002206162; false; 0.151624358; 0.334847177
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07083-*.mata;1.57;0.055712929;0.245150542; 0.0849403; 0.00223996; false; 0.35946288; 0.588474519
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07084-*.mata;1.91;0.09772377;0.189456613; 0.047395817; 0.002265636; false; 0.244244245; 0.593438894
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07085-*.mata;1.32;0.07298223300000001;0.208574694; 0.035985434; 0.00236378; false; 0.253994105; 0.486388204
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07088-*.mata;1.59;0.133739232;0.20748683899999998; 0.084396951; 0.002256114; false; 0.300374718; 0.675608195
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07089-*.mata;1.23;0.041102887;0.08599017; 0.043549357; 0.002168466; false; 0.144032823; 0.291942797
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07092-*.mata;2.52;0.211538393;0.231351219; 0.0868204; 0.004941264; false; 0.332370451; 0.949222422
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07093-*.mata;1.8;0.09263653999999999;0.410302239; 0.054590446; 0.002645239; false; 0.475169827; 0.761572882
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance07094-*.mata;1.31;0.061867504999999996;0.183846812; 0.060671402; 0.002228613; false; 0.267393449; 0.535532477
