name;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-26.mata;1.08; 0.01842984; 0.05610222; 0.01978026; 0.002295392; false; 0.086713352; 0.177739896
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-27.mata;1.05; 0.020470354; 0.048825656; 0.020868902; 0.002039631; false; 0.078615063; 0.171707294
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-28.mata;1.06; 0.025646093; 0.043156835; 0.020174711; 0.002261471; false; 0.089763672; 0.205718492
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-29.mata;1.08; 0.015815868; 0.046960619; 0.015840388; 0.002018758; false; 0.071864215; 0.154820147
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-3.mata;1.14; 0.017881643; 0.07467382; 0.028069994; 0.006385657; false; 0.120232593; 0.247105685
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-30.mata;1.04; 0.019695477; 0.060164041; 0.026959076; 0.001715406; false; 0.106008664; 0.227427345
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-31.mata;1.0; 0.01435885; 0.041125417; 0.020039703; 0.002130134; false; 0.07026786; 0.16142626
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-32.mata;1.1; 0.023147211; 0.063750162; 0.024521105; 0.003054872; false; 0.098956577; 0.200642268
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-33.mata;1.1; 0.01438653; 0.045495573; 0.016222535; 0.002124929; false; 0.072253647; 0.154582447
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-34.mata;1.13; 0.016558147; 0.055877727; 0.026172751; 0.001865873; false; 0.093933776; 0.171069097
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-35.mata;1.05; 0.017827038; 0.0593852; 0.018624653; 0.002788922; false; 0.088621029; 0.185095696
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-36.mata;1.1; 0.037553222; 0.082087939; 0.038674106; 0.00288629; false; 0.132404896; 0.277188553
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-37.mata;1.1; 0.020900905; 0.052723879; 0.01819852; 0.002328593; false; 0.079699883; 0.1733204
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-38.mata;1.12; 0.020272941; 0.056785655; 0.018285023; 0.002266703; false; 0.084395825; 0.214453763
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-39.mata;1.05; 0.030726302; 0.11464548; 0.029891059; 0.002623143; false; 0.161479866; 0.328576486
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-4.mata;1.03; 0.040707905; 0.053625575; 0.024799189; 0.006803371; false; 0.09363116; 0.228916562
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-40.mata;1.08; 0.023690374; 0.052577176; 0.019234544; 0.002149064; false; 0.080773969; 0.179450438
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-41.mata;1.16; 0.01624591; 0.052479779; 0.017380159; 0.00351174; false; 0.081614269; 0.180772072
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-42.mata;1.11; 0.020613905; 0.055418368; 0.019590487; 0.002560162; false; 0.085681914; 0.206956203
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-43.mata;1.02; 0.028094861; 0.072513987; 0.013988856; 0.002018852; false; 0.095239055; 0.233004794
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-44.mata;1.1; 0.020576019; 0.0560029; 0.018553184; 0.00214805; false; 0.085867149; 0.200356369
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-45.mata;1.05; 0.015252293; 0.056427; 0.017278648; 0.002823281; false; 0.084616717; 0.174266529
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-46.mata;1.07; 0.018522788; 0.085042906; 0.016298117; 0.002140343; false; 0.110779071; 0.18428733
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-47.mata;1.08; 0.017427017; 0.065694816; 0.018777892; 0.001839574; false; 0.092313755; 0.205605725
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-48.mata;1.13; 0.021021498; 0.062141779; 0.033322609; 0.002095907; false; 0.105398187; 0.202188252
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-49.mata;1.04; 0.016024071; 0.045509143; 0.015961662; 0.002159051; false; 0.070995728; 0.157366439
