name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1732.0.mata;0.26; 0.1290099000;0.0067333; 0.0801474000; 0.0004050000; False; 0.0894296000; 0.2562914000;1.39; 0.0507299000;0.010102700000000001; 0.1259403000; 0.0001921000; False; 0.1390991000; 0.2471780000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1736.0.mata;0.28; 0.1228620000;0.0091346; 0.1079219000; 0.0002929000; False; 0.1200078000; 0.2729742000;0.98; 0.0836373000;0.0094585; 0.1137676000; 0.0002117000; False; 0.1261469000; 0.2688682000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1737.0.mata;0.32; 0.1477136000;0.0102963; 0.1107165000; 0.0003237000; False; 0.1242874000; 0.3229153000;1.2; 0.0373864000;0.010157900000000001; 0.1298960000; 0.0002507000; False; 0.1431959000; 0.2221169000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1738.0.mata;0.32; 0.1478809000;0.0107408; 0.1080971000; 0.0003335000; False; 0.1224136000; 0.3132274000;1.19; 0.0417837000;0.0080843; 0.1091980000; 0.0003061000; False; 0.1198800000; 0.2121017000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1739.0.mata;0.33; 0.1520638000;0.009819699999999999; 0.1116963000; 0.0003317000; False; 0.1246264000; 0.3218280000;1.18; 0.0494529000;0.0110097; 0.1312611000; 0.0003385000; False; 0.1492981000; 0.2573939000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1741.0.mata;0.32; 0.1484895000;0.0102544; 0.1108645000; 0.0003475000; False; 0.1243809000; 0.3171529000;1.24; 0.0421303000;0.0090301; 0.1125547000; 0.0003375000; False; 0.1242235000; 0.2184392000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1748.0.mata;0.18; 0.0671174000;0.0063363; 0.0600083000; 0.0001381000; False; 0.0683451000; 0.1677708000;1.17; 0.0471691000;0.0100675; 0.1206449000; 0.0003592000; False; 0.1339764000; 0.2376793000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1749.0.mata;0.27; 0.1249334000;0.0080988; 0.0924703000; 0.0002963000; False; 0.1033231000; 0.2656281000;1.09; 0.0309664000;0.0064161; 0.0762373000; 0.0001917000; False; 0.0849171000; 0.1520659000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_175.0.mata;0.22; 0.0825635000;0.0088365; 0.0774620000; 0.0003835000; False; 0.0894827000; 0.2164274000;1.01; 0.0419553000;0.0084971; 0.0864854000; 0.0001946000; False; 0.0977966000; 0.1924237000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1752.0.mata;0.28; 0.1549426000;0.0088305; 0.0935277000; 0.0003225000; False; 0.1050074000; 0.3063807000;1.13; 0.0402359000;0.0065055; 0.1084388000; 0.0001793000; False; 0.1168563000; 0.2110625000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1755.0.mata;0.3; 0.1280185000;0.010221599999999999; 0.1033246000; 0.0003251000; False; 0.1168176000; 0.2905353000;0.88; 0.0277552000;0.0058696; 0.0659500000; 0.0001367000; False; 0.0738251000; 0.1801861000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1758.0.mata;0.26; 0.1201192000;0.0090947; 0.0790358000; 0.0002221000; False; 0.0910244000; 0.2541095000;1.21; 0.0478383000;0.0107048; 0.1199062000; 0.0002241000; False; 0.1338256000; 0.2420093000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1761.0.mata;0.19; 0.1249372000;0.0063389; 0.0585612000; 0.0001574000; False; 0.0670126000; 0.2239585000;1.12; 0.0438001000;0.0085905; 0.1070284000; 0.0001754000; False; 0.1182530000; 0.2138862000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1764.0.mata;0.19; 0.0695601000;0.0063955999999999995; 0.0808039000; 0.0003003000; False; 0.0895248000; 0.1857674000;0.83; 0.0262837000;0.0057659; 0.0654952000; 0.0001639000; False; 0.0731101000; 0.1317201000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1767.0.mata;0.17; 0.0682461000;0.0062042; 0.0596776000; 0.0002273000; False; 0.0680357000; 0.1627069000;1.17; 0.0428936000;0.0087826; 0.1117626000; 0.0003034000; False; 0.1235764000; 0.2205098000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1770.0.mata;0.27; 0.1253233000;0.009240600000000002; 0.0977584000; 0.0003456000; False; 0.1099812000; 0.2778909000;1.03; 0.0473146000;0.010148599999999999; 0.0770648000; 0.0002364000; False; 0.0902013000; 0.1949189000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1777.0.mata;0.31; 0.1875129000;0.0093747; 0.1089239000; 0.0003307000; False; 0.1212705000; 0.3489715000;1.3; 0.0444150000;0.0081743; 0.1119775000; 0.0003394000; False; 0.1225869000; 0.2182104000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1778.0.mata;0.31; 0.1444484000;0.0093686; 0.1052017000; 0.0003043000; False; 0.1172523000; 0.3078421000;1.13; 0.0473681000;0.0094202; 0.0986018000; 0.0002433000; False; 0.1107211000; 0.2141106000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1781.0.mata;0.24; 0.1449693000;0.0068222; 0.0698051000; 0.0002388000; False; 0.0789970000; 0.2717850000;1.08; 0.0298800000;0.0063456; 0.0798982000; 0.0003391000; False; 0.0883481000; 0.1528231000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1784.0.mata;0.29; 0.1263579000;0.0096439; 0.1035889000; 0.0002750000; False; 0.1163781000; 0.2891124000;1.24; 0.0463154000;0.010535000000000001; 0.1264343000; 0.0003444000; False; 0.1398567000; 0.2504514000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1785.0.mata;0.33; 0.1471199000;0.0106897; 0.1160198000; 0.0004697000; False; 0.1302330000; 0.3229135000;1.33; 0.0300759000;0.0061321; 0.1207797000; 0.0003148000; False; 0.1288861000; 0.1959411000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1786.0.mata;0.21; 0.1525122000;0.0062277; 0.0661234000; 0.0002282000; False; 0.0741687000; 0.2535071000;1.07; 0.0451142000;0.0085956; 0.1167041000; 0.0003046000; False; 0.1279070000; 0.2224587000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1789.0.mata;0.22; 0.1433504000;0.006746; 0.0675408000; 0.0001966000; False; 0.0765599000; 0.2523707000;1.24; 0.0514827000;0.010082599999999999; 0.1171025000; 0.0003500000; False; 0.1303320000; 0.2389136000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_179.0.mata;0.22; 0.0896112000;0.009646; 0.0751073000; 0.0002131000; False; 0.0878139000; 0.2233788000;0.91; 0.0257563000;0.0058503999999999995; 0.0537157000; 0.0001447000; False; 0.0616019000; 0.1413502000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1792.0.mata;0.33; 0.1593453000;0.009545; 0.1118747000; 0.0003200000; False; 0.1244469000; 0.3304550000;1.3; 0.0492623000;0.0089611; 0.1258939000; 0.0003239000; False; 0.1377135000; 0.2421548000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1795.0.mata;0.33; 0.1639295000;0.009258; 0.1105442000; 0.0001623000; False; 0.1225445000; 0.3292852000;1.24; 0.0594758000;0.009855800000000001; 0.0730297000; 0.0002193000; False; 0.0857758000; 0.2289722000
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1798.0.mata;0.33; 0.1505636000;0.0096021; 0.1162496000; 0.0003512000; False; 0.1290570000; 0.3206574000;1.09; 0.0447888000;0.009047399999999999; 0.1189219000; 0.0003417000; False; 0.1308198000; 0.2749716000
