name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-compl;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07040.mata;0.15; 0.0353765000;0.0082186; 0.0505888000; 0.0001968000; False; 0.0611618000; 0.1457227000;0.96; 0.0408341000;0.009930099999999999; 0.0547641000; 0.0002097000; False; 0.0678007000; 0.1674232000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07045.mata;0.15; 0.0547689000;0.009114800000000001; 0.0135905000; 0.0002758000; False; 0.0251065000; 0.1350830000;0.77; 0.0353194000;0.0064416; 0.0102985000; 0.0002505000; False; 0.0190583000; 0.0920795000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07064.mata;0.88; 0.0464702000;0.025079999999999998; 0.7799223000; 0.0002380000; False; 0.8083960000; 0.8977410000;1.71; 0.0429132000;0.023823; 0.9350917000; 0.0003353000; False; 0.9621587000; 1.0567082000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07075.mata;8.33; 5.8738361000;0.0187121; 1.4097636000; 0.0002574000; False; 1.4310767000; 8.7511785000;9.11; 5.8015175000;0.0065235; 1.4251878000; 0.0001886000; False; 1.4335037000; 8.9379825000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07110.mata;0.15; 0.0378142000;0.0085495; 0.0467951000; 0.0001946000; False; 0.0579993000; 0.1471574000;0.72; 0.0236734000;0.0057521; 0.0405356000; 0.0001229000; False; 0.0481552000; 0.1041590000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07137.mata;0.25; 0.0498709000;0.0107421; 0.1399980000; 0.0002964000; False; 0.1538549000; 0.2521325000;1.06; 0.0570049000;0.0070076; 0.1476458000; 0.0002152000; False; 0.1568608000; 0.2789867000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07152.mata;0.17; 0.0400114000;0.0091158; 0.0594269000; 0.0003015000; False; 0.0712010000; 0.1623213000;0.9; 0.0804930000;0.0111755; 0.0681419000; 0.0003771000; False; 0.0826503000; 0.2280961000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07170.mata;0.1; 0.0241284000;0.0054638; 0.0293779000; 0.0001351000; False; 0.0367305000; 0.0935258000;0.73; 0.0378997000;0.0087836; 0.0471699000; 0.0002445000; False; 0.0586524000; 0.1471424000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07273.mata;0.19; 0.0632874000;0.0091841; 0.0443710000; 0.0002023000; False; 0.0565314000; 0.1812145000;0.74; 0.0604685000;0.009508800000000001; 0.0457547000; 0.0002035000; False; 0.0584270000; 0.1822910000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance07319.mata;0.19; 0.0660116000;0.0086673; 0.0418705000; 0.0001820000; False; 0.0531360000; 0.1789990000;0.95; 0.0637612000;0.009126; 0.0450333000; 0.0001827000; False; 0.0567688000; 0.1899783000
