name;automata-runtime;automata-construction;automata-trim;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-850-rhs.mata;16.82;0.1370792;0.0075837; 16.8612216000; 0.0002416000; False; 16.8710651000; 17.0350059000;17.91;0.057016;0.0099648; 17.1161084000; 0.0002860000; False; 17.1286622000; 17.2563487000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-900-rhs.mata;18.2;0.2299167;0.0103293; 18.1299759000; 0.0003688000; False; 18.1429943000; 18.4124888000;20.22;0.0637633;0.0107469; 19.0928539000; 0.0003432000; False; 19.1068255000; 19.2282619000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-950-rhs.mata;22.43;0.1425382;0.010278800000000001; 22.2535973000; 0.0003866000; False; 22.2666640000; 22.4366072000;23.7;0.0691977;0.011882900000000002; 22.4869614000; 0.0003253000; False; 22.5026214000; 22.6314737000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-100-rhs.mata;0.26;0.0695416;0.009071000000000001; 0.1277531000; 0.0001591000; True; 0.1403637000; 0.2504484000;1.03;0.0423272;0.0097525; 0.1462169000; 0.0001507000; True; 0.1591113000; 0.2554804000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-1000-rhs.mata;27.11;0.2511209;0.0111846; 27.0752652000; 0.0001575000; True; 27.0891868000; 27.3797077000;27.33;0.0703025;0.011169799999999999; 25.9299948000; 0.0001526000; True; 25.9443458000; 26.0722701000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-150-rhs.mata;0.4;0.07753170000000001;0.0083682; 0.2802692000; 0.0001665000; True; 0.2913816000; 0.4082338000;1.28;0.0389498;0.008747099999999999; 0.2934736000; 0.0001871000; True; 0.3119373000; 0.4055495000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-200-rhs.mata;0.71;0.0889737;0.0096202; 0.5598168000; 0.0002029000; True; 0.5724428000; 0.7022714000;1.56;0.041910300000000004;0.010051399999999999; 0.5469337000; 0.0001962000; True; 0.5599688000; 0.6563781000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-250-rhs.mata;0.9;0.059393299999999996;0.0062461; 0.7978592000; 0.0002116000; True; 0.8064590000; 0.8926122000;1.65;0.0402042;0.0087058; 0.8421628000; 0.0001614000; True; 0.8538886000; 0.9431385000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-300-rhs.mata;1.52;0.10317889999999999;0.0088098; 1.3579551000; 0.0002162000; True; 1.3697285000; 1.5123744000;2.31;0.0446036;0.0090806; 1.3247058000; 0.0001951000; True; 1.3367812000; 1.4360968000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-350-rhs.mata;2.1;0.15154030000000002;0.0099656; 1.9216055000; 0.0001638000; True; 1.9348736000; 2.1394564000;2.71;0.046797;0.0096933; 1.6020411000; 0.0001492000; True; 1.6145322000; 1.7152916000
