name;automata-runtime;automata-construction;automata-trim;automata-uni;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-uni;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;0.31;0.23291650000000003;0.012406400000000001; 0.0116645000; 0.0002707000; False; 0.0269223000; 0.3027959000;1.32;0.0691074;0.0120963; 0.0180028000; 0.0003319000; False; 0.0327620000; 0.1638377000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;0.24;0.1748824;0.0075225; 0.0071890000; 0.0001947000; False; 0.0165441000; 0.2314111000;1.22;0.09596879999999999;0.0083594; 0.0074278000; 0.0002168000; False; 0.0177305000; 0.1576131000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;0.21;0.2063761;0.0081099; 0.0076168000; 0.0002114000; False; 0.0176646000; 0.2512668000;1.38;0.0682726;0.0216003; 0.0385881000; 0.0002520000; False; 0.0739228000; 0.2017029000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.09;0.044913;0.006254600000000001; 0.0046624000; 0.0001472000; False; 0.0131711000; 0.0837832000;0.9;0.0425309;0.0094049; 0.0076117000; 0.0001835000; False; 0.0197119000; 0.1174351000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;0.25;0.1847292;0.0100843; 0.0085402000; 0.0002126000; False; 0.0210425000; 0.2456791000;1.45;0.073649;0.0085112; 0.0160688000; 0.0001951000; False; 0.0267011000; 0.1653920000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.15;0.0945247;0.009843300000000001; 0.0083054000; 0.0002532000; False; 0.0215765000; 0.2020380000;0.91;0.041959500000000004;0.010531899999999999; 0.0079111000; 0.0002629000; False; 0.0216491000; 0.1160589000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.18;0.1023625;0.0104856; 0.0100155000; 0.0003456000; False; 0.0240652000; 0.1746482000;1.03;0.0428411;0.0087048; 0.0055905000; 0.0001982000; False; 0.0170325000; 0.1118554000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.15;0.0757409;0.0096157; 0.0081350000; 0.0001900000; False; 0.0208454000; 0.1360428000;0.93;0.0471078;0.0101835; 0.0085589000; 0.0001955000; False; 0.0213096000; 0.1246345000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;0.18;0.1113208;0.0094629; 0.0095035000; 0.0001571000; False; 0.0222863000; 0.2103293000;1.02;0.0487696;0.0107656; 0.0096739000; 0.0002201000; False; 0.0236302000; 0.1390241000
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;0.16;0.1031992;0.0071289000000000005; 0.0057228000; 0.0002480000; False; 0.0154585000; 0.1591355000;1.04;0.048139;0.0116034; 0.0099780000; 0.0002702000; False; 0.0248927000; 0.1804334000
