name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-intersection_emptiness;automata-runtime;automata-result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-construction;mata-interall;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-interall;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-interall;awali-emptiness_check;awali-emptiness_check_result;mona-runtime;mona-mataparsing;mona-mataminterm;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-emptiness;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-emptiness;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-emptiness
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-42-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-43-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-44-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-45-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-46-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-47-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-48-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-49-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-5-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;36.05; 0.0151; 0.3236; 35.1805; 0.0003;1.67; 0.0294; 0.3759; 0.0069; 0.0001
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-50-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-55-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-56-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-57-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-58-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-59-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-6-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;1.46; 0.0183; 0.3359; 0.0052; 0.0001
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-60-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-7-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;2.33; 0.0413; 1.1494; 0.0149; 0.0001
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-8-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;2.36; 0.0510; 1.1183; 0.0107; 0.0001
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-9-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;4.37; 0.0836; 2.9253; 0.0258; 0.0001
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-10-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-11-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-12-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-13-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-14-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-15-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-16-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-17-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-18-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-19-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-2-*.mata;ERR;ERR;ERR;ERR;0.16; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.24; 0.0112; 0.0000; 0.0186; 0.0023;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-20-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-21-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-22-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-23-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-24-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-25-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-26-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-27-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-28-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-29-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-3-*.mata;ERR;ERR;ERR;ERR;0.36; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;2.28; 0.0098; 0.0000; 1.3380; 0.1997;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-30-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-31-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-32-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-33-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-34-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-35-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-36-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-37-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-38-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-39-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-4-*.mata;ERR;ERR;ERR;ERR;18.05; NOT EMPTY;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-40-*.mata;ERR;ERR;ERR;ERR;TO;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING
