name;automata-runtime;mata-runtime;mata-mataparsing;mata-construction;mata-compl;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-emptiness_check;awali-emptiness_check_result;mona-runtime;mona-mataparsing;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-emptiness;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-complement;pyfado-emptiness;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-complement;pyautomata-lib-emptiness
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-22.mata;ERR;0.0; 0.000221963; 3.9264e-05; 5.0798e-05; 2.729e-06; false;0.0; 0.000210138; 0.000354417; 0.000345807; 8.946e-05; false;0.01; 0.000242194; 3.9241e-05; 0.000595199; 0.000575067; false;TO; 0.00020821;0.68; 0.0045; 0.0000; 0.0001; 0.0000;0.96; 0.0063; 0.0002; 0.0001; 0.0000;0.96; 0.0064; 0.0005; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-23.mata;ERR;0.0; 0.000439862; 6.645e-05; 0.000124317; 2.789e-06; false;0.0; 0.000414489; 0.000673601; 0.000789947; 0.000213424; false;0.01; 0.000409567; 3.4664e-05; 0.000689383; 0.000574524; false;TO; 0.000406989;1.0; 0.0064; 0.0000; 0.0001; 0.0000;0.97; 0.0065; 0.0003; 0.0001; 0.0000;0.96; 0.0064; 0.0007; 0.0002; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-24.mata;ERR;0.0; 0.000448234; 6.5039e-05; 0.00012134; 2.775e-06; false;0.0; 0.000427502; 0.000640157; 0.000734796; 0.000245777; false;0.01; 0.000420049; 3.6023e-05; 0.000686763; 0.000555652; false;TO; 0.000427744;0.97; 0.0064; 0.0000; 0.0001; 0.0000;0.7; 0.0047; 0.0002; 0.0001; 0.0000;0.74; 0.0065; 0.0008; 0.0002; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-25.mata;ERR;0.0; 0.000118674; 3.0781e-05; 2.9962e-05; 3.204e-06; false;0.0; 0.000159748; 0.000182782; 0.000131372; 2.5261e-05; false;0.0; 0.000138149; 1.3771e-05; 0.000689294; 0.00056134; false;TO; 0.000106885;0.96; 0.0063; 0.0000; 0.0001; 0.0000;0.95; 0.0065; 0.0001; 0.0000; 0.0000;0.98; 0.0063; 0.0004; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-26.mata;ERR;0.0; 0.000454267; 4.6865e-05; 5.1504e-05; 2.552e-06; false;0.0; 0.000222007; 0.000353358; 0.000342614; 8.9641e-05; false;0.01; 0.000225095; 2.0075e-05; 0.00065324; 0.000542129; false;TO; 0.000246084;0.96; 0.0063; 0.0000; 0.0001; 0.0000;0.94; 0.0064; 0.0002; 0.0001; 0.0000;0.95; 0.0064; 0.0006; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-27.mata;ERR;0.0; 0.000429959; 6.4685e-05; 0.000120701; 2.754e-06; false;0.0; 0.000504219; 0.000656021; 0.000756089; 0.000224172; false;0.0; 0.000407431; 3.7729e-05; 0.000697626; 0.000549547; false;TO; 0.000437708;0.67; 0.0047; 0.0000; 0.0001; 0.0000;0.69; 0.0046; 0.0002; 0.0001; 0.0000;0.97; 0.0065; 0.0007; 0.0002; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-28.mata;ERR;0.0; 0.00040826; 6.4508e-05; 0.000132352; 3.089e-06; false;0.0; 0.000410226; 0.000645699; 0.000741313; 0.000219976; false;0.0; 0.000407228; 3.3117e-05; 0.000701371; 0.000549317; false;TO; 0.000484271;0.94; 0.0064; 0.0000; 0.0001; 0.0000;0.96; 0.0067; 0.0003; 0.0001; 0.0000;0.97; 0.0066; 0.0007; 0.0002; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-29.mata;ERR;0.0; 0.00010574; 2.7973e-05; 2.7597e-05; 2.56e-06; false;0.0; 0.000105048; 0.000152739; 0.000124319; 2.3743e-05; false;0.01; 0.000102679; 1.2566e-05; 0.00058913; 0.000514992; false;TO; 9.6575e-05;0.96; 0.0063; 0.0000; 0.0001; 0.0000;0.99; 0.0063; 0.0001; 0.0000; 0.0000;0.97; 0.0061; 0.0003; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-3.mata;ERR;0.0; 0.000413153; 6.5211e-05; 0.00014123; 3.259e-06; false;0.0; 0.000411653; 0.000650251; 0.000828647; 0.000208455; false;0.01; 0.00041149; 5.9262e-05; 0.00066537; 0.000551613; false;TO; 0.000423768;0.69; 0.0046; 0.0000; 0.0001; 0.0000;0.7; 0.0046; 0.0003; 0.0001; 0.0000;0.69; 0.0045; 0.0005; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-30.mata;ERR;0.0; 0.000246073; 3.7172e-05; 4.9337e-05; 2.966e-06; false;0.0; 0.00015484; 0.000220236; 0.000239805; 7.2083e-05; false;0.01; 0.00021064; 3.1993e-05; 0.000629009; 0.000572171; false;TO; 0.000141526;0.94; 0.0065; 0.0000; 0.0001; 0.0000;1.0; 0.0064; 0.0002; 0.0001; 0.0000;0.95; 0.0063; 0.0005; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-31.mata;ERR;0.0; 0.000434087; 6.5606e-05; 0.00012255; 3.069e-06; false;0.0; 0.00040394; 0.00065091; 0.000755646; 0.000206364; false;0.01; 0.000418181; 3.398e-05; 0.000689795; 0.000549868; false;TO; 0.000398459;0.95; 0.0064; 0.0000; 0.0001; 0.0000;0.93; 0.0064; 0.0003; 0.0001; 0.0000;0.95; 0.0064; 0.0008; 0.0002; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-32.mata;ERR;0.0; 0.000444159; 6.6406e-05; 0.000121078; 3.197e-06; false;0.0; 0.00043124; 0.000655755; 0.000746467; 0.00022032; false;0.01; 0.000433285; 3.4699e-05; 0.000721456; 0.000581794; false;TO; 0.000425013;0.93; 0.0064; 0.0000; 0.0001; 0.0000;0.99; 0.0067; 0.0003; 0.0001; 0.0000;0.96; 0.0066; 0.0008; 0.0002; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-33.mata;ERR;0.0; 0.000104627; 2.7476e-05; 2.8569e-05; 2.547e-06; false;0.0; 9.7655e-05; 0.000165293; 0.00012427; 2.3697e-05; false;0.01; 0.000100063; 1.5926e-05; 0.000587638; 0.000519202; false;TO; 9.6926e-05;0.95; 0.0063; 0.0000; 0.0001; 0.0000;0.95; 0.0062; 0.0001; 0.0000; 0.0000;0.99; 0.0063; 0.0003; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-34.mata;ERR;0.0; 0.000318694; 3.9191e-05; 5.2241e-05; 2.913e-06; false;0.0; 0.000233829; 0.000328294; 0.000381859; 9.489e-05; false;0.01; 0.000389653; 2.0157e-05; 0.000629969; 0.000547111; false;TO; 0.000230011;0.96; 0.0064; 0.0000; 0.0001; 0.0000;0.95; 0.0064; 0.0002; 0.0001; 0.0000;0.93; 0.0064; 0.0005; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-35.mata;ERR;0.0; 0.000439231; 6.7333e-05; 0.000126375; 2.961e-06; false;0.0; 0.000417669; 0.000650859; 0.000781568; 0.000205102; false;0.01; 0.000445457; 3.6456e-05; 0.000765458; 0.000629298; false;TO; 0.000409091;0.97; 0.0064; 0.0000; 0.0001; 0.0000;0.97; 0.0065; 0.0003; 0.0001; 0.0000;0.97; 0.0064; 0.0007; 0.0002; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-36.mata;ERR;0.0; 0.000409041; 6.5169e-05; 0.000122714; 2.869e-06; false;0.0; 0.00043355; 0.000639347; 0.000734074; 0.000222519; false;0.01; 0.000441273; 3.4345e-05; 0.000686412; 0.000560875; false;TO; 0.000442506;0.94; 0.0064; 0.0000; 0.0001; 0.0000;0.97; 0.0065; 0.0003; 0.0001; 0.0000;0.68; 0.0047; 0.0005; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-37.mata;ERR;0.0; 7.744e-05; 2.169e-05; 2.021e-05; 2.279e-06; false;0.0; 9.5114e-05; 0.000123394; 8.9933e-05; 1.6445e-05; false;0.0; 9.1728e-05; 9.486e-06; 0.000440986; 0.000342854; false;TO; 9.7778e-05;0.96; 0.0063; 0.0000; 0.0001; 0.0000;0.98; 0.0065; 0.0001; 0.0000; 0.0000;0.95; 0.0063; 0.0003; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-38.mata;ERR;0.0; 0.000218077; 3.6662e-05; 5.1229e-05; 2.436e-06; false;0.0; 0.000220663; 0.000318619; 0.000351085; 9.06e-05; false;0.01; 0.000226257; 1.9726e-05; 0.000613376; 0.000542172; false;TO; 0.000211518;0.96; 0.0063; 0.0000; 0.0001; 0.0000;0.9; 0.0046; 0.0001; 0.0000; 0.0000;0.74; 0.0045; 0.0003; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-39.mata;ERR;0.0; 0.000267973; 4.4577e-05; 9.1515e-05; 2.315e-06; false;0.0; 0.000261128; 0.000426631; 0.000496036; 0.000140268; false;0.0; 0.000262786; 2.1903e-05; 0.000472675; 0.000379223; false;TO; 0.000264493;0.93; 0.0064; 0.0000; 0.0001; 0.0000;0.96; 0.0064; 0.0003; 0.0001; 0.0000;0.95; 0.0067; 0.0007; 0.0002; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-4.mata;ERR;0.0; 0.000445268; 6.5491e-05; 0.000126841; 3.018e-06; false;0.0; 0.000427177; 0.000681327; 0.000793347; 0.000221585; false;0.01; 0.000444173; 3.748e-05; 0.000727208; 0.000582052; false;TO; 0.000427849;0.69; 0.0047; 0.0000; 0.0001; 0.0000;0.93; 0.0064; 0.0003; 0.0001; 0.0000;0.93; 0.0063; 0.0007; 0.0002; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-40.mata;ERR;0.0; 0.000428071; 6.4385e-05; 0.000127696; 2.411e-06; false;0.0; 0.000419744; 0.000642931; 0.000746703; 0.000219201; false;0.01; 0.000415422; 3.2854e-05; 0.000685136; 0.000534438; false;TO; 0.000402015;0.97; 0.0064; 0.0000; 0.0001; 0.0000;0.94; 0.0064; 0.0003; 0.0001; 0.0000;0.94; 0.0064; 0.0007; 0.0002; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-41.mata;ERR;0.0; 0.000104238; 2.7668e-05; 2.7034e-05; 2.622e-06; false;0.0; 9.9819e-05; 0.000151113; 0.000123079; 2.5218e-05; false;0.0; 0.000105049; 1.2547e-05; 0.000615691; 0.000515987; false;TO; 9.6864e-05;0.94; 0.0062; 0.0000; 0.0001; 0.0000;0.97; 0.0065; 0.0001; 0.0000; 0.0000;0.96; 0.0063; 0.0003; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-42.mata;ERR;0.0; 0.000252923; 3.9784e-05; 5.2437e-05; 2.757e-06; false;0.0; 0.000245751; 0.000335149; 0.000365547; 0.000103619; false;0.01; 0.00023469; 2.0655e-05; 0.000665348; 0.000550172; false;TO; 0.000236131;0.95; 0.0063; 0.0000; 0.0001; 0.0000;0.97; 0.0064; 0.0002; 0.0001; 0.0000;0.91; 0.0046; 0.0004; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-43.mata;ERR;0.0; 0.000424061; 6.5195e-05; 0.000120863; 2.241e-06; false;0.0; 0.00042115; 0.000692319; 0.000745894; 0.000216712; false;0.0; 0.000414467; 3.6253e-05; 0.000725175; 0.000597705; false;TO; 0.000404572;0.72; 0.0047; 0.0000; 0.0001; 0.0000;0.71; 0.0048; 0.0002; 0.0000; 0.0000;0.7; 0.0047; 0.0005; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-44.mata;ERR;0.0; 0.000409776; 6.4253e-05; 0.000176284; 2.987e-06; false;0.0; 0.000416048; 0.000634024; 0.000751497; 0.000207307; false;0.01; 0.000513835; 3.4315e-05; 0.000835204; 0.000538283; false;TO; 0.000404379;0.99; 0.0063; 0.0000; 0.0001; 0.0000;0.95; 0.0066; 0.0003; 0.0001; 0.0000;0.95; 0.0064; 0.0008; 0.0002; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-45.mata;ERR;0.0; 0.000119661; 2.8339e-05; 2.8002e-05; 2.764e-06; false;0.0; 0.000100067; 0.000164461; 0.00012455; 2.3462e-05; false;0.0; 9.938e-05; 1.5365e-05; 0.000602746; 0.000516907; false;TO; 9.7561e-05;0.95; 0.0062; 0.0000; 0.0001; 0.0000;0.94; 0.0063; 0.0001; 0.0000; 0.0000;0.98; 0.0064; 0.0003; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-46.mata;ERR;0.0; 0.00022699; 3.8728e-05; 5.3105e-05; 2.91e-06; false;0.0; 0.000245535; 0.000378525; 0.000347158; 9.1056e-05; false;0.0; 0.000234601; 2.0694e-05; 0.000657597; 0.000570758; false;TO; 0.000218316;0.97; 0.0066; 0.0000; 0.0001; 0.0000;0.99; 0.0064; 0.0002; 0.0001; 0.0000;0.97; 0.0063; 0.0005; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-47.mata;ERR;0.0; 0.000425176; 6.4973e-05; 0.000120995; 2.568e-06; false;0.0; 0.000452584; 0.000635375; 0.000727289; 0.000217417; false;0.01; 0.000403646; 3.5762e-05; 0.000679075; 0.000550354; false;TO; 0.000421132;0.7; 0.0047; 0.0000; 0.0001; 0.0000;0.7; 0.0047; 0.0002; 0.0001; 0.0000;0.69; 0.0047; 0.0005; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-48.mata;ERR;0.0; 0.000410296; 8.2354e-05; 0.0001319; 2.837e-06; false;0.0; 0.000402268; 0.000649331; 0.000749169; 0.000207344; false;0.01; 0.000431457; 4.3467e-05; 0.000684029; 0.000566604; false;TO; 0.00041293;0.95; 0.0064; 0.0000; 0.0001; 0.0000;0.97; 0.0064; 0.0003; 0.0001; 0.0000;0.96; 0.0066; 0.0007; 0.0002; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-49.mata;ERR;0.0; 0.000100587; 1.9751e-05; 1.9574e-05; 1.849e-06; false;0.0; 7.3978e-05; 0.000111317; 0.000106643; 1.4506e-05; false;0.0; 7.6426e-05; 9.478e-06; 0.000414239; 0.000349837; false;TO; 7.1471e-05;0.97; 0.0062; 0.0000; 0.0001; 0.0000;0.95; 0.0062; 0.0001; 0.0001; 0.0000;0.93; 0.0062; 0.0003; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-5.mata;ERR;0.0; 0.000117447; 2.7294e-05; 2.7151e-05; 2.634e-06; false;0.0; 0.000100903; 0.000153095; 0.000124149; 2.3294e-05; false;0.01; 9.9446e-05; 1.2714e-05; 0.00061413; 0.000514047; false;TO; 9.8062e-05;0.84; 0.0045; 0.0000; 0.0000; 0.0000;0.95; 0.0065; 0.0001; 0.0000; 0.0000;0.97; 0.0064; 0.0004; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-50.mata;ERR;0.0; 0.000231719; 3.8959e-05; 5.1986e-05; 2.742e-06; false;0.0; 0.000219197; 0.000328585; 0.000357794; 9.1667e-05; false;0.01; 0.000236987; 2.2452e-05; 0.000632655; 0.000566318; false;TO; 0.00021449;0.94; 0.0064; 0.0000; 0.0001; 0.0000;0.96; 0.0063; 0.0002; 0.0001; 0.0000;1.02; 0.0064; 0.0005; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-51.mata;ERR;0.0; 0.000417462; 6.6641e-05; 0.000137513; 2.808e-06; false;0.0; 0.000425348; 0.000656428; 0.000760334; 0.000234555; false;0.01; 0.000448172; 3.7941e-05; 0.00069593; 0.000552984; false;TO; 0.000427085;0.99; 0.0064; 0.0000; 0.0001; 0.0000;0.96; 0.0066; 0.0003; 0.0001; 0.0000;0.95; 0.0064; 0.0007; 0.0002; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-52.mata;ERR;0.0; 0.000447705; 6.4782e-05; 0.000121919; 2.924e-06; false;0.0; 0.000416356; 0.000627495; 0.000756277; 0.000208099; false;0.0; 0.000424684; 3.3618e-05; 0.000718917; 0.00057025; false;TO; 0.000419063;0.98; 0.0065; 0.0000; 0.0001; 0.0000;0.98; 0.0064; 0.0003; 0.0001; 0.0000;0.92; 0.0047; 0.0005; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-53.mata;ERR;0.0; 0.000123318; 2.908e-05; 2.8992e-05; 2.806e-06; false;0.0; 7.2669e-05; 0.000119366; 0.000105479; 2.1657e-05; false;0.0; 9.8049e-05; 1.0148e-05; 0.000432262; 0.000349291; false;TO; 7.319e-05;0.7; 0.0045; 0.0000; 0.0000; 0.0000;0.68; 0.0047; 0.0001; 0.0000; 0.0000;0.71; 0.0045; 0.0003; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-54.mata;ERR;0.0; 0.000152932; 2.8579e-05; 3.467e-05; 2.346e-06; false;0.0; 0.000144941; 0.000226567; 0.000224897; 6.0658e-05; false;0.01; 0.000244662; 2.0269e-05; 0.000596293; 0.000567279; false;TO; 0.000205587;0.95; 0.0064; 0.0000; 0.0001; 0.0000;0.97; 0.0063; 0.0002; 0.0001; 0.0000;0.97; 0.0064; 0.0005; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-55.mata;ERR;0.0; 0.00041992; 6.6876e-05; 0.000135707; 2.903e-06; false;0.0; 0.00043265; 0.000638874; 0.000753178; 0.000218481; false;0.0; 0.000438191; 3.525e-05; 0.000749832; 0.000548786; false;TO; 0.000413033;0.97; 0.0066; 0.0000; 0.0001; 0.0000;0.96; 0.0065; 0.0003; 0.0001; 0.0000;0.97; 0.0064; 0.0007; 0.0002; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-56.mata;ERR;0.0; 0.000432681; 7.4855e-05; 0.000124375; 2.682e-06; false;0.0; 0.000425809; 0.000672268; 0.000772926; 0.000213664; false;0.01; 0.00042915; 3.6421e-05; 0.000690044; 0.000565496; false;TO; 0.000423164;0.73; 0.0048; 0.0000; 0.0001; 0.0000;0.7; 0.0046; 0.0002; 0.0000; 0.0000;0.69; 0.0048; 0.0005; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-57.mata;ERR;0.0; 7.5966e-05; 4.8197e-05; 2.0153e-05; 2.205e-06; false;0.0; 7.8037e-05; 0.000113634; 9.7161e-05; 1.8197e-05; false;0.0; 7.3878e-05; 9.87e-06; 0.000413844; 0.000430901; false;TO; 7.1784e-05;0.97; 0.0062; 0.0000; 0.0001; 0.0000;0.96; 0.0062; 0.0001; 0.0000; 0.0000;0.95; 0.0063; 0.0003; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-58.mata;ERR;0.02; 0.0127978; 0.00703777; 0.00355372; 3.146e-06; false;0.06; 0.0126287; 0.0213006; 0.0259307; 0.00284904; false;0.03; 0.0128374; 0.00102637; 0.00165888; 0.000881332; false;TO; 0.0128444;0.97; 0.0142; 0.0000; 0.0008; 0.0000;1.0; 0.0144; 0.0117; 0.0003; 0.0004;0.83; 0.0088; 0.0061; 0.0008; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-59.mata;ERR;0.01; 0.00786344; 0.0019692; 0.00436391; 3.311e-06; false;0.03; 0.0079179; 0.0124181; 0.0111999; 0.00315358; false;0.02; 0.00779748; 0.000596487; 0.00159541; 0.000951323; false;TO; 0.00784203;0.68; 0.0072; 0.0000; 0.0004; 0.0000;0.7; 0.0076; 0.0022; 0.0005; 0.0001;0.71; 0.0075; 0.0042; 0.0008; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-6.mata;ERR;0.0; 0.000146227; 2.5935e-05; 3.3963e-05; 2.006e-06; false;0.0; 0.000144246; 0.000215924; 0.000236801; 6.0462e-05; false;0.0; 0.000164679; 1.3878e-05; 0.000429047; 0.000350831; false;TO; 0.000184446;0.94; 0.0063; 0.0000; 0.0001; 0.0000;0.87; 0.0046; 0.0001; 0.0000; 0.0000;0.93; 0.0062; 0.0006; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-60.mata;ERR;0.07; 0.0365975; 0.0126736; 0.0130288; 3.306e-06; false;0.25; 0.0361945; 0.0627329; 0.12391; 0.011397; false;0.07; 0.0366723; 0.00307741; 0.0044256; 0.00222496; false;TO; 0.0364448;0.97; 0.0292; 0.0000; 0.0024; 0.0000;1.01; 0.0290; 0.0256; 0.0011; 0.0009;1.04; 0.0293; 0.0358; 0.0061; 0.0001
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-7.mata;ERR;0.0; 0.000416263; 6.6001e-05; 0.000125041; 3.042e-06; false;0.0; 0.000460651; 0.000665295; 0.000771505; 0.000222088; false;0.01; 0.000442313; 3.4542e-05; 0.000671859; 0.000568295; false;TO; 0.000411908;0.97; 0.0064; 0.0000; 0.0001; 0.0000;0.96; 0.0066; 0.0003; 0.0001; 0.0000;0.74; 0.0047; 0.0005; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-8.mata;ERR;0.0; 0.000293295; 4.3672e-05; 8.4033e-05; 2.191e-06; false;0.0; 0.000392555; 0.000638016; 0.000803867; 0.000202795; false;0.0; 0.000261835; 2.0966e-05; 0.000460089; 0.000368368; false;TO; 0.000277955;0.71; 0.0047; 0.0000; 0.0001; 0.0000;0.69; 0.0046; 0.0002; 0.0000; 0.0000;0.7; 0.0046; 0.0005; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-9.mata;ERR;0.0; 0.000104318; 2.7289e-05; 2.7367e-05; 2.481e-06; false;0.0; 9.7685e-05; 0.000153204; 0.00012297; 2.3176e-05; false;0.0; 9.8615e-05; 1.1601e-05; 0.000641094; 0.000542691; false;TO; 9.3153e-05;0.72; 0.0045; 0.0000; 0.0000; 0.0000;0.94; 0.0060; 0.0001; 0.0000; 0.0000;0.96; 0.0061; 0.0003; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-1.mata;ERR;0.0; 0.000951108; 0.000112092; 0.000175442; 2.808e-06; false;0.0; 0.00078551; 0.00109314; 0.00214499; 0.000433947; false;0.01; 0.000769591; 6.4206e-05; 0.000714054; 0.000581941; false;TO; 0.00079581;0.7; 0.0048; 0.0000; 0.0001; 0.0000;0.69; 0.0047; 0.0004; 0.0001; 0.0000;0.95; 0.0067; 0.0012; 0.0002; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-2.mata;ERR;0.0; 0.000105288; 2.7272e-05; 2.6229e-05; 2.284e-06; false;0.0; 0.00010356; 0.000169581; 0.000134553; 2.3387e-05; false;0.0; 0.000101409; 1.1855e-05; 0.000619092; 0.000568396; false;TO; 9.5853e-05;0.96; 0.0064; 0.0000; 0.0001; 0.0000;0.98; 0.0064; 0.0001; 0.0000; 0.0000;0.97; 0.0065; 0.0005; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-3.mata;ERR;0.0; 0.00010822; 2.7912e-05; 3.9923e-05; 2.907e-06; false;0.0; 0.000103114; 0.000160031; 0.00012773; 2.5912e-05; false;0.01; 0.000115964; 1.2694e-05; 0.00062409; 0.000578426; false;TO; 0.000101323;0.94; 0.0062; 0.0000; 0.0001; 0.0000;0.95; 0.0063; 0.0001; 0.0000; 0.0000;0.96; 0.0062; 0.0003; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-4.mata;ERR;0.0; 0.000105777; 2.7421e-05; 2.8121e-05; 3.237e-06; false;0.0; 0.000102529; 0.000157364; 0.000125817; 2.3323e-05; false;0.01; 0.000104307; 1.2288e-05; 0.000609244; 0.00052115; false;TO; 0.000103528;0.69; 0.0047; 0.0000; 0.0000; 0.0000;0.72; 0.0046; 0.0001; 0.0000; 0.0000;0.71; 0.0045; 0.0003; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06591-5.mata;ERR;0.02; 0.0104322; 0.00329496; 0.00478201; 3.175e-06; false;0.07; 0.0102414; 0.0166643; 0.0312436; 0.00431615; false;0.02; 0.0104512; 0.000846084; 0.00203366; 0.00114837; false;TO; 0.0102369;0.71; 0.0087; 0.0000; 0.0005; 0.0000;0.98; 0.0126; 0.0104; 0.0005; 0.0005;0.99; 0.0133; 0.0117; 0.0024; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-1.mata;ERR;0.0; 0.00103753; 0.000100499; 0.000394671; 2.713e-06; false;0.0; 0.00103437; 0.00148955; 0.00217924; 0.000650551; false;0.01; 0.00105602; 8.3999e-05; 0.00085234; 0.000656231; false;TO; 0.00104249;0.99; 0.0069; 0.0000; 0.0002; 0.0000;0.77; 0.0049; 0.0004; 0.0001; 0.0000;0.72; 0.0049; 0.0011; 0.0002; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-2.mata;ERR;0.0; 0.000259364; 2.7796e-05; 2.6217e-05; 2.838e-06; false;0.0; 7.0981e-05; 0.000122001; 9.0051e-05; 1.6251e-05; false;0.0; 7.4906e-05; 9.566e-06; 0.000423928; 0.000417624; false;TO; 6.9699e-05;0.92; 0.0062; 0.0000; 0.0001; 0.0000;0.93; 0.0061; 0.0001; 0.0000; 0.0000;0.95; 0.0061; 0.0003; 0.0001; 0.0000
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06600-3.mata;ERR;0.0; 0.00121245; 0.000159766; 0.000292312; 2.901e-06; false;0.0; 0.00119659; 0.00178914; 0.0021087; 0.000511345; false;0.0; 0.00120846; 0.000104379; 0.000788182; 0.000615372; false;TO; 0.00121007;0.95; 0.0069; 0.0000; 0.0002; 0.0000;0.94; 0.0069; 0.0008; 0.0001; 0.0001;0.97; 0.0069; 0.0018; 0.0003; 0.0000
