name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-inclusion_check;mata-old-inclusion_check_result
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.01; 0.0170151; 0.00840006;4.933399999999999e-05;1.2985999999999999e-05; 6.212e-06; true;0.02; 0.0244454; 0.00825052;8.507100000000001e-05;1.9466e-05; 5.518e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.01; 0.0131249; 0.00778786;7.558900000000001e-05;2.1371999999999998e-05; 4.728e-06; true;0.02; 0.0186241; 0.00799107;7.7768e-05;2.2754e-05; 4.426e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.01; 0.0144158; 0.00694201;2.1693e-05;9.484e-06; 5.945e-06; true;0.02; 0.017728; 0.00699122;2.0687e-05;1.8460000000000003e-05; 5.122e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.0; 0.00621236; 0.00566543;1.5554e-05;6.344000000000001e-06; 5.358e-06; true;0.01; 0.00944918; 0.00595657;1.4309e-05;6.364e-06; 1.3525e-05; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.05; 0.0411391; 0.0170815;9.060000000000001e-06;4.802e-06; 7.576e-06; true;0.06; 0.0437511; 0.0168154;1.0301e-05;5.926999999999999e-06; 7.213e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut21.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.05; 0.0484566; 0.0204794;0.000157774;3.9402e-05; 7.183e-06; true;0.07; 0.0603498; 0.0173618;0.000149394;3.0339000000000002e-05; 5.397e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.09; 0.0703285; 0.0318053;7.075e-06;3.375e-06; 6.386e-06; true;0.1; 0.0880209; 0.0249658;6.019e-06;3.581e-06; 4.687e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.03; 0.0227143; 0.0129294;9.195e-06;5.325000000000001e-06; 6.04e-06; true;0.03; 0.0304955; 0.0119035;7.783e-06;4.274e-06; 5.897e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.07; 0.0444319; 0.0273998;1.849e-05;6.821e-06; 6.991e-06; true;0.06; 0.0571917; 0.0152635;1.0469000000000001e-05;5.57e-06; 4.287e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.02; 0.0231701; 0.00913596;1.1629e-05;4.542e-06; 6.228e-06; true;0.03; 0.0265112; 0.0120372;2.0684e-05;8.141e-06; 7.422e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.36; 0.281924; 0.106682;0.000152209;3.9924e-05; 6.149e-06; true;0.38; 0.35162; 0.0672185;0.00013486000000000002;3.2281e-05; 4.5e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.02; 0.0172281; 0.00949844;9.924e-06;4.551e-06; 4.982e-06; true;0.03; 0.0271988; 0.00919635;9.523e-06;5.198e-06; 4.332e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.02; 0.0170595; 0.00971598;8.91e-06;4.508e-06; 4.642e-06; true;0.05; 0.0436439; 0.0133807;1.0118e-05;5.580000000000001e-06; 7.181e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.01; 0.0144244; 0.00850665;7.752e-06;5.092999999999999e-06; 5.196e-06; true;0.02; 0.0200176; 0.00887502;5.957000000000001e-06;3.0260000000000003e-06; 2.954e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.04; 0.0327008; 0.0146176;8.232e-06;5.396e-06; 7.296e-06; true;0.04; 0.0420048; 0.0118175;1.2042000000000001e-05;6.802e-06; 5.877e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.04; 0.0333101; 0.0150589;4.946e-06;3.199e-06; 5.143e-06; true;0.06; 0.0509286; 0.0192163;4.552e-06;3.173e-06; 7.888e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.03; 0.0241157; 0.0123349;1.6596e-05;6.856e-06; 6.684e-06; true;0.02; 0.0219615; 0.00723683;9.641e-06;5.1339999999999995e-06; 5.795e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.02; 0.0214433; 0.0086803;3.6815e-05;1.1042e-05; 5.503e-06; true;0.04; 0.0344209; 0.015242;3.6443e-05;1.0704e-05; 5.632e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.01; 0.00861417; 0.00790008;4.884e-06;1.3061e-05; 5.651e-06; true;0.01; 0.0110489; 0.00791806;5.8750000000000005e-06;4.5160000000000005e-06; 5.792e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.05; 0.0416822; 0.0164141;1.5079999999999998e-05;3.5490000000000002e-06; 5.693e-06; true;0.07; 0.0548808; 0.0235249;2.0821e-05;4.1390000000000005e-06; 5.089e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.28; 0.253118; 0.0640998;1.0321e-05;2.9839999999999997e-06; 5.904e-06; true;0.32; 0.287753; 0.0677749;9.482e-06;2.621e-06; 5.801e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.06; 0.054957; 0.0146447;2.6850999999999998e-05;9.472e-06; 4.561e-06; true;0.07; 0.06407; 0.014318;2.4145000000000003e-05;1.9463000000000003e-05; 4.271e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.07; 0.0622974; 0.0154758;3.7375e-05;1.6133e-05; 6.648e-06; true;0.06; 0.0540924; 0.0158061;4.3831999999999996e-05;2.6759999999999998e-05; 7.468e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.05; 0.0385661; 0.0131602;2.4496e-05;6.0869999999999995e-06; 6.983e-06; true;0.03; 0.0305515; 0.0100892;1.4112000000000001e-05;5.2600000000000005e-06; 5.163e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.28; 0.23019; 0.0702368;6.338100000000001e-05;1.9043e-05; 7.015e-06; true;0.33; 0.315866; 0.0618769;6.2449e-05;1.8281e-05; 4.944e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata;0.05; 0.0395955; 0.0170304;2.9065e-05;1.0412e-05; 5.65e-06; true;0.06; 0.0510236; 0.0200581;4.5767e-05;2.4336000000000002e-05; 7.108e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.05; 0.0371894; 0.0143303;1.3167000000000001e-05;5.417e-06; 7.266e-06; true;0.04; 0.0408985; 0.0120928;1.2223000000000001e-05;4.409e-06; 6.624e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.04; 0.0396323; 0.0132347;7.557000000000001e-06;3.397e-06; 6.826e-06; true;0.05; 0.0396759; 0.0119389;8.750000000000001e-06;3.71e-06; 6.798e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.08; 0.0700795; 0.0223205;0.000101424;2.717e-05; 7.378e-06; true;0.09; 0.0755135; 0.0203162;9.9064e-05;3.6818e-05; 4.826e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.03; 0.0261473; 0.0144381;9.8835e-05;3.9222e-05; 6.303e-06; true;0.04; 0.0394934; 0.013384;0.000163044;3.7606999999999994e-05; 3.804e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.08; 0.066755; 0.0220286;8.992e-05;3.9661e-05; 5.672e-06; true;0.09; 0.0841406; 0.0149774;0.000122888;3.6757e-05; 5.257e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.04; 0.0318096; 0.014874;8.65e-06;3.202e-06; 6.769e-06; true;0.06; 0.0436035; 0.0214712;1.0769999999999999e-05;3.87e-06; 7.674e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.33; 0.25519; 0.0959879;1.3014e-05;4.365e-06; 7.221e-06; true;0.36; 0.285844; 0.10214;9.039000000000001e-06;4.1730000000000005e-06; 5.832e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.06; 0.0572022; 0.0164878;7.13e-06;3.445e-06; 6.036e-06; true;0.06; 0.052493; 0.0158925;6.344999999999999e-06;2.517e-06; 5.144e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.04; 0.0328721; 0.0142247;2.3523e-05;1.0399e-05; 6.105e-06; true;0.04; 0.0436554; 0.0126694;1.56e-05;5.443e-06; 4.875e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.05; 0.0437917; 0.0149371;1.7517000000000002e-05;9.348e-06; 6.24e-06; true;0.03; 0.0313927; 0.0107286;1.8010000000000002e-05;6.041e-06; 6.188e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.05; 0.0389457; 0.0190217;2.3480999999999998e-05;8.367e-06; 1.0534e-05; true;0.06; 0.0530897; 0.0194933;1.7161e-05;9.127000000000001e-06; 7.631e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.05; 0.0469326; 0.0174872;7.202e-06;3.223e-06; 5.551e-06; true;0.06; 0.0563451; 0.0129884;6.426000000000001e-06;3.472e-06; 6.284e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.04; 0.0260987; 0.0168463;0.00063974;0.000126801; 8.938e-06; true;0.02; 0.0199588; 0.0136874;0.00029897400000000003;7.782999999999999e-05; 5.193e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.02; 0.0264261; 0.00969001;2.3459e-05;1.4986e-05; 6.102e-06; true;0.03; 0.0302494; 0.0100864;2.2618e-05;1.0164e-05; 4.553e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.02; 0.022888; 0.010335;5.381e-05;2.162e-05; 4.474e-06; true;0.03; 0.0272654; 0.0100998;0.000104684;4.4953e-05; 5.354e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.05; 0.0516326; 0.0197526;0.00012976;4.2762e-05; 3.3347e-05; false;0.07; 0.0617555; 0.0195385;9.630500000000001e-05;3.8793000000000006e-05; 3.2009e-05; false
/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.08; 0.0606086; 0.0333091;8.826400000000001e-05;2.3014000000000004e-05; 6.026e-06; true;0.08; 0.0669765; 0.0179982;4.8311e-05;2.5251999999999998e-05; 4.768e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.06; 0.0630733; 0.0135213;0.000695394;0.000192247; 0.000164463; false;0.06; 0.0532576; 0.0201492;0.001468315;0.000367966; 0.000226427; false
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.03; 0.02605; 0.0123877;3.7405e-05;9.473e-06; 6.213e-06; true;0.03; 0.0343781; 0.0117803;7.341699999999999e-05;9.085e-06; 4.246e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.04; 0.0352743; 0.0154061;3.7542e-05;9.64e-06; 4.7e-06; true;0.08; 0.0659568; 0.0201611;3.8243e-05;9.371e-06; 4.199e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.02; 0.0209929; 0.00928234;0.000426039;9.1295e-05; 4.43e-06; true;0.03; 0.0340862; 0.00919731;0.00039476299999999996;8.5669e-05; 5.852e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.02; 0.0197396; 0.00950348;0.00037879600000000004;7.627099999999999e-05; 5.127e-06; true;0.04; 0.0378456; 0.00952367;0.000394414;7.3827e-05; 4.36e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.27; 0.201953; 0.086192;9.244e-06;4.047e-06; 6.202e-06; true;0.31; 0.242228; 0.0919062;1.197e-05;3.818e-06; 6.776e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.06; 0.0471559; 0.0189381;9.957999999999999e-06;4.609e-06; 8.093e-06; true;0.07; 0.0584923; 0.0181417;7.943999999999999e-06;4.13e-06; 5.529e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.01; 0.0112889; 0.00753749;7.960999999999999e-06;4.064e-06; 5.864e-06; true;0.01; 0.0158531; 0.00747123;7.159e-06;3.7860000000000003e-06; 4.731e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata;0.01; 0.0100198; 0.00787144;7.808e-06;4.2489999999999995e-06; 6.215e-06; true;0.02; 0.014327; 0.0080769;1.7566e-05;3.943e-06; 4.638e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.06; 0.0446225; 0.0277392;6.8657e-05;1.6568e-05; 6.997e-06; true;0.07; 0.0541419; 0.0263172;6.1668e-05;1.3425e-05; 6.273e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.07; 0.0594541; 0.0217933;6.168e-06;3.061e-06; 6.296e-06; true;0.07; 0.0676836; 0.0176671;5.766e-06;2.8549999999999998e-06; 5.238e-06; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.07; 0.0583595; 0.0208474;0.000148662;3.7192e-05; 5.975e-06; true;0.08; 0.0727494; 0.0192101;0.00013853700000000002;3.7392000000000004e-05; 4.748e-06; true
