name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-7-*.mata;0.01; 0.00933765; 0.00608947;7.5954e-05;9.5836e-05; 3.0325e-05; false;0.02; 0.021819; 0.00895661;6.6571e-05;8.467000000000001e-05; 2.1777e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-8-*.mata;0.02; 0.0192498; 0.00672088;8.334299999999999e-05;0.000123179; 2.7117e-05; false;0.02; 0.0180293; 0.009057;9.2431e-05;0.00013326; 3.5287e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-9-*.mata;0.03; 0.027261; 0.0114732;0.000163302;0.000242905; 4.3401e-05; false;0.02; 0.0190796; 0.00743527;0.0001114;0.00017771; 4.3048e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-10-*.mata;0.03; 0.0101574; 0.0194177;0.001224642;0.001030044; 0.000347295; false;0.06; 0.0185737; 0.0368162;0.002086663;0.001276402; 0.000515123; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-11-*.mata;0.04; 0.0122972; 0.022231;0.001714948;0.001491795; 0.00049998; false;0.05; 0.0219759; 0.0315959;0.0014513080000000001;0.001194738; 0.000292536; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-12-*.mata;0.05; 0.0139458; 0.0254674;0.003409731;0.002525415; 0.000537871; false;0.05; 0.014824; 0.0296617;0.0022304129999999997;0.002332934; 0.000479926; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-13-*.mata;0.06; 0.0247556; 0.0300633;0.002202107;0.002308185; 0.000631813; false;0.06; 0.0175176; 0.0343304;0.0026886130000000003;0.0026920909999999998; 0.000587343; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-14-*.mata;0.08; 0.028468; 0.0355186;0.0027340510000000004;0.0032664779999999997; 0.000643252; false;0.07; 0.0196767; 0.0400807;0.0030059500000000003;0.003291184000000001; 0.000833674; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-15-*.mata;0.1; 0.0350799; 0.0554595;0.0031875820000000004;0.003754326; 0.000846039; false;0.1; 0.0296401; 0.0474215;0.003287371;0.004233324; 0.00086877; false
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-16-*.mata;0.1; 0.0308359; 0.0572054;0.004182837;0.004745498; 0.000978801; false;0.13; 0.0449441; 0.0538454;0.004460721;0.009455752000000001; 0.00168243; false
