name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08186.mata;0.32; 0.339736; 0.00342395; 5.8752e-05; 4.2828e-05; false;0.3; 0.310605; 0.003453; 8.9044e-05; 1.2331e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08189.mata;0.01; 0.0049167; 0.00601133; 0.000261631; 1.622e-05; false;0.01; 0.00469094; 0.00607781; 0.000276586; 1.5304e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08201.mata;0.04; 0.039806; 0.00525531; 0.000270833; 7.2457e-05; false;0.04; 0.0373127; 0.00480368; 0.000185684; 5.0107e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08207.mata;0.01; 0.0143807; 0.000681882; 3.2603e-05; 4.7395e-05; false;0.02; 0.0248598; 0.000683195; 3.3498e-05; 5.3117e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08227.mata;0.03; 0.0283475; 0.00282623; 0.000186965; 4.1789e-05; false;0.02; 0.0272266; 0.0027885; 0.00013303; 5.9094e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08252.mata;8.6; 8.92055; 0.234466; 0.000363343; 0.000248721; false;8.5; 8.52927; 0.240115; 0.000468831; 0.000329862; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08289.mata;0.06; 0.054999; 0.00292105; 0.000254976; 0.000156576; false;0.06; 0.0529155; 0.00291594; 0.000217969; 0.000156323; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08297.mata;0.01; 0.0146186; 0.00128836; 6.6699e-05; 3.1537e-05; false;0.0; 0.00849417; 0.000604885; 3.9902e-05; 3.0073e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08347.mata;0.07; 0.0218754; 0.0442448; 0.00152451; 0.000105035; false;0.08; 0.0336089; 0.0464427; 0.00164765; 0.000148468; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08361.mata;0.0; 0.00202002; 0.00172171; 0.000198989; 2.0737e-05; false;0.01; 0.00437696; 0.00362463; 0.000433405; 6.1571e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08416.mata;0.0; 0.00204462; 0.00177993; 0.000162292; 7.2742e-05; false;0.01; 0.00426056; 0.00366338; 0.000359001; 5.8802e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08518.mata;0.01; 0.0122185; 0.00114634; 9.9149e-05; 2.1301e-05; false;0.0; 0.00607671; 0.00104316; 6.9475e-05; 2.4899e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08521.mata;0.03; 0.0251577; 0.00379188; 0.000310885; 4.1222e-05; false;0.03; 0.0249573; 0.00373761; 0.000363807; 3.9714e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08567.mata;0.03; 0.0251929; 0.00379219; 0.00032125; 4.043e-05; false;0.03; 0.0253888; 0.0037616; 0.000390717; 3.9942e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08588.mata;0.17; 0.174528; 0.00208965; 9.6485e-05; 9.4846e-05; false;0.16; 0.160832; 0.00202059; 0.000108415; 2.0933e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08621.mata;0.0; 0.00137371; 0.000455448; 6.9478e-05; 3.9001e-05; false;0.0; 0.00125263; 0.000484862; 5.1007e-05; 3.9117e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08650.mata;0.0; 0.000550444; 0.000663814; 0.000119482; 3.1047e-05; false;0.0; 0.00105156; 0.00130915; 0.00011411; 2.7315e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08686.mata;0.0; 0.00525233; 0.000565239; 5.4184e-05; 3.538e-05; false;0.01; 0.00788475; 0.00123295; 7.33e-05; 6.7969e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08692.mata;0.0; 0.00319465; 0.00172898; 0.000150219; 0.000101407; false;0.0; 0.00157626; 0.000876427; 7.5696e-05; 6.5838e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08717.mata;0.0; 0.00635765; 0.00102309; 7.0234e-05; 2.0931e-05; false;0.01; 0.00648247; 0.00104359; 6.8498e-05; 2.4501e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08769.mata;0.03; 0.0264498; 0.00724145; 0.000428442; 4.4644e-05; false;0.04; 0.0392692; 0.00746318; 0.000400366; 4.6025e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08817.mata;0.05; 0.0498077; 0.00784817; 0.000531473; 5.512e-05; false;0.04; 0.037167; 0.00840834; 0.000513777; 5.0785e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08868.mata;0.05; 0.0361617; 0.00852047; 0.00175998; 0.000163669; false;0.03; 0.015597; 0.0070323; 0.00215409; 0.000182607; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08891.mata;0.05; 0.0461762; 0.00197782; 7.7122e-05; 5.3802e-05; false;0.06; 0.0595268; 0.00202394; 9.4825e-05; 5.1929e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08893.mata;0.0; 0.000724901; 0.000608695; 5.8267e-05; 4.09e-05; false;0.0; 0.000689212; 0.000646503; 5.6581e-05; 4.052e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08923.mata;0.0; 0.00221911; 0.000625954; 4.3899e-05; 3.7932e-05; false;0.0; 0.00205155; 0.000626605; 4.526e-05; 3.8932e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement-big/instance08956.mata;0.05; 0.0546852; 0.00353181; 0.000294802; 0.000146958; false;0.05; 0.0461755; 0.00360685; 0.000291657; 0.000148514; false
