name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-uni;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;0.18; 0.143776; 0.0464248; 0.000280508; 0.000217447; 7.6466e-05; false;0.18; 0.156072; 0.0438641; 0.000506491; 0.000314577; 0.000125299; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;0.03; 0.0296836; 0.011523; 3.7912e-05; 2.6399e-05; 2.1518e-05; false;0.02; 0.016822; 0.00835403; 3.3952e-05; 3.1559e-05; 1.1653e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;0.2; 0.160262; 0.0674308; 0.000537491; 0.000381232; 0.000111908; false;0.2; 0.182396; 0.0382937; 0.000269642; 0.000247055; 7.45e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;0.26; 0.207085; 0.0694587; 0.000323117; 0.000464911; 4.4144e-05; false;0.22; 0.206169; 0.03692; 0.000294042; 0.000246897; 3.4133e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;0.24; 0.191521; 0.065862; 0.000394879; 0.000361656; 3.9368e-05; false;0.26; 0.237808; 0.0445246; 0.000333187; 0.00029356; 3.9681e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;0.26; 0.207541; 0.0712153; 0.000360231; 0.00030825; 4.2767e-05; false;0.27; 0.245262; 0.0472848; 0.000395322; 0.000328631; 4.0044e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;0.28; 0.223178; 0.0796843; 0.000435113; 0.000454531; 5.1791e-05; false;0.26; 0.231287; 0.0529088; 0.000382781; 0.000316281; 4.559e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;0.3; 0.238545; 0.0790013; 0.000436713; 0.000371589; 5.0501e-05; false;0.29; 0.259418; 0.0510191; 0.000490229; 0.000757045; 7.2068e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-rhs.mata;0.33; 0.258612; 0.0906417; 0.000462594; 0.000364407; 5.3776e-05; false;0.3; 0.262896; 0.0549712; 0.000473722; 0.000339652; 4.9864e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-rhs.mata;0.36; 0.290246; 0.102042; 0.000470342; 0.000468587; 5.6003e-05; false;0.34; 0.303999; 0.058191; 0.000517353; 0.000931177; 9.5137e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-rhs.mata;0.38; 0.320472; 0.0949909; 0.000490044; 0.000417141; 5.6427e-05; false;0.35; 0.317121; 0.0607889; 0.000565365; 0.000656526; 7.2135e-05; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-rhs.mata;0.4; 0.341919; 0.0916328; 0.000506638; 0.000361244; 5.6001e-05; false;0.36; 0.324418; 0.0595198; 0.000528299; 0.000698671; 6.2238e-05; false
