name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-concat;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-33.mata;0.0; 8.9884e-05;0.000416157;0.000229779; 8.3222e-05; false;0.0; 5.174e-05;0.00036913800000000003;0.00023812; 3.9014e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-34.mata;0.01; 0.000165591;0.003286882;0.000805483; 0.000276848; false;0.0; 0.000147216;0.0031255199999999997;0.0006416659999999999; 0.000176162; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-35.mata;0.01; 0.000136674;0.0050713880000000005;0.001622764; 0.000469388; false;0.02; 0.000229088;0.00892641;0.00235141; 0.000587322; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-36.mata;0.01; 0.000174924;0.005634229;0.00097045; 0.00030016; false;0.01; 0.000261244;0.005811412;0.001244722; 0.000288548; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-37.mata;0.0; 8.8397e-05;0.0005528480000000001;0.00031094399999999996; 5.596e-05; false;0.0; 5.6903e-05;0.00028518;0.00021956900000000003; 3.6677e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-38.mata;0.0; 8.6347e-05;0.001748192;0.000361669; 0.000119161; false;0.0; 9.9872e-05;0.0019035189999999998;0.000795067; 0.000218834; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-39.mata;0.01; 0.000164942;0.005153513;0.0018699740000000002; 0.000766502; false;0.01; 0.000120082;0.004756865;0.0012336209999999998; 0.000365924; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-4.mata;0.01; 0.00013779;0.005140981;0.001801417; 0.000535152; false;0.02; 0.000219133;0.008828678999999999;0.002262872; 0.000701812; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-40.mata;0.01; 0.000146113;0.00521548;0.001847872; 0.00047559; false;0.02; 0.000229574;0.007415122;0.002173541; 0.00056374; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-41.mata;0.0; 0.000104508;0.0006171710000000001;0.000333597; 5.5912e-05; false;0.0; 0.000107158;0.000555287;0.000377354; 5.8708e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-42.mata;0.0; 0.000105569;0.001905587;0.0006605840000000001; 0.000162911; false;0.0; 0.000101877;0.001937806;0.000692248; 0.000152435; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-43.mata;0.01; 0.000172643;0.004946061;0.001471097; 0.000415944; false;0.01; 0.00013972;0.0051162840000000005;0.001483294; 0.000393348; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-44.mata;0.01; 0.000126012;0.004540576;0.000952301; 0.000326594; false;0.01; 0.000141453;0.004802812;0.001117034; 0.000323306; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-45.mata;0.0; 6.5717e-05;0.000286169;0.00017689799999999999; 3.7068e-05; false;0.0; 4.7786e-05;0.00034856;0.000179115; 3.8353e-05; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-46.mata;0.0; 0.000130492;0.003120622;0.000628043; 0.000207005; false;0.0; 7.671e-05;0.001719784;0.000454619; 0.000105024; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-47.mata;0.02; 0.000236595;0.008764537;0.001485484; 0.000272401; false;0.01; 0.000145331;0.004838874999999999;0.000907173; 0.000267007; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance06529-48.mata;0.01; 0.000120002;0.004955408;0.001004503; 0.000291587; false;0.01; 0.000118383;0.004865493;0.0011688509999999998; 0.000379264; false
