name;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1679.0.mata;0.09; 0.0860644; 0.00719296; 0.000701651; 0.000231658; false;0.07; 0.0629732; 0.00691322; 0.000588527; 0.000203256; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_17.0.mata;0.01; 0.0117735; 0.00171776; 0.000113337; 4.5923e-05; false;0.01; 0.0100767; 0.00170758; 0.000144348; 4.5103e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1703.0.mata;0.08; 0.0806491; 0.00630136; 0.000532206; 0.000180132; false;0.08; 0.0866161; 0.00694437; 0.000832209; 0.00031019; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1707.0.mata;0.1; 0.0922498; 0.00759831; 0.000884197; 0.000250234; false;0.07; 0.066282; 0.00808708; 0.00120327; 0.000283676; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1720.0.mata;0.05; 0.0508296; 0.00537393; 0.000483202; 0.000184853; false;0.06; 0.0506087; 0.00595177; 0.000871071; 0.000329463; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1722.0.mata;0.07; 0.0706066; 0.00544087; 0.000531845; 0.000202961; false;0.05; 0.0463504; 0.00539348; 0.000526798; 0.000162744; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1723.0.mata;0.07; 0.0756312; 0.00543637; 0.000394919; 0.000144626; false;0.05; 0.0481305; 0.00519943; 0.000514215; 0.000156349; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1726.0.mata;0.05; 0.0489838; 0.00500007; 0.000466494; 0.000201715; false;0.05; 0.0455096; 0.00477891; 0.000419222; 0.000154892; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1728.0.mata;0.05; 0.0442944; 0.00499895; 0.000625878; 0.000213146; false;0.04; 0.0409232; 0.00484935; 0.000450868; 0.00018161; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1729.0.mata;0.05; 0.0511172; 0.00481789; 0.000489111; 0.000184845; false;0.04; 0.0416722; 0.00491156; 0.000451378; 0.000176582; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_173.0.mata;0.01; 0.0137308; 0.00178359; 0.000143709; 4.8221e-05; false;0.02; 0.0247813; 0.00179288; 0.000137103; 5.0205e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1732.0.mata;0.05; 0.0445704; 0.00502396; 0.00045521; 0.000177357; false;0.04; 0.0402632; 0.00594358; 0.000305126; 0.000150193; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1736.0.mata;0.07; 0.0692171; 0.00522981; 0.000527626; 0.000144414; false;0.07; 0.068694; 0.00596896; 0.000598513; 0.000236066; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1737.0.mata;0.06; 0.0633041; 0.00544827; 0.00067834; 0.000177891; false;0.06; 0.0566438; 0.00508031; 0.000468036; 0.000175068; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1738.0.mata;0.04; 0.0460817; 0.00489693; 0.000400734; 0.000256605; false;0.04; 0.0430558; 0.00472533; 0.000329045; 0.000138405; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1739.0.mata;0.06; 0.066609; 0.00474329; 0.000356072; 0.000142691; false;0.06; 0.0646645; 0.0048703; 0.000311347; 0.000217612; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1741.0.mata;0.05; 0.043298; 0.00495134; 0.000367628; 0.000136459; false;0.06; 0.0509785; 0.00479709; 0.000312074; 0.000136527; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1748.0.mata;0.03; 0.0320257; 0.00452551; 0.00028965; 0.000116342; false;0.03; 0.0300761; 0.00449352; 0.000271344; 0.000115657; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1749.0.mata;0.04; 0.0438849; 0.00485988; 0.000429364; 0.000171105; false;0.06; 0.0541002; 0.0047291; 0.00042331; 0.000200159; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_175.0.mata;0.01; 0.013889; 0.0018947; 0.000133218; 4.7784e-05; false;0.01; 0.0176503; 0.00175996; 0.000114984; 4.9537e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1752.0.mata;0.03; 0.0330549; 0.00432539; 0.000385252; 0.000147364; false;0.03; 0.0304965; 0.00438223; 0.000345806; 0.000118569; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1755.0.mata;0.06; 0.0571897; 0.00890682; 0.000580136; 0.000120362; false;0.03; 0.0303779; 0.00420729; 0.000414174; 0.000143727; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1758.0.mata;0.03; 0.0322747; 0.00426105; 0.000264308; 0.000112956; false;0.05; 0.0474013; 0.00438137; 0.000280404; 0.000120963; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1761.0.mata;0.04; 0.035901; 0.0041821; 0.000279874; 0.000115681; false;0.03; 0.0300974; 0.00428082; 0.000271491; 0.000117242; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1764.0.mata;0.03; 0.0354966; 0.00422657; 0.000275506; 0.000116497; false;0.03; 0.0305959; 0.00439599; 0.000286935; 0.000112976; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1767.0.mata;0.05; 0.0501872; 0.0041241; 0.000297697; 0.000121392; false;0.07; 0.0565321; 0.00819907; 0.000452526; 0.000195241; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1770.0.mata;0.06; 0.056506; 0.00435154; 0.000278705; 0.000116385; false;0.03; 0.0301292; 0.00442666; 0.000323826; 0.000115959; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1777.0.mata;0.05; 0.0517802; 0.00541546; 0.000405353; 0.000174245; false;0.05; 0.0446569; 0.0054972; 0.000601487; 0.000222631; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1778.0.mata;0.04; 0.0427697; 0.00465103; 0.000301169; 0.00013518; false;0.08; 0.0618061; 0.00969636; 0.000569971; 0.000247814; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1781.0.mata;0.06; 0.0603135; 0.00541236; 0.000485017; 0.000198138; false;0.08; 0.0703839; 0.010878; 0.00054996; 0.000192579; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1784.0.mata;0.05; 0.0517217; 0.00421162; 0.00034238; 0.000119908; false;0.03; 0.0299796; 0.00412991; 0.00027509; 0.000115117; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1785.0.mata;0.05; 0.0482031; 0.0054802; 0.000523951; 0.000212004; false;0.05; 0.0471498; 0.00536693; 0.000459138; 0.000167184; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1786.0.mata;0.05; 0.048113; 0.00547699; 0.000496759; 0.000179921; false;0.05; 0.0450566; 0.00538062; 0.000469822; 0.000175871; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1789.0.mata;0.05; 0.0475127; 0.00535262; 0.00036095; 0.000154344; false;0.05; 0.0452622; 0.00660641; 0.00054346; 0.00023376; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_179.0.mata;0.01; 0.0135321; 0.00179031; 0.000115292; 4.9467e-05; false;0.01; 0.0125334; 0.00178206; 0.000115161; 4.9629e-05; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1792.0.mata;0.05; 0.051821; 0.00565049; 0.000526469; 0.000206564; false;0.05; 0.0446995; 0.00614392; 0.000493549; 0.000180072; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1795.0.mata;0.05; 0.0475377; 0.00540381; 0.00049395; 0.000167786; false;0.07; 0.0691457; 0.00531711; 0.000388121; 0.000168524; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1798.0.mata;0.05; 0.0476582; 0.00539724; 0.000377925; 0.00015649; false;0.05; 0.0447587; 0.00532782; 0.000499766; 0.000177446; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1817.0.mata;0.05; 0.0481646; 0.00517479; 0.000341831; 0.000170461; false;0.09; 0.0850974; 0.00539758; 0.000393746; 0.000157661; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1847.0.mata;0.03; 0.031781; 0.00419457; 0.000292723; 0.000113565; false;0.04; 0.0317079; 0.00484379; 0.000283702; 0.000119165; false
