name;explicit-stats-runtime;explicit-stats-min-alph;explicit-stats-avg-alph;explicit-stats-max-alph;explicit-stats-min-states;explicit-stats-avg-states;explicit-stats-max-states;explicit-stats-min-transitions;explicit-stats-avg-transitions;explicit-stats-max-transitions;minterm-stats-runtime;minterm-stats-min-alph;minterm-stats-avg-alph;minterm-stats-max-alph;minterm-stats-min-states;minterm-stats-avg-states;minterm-stats-max-states;minterm-stats-min-transitions;minterm-stats-avg-transitions;minterm-stats-max-transitions
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;0.53; 4; 4; 4; 1507; 1508; 1508; 3011; 3012; 3014;1.01; 4; 4; 4; 1507; 1508; 1508; 3011; 3012; 3014
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;0.51; 4; 4; 4; 1607; 1608; 1608; 3211; 3212; 3214;1.3; 4; 4; 4; 1607; 1608; 1608; 3211; 3212; 3214
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;0.45; 4; 4; 4; 1707; 1708; 1708; 3411; 3412; 3414;1.28; 4; 4; 4; 1707; 1708; 1708; 3411; 3412; 3414
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;0.54; 4; 4; 4; 1807; 1808; 1808; 3611; 3612; 3614;1.2; 4; 4; 4; 1807; 1808; 1808; 3611; 3612; 3614
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;0.4; 4; 4; 4; 1907; 1908; 1908; 3811; 3812; 3814;1.14; 4; 4; 4; 1907; 1908; 1908; 3811; 3812; 3814
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.49; 4; 4; 4; 204; 205; 206; 406; 408; 410;0.77; 4; 4; 4; 204; 205; 206; 406; 408; 410
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;0.51; 4; 4; 4; 2004; 2005; 2006; 4006; 4008; 4010;1.2; 4; 4; 4; 2004; 2005; 2006; 4006; 4008; 4010
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.48; 4; 4; 4; 304; 305; 306; 606; 608; 610;0.8; 4; 4; 4; 304; 305; 306; 606; 608; 610
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.41; 4; 4; 4; 404; 405; 406; 806; 808; 810;0.93; 4; 4; 4; 404; 405; 406; 806; 808; 810
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.54; 4; 4; 4; 504; 505; 506; 1006; 1008; 1010;0.89; 4; 4; 4; 504; 505; 506; 1006; 1008; 1010
