name;explicit-stats-runtime;explicit-stats-min-alph;explicit-stats-avg-alph;explicit-stats-max-alph;explicit-stats-min-states;explicit-stats-avg-states;explicit-stats-max-states;explicit-stats-min-transitions;explicit-stats-avg-transitions;explicit-stats-max-transitions;minterm-stats-runtime;minterm-stats-min-alph;minterm-stats-avg-alph;minterm-stats-max-alph;minterm-stats-min-states;minterm-stats-avg-states;minterm-stats-max-states;minterm-stats-min-transitions;minterm-stats-avg-transitions;minterm-stats-max-transitions
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06186-*.mata;0.47; 19; 63; 78; 6; 36; 69; 28; 1518; 5382;0.76; 19; 63; 78; 6; 36; 69; 28; 1518; 5382
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06187-*.mata;0.48; 20; 32; 50; 15; 32; 63; 62; 302; 750;0.78; 20; 32; 50; 15; 32; 63; 62; 302; 750
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06190-*.mata;0.54; 12; 15; 18; 12; 14; 16; 73; 102; 131;0.57; 12; 15; 18; 12; 14; 16; 73; 102; 131
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06191-*.mata;0.41; 20; 49; 78; 21; 52; 83; 29; 3252; 6474;0.71; 20; 49; 78; 21; 52; 83; 29; 3252; 6474
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06196-*.mata;0.43; 11; 64; 77; 10; 24; 49; 78; 1436; 3773;0.73; 11; 64; 77; 10; 24; 49; 78; 1436; 3773
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06197-*.mata;0.49; 12; 12; 12; 8; 13; 18; 51; 71; 91;0.76; 12; 12; 12; 8; 13; 18; 51; 71; 91
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06200-*.mata;0.41; 4; 46; 87; 6; 30; 55; 8; 2396; 4785;0.64; 4; 46; 87; 6; 30; 55; 8; 2396; 4785
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06201-*.mata;0.49; 37; 88; 113; 6; 21; 40; 38; 1643; 4520;0.66; 37; 88; 113; 6; 21; 40; 38; 1643; 4520
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06206-*.mata;0.52; 12; 36; 48; 14; 28; 50; 62; 576; 1824;0.74; 12; 36; 48; 14; 28; 50; 62; 576; 1824
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06207-*.mata;0.5; 16; 35; 78; 6; 20; 33; 32; 84; 142;0.66; 16; 35; 78; 6; 20; 33; 32; 84; 142
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06210-*.mata;0.51; 22; 48; 55; 3; 39; 106; 33; 1811; 5830;0.72; 22; 48; 55; 3; 39; 106; 33; 1811; 5830
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06211-*.mata;0.51; 15; 55; 81; 7; 30; 96; 96; 636; 1701;0.67; 15; 55; 81; 7; 30; 96; 96; 636; 1701
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06216-*.mata;0.49; 11; 61; 74; 4; 14; 25; 24; 952; 1850;0.66; 11; 61; 74; 4; 14; 25; 24; 952; 1850
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06217-*.mata;0.51; 23; 32; 36; 21; 32; 40; 39; 673; 1224;0.64; 23; 32; 36; 21; 32; 40; 39; 673; 1224
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06220-*.mata;0.44; 24; 45; 55; 11; 38; 72; 39; 1535; 3960;0.65; 24; 45; 55; 11; 38; 72; 39; 1535; 3960
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/intersection/instance06221-*.mata;0.54; 84; 84; 84; 32; 56; 91; 350; 4220; 7644;0.67; 84; 84; 84; 32; 56; 91; 350; 4220; 7644
