name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-mataminterm;mona-compl;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/Primes_true-unreach-call.c_597.0.mata;0.41; 0.3901826000;0.009565299999999999; 0.0891758000; 0.0002269000; False; 0.1022185000; 0.5520070000;0.9; 0.547167; 0.360577; 0.031304; 0.000932; 0.000107; false; 0.968725;0.95; 0.584691; 0.394765; 0.012927; 0.000903; 7.4e-05; 0.000146; false; 1.02758;1.04; 0.61097; 0.45053; 0.03582; 0.001232; 0.000164; false; 1.14029;1.03; 0.632867; 0.305812; 0.043672; 0.079253; 0.015189; 0.016153; false; 1.11799;1.12; 0.62507; 0.471137; 0.014689; 0.034698; 0.010273; 0.009439; false; 1.20221;TO; 0.316524; 0.231854;MISSING;MISSING;MISSING;MISSING;1.57; 0.6546; 0.0000; 0.0234; 0.0010; 0.0000; False; 0.0244; 0.6819;4.11; 1.1180; 0.0589; 1.7796; 1.7861; 0.0552; False; 1.8414; 3.0190;1.61; 0.5942; 0.0247; 0.2306; 0.2394; 0.0001; False; 0.2395; 0.8591;3.58; 0.770010757; 0.044957205; 0.001934793; false; 0.053374725; 1.091178793;2.19; 0.209971668; 0.052518393; 4.1288E-5; false; 0.059211601; 0.549150408
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/Primes_true-unreach-call.c_657.0.mata;0.49; 0.3486123000;0.0078895; 0.0832985000; 0.0002599000; False; 0.0941667000; 0.4843463000;1.14; 0.698705; 0.448107; 0.038018; 0.001197; 0.000494; false; 1.22362;0.69; 0.41192; 0.300875; 0.006886; 0.000566; 4.7e-05; 8.4e-05; false; 0.750601;1.19; 0.717844; 0.473806; 0.040174; 0.001176; 0.00054; false; 1.27478;1.05; 0.390896; 0.360423; 0.091116; 0.154084; 0.025331; 0.023944; false; 1.08487;1.21; 0.726226; 0.458158; 0.018369; 0.036208; 0.009826; 0.009504; false; 1.29696;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.33; 1.2746; 0.0000; 0.0260; 0.0010; 0.0000; False; 0.0270; 1.3030;4.61; 1.2942; 0.0763; 2.1369; 2.1446; 0.0687; False; 2.2134; 3.5848;1.68; 0.6602; 0.0315; 0.2810; 0.2917; 0.0001; False; 0.2918; 0.9843;4.26; 2.066561317; 0.176348804; 0.013304924; false; 0.232447894; 2.66126208;2.26; 0.338461295; 0.129660347; 7.8123E-5; false; 0.142817294; 1.207005593
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/Primes_true-unreach-call.c_670.0.mata;0.54; 0.4103255000;0.0086166; 0.0966521000; 0.0002207000; False; 0.1109648000; 0.5863683000;1.19; 0.722873; 0.611396; 0.040607; 0.001217; 0.00058; false; 1.43028;0.82; 0.608686; 0.366801; 0.010444; 0.000754; 6.4e-05; 4.9e-05; false; 1.01909;1.46; 1.08401; 0.600956; 0.041858; 0.001398; 0.00036; false; 1.77946;0.99; 0.584219; 0.360186; 0.061113; 0.094319; 0.016065; 0.017142; false; 1.16479;1.15; 0.574972; 0.575856; 0.022606; 0.039381; 0.011066; 0.010485; false; 1.28087;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.62; 1.7979; 0.0000; 0.0528; 0.0015; 0.0001; False; 0.0544; 1.8571;4.47; 0.9990; 0.1070; 2.2802; 2.2898; 0.0698; False; 2.3597; 3.4685;1.92; 0.8195; 0.0515; 0.2931; 0.3033; 0.0001; False; 0.3033; 1.1754;5.18; 1.338961961; 0.042103968; 0.002257419; false; 0.051132215; 1.731664368;2.71; 0.283596148; 0.070910459; 3.2375E-5; false; 0.078482696; 0.746128385
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/Primes_true-unreach-call.c_671.0.mata;0.44; 0.3359735000;0.0047639; 0.0507650000; 0.0001336000; False; 0.0574992000; 0.4561036000;1.34; 0.88769; 0.489747; 0.021358; 0.000653; 0.000299; false; 1.4345;0.81; 0.473942; 0.355637; 0.010223; 0.00075; 7.4e-05; 0.000128; false; 0.874341;1.44; 0.88135; 0.594473; 0.042358; 0.00136; 0.000555; false; 1.57026;0.98; 0.473943; 0.351861; 0.059668; 0.091384; 0.016055; 0.016022; false; 1.04201;1.48; 0.89522; 0.575124; 0.022653; 0.03915; 0.010802; 0.010425; false; 1.60037;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;2.62; 1.5785; 0.0000; 0.0518; 0.0015; 0.0000; False; 0.0534; 1.6340;4.97; 1.5681; 0.1073; 2.2164; 2.2250; 0.0664; False; 2.2914; 3.9677;3.14; 1.4299; 0.0481; 0.6692; 0.6903; 0.0001; False; 0.6904; 2.1712;5.1; 1.030406474; 0.077387975; 0.003111964; false; 0.112150066; 1.459441703;4.73; 0.347377819; 0.099456991; 2.9537E-5; false; 0.106940597; 0.871577011
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/Primes_true-unreach-call.c_673.0.mata;0.83; 0.6838227000;0.0080834; 0.0933326000; 0.0002582000; False; 0.1044782000; 0.8311990000;4.89; 2.1752; 2.83272; 0.043125; 0.001615; 0.000914; false; 5.13391;4.45; 2.16936; 2.43365; 0.022647; 0.001557; 0.000119; 0.000327; false; 4.70024;3.06; 1.33765; 1.74039; 0.04319; 0.001688; 0.000905; false; 3.20949;5.39; 2.26243; 2.53625; 0.25514; 0.340922; 0.049203; 0.0477; false; 5.60551;2.69; 1.16877; 1.45372; 0.035738; 0.054255; 0.014079; 0.013811; false; 2.83027;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;5.96; 4.9894; 0.0000; 0.1002; 0.0027; 0.0000; False; 0.1029; 5.0961;8.33; 3.2972; 0.1074; 3.8556; 3.8679; 0.1379; False; 4.0059; 7.4123;6.42; 4.1061; 0.1425; 1.3114; 1.3545; 0.0001; False; 1.3546; 5.6060;7.58; 1.111475336; 0.09057228; 0.002184665; false; 0.111564147; 1.793468143;8.36; 0.374449999; 0.070028355; 2.5398E-5; false; 0.076237272; 1.091627342
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/Primes_true-unreach-call.c_678.0.mata;0.85; 0.8284141000;0.0085167; 0.0907015000; 0.0001953000; False; 0.1021385000; 0.9731275000;4.41; 1.84754; 2.64056; 0.08411; 0.002204; 0.00096; false; 4.66675;4.38; 2.05014; 2.4312; 0.041622; 0.003004; 0.000192; 0.000182; false; 4.60016;3.64; 1.94; 1.83467; 0.040873; 0.001499; 0.000581; false; 3.86655;4.74; 2.2082; 2.2738; 0.141608; 0.192785; 0.029335; 0.029556; false; 4.95649;4.62; 2.19804; 2.3872; 0.063652; 0.080667; 0.021658; 0.021772; false; 4.88744;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.57; 3.7039; 0.0000; 0.0494; 0.0018; 0.0000; False; 0.0513; 3.7614;10.18; 4.9046; 0.2149; 4.6166; 4.6312; 0.1397; False; 4.7711; 9.8922;4.89; 3.3110; 0.1106; 0.5963; 0.6173; 0.0001; False; 0.6174; 4.0413;7.13; 1.180208258; 0.109898846; 0.005607695; false; 0.144765055; 1.758175621;3.02; 0.357831305; 0.065522391; 2.7144E-5; false; 0.072493726; 1.109176824
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/Primes_true-unreach-call.c_798.0.mata;7.24; 6.8327675000;0.0081118; 0.3866100000; 0.0002017000; False; 0.3974450000; 7.2595023000;TO; 24.9445;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested6_true-unreach-call.i_7.0.mata;0.18; 0.0957636000;0.0133108; 0.0756663000; 0.0001837000; False; 0.0964948000; 0.3240197000;0.01; 0.028643; 0.02775; 0.000784; 7.6e-05; 2.3e-05; false; 0.058953;0.01; 0.022445; 0.025788; 0.000699; 0.000393; 3.9e-05; 1.7e-05; false; 0.050968;0.02; 0.023059; 0.027749; 0.00084; 6.5e-05; 2.3e-05; false; 0.05339;0.02; 0.025237; 0.031449; 0.001836; 0.002764; 0.000611; 0.000615; false; 0.065249;0.02; 0.027914; 0.033208; 0.000301; 0.002374; 0.002363; 0.000527; false; 0.069335;TO; 0.010753; 0.009665;MISSING;MISSING;MISSING;MISSING;1.03; 0.0266; 0.0000; 0.0016; 0.0001; 0.0000; False; 0.0017; 0.0287;1.21; 0.0249; 0.0020; 0.0172; 0.0176; 0.0010; False; 0.0187; 0.0459;1.32; 0.0272; 0.0027; 0.0076; 0.0088; 0.0001; False; 0.0089; 0.0391;1.5; 0.38974809; 0.052798533; 0.008373768; false; 0.073244735; 0.714230417;1.17; 0.066881678; 0.023631909; 4.3731E-5; false; 0.035098903; 0.322271095
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1070.0.mata;0.19; 0.1137293000;0.0110256; 0.0908557000; 0.0001817000; False; 0.1100539000; 0.3297573000;0.05; 0.063718; 0.03104; 0.002064; 0.000108; 6.6e-05; false; 0.101443;0.05; 0.06943; 0.033373; 0.002177; 0.000387; 4.2e-05; 2.8e-05; false; 0.108817;0.04; 0.08247; 0.04587; 0.001968; 0.000103; 6e-05; false; 0.134377;0.07; 0.080099; 0.034419; 0.006204; 0.008032; 0.001952; 0.001834; false; 0.135926;0.06; 0.052348; 0.027036; 0.000824; 0.004491; 0.00196; 0.001203; false; 0.092364;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.36; 0.0770; 0.0000; 0.0045; 0.0002; 0.0000; False; 0.0048; 0.0822;1.58; 0.0819; 0.0104; 0.0691; 0.0703; 0.0061; False; 0.0765; 0.1693;1.38; 0.0750; 0.0092; 0.0200; 0.0228; 0.0001; False; 0.0230; 0.1076;1.7; 0.216612485; 0.045513108; 0.003480771; false; 0.057194521; 0.419066909;1.23; 0.047848682; 0.034119968; 4.7901E-5; false; 0.045084335; 0.239082041
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1072.0.mata;0.24; 0.1010233000;0.0102434; 0.0771947000; 0.0003744000; False; 0.0908648000; 0.2356851000;0.09; 0.085045; 0.02573; 0.002167; 8.4e-05; 6.9e-05; false; 0.116948;0.12; 0.091143; 0.040853; 0.004719; 0.000834; 6.5e-05; 6.7e-05; false; 0.143869;0.07; 0.050294; 0.025077; 0.002174; 0.000129; 6.7e-05; false; 0.081732;0.09; 0.050441; 0.02365; 0.006788; 0.009139; 0.002817; 0.002758; false; 0.098745;0.15; 0.094858; 0.043166; 0.002135; 0.008799; 0.003248; 0.002719; false; 0.162171;TO; 0.096332; 0.044029;MISSING;MISSING;MISSING;MISSING;1.26; 0.1519; 0.0000; 0.0070; 0.0002; 0.0000; False; 0.0073; 0.1599;1.03; 0.1335; 0.0099; 0.0656; 0.0666; 0.0062; False; 0.0728; 0.2165;1.35; 0.1536; 0.0147; 0.0393; 0.0444; 0.0001; False; 0.0445; 0.2133;2.04; 0.222823964; 0.02915633; 0.001883751; false; 0.03723327; 0.458067466;1.43; 0.060937597; 0.038838193; 2.7921E-5; false; 0.048621634; 0.309189875
