name;automata-runtime;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13052-1.mata;ERR;0.0; 0.000179321; 7.7217e-05; 9.906e-06; 5.238e-06; false;0.0; 0.000207145; 0.000142944; 0.000402765; 0.00013866; 0.000122019; false;0.0; 0.000209418; 2.4514e-05; 0.000880995; 0.000586764; 0.000146888; false;1.06; 0.0046; 0.0000; 0.0002; 0.0000; 0.0000; False;1.19; 0.0064; 0.0001; 0.0003; 0.0005; 0.0001; False;1.21; 0.0070; 0.0006; 0.0008; 0.0016; 0.0001; False;1.14; 0.083610681; 0.024944051; 0.002162493; false;0.88; 0.008157622; 0.009628451; 2.3855E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13117-1.mata;ERR;0.0; 8.017e-05; 1.9348e-05; 3.652e-06; 7.81e-07; false;0.0; 8.4119e-05; 5.5595e-05; 3.7678e-05; 6.033e-06; 4.416e-06; false;0.0; 0.000100233; 1.0444e-05; 0.000615121; 0.00045418; 3.7188e-05; false;1.09; 0.0059; 0.0000; 0.0001; 0.0000; 0.0000; False;1.18; 0.0063; 0.0001; 0.0001; 0.0002; 0.0000; False;1.25; 0.0070; 0.0002; 0.0003; 0.0004; 0.0001; False;0.87; 0.048841832; 0.015534899; 0.001720449; false;0.95; 0.005933216; 0.00219286; 2.7845E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13117-2.mata;ERR;0.0; 0.000329293; 4.3317e-05; 5.94e-06; 1.027e-06; false;0.0; 0.000278679; 0.00015622; 0.000138041; 3.2535e-05; 4.4152e-05; false;0.0; 0.000282481; 2.8416e-05; 0.000756611; 0.000509658; 6.7312e-05; false;1.12; 0.0046; 0.0000; 0.0001; 0.0000; 0.0000; False;1.1; 0.0065; 0.0002; 0.0003; 0.0004; 0.0000; False;1.14; 0.0070; 0.0005; 0.0006; 0.0008; 0.0001; False;1.02; 0.070997386; 0.01788614; 0.001988978; false;0.96; 0.009936535; 0.002633764; 2.9045E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13140-1.mata;ERR;0.0; 0.00261132; 0.000654205; 4.9441e-05; 1.8654e-05; false;0.01; 0.00245184; 0.0012394; 0.00387917; 0.00127996; 0.00135689; false;0.01; 0.002208; 0.00019126; 0.0027772; 0.00153824; 0.00101946; false;1.16; 0.0095; 0.0000; 0.0013; 0.0001; 0.0000; False;1.24; 0.0103; 0.0013; 0.0020; 0.0037; 0.0007; False;1.3; 0.0098; 0.0029; 0.0021; 0.0076; 0.0001; False;1.42; 0.219112148; 0.043720678; 0.002478732; false;0.85; 0.023502417; 0.007648318; 2.8566E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13140-2.mata;ERR;0.0; 0.00101445; 0.00012551; 1.1709e-05; 1.163e-06; false;0.0; 0.000825677; 0.000426491; 0.000327455; 0.000114125; 0.000105996; false;0.0; 0.000985082; 8.3222e-05; 0.000956492; 0.000600769; 0.000147634; false;0.99; 0.0084; 0.0000; 0.0004; 0.0000; 0.0000; False;1.24; 0.0081; 0.0094; 0.0010; 0.0012; 0.0001; False;1.11; 0.0060; 0.0015; 0.0009; 0.0014; 0.0001; False;1.08; 0.090412378; 0.023554487; 0.002018363; false;0.91; 0.026554528; 0.004082895; 2.6082E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-1.mata;ERR;0.0; 0.00046579; 7.7881e-05; 8.608e-06; 1.282e-06; false;0.0; 0.00016368; 0.000138428; 0.000274563; 0.000101108; 9.0543e-05; false;0.0; 0.000168399; 1.9435e-05; 0.000858872; 0.000571323; 0.000148604; false;1.07; 0.0049; 0.0000; 0.0002; 0.0000; 0.0000; False;1.13; 0.0064; 0.0001; 0.0002; 0.0004; 0.0000; False;1.02; 0.0045; 0.0002; 0.0003; 0.0006; 0.0000; False;1.04; 0.08202562; 0.028495828; 0.002070311; false;1.0; 0.014166792; 0.005604208; 3.8312E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-2.mata;ERR;0.0; 0.00191233; 0.000264654; 1.8657e-05; 1.6066e-05; false;0.0; 0.00216663; 0.000965049; 0.00103822; 0.000363013; 0.000304854; false;0.0; 0.00189577; 0.000170816; 0.0013614; 0.000751281; 0.000285734; false;1.22; 0.0101; 0.0000; 0.0007; 0.0001; 0.0000; False;1.15; 0.0111; 0.0014; 0.0021; 0.0025; 0.0003; False;1.16; 0.0093; 0.0027; 0.0021; 0.0032; 0.0001; False;1.14; 0.120862578; 0.062099513; 0.002251833; false;1.05; 0.025164114; 0.012389341; 2.7129E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-3.mata;ERR;0.0; 0.00160945; 0.000253729; 2.147e-05; 1.7893e-05; false;0.0; 0.00154195; 0.000831938; 0.00126951; 0.000423247; 0.000453398; false;0.0; 0.00159423; 0.000105972; 0.00142048; 0.000803091; 0.000367748; false;1.17; 0.0087; 0.0000; 0.0006; 0.0001; 0.0000; False;1.23; 0.0099; 0.0012; 0.0018; 0.0025; 0.0003; False;0.94; 0.0059; 0.0010; 0.0007; 0.0015; 0.0000; False;1.31; 0.15112846; 0.039340425; 0.002185119; false;0.92; 0.024512933; 0.008057105; 3.434E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13269-4.mata;ERR;0.0; 0.00068804; 0.000460274; 3.4714e-05; 2.5534e-05; false;0.0; 0.00063952; 0.000436304; 0.00223731; 0.000745093; 0.000755348; false;0.01; 0.000692078; 6.3618e-05; 0.00186315; 0.00101171; 0.00059831; false;1.11; 0.0063; 0.0000; 0.0009; 0.0001; 0.0000; False;1.07; 0.0073; 0.0006; 0.0011; 0.0022; 0.0005; False;1.18; 0.0075; 0.0013; 0.0011; 0.0038; 0.0001; False;1.25; 0.120284206; 0.038975617; 0.006674601; false;0.9; 0.022002647; 0.006557282; 1.6932E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance13394-1.mata;ERR;0.0; 7.7234e-05; 1.9192e-05; 3.962e-06; 8.42e-07; false;0.0; 0.000117952; 5.9057e-05; 3.9038e-05; 6.803e-06; 3.764e-06; false;0.0; 9.9372e-05; 7.722e-06; 0.000572191; 0.000414149; 3.3665e-05; false;0.97; 0.0149; 0.0000; 0.0000; 0.0000; 0.0000; False;1.22; 0.0150; 0.0001; 0.0001; 0.0001; 0.0000; False;1.15; 0.0061; 0.0002; 0.0003; 0.0004; 0.0000; False;1.0; 0.073511338; 0.017044857; 0.004695761; false;0.9; 0.006264348; 0.002573914; 3.6694E-5; false
