name;mata-runtime;mata-mataparsing;mata-concat;mata-trim;mata-emptiness_check;mata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-concat;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-concat;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-concat;pyfado-emptiness;pyfado-result;java-brics-runtime;java-brics-construction;java-brics-concat;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-20.mata;0.0; 7.4891e-05;0.0005476249999999999;0.000336503; 5.8484e-05; false;0.01; 8.1807e-05; 8.294e-06;0.005372668000000001;0.0038422560000000005; 0.00177368; false;1.01; 0.0062; 0.0000;0.0049;0.0011; 0.0004; False;2.23; 0.0061; 0.0001;1.1461000000000001; 0.0858; False;0.84; 0.004785743;0.017028749; 1.5081E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-21.mata;0.0; 0.000132882;0.003151343;0.00055069; 0.000157747; false;0.03; 0.000152061; 1.4757e-05;0.013134047;0.010006479; 0.00499515; false;1.04; 0.0063; 0.0000;0.0179;0.0015; 0.0006; False;6.87; 0.0062; 0.0001;3.0283; 2.8366; False;0.86; 0.005970675;0.01581881; 1.7532E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-22.mata;0.02; 0.000220042;0.008792590999999999;0.001174464; 0.000388285; false;0.06; 0.000227366; 1.8602e-05;0.026435978;0.020678196000000003; 0.0104488; false;1.07; 0.0065; 0.0000;0.039099999999999996;0.0022; 0.0008; False;18.04; 0.0066; 0.0001;5.6874; 11.4306; False;0.89; 0.007796677;0.015984969; 2.0714E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-23.mata;0.02; 0.000214232;0.008704057000000001;0.0012840590000000002; 0.000428831; false;0.06; 0.000219103; 1.7961e-05;0.025584692;0.020386078000000002; 0.0104673; false;1.13; 0.0065; 0.0000;0.0379;0.0026; 0.0008; False;19.03; 0.0048; 0.0001;6.4926; 11.7330; False;0.9; 0.007546888;0.015804487; 1.7379E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-24.mata;0.0; 7.8633e-05;0.000563798;0.000349756; 5.1949e-05; false;0.01; 9.361e-05; 8.605e-06;0.005500124;0.0038703590000000003; 0.00183698; false;1.08; 0.0062; 0.0000;0.0049;0.0011; 0.0004; False;2.26; 0.0062; 0.0001;1.1528; 0.0832; False;0.88; 0.005021054;0.02040728; 1.8669E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-3.mata;0.0; 7.759e-05;0.0005788410000000001;0.000330827; 5.1789e-05; false;0.01; 8.3984e-05; 7.782e-06;0.005650152;0.003959122; 0.00186001; false;1.06; 0.0062; 0.0000;0.0049;0.0011; 0.0004; False;2.3; 0.0063; 0.0001;1.1722; 0.0804; False;0.87; 0.00492662;0.019282822999999998; 1.912E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-4.mata;0.7; 0.00454975;0.268831156;0.04266722; 0.00427899; false;1.87; 0.00422888; 0.000356091;0.8346758400000001;0.741286284; 0.374661; false;1.86; 0.0088; 0.0000;0.7705;0.20929999999999999; 0.0241; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.37; 0.029657174;0.165133795; 2.8127E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-5.mata;0.01; 0.000121777;0.00317775;0.00057701; 0.000160103; false;0.03; 0.000135764; 1.6062e-05;0.013163537;0.009902306; 0.00497249; false;1.08; 0.0063; 0.0000;0.0166;0.0015; 0.0005; False;7.92; 0.0065; 0.0001;4.0046; 2.8754; False;0.85; 0.005785748;0.019881237; 1.6867E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-6.mata;0.02; 0.00021454;0.008506748000000001;0.001388007; 0.000384092; false;0.05; 0.000218623; 2.0769e-05;0.025475277;0.020278349; 0.0101953; false;1.05; 0.0064; 0.0000;0.0369;0.0022; 0.0008; False;20.55; 0.0064; 0.0001;7.2242999999999995; 12.4142; False;0.7; 0.00668813;0.014138249; 1.6466E-5; false
/home/experiments/nfa-bench/benchmarks/z3-noodler/automatark/complement/instance08921-7.mata;0.02; 0.000212308;0.008648565;0.001570325; 0.000402765; false;0.06; 0.000231128; 1.9933e-05;0.026009474;0.020777219; 0.0103901; false;1.12; 0.0065; 0.0000;0.0388;0.0023; 0.0008; False;21.87; 0.0048; 0.0001;6.5946; 14.3843; False;0.82; 0.005441646;0.014811246; 2.5021E-5; false
