name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-intersection;mata-bin-emptiness_check;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-emptiness_check;automata-emptiness_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;2.26; 0.463173; 0.0797134; 1.6569; 0.1849;13.5;0.2728561; 13.9674667000; 0.0009940000; 0.0002594000; False;2.1; 0.412137; 0.0808829; 1.59551; 0.359499; 0.000305953; false;13.42; 0.51021; 0.072202;0.0281151; 7.18512; 5.79115; 1.28203; false;8.03; 0.340053; 0.05087;0.0024038; 2.93339; 4.49261; 0.0816904; false;10.62; 0.6030; 0.0000; 7.4235; 2.0910; 0.0338; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;22.13;0.153406877; 9.705500318; 4.3243E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;2.05; 0.479981; 0.0721394; 1.5134; 0.1941;18.51;0.21708719999999998; 18.9597192000; 0.0020114000; 0.0004602000; False;1.55; 0.31376; 0.0571691; 1.15978; 0.277864; 0.000134939; false;12.25; 0.424889; 0.0550703;0.01567959; 6.1804; 5.14897; 1.42961; false;11.99; 0.443044; 0.0750752;0.00426115; 4.45364; 7.01899; 0.0941294; false;11.2; 0.6083; 0.0000; 8.0175; 2.2451; 0.0169; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;25.22;0.132968416; 10.740566279; 4.6417E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;2.58; 0.577297; 0.111242; 2.0264; 0.2200;18.41;0.22915080000000002; 19.1425527000; 0.0007425000; 0.0001734000; False;2.37; 0.52786; 0.0862846; 1.69911; 0.417763; 0.000506646; false;14.29; 0.452866; 0.0798333;0.0299872; 7.81307; 5.00306; 1.84773; false;13.8; 0.49466; 0.08785;0.00479275; 5.39443; 7.83149; 0.10684; false;12.99; 0.6822; 0.0000; 9.8059; 2.3912; 0.0179; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;29.69;0.170669938; 13.721743658; 6.6869E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;2.45; 0.573361; 0.0816003; 2.0288; 0.2064;22.11;0.2603443; 23.0048306000; 0.0014364000; 0.0004163000; False;2.02; 0.366776; 0.0624381; 1.45939; 0.38107; 7.7133e-05; false;15.95; 0.554883; 0.12216;0.031879; 8.37314; 6.36591; 1.47983; false;16.21; 0.503901; 0.0870851;0.00489471; 6.06937; 9.39702; 0.13438; false;14.12; 0.7431; 0.0000; 10.6571; 2.8329; 0.0193; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;34.76;0.113854292; 15.290772102; 6.4151E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;2.85; 0.860765; 0.0787948; 2.3898; 0.0508;26.94;0.2708708; 27.5567187000; 0.0016685000; 0.0003924000; False;2.93; 0.604817; 0.146996; 2.08521; 0.664026; 0.000207356; false;16.56; 0.5728; 0.128183;0.041727600000000004; 8.50161; 6.50522; 1.76235; false;17.96; 0.630483; 0.110482;0.00506057; 6.70824; 10.1506; 0.153556; false;17.09; 0.7226; 0.0000; 13.3610; 3.5584; 0.0033; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;38.8;0.199009174; 16.119195446; 3.3376E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.08; 0.05632; 0.00848698; 0.0121; 0.0023;0.26;0.0857066; 0.1366008000; 0.0001411000; 0.0001754000; False;0.08; 0.0578045; 0.014773; 0.0129226; 0.00538066; 1.7116e-05; false;0.2; 0.114517; 0.0161888;0.00292464; 0.0640957; 0.104412; 0.000674092; false;0.19; 0.0611367; 0.0163658;0.000538532; 0.0855956; 0.127188; 0.00206119; false;1.37; 0.0856; 0.0000; 0.0620; 0.0172; 0.0004; False;57.3; 0.0793; 0.0074; 44.0582; 12.7579; False;TO;TO;1.58;0.040682569; 0.182607403; 4.394E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;3.26; 0.54834; 0.174662; 2.6239; 0.2614;28.01;0.27905559999999996; 28.2975225000; 0.0013383000; 0.0002497000; False;3.57; 0.61774; 0.126957; 2.43574; 0.911764; 0.000122411; false;18.88; 0.737816; 0.109734;0.037308999999999995; 10.573; 7.20657; 1.97054; false;19.01; 0.641029; 0.101727;0.00549238; 6.39178; 11.6869; 0.205467; false;17.42; 0.6317; 0.0000; 14.0402; 3.7120; 0.0047; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;41.88;0.270434779; 18.506846395; 5.1209E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.14; 0.100498; 0.0135575; 0.0279; 0.0052;0.46;0.0945253; 0.3118166000; 0.0002686000; 0.0002145000; False;0.14; 0.176957; 0.0257814; 0.0573156; 0.0124614; 3.4933e-05; false;0.43; 0.100215; 0.0224423;0.00452154; 0.16011; 0.207635; 0.000955052; false;0.33; 0.0862601; 0.0215545;0.000766475; 0.0931466; 0.139783; 0.00375023; false;1.58; 0.1326; 0.0000; 0.1654; 0.0411; 0.0005; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;2.38;0.049324359; 0.449283015; 4.7916E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.12; 0.0672893; 0.0116866; 0.0315; 0.0075;0.59;0.0868881; 0.4391662000; 0.0002015000; 0.0001606000; False;0.13; 0.0708663; 0.0182105; 0.0354395; 0.0163705; 5.2309e-05; false;0.6; 0.0734673; 0.0226987;0.0037164299999999997; 0.278327; 0.324282; 0.0010491; false;0.73; 0.144578; 0.0313849;0.001278642; 0.200075; 0.385414; 0.00622222; false;1.76; 0.1700; 0.0000; 0.3201; 0.1691; 0.0006; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;3.02;0.09279272400000001; 0.729414197; 2.9602E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.28; 0.14817; 0.024705; 0.2066; 0.0038;1.09;0.1222763; 0.9332077000; 0.0004540000; 0.0002304000; False;0.26; 0.149071; 0.0302045; 0.0894319; 0.0280541; 6.5633e-05; false;1.18; 0.147894; 0.0316854;0.008011299999999999; 0.54629; 0.614999; 0.00133165; false;0.79; 0.0836439; 0.020534;0.000711731; 0.189423; 0.49583; 0.00947996; false;1.53; 0.1123; 0.0000; 0.3534; 0.0951; 0.0006; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;3.55;0.047661586000000006; 1.029139758; 3.2691E-5; false
