name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-construction;automata-inclusion_check;automata-inclusion_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T113-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T113-rhs.mata;0.03; 0.0230337; 0.00595978; 0.0021; 0.0000;0.17;0.0685539; 0.0434603000; False;0.02; 0.023399; 0.011958; 2.0499e-05; false;0.03; 0.0236275; 0.011888;0.003510669; 0.00223219; false;0.03; 0.025837; 0.0117227;0.0005639130000000001; 0.00612686; false;1.21; 0.0414; 0.0000; 0.0002; False;1.36; 0.0398; 0.0086; 0.1292; False;1.05; 0.0263; 0.0041;0.0036999999999999997; 0.0037; False;1.48;0.215981351; 0.049336922; false;0.99;0.04154169; 0.022332597; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T114-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T114-rhs.mata;0.06; 0.0666187; 0.0121028; 0.0030; 0.0002;0.13;0.0555519; 0.0310358000; False;0.07; 0.0566198; 0.0201858; 8.8694e-05; false;0.04; 0.0307503; 0.0135942;0.0043783599999999995; 0.00640323; false;0.08; 0.0589481; 0.0202192;0.001342864; 0.0108466; false;0.89; 0.0493; 0.0000; 0.0003; False;1.58; 0.0904; 0.0226; 0.2908; False;1.3; 0.0881; 0.0165;0.0161; 0.0165; False;1.85;0.238147407; 0.058362659; false;1.25;0.052827538; 0.01846814; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T116-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T116-rhs.mata;0.07; 0.0587586; 0.0169194; 0.0031; 0.0002;0.18;0.0939894; 0.0454036000; False;0.07; 0.0618679; 0.0228013; 0.000100325; false;0.09; 0.0617165; 0.0232101;0.00889717; 0.0132469; false;0.09; 0.06248; 0.0232626;0.001471825; 0.0119139; false;1.26; 0.0947; 0.0000; 0.0004; False;1.43; 0.0686; 0.0126; 0.1593; False;1.35; 0.0986; 0.0186;0.0175; 0.0180; False;1.57;0.214733231; 0.039535322; false;1.14;0.049213417999999995; 0.020119142; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T118-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T118-rhs.mata;0.09; 0.0740913; 0.0223198; 0.0038; 0.0003;0.19;0.09660379999999999; 0.0446394000; False;0.09; 0.0739264; 0.0279116; 0.000124014; false;0.12; 0.0736018; 0.0266824;0.01107524; 0.0147997; false;0.11; 0.103583; 0.0256826;0.0017036030000000001; 0.0123775; false;1.1; 0.1069; 0.0000; 0.0004; False;1.51; 0.0682; 0.0197; 0.3144; False;1.21; 0.1228; 0.0244;0.018799999999999997; 0.0191; False;2.13;0.37100781099999997; 0.070268346; false;1.45;0.117424945; 0.029247284; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T12-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T12-rhs.mata;0.52; 0.337464; 0.151558; 0.0122; 0.0011;0.38;0.2680599; 0.0760308000; False;0.58; 0.45527; 0.149586; 0.00171874; false;1.15; 0.494572; 0.146064;0.08556975; 0.510713; false;0.65; 0.507219; 0.146835;0.010802371; 0.03832; false;1.77; 0.6641; 0.0000; 0.0019; False;32.4; 0.6918; 2.2775; 30.3201; False;2.09; 0.7503; 0.1283;0.1202; 0.1249; False;3.99;0.843911333; 0.124027285; false;2.52;0.28638610299999995; 0.026624658; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T120-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T120-rhs.mata;0.1; 0.082205; 0.0192357; 0.0036; 0.0002;0.19;0.09615789999999999; 0.0429329000; False;0.09; 0.0764305; 0.0206763; 0.000117654; false;0.12; 0.0735777; 0.0274219;0.01199951; 0.0194938; false;0.12; 0.163912; 0.0564009;0.001883913; 0.0156598; false;1.11; 0.0695; 0.0000; 0.0005; False;1.66; 0.1171; 0.0369; 0.3891; False;1.21; 0.1195; 0.0212;0.0187; 0.0191; False;1.75;0.23980443899999998; 0.060727852; false;1.35;0.12047925000000001; 0.030634819; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T121-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T121-rhs.mata;0.1; 0.0741021; 0.0213691; 0.0017; 0.0002;0.18;0.1032343; 0.0448874000; False;0.09; 0.130528; 0.043345; 0.000133602; false;0.09; 0.0645626; 0.0246132;0.00882053; 0.0109792; false;0.11; 0.0746166; 0.0261212;0.001799443; 0.0141003; false;1.28; 0.1209; 0.0000; 0.0004; False;1.89; 0.1129; 0.0437; 0.6497; False;1.05; 0.0637; 0.0109;0.009600000000000001; 0.0098; False;1.96;0.321068025; 0.091950915; false;1.41;0.057852487999999994; 0.026112477; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T122-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T122-rhs.mata;0.1; 0.0813422; 0.020168; 0.0035; 0.0002;0.2;0.1811164; 0.0570343000; False;0.1; 0.114111; 0.030206; 0.000115092; false;0.13; 0.0815118; 0.0300427;0.01232986; 0.0167512; false;0.07; 0.0454604; 0.0188917;0.001007365; 0.00751627; false;1.19; 0.1237; 0.0000; 0.0004; False;1.73; 0.1202; 0.0389; 0.5594; False;0.92; 0.0741; 0.0126;0.0106; 0.0109; False;1.85;0.26381348; 0.046386895; false;1.35;0.059686716; 0.013058144; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T123-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T123-rhs.mata;0.08; 0.112231; 0.0445178; 0.0114; 0.0006;0.18;0.09908059999999999; 0.0461164000; False;0.06; 0.0509934; 0.0196198; 0.00010165; false;0.11; 0.0584479; 0.0278501;0.0120576; 0.0165766; false;0.1; 0.078391; 0.0434665;0.001960638; 0.0218838; false;1.29; 0.1172; 0.0000; 0.0006; False;1.33; 0.0662; 0.0188; 0.3108; False;0.92; 0.0663; 0.0108;0.0091; 0.0094; False;2.01;0.383400598; 0.074520843; false;1.3;0.09597022699999999; 0.016207247; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T124-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T124-rhs.mata;0.03; 0.0216438; 0.00544668; 0.0025; 0.0000;0.17;0.0662846; 0.0432588000; False;0.03; 0.0231267; 0.0115612; 2.448e-05; false;0.03; 0.0233796; 0.0120127;0.003468886; 0.00242105; false;0.04; 0.0238463; 0.0120414;0.000551137; 0.00856453; false;1.28; 0.0427; 0.0000; 0.0002; False;1.02; 0.0237; 0.0045; 0.1041; False;1.0; 0.0433; 0.0077;0.0074; 0.0075; False;1.4;0.137863117; 0.037930675; false;1.12;0.026245434; 0.020891198; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T125-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T125-rhs.mata;0.11; 0.0879898; 0.0273847; 0.0040; 0.0003;0.2;0.1071914; 0.0414303000; False;0.12; 0.0932181; 0.0337646; 0.000130328; false;0.15; 0.0940705; 0.0386092;0.017972929999999998; 0.0211329; false;0.11; 0.0755564; 0.0269933;0.002054744; 0.013555; false;1.11; 0.0840; 0.0000; 0.0005; False;1.81; 0.1394; 0.0455; 0.7127; False;0.96; 0.0834; 0.0141;0.011300000000000001; 0.0115; False;1.94;0.24492627100000003; 0.042039737; false;1.25;0.076356425; 0.023860181; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T126-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T126-rhs.mata;0.1; 0.0829892; 0.0141365; 0.0036; 0.0003;0.19;0.1871579; 0.0520140000; False;0.09; 0.0875728; 0.0290569; 0.000130368; false;0.12; 0.0751773; 0.0306305;0.00795909; 0.0138163; false;0.1; 0.0747553; 0.0174432;0.001006254; 0.0103535; false;1.29; 0.1295; 0.0000; 0.0005; False;1.84; 0.1258; 0.0435; 0.4792; False;0.89; 0.0736; 0.0122;0.0103; 0.0105; False;1.87;0.24899712; 0.058248559; false;1.44;0.061292318; 0.017442325; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T127-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T127-rhs.mata;0.12; 0.0897094; 0.0257185; 0.0038; 0.0003;0.2;0.1132162; 0.0456076000; False;0.09; 0.0937292; 0.0230095; 6.7323e-05; false;0.12; 0.0859615; 0.0326476;0.00814859; 0.0123798; false;0.12; 0.0835361; 0.0292456;0.001894878; 0.0144573; false;1.4; 0.1420; 0.0000; 0.0004; False;1.88; 0.1306; 0.0465; 0.6681; False;1.39; 0.1397; 0.0264;0.0223; 0.0226; False;1.89;0.26469891; 0.045489092; false;1.34;0.07317544100000001; 0.01709447; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T128-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T128-rhs.mata;0.09; 0.0634678; 0.0258825; 0.0036; 0.0003;0.18;0.1018985; 0.0417653000; False;0.11; 0.0928209; 0.02867; 0.000108177; false;0.08; 0.0531125; 0.0178681;0.00737975; 0.0104214; false;0.07; 0.0512471; 0.0174528;0.001057022; 0.00854062; false;1.07; 0.0954; 0.0000; 0.0005; False;1.84; 0.1442; 0.0472; 0.6050; False;1.24; 0.1251; 0.0157;0.0181; 0.0184; False;1.97;0.279300841; 0.042375622; false;1.43;0.067670673; 0.016643751; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T129-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T129-rhs.mata;0.11; 0.0871719; 0.0212529; 0.0022; 0.0002;0.19;0.10361669999999999; 0.0446675000; False;0.1; 0.116474; 0.0265753; 0.000107021; false;0.14; 0.133661; 0.028484;0.013001780000000001; 0.0171728; false;0.13; 0.109931; 0.0275301;0.002052893; 0.0126063; false;1.34; 0.1429; 0.0000; 0.0004; False;1.98; 0.1368; 0.0482; 0.7098; False;1.11; 0.1128; 0.0156;0.011699999999999999; 0.0119; False;1.88;0.298786422; 0.046895053; false;1.42;0.07452412; 0.016209724; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T13-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T13-rhs.mata;0.02; 0.0223273; 0.00716317; 0.0042; 0.0001;0.16;0.0784938; 0.0438540000; False;0.03; 0.0282474; 0.012863; 5.6598e-05; false;0.08; 0.0289075; 0.0125739;0.0023763919999999997; 0.0487423; false;0.05; 0.0419377; 0.0175297;0.000531686; 0.00689675; false;1.31; 0.0558; 0.0000; 0.0004; False;1.11; 0.0523; 0.0103; 0.1369; False;1.23; 0.0483; 0.0083;0.0085; 0.0089; False;1.47;0.178772122; 0.047061765; false;1.2;0.037107228; 0.043944441; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T130-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T130-rhs.mata;0.12; 0.0928064; 0.0281443; 0.0042; 0.0003;0.12;0.0654293; 0.0343762000; False;0.12; 0.0965874; 0.0302408; 0.000112237; false;0.08; 0.0529243; 0.0179455;0.0070341299999999995; 0.0104577; false;0.13; 0.0970186; 0.0321576;0.0020492880000000002; 0.0138355; false;1.29; 0.1307; 0.0000; 0.0005; False;1.83; 0.1272; 0.0442; 0.6625; False;1.02; 0.0744; 0.0133;0.0113; 0.0116; False;2.21;0.38317286; 0.072762692; false;1.63;0.136636999; 0.033829038; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T131-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T131-rhs.mata;0.03; 0.0385293; 0.0199104; 0.0019; 0.0000;0.15;0.0647639; 0.0438843000; False;0.02; 0.0584072; 0.0168236; 2.0557e-05; false;0.03; 0.0234779; 0.00901599;0.002072099; 0.00122146; false;0.03; 0.0191129; 0.0115001;0.000525736; 0.0062853; false;1.28; 0.0438; 0.0000; 0.0003; False;1.28; 0.0416; 0.0064; 0.0955; False;1.21; 0.0416; 0.0066;0.0058; 0.0059; False;1.46;0.21146832599999998; 0.055347816; false;1.16;0.032408925; 0.021374838; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T132-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T132-rhs.mata;0.03; 0.0239054; 0.00609993; 0.0021; 0.0000;0.16;0.0720306; 0.0433600000; False;0.02; 0.0156132; 0.00750686; 1.7401e-05; false;0.04; 0.0325664; 0.0157621;0.003553438; 0.0024391; false;0.03; 0.0234462; 0.0112456;0.000550029; 0.00589589; false;1.05; 0.0438; 0.0000; 0.0002; False;1.31; 0.0416; 0.0086; 0.1001; False;1.22; 0.0416; 0.0068;0.0063; 0.0064; False;1.45;0.19776349799999998; 0.064982838; false;1.16;0.043288949; 0.014701821; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T133-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T133-rhs.mata;0.26; 0.211668; 0.0662821; 0.0054; 0.0005;0.24;0.1638549; 0.0433880000; False;0.25; 0.203747; 0.0610935; 0.000686074; false;0.19; 0.110748; 0.0441374;0.023184910000000003; 0.0186128; false;0.18; 0.115542; 0.0508106;0.00646217; 0.0228372; false;1.46; 0.3961; 0.0000; 0.0009; False;7.82; 0.2894; 0.4871; 6.2743; False;1.46; 0.2814; 0.0562;0.1248; 0.1264; False;3.11;0.641468312; 0.094430493; false;2.13;0.256756056; 0.02715194; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T134-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T134-rhs.mata;0.22; 0.171362; 0.060516; 0.0056; 0.0005;0.15;0.0948867; 0.0280794000; False;0.23; 0.195371; 0.0670024; 0.000759655; false;0.33; 0.203201; 0.0686365;0.03720192; 0.0330055; false;0.2; 0.121272; 0.0670865;0.004999645; 0.0205519; false;1.36; 0.2810; 0.0000; 0.0010; False;7.88; 0.1713; 0.4503; 6.9511; False;1.25; 0.1724; 0.0415;0.1143; 0.1162; False;3.31;0.5561674430000001; 0.046635922; false;2.42;0.307452873; 0.04690454; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T17-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T17-rhs.mata;0.05; 0.0784391; 0.0132589; 0.0026; 0.0001;0.18;0.08241230000000001; 0.0614370000; False;0.05; 0.0609607; 0.0198995; 0.000102037; false;0.06; 0.0743518; 0.0274479;0.009338260000000001; 0.0214637; false;0.05; 0.0452199; 0.012552;0.0010128960000000001; 0.00935776; false;1.17; 0.0630; 0.0000; 0.0003; False;1.17; 0.0652; 0.0140; 0.1667; False;1.27; 0.0756; 0.0133;0.012799999999999999; 0.0132; False;1.66;0.21369233799999998; 0.086197196; false;1.18;0.055430905; 0.017791069; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T19-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T19-rhs.mata;0.03; 0.0235348; 0.00586834; 0.0015; 0.0001;0.12;0.0723983; 0.0282231000; False;0.04; 0.0959808; 0.0258241; 4.9845e-05; false;0.07; 0.0454956; 0.0170869;0.00684338; 0.0133435; false;0.07; 0.0459568; 0.0176533;0.001094551; 0.00873383; false;1.06; 0.0396; 0.0000; 0.0003; False;1.33; 0.0705; 0.0207; 0.1262; False;1.23; 0.0762; 0.0135;0.016; 0.0164; False;1.74;0.24060668000000002; 0.088940758; false;1.13;0.056410016; 0.019009374; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T20-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T20-rhs.mata;0.57; 0.43763; 0.131948; 0.0061; 0.0008;0.34;0.2503289; 0.0391862000; False;0.32; 0.246099; 0.0884099; 0.000606249; false;0.46; 0.247961; 0.0850128;0.055818603; 0.118854; false;0.61; 0.477881; 0.14113;0.011503590000000001; 0.0379608; false;1.75; 0.7301; 0.0000; 0.0016; False;10.22; 0.3707; 1.9877; 7.5078; True;1.54; 0.4303; 0.1145;0.11879999999999999; 0.1199; False;3.7;0.793527451; 0.066164911; false;2.41;0.387452908; 0.020734154; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T210-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T210-rhs.mata;0.51; 0.436729; 0.140426; 0.0099; 0.0010;0.34;0.27857919999999997; 0.0415492000; False;0.32; 0.246805; 0.0897295; 0.000634262; false;0.76; 0.434818; 0.203077;0.08927839; 0.0920351; false;0.46; 0.399806; 0.0873274;0.00721429; 0.0294858; false;1.81; 0.6173; 0.0000; 0.0020; False;26.63; 0.4027; 2.5023; 23.8592; False;2.05; 0.6333; 0.1232;0.1832; 0.1848; False;3.65;0.95283393; 0.0928106; false;2.64;0.331739132; 0.066745217; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T211-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T211-rhs.mata;0.44; 0.532547; 0.0865557; 0.0120; 0.0018;0.23;0.1568451; 0.0410755000; False;0.6; 0.46886; 0.154424; 0.00127538; false;1.01; 0.391015; 0.111161;0.05909301; 0.496531; false;0.4; 0.301239; 0.0886176;0.007349087; 0.0246431; false;1.47; 0.3645; 0.0000; 0.0017; False;31.12; 0.3648; 2.1057; 28.8820; False;1.87; 0.6694; 0.1085;0.14989999999999998; 0.1533; False;4.11;0.869090878; 0.170827722; false;2.27;0.256542367; 0.031585816; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T212-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T212-rhs.mata;0.55; 0.548099; 0.136822; 0.0055; 0.0010;0.25;0.1738443; 0.0264357000; False;0.46; 0.400588; 0.0868272; 0.000581067; false;0.75; 0.442306; 0.138533;0.09148017; 0.0804755; false;0.62; 0.446461; 0.14128;0.011633125999999999; 0.0453648; false;1.61; 0.6114; 0.0000; 0.0012; False;22.98; 0.6326; 2.1023; 20.0582; False;1.79; 0.5720; 0.0628;0.0756; 0.0765; False;4.37;1.0111966179999998; 0.076497055; false;2.28;0.275764992; 0.023882018; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T213-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T213-rhs.mata;0.57; 0.422636; 0.136918; 0.0071; 0.0012;0.35;0.3937729; 0.0404957000; False;0.51; 0.3886; 0.133838; 0.00125856; false;0.62; 0.50529; 0.0918094;0.072657935; 0.047184; false;0.53; 0.480144; 0.140827;0.007170323; 0.0250529; false;1.31; 0.3607; 0.0000; 0.0022; False;8.05; 0.6149; 2.2031; 4.2198; True;1.35; 0.3811; 0.0637;0.0811; 0.0818; False;3.39;0.723678239; 0.077556937; false;2.37;0.220883308; 0.040562858; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T215-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T215-rhs.mata;0.48; 0.510198; 0.0842747; 0.0077; 0.0010;0.36;0.2592185; 0.0549282000; False;0.58; 0.450744; 0.143095; 0.000863356; false;1.31; 0.45094; 0.137505;0.08487899; 0.645161; false;0.62; 0.450182; 0.137383;0.011412905000000001; 0.0369051; false;1.68; 0.6174; 0.0000; 0.0014; False;31.23; 0.6372; 2.3669; 28.0290; False;1.78; 0.6201; 0.0742;0.1174; 0.1188; False;4.12;1.045129651; 0.145703975; false;2.7;0.534973704; 0.04972858; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T217-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T217-rhs.mata;0.61; 0.479401; 0.145769; 0.0118; 0.0013;0.35;0.2550547; 0.0554446000; False;0.59; 0.469128; 0.141913; 0.000871182; false;1.42; 0.475919; 0.148948;0.09500676000000001; 0.708014; false;0.66; 0.485563; 0.145724;0.012168812000000001; 0.0372573; false;1.66; 0.6507; 0.0000; 0.0013; False;29.06; 0.3721; 1.2331; 27.2907; False;1.93; 0.6514; 0.1193;0.13699999999999998; 0.1397; False;4.25;0.903894131; 0.10157101; false;2.67;0.33179483200000004; 0.034422791; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T219-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T219-rhs.mata;0.39; 0.347536; 0.0858336; 0.0073; 0.0007;0.39;0.2804777; 0.0597849000; False;0.34; 0.261989; 0.0907662; 0.000815412; false;1.45; 0.484297; 0.15442;0.09537552999999999; 0.773102; false;0.37; 0.262292; 0.0895923;0.007295685; 0.0248362; false;1.21; 0.4088; 0.0000; 0.0011; False;36.33; 0.4667; 2.3532; 33.9979; False;2.01; 0.6628; 0.1547;0.1462; 0.1492; False;4.03;0.812382753; 0.081946784; false;2.31;0.267852512; 0.039147371; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T224-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T224-rhs.mata;0.31; 0.247627; 0.0792607; 0.0038; 0.0006;0.24;0.1847412; 0.0237173000; False;0.54; 0.432058; 0.139265; 0.000900274; false;0.72; 0.43674; 0.139056;0.085039222; 0.0740448; false;0.6; 0.434257; 0.130478;0.011236696; 0.0366998; false;1.15; 0.4185; 0.0000; 0.0010; False;14.09; 0.6068; 2.2132; 10.4891; True;2.02; 0.6183; 0.1140;0.1862; 0.1889; False;3.86;0.7326265590000001; 0.096509559; false;2.52;0.295344286; 0.032839521; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T23-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T23-rhs.mata;0.58; 0.444492; 0.140301; 0.0092; 0.0010;0.36;0.2708831; 0.0583978000; False;0.57; 0.522092; 0.141749; 0.000947388; false;0.75; 0.458763; 0.137288;0.0863771; 0.0791022; false;0.63; 0.455518; 0.139279;0.011983746; 0.0418816; false;1.75; 0.6316; 0.0000; 0.0013; False;28.03; 0.6239; 2.4340; 24.9999; False;1.87; 0.6055; 0.1152;0.1301; 0.1312; False;4.09;0.729244719; 0.128957289; false;2.07;0.227011255; 0.023227317; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T231-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T231-rhs.mata;0.58; 0.433328; 0.140205; 0.0064; 0.0008;0.21;0.1469189; 0.0232484000; False;0.31; 0.241996; 0.0832505; 0.000704625; false;0.54; 0.348333; 0.079827;0.050455527; 0.062826; false;0.43; 0.256793; 0.136094;0.011448091; 0.0361275; false;1.69; 0.6118; 0.0000; 0.0018; False;9.48; 0.3356; 1.9607; 6.6205; True;1.98; 0.6436; 0.1306;0.272; 0.2732; False;3.96;0.77987205; 0.070537023; false;2.3;0.262583378; 0.018375198; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T232-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T232-rhs.mata;0.61; 0.457375; 0.145727; 0.0078; 0.0012;0.35;0.267538; 0.0400309000; False;0.57; 0.462508; 0.137778; 0.000840813; false;0.62; 0.458126; 0.123865;0.05400063; 0.0457286; false;0.41; 0.295871; 0.0873433;0.007480728000000001; 0.030087; false;1.69; 0.6127; 0.0000; 0.0014; False;7.42; 0.3503; 1.6675; 4.7293; False;1.32; 0.3603; 0.0647;0.07469999999999999; 0.0752; False;3.77;0.8520890090000001; 0.080527154; false;2.32;0.34052513700000003; 0.023143897; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T233-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T233-rhs.mata;0.82; 0.620028; 0.17966; 0.0316; 0.0026;0.44;0.3415612; 0.0525134000; False;0.79; 0.610896; 0.187967; 0.00132158; false;0.78; 0.473687; 0.118688;0.0970139; 0.0760437; false;0.91; 0.630192; 0.186445;0.0156535; 0.0873578; false;1.95; 0.8694; 0.0000; 0.0020; False;TO;MISSING;MISSING;MISSING;MISSING;2.36; 0.8677; 0.1639;0.2963; 0.2976; False;4.27;0.974774448; 0.135072651; false;3.73;0.492830174; 0.269489704; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T234-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T234-rhs.mata;0.78; 0.594855; 0.1771; 0.0240; 0.0019;0.44;0.4585538; 0.0483663000; False;0.58; 0.55385; 0.114843; 0.000786634; false;0.95; 0.563478; 0.188693;0.1254257; 0.105793; false;0.82; 0.589137; 0.154247;0.00869994; 0.0854056; false;1.29; 0.5516; 0.0000; 0.0022; False;TO;MISSING;MISSING;MISSING;MISSING;1.77; 0.5335; 0.0882;0.2885; 0.2900; False;4.23;1.014752502; 0.077751824; false;3.33;0.382744299; 0.244633341; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T235-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T235-rhs.mata;0.52; 0.384375; 0.137872; 0.0077; 0.0013;0.28;0.2108959; 0.0396881000; False;0.57; 0.438143; 0.143257; 0.000965628; false;0.49; 0.244513; 0.0823339;0.07335890399999999; 0.0812513; false;0.61; 0.434937; 0.134515;0.012084656; 0.0415995; false;1.73; 0.6104; 0.0000; 0.0016; False;7.61; 0.6181; 1.7434; 4.3594; True;1.98; 0.6169; 0.1928;0.20299999999999999; 0.2058; False;3.76;0.730723704; 0.066221337; false;2.41;0.233620422; 0.031108424; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T236-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T236-rhs.mata;0.55; 0.407486; 0.137743; 0.0078; 0.0012;0.37;0.2646891; 0.0401344000; False;0.56; 0.525274; 0.140769; 0.00130872; false;0.71; 0.509485; 0.142026;0.085158315; 0.0670163; false;0.63; 0.444624; 0.139219;0.011534411; 0.047679; false;1.72; 0.6134; 0.0000; 0.0015; False;10.92; 0.6231; 2.2051; 7.3262; False;1.99; 0.6215; 0.1120;0.1373; 0.1382; False;3.69;0.673166321; 0.076460524; false;2.67;0.36234089; 0.04802557; false
