name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-inclusion_check;automata-inclusion_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.07; 0.0554899; 0.013575; 0.0002; 0.0000;0.15;0.07440459999999999;0.0095288; 0.0000542000; 0.0245949000; True;0.06; 0.0543495; 0.0206632;1.0967e-05;6.043e-06; 6.564e-06; true;0.05; 0.0572511; 0.0197665;0.004554858;3.5568e-05;1.7141e-05; 0.000635808; true;0.07; 0.053803; 0.0194085;0.000772649;0.000711646;0.000441468; 0.00144825; true;1.19; 0.0808; 0.0000; 0.0001; 0.0000; 0.0000; True;1.84; 0.0473; 0.0027; 0.0481; 0.7571; True;1.08; 0.0486; 0.0046; 0.0002;0.001; 0.0011; True;1.73;0.196848399;0.078168091; 0.015596923; true;1.21;0.035128823999999996;0.002462465; 0.001622448; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata;0.12; 0.111861; 0.0195045; 0.0002; 0.0000;0.2;0.1000163;0.014520499999999999; 0.0000723000; 0.0485826000; True;0.12; 0.101922; 0.0458261;1.7056e-05;8.341e-06; 7.57e-06; true;0.12; 0.207436; 0.0570151;0.004082635;5.9159e-05;3.1521e-05; 0.010009; true;0.11; 0.231801; 0.0243571;0.000630832;0.000437006;0.000278459; 0.00206374; true;1.25; 0.1396; 0.0000; 0.0002; 0.0000; 0.0000; True;2.29; 0.1398; 0.0093; 0.1034; 1.1988; True;1.16; 0.0900; 0.0069; 0.0004;0.004; 0.0041; True;1.97;0.426739179;0.04418773199999999; 0.029367673; true;1.43;0.10776735300000001;0.003891604; 0.037335977; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.04; 0.0428685; 0.00750676; 0.0001; 0.0000;0.17;0.07146730000000001;0.013946100000000001; 0.0000759000; 0.0377107000; True;0.04; 0.0321565; 0.0122584;2.0267e-05;6.429000000000001e-06; 7.047e-06; true;0.04; 0.0317172; 0.0126057;0.0029007619999999994;4.8866e-05;3.8473e-05; 0.000370675; true;0.04; 0.032005; 0.0126531;0.000446606;0.000642277;0.000451774; 0.00107496; true;1.18; 0.0517; 0.0000; 0.0003; 0.0000; 0.0000; True;1.54; 0.0534; 0.0032; 0.0540; 0.3793; True;0.97; 0.0288; 0.0028; 0.0007;0.0007; 0.0007; True;1.44;0.203634588;0.053619506; 0.020525063; true;1.06;0.034097517;0.0029056159999999998; 0.001856441; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.53; 0.564846; 0.0739151; 0.0008; 0.0004;0.33;0.22452290000000003;0.016390599999999998; 0.0000913000; 0.0467129000; True;0.35; 0.324732; 0.0651388;0.000143774;3.6542e-05; 6.527e-06; true;0.7; 0.568323; 0.112282;0.051321172;0.0009750980000000001;0.0007614980000000001; 0.00362423; true;0.74; 0.581532; 0.106151;0.006660721;0.001169599;0.0007019460000000001; 0.0745162; true;1.21; 0.4016; 0.0000; 0.0012; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;2.13; 0.7381; 0.0585; 0.0132;0.1923; 0.1971; True;5.24;2.011557787;0.082758881; 0.070313012; true;2.52;0.205566738;0.004630308; 0.165482187; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.05; 0.0895475; 0.0204924; 0.0032; 0.0001;0.17;0.0727237;0.0129922; 0.0000727000; 0.0456420000; True;0.05; 0.0455644; 0.0175898;1.4785999999999999e-05;6.079e-06; 7.201e-06; true;0.06; 0.0415801; 0.0154531;0.00519763;3.662100000000001e-05;2.0882e-05; 0.00114172; true;0.05; 0.0481882; 0.0153563;0.000828826;0.0007953939999999999;0.0004891419999999999; 0.00192466; true;1.14; 0.0667; 0.0000; 0.0002; 0.0000; 0.0000; True;1.41; 0.0675; 0.0066; 0.0188; 0.2002; True;1.19; 0.0676; 0.0097; 0.0005;0.0034000000000000002; 0.0035; True;1.41;0.185785824;0.050449336000000004; 0.016081165; true;1.04;0.082598172;0.004799067; 0.004098923; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata;0.05; 0.0434233; 0.0110018; 0.0001; 0.0000;0.17;0.07456420000000001;0.0133727; 0.0000902000; 0.0367914000; True;0.05; 0.0423805; 0.0165025;3.0218e-05;7.588e-06; 7.847e-06; true;0.06; 0.0425204; 0.0167321;0.006099212;4.1531e-05;2.3335000000000003e-05; 0.000619733; true;0.06; 0.0424618; 0.0161968;0.0009266400000000001;0.0005940650000000001;0.000470643; 0.00125742; true;1.17; 0.0708; 0.0000; 0.0002; 0.0000; 0.0000; True;1.61; 0.0716; 0.0068; 0.0516; 0.3664; True;1.0; 0.0719; 0.0110; 0.0009;0.002; 0.0020; True;1.74;0.330902459;0.090761979; 0.047398616; true;1.26;0.06630855299999999;0.004916693; 0.002151494; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata;0.05; 0.0469349; 0.00952953; 0.0002; 0.0000;0.18;0.0725254;0.0138916; 0.0000928000; 0.0476812000; True;0.04; 0.0385517; 0.0155538;1.1761000000000001e-05;7.672e-06; 8.116e-06; true;0.05; 0.0387537; 0.0152801;0.004314736;2.6572e-05;1.7682999999999997e-05; 0.00114615; true;0.05; 0.0381696; 0.0100032;0.000351326;0.000393243;0.00031142400000000003; 0.00130917; true;1.23; 0.0626; 0.0000; 0.0003; 0.0000; 0.0000; True;1.44; 0.0550; 0.0044; 0.0124; 0.2534; True;1.13; 0.0573; 0.0080; 0.0004;0.0033; 0.0034; True;1.55;0.204795912;0.050315199; 0.009110693; true;1.12;0.064442633;0.003439007; 0.013931824; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.05; 0.0433769; 0.0113004; 0.0002; 0.0000;0.19;0.07826340000000001;0.0140034; 0.0000860000; 0.0497435000; True;0.05; 0.041562; 0.0177074;1.1451000000000001e-05;7.225e-06; 7.978e-06; true;0.06; 0.0424199; 0.0190445;0.0055060000000000005;2.9995000000000003e-05;1.8891000000000003e-05; 0.00150201; true;0.06; 0.0878053; 0.0269462;0.000924327;0.000662538;0.000510347; 0.00266755; true;1.17; 0.0710; 0.0000; 0.0002; 0.0000; 0.0000; True;1.08; 0.0396; 0.0034; 0.0085; 0.1121; True;1.21; 0.0696; 0.0093; 0.0006;0.0044; 0.0045; True;1.7;0.194325525;0.05126643400000001; 0.013965061; true;1.25;0.049219295999999996;0.003046975; 0.005819347; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.09; 0.0802925; 0.0165445; 0.0002; 0.0000;0.2;0.0898139;0.014168700000000001; 0.0000808000; 0.0492637000; True;0.09; 0.0943488; 0.024253;6.098000000000001e-06;3.4849999999999997e-06; 6.924e-06; true;0.1; 0.0971393; 0.0245605;0.005387415;1.3593999999999999e-05;1.1272e-05; 0.000843193; true;0.09; 0.0874286; 0.021399;0.0008501749999999999;0.0006253739999999999;0.00045343499999999997; 0.00227946; true;0.97; 0.0615; 0.0000; 0.0000; 0.0000; 0.0000; True;2.48; 0.1082; 0.0063; 0.0563; 1.1583; True;1.18; 0.1065; 0.0085; 0.0002;0.0027; 0.0027; True;1.39;0.19028579699999998;0.041814185999999996; 0.023412723; true;1.12;0.03628426;0.002676465; 0.004569705; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata;0.02; 0.0185779; 0.00347255; 0.0001; 0.0000;0.18;0.07274049999999999;0.013661399999999999; 0.0000851000; 0.0462360000; True;0.03; 0.0424761; 0.0127191;1.509e-05;8.053e-06; 7.894e-06; true;0.03; 0.0292329; 0.0127934;0.002403604;3.9197e-05;3.2961e-05; 0.000514532; true;0.03; 0.0319726; 0.00803154;0.000209649;0.000446694;0.000351323; 0.000963354; true;1.2; 0.0526; 0.0000; 0.0002; 0.0000; 0.0000; True;0.93; 0.0328; 0.0017; 0.0105; 0.0873; True;1.16; 0.0522; 0.0043; 0.0004;0.0019; 0.0019; True;1.56;0.17491911599999999;0.058302687000000006; 0.045524436; true;1.19;0.041141267;0.002926799; 0.003673869; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut44.mata;0.04; 0.0326385; 0.00896341; 0.0001; 0.0001;0.17;0.0708453;0.0140048; 0.0000794000; 0.0372515000; True;0.04; 0.0385909; 0.0197061;6.9352e-05;1.9169e-05; 6.515e-06; true;0.05; 0.0671846; 0.0163152;0.005482705000000001;0.000209441;0.000201668; 4.8953e-05; true;0.05; 0.0359967; 0.0154609;0.0008474969999999999;0.000829141;0.000560174; 0.000696185; true;1.02; 0.0324; 0.0000; 0.0002; 0.0000; 0.0000; True;6.31; 0.0582; 0.0083; 0.6592; 4.5593; True;1.18; 0.0596; 0.0086; 0.0024;0.0004; 0.0004; True;TO; 0.065250658;MISSING;MISSING;MISSING;1.0;0.039556895;0.008990452999999999; 8.29802E-4; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.02; 0.0201604; 0.00610464; 0.0002; 0.0000;0.18;0.07082640000000001;0.0135406; 0.0001013000; 0.0486861000; True;0.02; 0.0202424; 0.024704;5.4130000000000005e-06;4.644e-06; 7.384e-06; true;0.03; 0.0202159; 0.0115169;0.002468445;1.0567e-05;1.0172e-05; 0.000820492; true;0.03; 0.0200642; 0.0114663;0.00039157799999999996;0.000620011;0.000494523; 0.00205141; true;1.08; 0.0363; 0.0000; 0.0000; 0.0001; 0.0000; True;1.29; 0.0364; 0.0032; 0.0042; 0.1597; True;1.19; 0.0378; 0.0050; 0.0002;0.0023; 0.0023; True;1.3;0.131901345;0.035614589; 0.008097074; true;1.1;0.06859356999999999;0.0025135070000000003; 0.013198727; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.1; 0.093894; 0.0176634; 0.0004; 0.0001;0.19;0.0997073;0.012898200000000002; 0.0000752000; 0.0382976000; True;0.1; 0.0920181; 0.024147;2.3015000000000002e-05;4.403e-06; 2.191e-05; true;0.13; 0.0967264; 0.0275253;0.007978844;1.3726e-05;7.643000000000001e-06; 0.00257889; true;0.11; 0.092165; 0.0237093;0.001253752;0.0005718759999999999;0.00043533900000000003; 0.00322164; true;1.29; 0.1397; 0.0000; 0.0000; 0.0000; 0.0001; True;1.74; 0.1275; 0.0124; 0.0338; 0.4474; True;0.93; 0.0719; 0.0071; 0.0001;0.0033; 0.0033; True;1.79;0.21983332800000002;0.067210021; 0.033024507; true;1.25;0.039982663;0.002645175; 0.011163496; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata;0.5; 0.452289; 0.0795392; 0.0022; 0.0001;0.3;0.19281589999999998;0.013819699999999999; 0.0000823000; 0.0416256000; True;0.49; 0.416889; 0.108463;1.1748e-05;4.856e-06; 8.141e-06; true;0.58; 0.424382; 0.112823;0.053546815000000005;8.2969e-05;1.2659e-05; 0.0300614; true;1.03; 0.437782; 0.200086;0.00661945;0.000648527;0.000437976; 0.535199; true;1.7; 0.6085; 0.0000; 0.0000; 0.0004; 0.0000; True;50.49; 0.6595; 0.3104; 0.0170; 52.1361; True;2.89; 0.3559; 0.0504; 0.0004;1.9259; 1.9262; True;5.01;1.8882453579999998;0.040921159000000006; 0.016053634; true;3.13;0.15904532799999999;0.002233555; 0.737228906; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut37.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata;0.05; 0.0500713; 0.00969309; 0.0001; 0.0000;0.13;0.0619142;0.0085577; 0.0000507000; 0.0226168000; True;0.08; 0.0712825; 0.0224434;5.445799999999999e-05;1.5507000000000002e-05; 7.66e-06; true;0.11; 0.0923503; 0.0238954;0.005338383;0.00011154700000000001;9.7135e-05; 0.000609244; true;0.11; 0.0913992; 0.0237639;0.000825321;0.0007352229999999999;0.000570242; 0.00151464; true;1.27; 0.1064; 0.0000; 0.0004; 0.0000; 0.0000; True;1.95; 0.1298; 0.0059; 0.1031; 0.5799; True;1.06; 0.0847; 0.0063; 0.0012;0.002; 0.0021; True;1.54;0.17774305299999998;0.06813841500000001; 0.013763821; true;1.08;0.03412622;0.003577126; 0.003478404; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.08; 0.0753391; 0.0103587; 0.0002; 0.0001;0.12;0.0547838;0.0086316; 0.0000507000; 0.0293191000; True;0.11; 0.10085; 0.0262394;7.4021e-05;3.6332e-05; 7.619e-06; true;0.12; 0.0983982; 0.0260243;0.0062233489999999995;0.00014659999999999999;0.00015947000000000002; 0.00084724; true;0.12; 0.0941719; 0.0257264;0.0008464540000000001;0.000792889;0.000599087; 0.00209289; true;1.05; 0.0774; 0.0000; 0.0003; 0.0000; 0.0000; True;2.75; 0.0821; 0.0042; 0.1521; 1.7546; True;1.32; 0.1347; 0.0108; 0.0023;0.0023; 0.0024; True;1.64;0.30624211500000004;0.043528606; 0.015479482; true;1.19;0.04776147700000001;0.0028329949999999996; 0.005251258; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut26.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.06; 0.0570913; 0.0126672; 0.0001; 0.0000;0.16;0.0742297;0.0176833; 0.0000942000; 0.0267585000; True;0.06; 0.059911; 0.0178216;2.4441000000000002e-05;1.0759999999999999e-05; 7.34e-06; true;0.04; 0.0339397; 0.0116613;0.00200663;2.9628999999999997e-05;1.9254999999999998e-05; 0.000130993; true;0.04; 0.0338813; 0.0107635;0.00031423599999999996;0.000389378;0.000339464; 0.000578038; true;1.07; 0.0493; 0.0000; 0.0003; 0.0000; 0.0000; True;1.47; 0.0851; 0.0040; 0.1187; 0.3481; True;1.03; 0.0938; 0.0061; 0.0009;0.0009; 0.0010; True;1.73;0.19633810000000004;0.102062297; 0.0113087; true;0.99;0.041892617;0.0035874329999999997; 0.001887515; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.32; 0.277435; 0.0596151; 0.0002; 0.0001;0.29;0.20213369999999997;0.0108725; 0.0000847000; 0.0426039000; True;0.43; 0.414238; 0.0615318;6.236400000000001e-05;1.8531999999999998e-05; 6.127e-06; true;0.44; 0.387379; 0.0625377;0.026576881000000004;0.000266596;0.00017769499999999999; 0.00063161; true;0.41; 0.50685; 0.0597405;0.003178491;0.0006540929999999999;0.00046012900000000004; 0.00170904; true;1.77; 0.7165; 0.0000; 0.0008; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.25; 0.3654; 0.0286; 0.0021;0.0026; 0.0027; True;4.99;1.9167267569999997;0.072362453; 0.071563163; true;1.97;0.225446184;0.005496483; 0.006874009; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut30.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata;0.07; 0.0682317; 0.0249696; 0.0002; 0.0001;0.17;0.0820041;0.0129961; 0.0000777000; 0.0233810000; True;0.05; 0.0372159; 0.0146145;3.8958e-05;9.863e-06; 5.978e-06; true;0.09; 0.068269; 0.0227761;0.007535766999999999;0.00015893599999999998;8.599499999999999e-05; 0.0002821; true;0.09; 0.069638; 0.0220918;0.0011623010000000001;0.000905458;0.000566835; 0.00231028; true;1.08; 0.0643; 0.0000; 0.0003; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;0.86; 0.0568; 0.0063; 0.0016;0.0019; 0.0020; True;TO; 0.124161488;MISSING;MISSING;MISSING;1.17;0.045735699000000005;0.002743227; 0.009662581; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut53.mata;0.06; 0.0577523; 0.00673709; 0.0001; 0.0000;0.18;0.07695110000000001;0.0131823; 0.0000727000; 0.0452798000; True;0.06; 0.0584326; 0.0182807;1.8382e-05;7.607e-06; 7.209e-06; true;0.07; 0.0585392; 0.0181582;0.004920572;3.52e-05;2.4726e-05; 0.000634182; true;0.07; 0.0588742; 0.0256497;0.0006141709999999999;0.000577356;0.000410728; 0.001547; true;1.27; 0.0889; 0.0000; 0.0002; 0.0000; 0.0000; True;2.03; 0.1772; 0.0053; 0.0515; 0.7980; True;1.2; 0.0948; 0.0087; 0.0005;0.0019; 0.0020; True;1.67;0.293603332;0.055594616; 0.023923246; true;1.14;0.035044776;0.002370695; 0.004926236; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut41.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.04; 0.0402927; 0.00781635; 0.0001; 0.0000;0.12;0.055627100000000006;0.008235; 0.0000533000; 0.0303850000; True;0.04; 0.0398099; 0.0120723;5.981e-06;3.8e-06; 5.734e-06; true;0.05; 0.0401919; 0.013729;0.0024632910000000003;8.927000000000001e-06;8.086e-06; 0.000572256; true;0.05; 0.0401747; 0.0128061;0.000396776;0.000439428;0.000345545; 0.00179577; true;0.83; 0.0581; 0.0000; 0.0001; 0.0000; 0.0000; True;1.01; 0.0559; 0.0027; 0.0062; 0.1493; True;0.9; 0.0917; 0.0043; 0.0001;0.0024999999999999996; 0.0025; True;1.63;0.21817868199999998;0.031692805000000004; 0.007540079; true;1.21;0.045067702;0.0025043310000000003; 0.009225455; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut32.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.16; 0.147742; 0.028683; 0.0007; 0.0003;0.2;0.1030346;0.0140818; 0.0000756000; 0.0383771000; True;0.15; 0.181917; 0.0586453;0.00019861599999999998;7.4931e-05; 8.037e-06; true;0.16; 0.13006; 0.0319812;0.011059898;0.0007240100000000001;0.000449718; 0.00267441; true;0.15; 0.120013; 0.0287629;0.001506406;0.001010696;0.000647442; 0.00325053; true;1.25; 0.1829; 0.0000; 0.0008; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.32; 0.1881; 0.0186; 0.0065;0.0076; 0.0076; True;1.86;0.22775450800000002;0.067811844; 0.037930217; true;1.3;0.082115456;0.012554728; 0.009013347; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.08; 0.0721027; 0.0158233; 0.0004; 0.0028;0.18;0.0849559;0.017875199999999997; 0.0000863000; 0.0363334000; True;0.08; 0.0635894; 0.0208261;0.00018573900000000003;4.4746e-05; 6.59e-06; true;0.08; 0.0644381; 0.0209882;0.005954499;0.0006226259999999999;0.0005048940000000001; 0.00046184; true;0.08; 0.0694602; 0.0219127;0.0009465620000000001;0.001068289;0.0007272509999999999; 0.00111105; true;1.22; 0.0979; 0.0000; 0.0007; 0.0000; 0.0000; True;8.02; 0.0990; 0.0061; 0.8731; 6.2156; True;1.18; 0.0982; 0.0097; 0.0065;0.0011; 0.0011; True;1.5;0.17220987899999998;0.039942872; 0.010856495; true;1.12;0.050077664;0.008463465; 0.001147007; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.12; 0.107316; 0.0201308; 0.0007; 0.0004;0.2;0.0976285;0.0148402; 0.0000858000; 0.0393300000; True;0.12; 0.109001; 0.0262224;0.000203269;4.923e-05; 7.173e-06; true;0.11; 0.16248; 0.0160146;0.004648923;0.000377086;0.000271237; 0.00116384; true;0.08; 0.0621488; 0.0167774;0.000652183;0.0007265489999999999;0.000532383; 0.00197087; true;1.28; 0.1462; 0.0000; 0.0012; 0.0001; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;0.87; 0.0833; 0.0076; 0.0058;0.0037; 0.0039; True;1.69;0.19261411;0.061238331; 0.05531142; true;1.2;0.07589278199999999;0.017807114000000002; 0.010058193; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut39.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.09; 0.0844086; 0.0186814; 0.0001; 0.0000;0.18;0.10079500000000001;0.012977999999999998; 0.0000784000; 0.0408139000; True;0.05; 0.0470396; 0.0146122;6.5120000000000005e-06;1.1382e-05; 6.886e-06; true;0.05; 0.0468878; 0.0126749;0.003017535;8.47e-06;6.996e-06; 0.000184147; true;0.05; 0.0438979; 0.0132222;0.00048636299999999996;0.000370355;0.00028089200000000003; 0.000675796; true;1.17; 0.1164; 0.0000; 0.0000; 0.0001; 0.0000; True;1.5; 0.1167; 0.0063; 0.0350; 0.2934; True;1.22; 0.1201; 0.0101; 0.0002;0.001; 0.0011; True;1.56;0.303458314;0.103039941; 0.006489946; true;1.04;0.11357095999999998;0.0025011570000000004; 0.001458759; true
