name;automata-runtime;automata-construction;automata-uni;automata-trim;automata-emptiness_check;automata-emptiness_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;0.32;0.309461; 0.0128060000; 0.0019638000; 0.0003072000; False;0.45; 0.429008; 0.0853086; 0.00123547; 0.00103555; 8.4429e-05; false;0.65; 0.54623; 0.0966543;0.0305334; 0.00781919; 0.0142621; 0.0154536; false;0.38; 0.354359; 0.0544885;0.00271489; 0.00242359; 0.00546726; 0.00546622; false;1.68; 0.5212; 0.0000; 0.0033; 0.0019; 0.0017; False;4.29; 0.7878; 0.4396; 1.7713; 0.4155; False;TO;TO;1.65;0.15624804599999997; 0.020371768; 2.8264E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;0.34;0.2861843; 0.0137834000; 0.0024152000; 0.0003859000; False;0.61; 0.585758; 0.103845; 0.00155679; 0.00127797; 0.000169826; false;0.68; 0.542452; 0.0965537;0.0362312; 0.00978985; 0.0141478; 0.0149693; false;0.63; 0.550087; 0.0929559;0.0055395800000000005; 0.00449722; 0.0100559; 0.0102594; false;1.77; 0.7000; 0.0000; 0.0055; 0.0038; 0.0035; False;4.69; 0.6953; 0.4634; 1.9765; 0.4779; False;TO;TO;1.84;0.165932062; 0.017530331; 4.8131E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;0.34;0.289181; 0.0141452000; 0.0025004000; 0.0003498000; False;0.43; 0.386612; 0.0900064; 0.000828002; 0.000768101; 6.5683e-05; false;0.75; 0.608011; 0.114961;0.0377527; 0.00965446; 0.015087; 0.0173497; false;0.73; 0.637721; 0.110174;0.0060366199999999995; 0.00492255; 0.0122433; 0.0107758; false;2.14; 0.7868; 0.0000; 0.0072; 0.0046; 0.0047; False;4.48; 0.7807; 0.5215; 1.6110; 0.5137; False;TO;TO;1.74;0.11199246100000002; 0.015298029; 3.0983E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;0.14;0.0790222; 0.0078905000; 0.0002489000; 0.0001675000; False;0.06; 0.0631515; 0.0144365; 0.000139992; 6.141e-05; 2.1588e-05; false;0.06; 0.054468; 0.0147057;0.0026014000000000002; 0.000581058; 0.000540559; 0.000535937; false;0.06; 0.0575149; 0.0152926;0.000524006; 0.000963789; 0.001328; 0.000896664; false;1.34; 0.0874; 0.0000; 0.0006; 0.0002; 0.0002; False;0.97; 0.0616; 0.0045; 0.0148; 0.0034; False;TO;TO;1.25;0.043933274; 0.003471793; 3.0653E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;0.36;0.32200419999999996; 0.0150895000; 0.0032455000; 0.0003853000; False;0.66; 0.601321; 0.10223; 0.00180188; 0.00140002; 0.000173103; false;0.76; 0.587269; 0.11115;0.0405692; 0.010565; 0.0175577; 0.0215963; false;0.7; 0.613608; 0.109911;0.005948180000000001; 0.00530874; 0.0131312; 0.0133445; false;1.86; 0.8003; 0.0000; 0.0065; 0.0042; 0.0037; False;5.11; 0.7475; 0.6340; 2.0634; 0.6257; False;TO;TO;2.19;0.184105647; 0.019943748; 4.081E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;0.16;0.1072934; 0.0093668000; 0.0003756000; 0.0001981000; False;0.11; 0.0980756; 0.0256232; 0.000247515; 0.000221265; 6.7377e-05; false;0.11; 0.095312; 0.0358151;0.00459235; 0.00119189; 0.00116483; 0.00133335; false;0.1; 0.093654; 0.0214791;0.00078604; 0.00114094; 0.00174466; 0.00134358; false;1.43; 0.1345; 0.0000; 0.0009; 0.0003; 0.0004; False;1.49; 0.1351; 0.0166; 0.0598; 0.0136; False;TO;TO;1.24;0.045506001; 0.003427117; 3.2874E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;0.17;0.1071047; 0.0107915000; 0.0006196000; 0.0001817000; False;0.11; 0.106585; 0.0173243; 0.000170715; 0.0001241; 3.169e-05; false;0.1; 0.086967; 0.0264011;0.00606368; 0.00143022; 0.000891602; 0.00128268; false;0.11; 0.0976058; 0.0253081;0.001014742; 0.00138653; 0.00235164; 0.00178566; false;1.08; 0.0947; 0.0000; 0.0012; 0.0005; 0.0004; False;1.15; 0.1267; 0.0257; 0.1192; 0.0120; False;TO;TO;1.32;0.060602535; 0.004419375; 6.7432E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-250-rhs.mata;0.18;0.1407127; 0.0084784000; 0.0004660000; 0.0001714000; False;0.18; 0.195346; 0.034834; 0.000408337; 0.000312462; 6.4306e-05; false;0.19; 0.154425; 0.0327006;0.00857469; 0.0023292; 0.00350437; 0.0025853; false;0.19; 0.160075; 0.0313113;0.0013354489999999998; 0.00161915; 0.00275495; 0.00243771; false;1.5; 0.2010; 0.0000; 0.0013; 0.0004; 0.0006; False;1.73; 0.2007; 0.0659; 0.1845; 0.0351; False;TO;TO;1.16;0.102466876; 0.004398621; 4.3021E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-300-rhs.mata;0.21;0.1396486; 0.0128714000; 0.0008544000; 0.0002295000; False;0.2; 0.264806; 0.0417802; 0.000453781; 0.000223655; 6.3761e-05; false;0.13; 0.105915; 0.0252615;0.004934579999999999; 0.00128877; 0.00130525; 0.00126621; false;0.22; 0.189032; 0.0363787;0.0016387720000000001; 0.00178543; 0.00306632; 0.00272831; false;1.43; 0.2489; 0.0000; 0.0016; 0.0006; 0.0007; False;1.83; 0.2531; 0.0570; 0.2737; 0.0779; False;TO;TO;1.42;0.187543959; 0.006068663; 4.0521E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-350-rhs.mata;0.2;0.1760865; 0.0096677000; 0.0007230000; 0.0002218000; False;0.24; 0.218032; 0.0419749; 0.000565828; 0.000331999; 7.7802e-05; false;0.23; 0.231245; 0.0545082;0.01189179; 0.00313122; 0.00421696; 0.00396595; false;0.25; 0.324052; 0.0432922;0.001991655; 0.00212827; 0.00382549; 0.00342802; false;1.62; 0.2920; 0.0000; 0.0028; 0.0011; 0.0013; False;1.96; 0.2730; 0.0624; 0.2828; 0.0631; False;TO;TO;1.46;0.076868484; 0.00623299; 4.7394E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-400-rhs.mata;0.2;0.1446555; 0.0097752000; 0.0030112000; 0.0003445000; False;0.27; 0.266366; 0.046061; 0.000602345; 0.000502683; 9.6542e-05; false;0.29; 0.248619; 0.0485123;0.01433559; 0.00425235; 0.00598578; 0.00491604; false;0.29; 0.285002; 0.0488705;0.0023701399999999997; 0.00241197; 0.00470744; 0.00381231; false;1.55; 0.2877; 0.0000; 0.0023; 0.0010; 0.0011; False;1.99; 0.3223; 0.0961; 0.3928; 0.0876; False;TO;TO;1.58;0.155244181; 0.005591955; 3.4749E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-450-rhs.mata;0.22;0.1561972; 0.0096710000; 0.0010575000; 0.0003371000; False;0.3; 0.288495; 0.0375274; 0.000427255; 0.000534052; 0.000131518; false;0.34; 0.331778; 0.0573069;0.014376940000000001; 0.00337665; 0.00405032; 0.0042788; false;0.34; 0.291663; 0.0559917;0.00272229; 0.00268002; 0.00521742; 0.004958; false;1.55; 0.3665; 0.0000; 0.0024; 0.0011; 0.0012; False;2.07; 0.3661; 0.1262; 0.3200; 0.0593; False;TO;TO;1.41;0.14863753400000002; 0.016414289; 2.6107E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-50-rhs.mata;0.08;0.0433645; 0.0045237000; 0.0001390000; 0.0001026000; False;0.03; 0.0292163; 0.0100344; 6.4358e-05; 3.1693e-05; 1.0448e-05; false;0.03; 0.0293573; 0.0095478;0.001144244; 0.000304595; 0.000288095; 0.000287143; false;0.04; 0.0302384; 0.0101424;0.000271509; 0.000710462; 0.000908985; 0.000456704; false;1.27; 0.0292; 0.0000; 0.0007; 0.0001; 0.0001; False;1.36; 0.0442; 0.0030; 0.0074; 0.0019; False;TO;TO;1.08;0.029229426000000003; 0.002487051; 3.0364E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-500-rhs.mata;0.14;0.0988661; 0.0089042000; 0.0006236000; 0.0001483000; False;0.2; 0.200828; 0.0437653; 0.000458207; 0.000631283; 5.3665e-05; false;0.35; 0.292426; 0.0502725;0.016659939999999998; 0.00403723; 0.00563445; 0.00565269; false;0.34; 0.298113; 0.0535848;0.00289677; 0.00282386; 0.00575407; 0.0054067; false;1.52; 0.4182; 0.0000; 0.0027; 0.0013; 0.0013; False;2.22; 0.3950; 0.0805; 0.3588; 0.1370; False;TO;TO;1.5;0.102864888; 0.006714024; 2.3891E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-550-rhs.mata;0.26;0.257904; 0.0110022000; 0.0011154000; 0.0002195000; False;0.35; 0.297686; 0.0699535; 0.000790168; 0.00052293; 5.0157e-05; false;0.46; 0.388942; 0.0690701;0.0220887; 0.00613703; 0.011022; 0.0128626; false;0.42; 0.354868; 0.0740819;0.0033074000000000003; 0.00276928; 0.00567058; 0.00551773; false;1.68; 0.5559; 0.0000; 0.0040; 0.0019; 0.0016; False;2.39; 0.4787; 0.1877; 0.4915; 0.0915; False;TO;TO;1.53;0.103315452; 0.007968123; 4.2914E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-600-rhs.mata;0.28;0.2625268; 0.0250502000; 0.0019721000; 0.0003735000; False;0.4; 0.41185; 0.0719847; 0.000872956; 0.000618616; 5.126e-05; false;0.36; 0.301438; 0.0458406;0.0138922; 0.00479395; 0.00569264; 0.0215724; false;0.3; 0.306374; 0.0414034;0.001933302; 0.00186562; 0.00387121; 0.00353411; false;1.58; 0.4791; 0.0000; 0.0046; 0.0021; 0.0022; False;1.88; 0.2968; 0.1198; 0.5350; 0.1059; False;TO;TO;1.77;0.12135533500000001; 0.00875265; 3.7704E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-650-rhs.mata;0.27;0.20486919999999997; 0.0126466000; 0.0018374000; 0.0003822000; False;0.46; 0.429365; 0.0761574; 0.00106968; 0.00106681; 8.7332e-05; false;0.51; 0.423081; 0.0788227;0.0266186; 0.00694984; 0.00906509; 0.00969897; false;0.44; 0.421649; 0.0691923;0.00359634; 0.00324011; 0.00791895; 0.00699494; false;1.76; 0.5846; 0.0000; 0.0034; 0.0021; 0.0022; False;3.21; 0.5327; 0.2381; 1.0414; 0.2400; False;TO;TO;1.71;0.142450166; 0.009629557; 4.1389E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-700-rhs.mata;0.28;0.21787810000000002; 0.0127540000; 0.0060582000; 0.0003226000; False;0.38; 0.330107; 0.0779534; 0.0011097; 0.00100378; 7.7232e-05; false;0.53; 0.470932; 0.079193;0.0270626; 0.00676235; 0.0125989; 0.012013; false;0.43; 0.377907; 0.0515373;0.00423517; 0.00384754; 0.00804971; 0.00807119; false;1.78; 0.5858; 0.0000; 0.0043; 0.0023; 0.0024; False;3.35; 0.5787; 0.3031; 1.0934; 0.2947; False;TO;TO;2.1;0.166104452; 0.010836363; 5.3614E-5; false
