name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;automata-runtime;automata-construction;mata-runtime;mata-mataparsing;mata-mataminterm;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;pymata-runtime;pyfado-runtime;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;TO; 0.417396; 0.0509858;TO;0.1994187;TO; 0.533086; 0.059687;TO; 0.384495; 0.130828;0.0322742;TO; 0.299837; 0.0535854;0.00249087;TO;TO;TO;TO;TO;0.098002124
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;TO; 0.412932; 0.0509389;TO;0.2479626;TO; 0.211413; 0.0434895;TO; 0.5206; 0.0971567;0.01875719;TO; 0.648421; 0.126708;0.00278494;TO;TO;TO;TO;TO;0.069803826
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;TO; 0.348912; 0.0516405;TO;0.1935892;TO; 0.218661; 0.0529281;TO; 0.247412; 0.0994121;0.033117100000000003;TO; 0.506801; 0.107447;0.0032579;TO;TO;TO;TO;TO;0.09055727599999999
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;TO; 0.377769; 0.0548533;TO;0.19836589999999998;TO; 0.754354; 0.0836057;TO; 0.70588; 0.144831;0.0358008;TO; 0.464825; 0.067218;0.00312796;TO;TO;TO;TO;TO;0.086779799
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;TO; 0.605885; 0.0996521;TO;0.2063036;TO; 0.415542; 0.0774795;TO; 0.807608; 0.149629;0.048724500000000004;TO; 0.777953; 0.148278;0.00353213;TO;TO;TO;TO;TO;0.116254781
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;TO; 0.43752; 0.0717624;TO;0.2045322;TO; 0.530807; 0.0787095;TO; 0.445624; 0.0825419;0.0555552;TO; 0.492529; 0.0755175;0.004119970000000001;TO;TO;TO;TO;TO;0.084068215
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;TO; 0.757995; 0.0921838;TO;0.2725875;TO; 0.715792; 0.160407;TO; 0.63928; 0.0801562;0.025613;TO; 0.445051; 0.0768132;0.00374548;TO;TO;TO;TO;TO;0.133192949
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-850-rhs.mata;TO; 0.45111; 0.0608657;TO;0.2833071;TO; 0.632864; 0.0837883;TO; 0.780722; 0.104261;0.016936819999999998;TO; 0.698133; 0.128427;0.00244241;TO;TO;TO;TO;TO;0.10435561800000001
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-900-rhs.mata;TO; 0.46606; 0.0522775;TO;0.29501679999999997;TO; 0.550111; 0.095104;TO; 0.537769; 0.10421;0.0374962;TO; 0.423576; 0.0891522;0.00491377;TO;TO;TO;TO;TO;0.211546638
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-950-rhs.mata;TO; 0.520271; 0.104942;TO;0.49560799999999994;TO; 0.845166; 0.085925;TO; 0.950955; 0.106475;0.0355707;TO; 0.848883; 0.101536;0.004936309999999999;TO;TO;TO;TO;TO;0.163252925
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-100-rhs.mata;ERR;ERR;ERR;TO;0.0927236;TO; 0.0596644; 0.0153428;TO; 0.10226; 0.0286213;0.0030815499999999997;TO; 0.110661; 0.0363246;0.000451104;TO;TO;TO;TO;TO;0.06543155
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-1000-rhs.mata;TO; 0.44927; 0.0972462;TO;0.34968699999999997;ERR;ERR;ERR;TO; 0.740772; 0.11025;0.0394643;TO; 0.625916; 0.122624;0.00541611;TO;TO;TO;TO;TO;0.23584975
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-150-rhs.mata;ERR;ERR;ERR;TO;0.1178851;TO; 0.163795; 0.0481181;TO; 0.120232; 0.0256299;0.00265184;TO; 0.104079; 0.0215444;0.000656107;TO;TO;TO;TO;TO;0.040740745999999994
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_sat-200-rhs.mata;ERR;ERR;ERR;TO;0.0814517;TO; 0.142839; 0.0384913;TO; 0.09386; 0.0269054;0.00667824;TO; 0.130805; 0.024665;0.00092153;TO;TO;TO;TO;TO;0.041002628
