name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-intersection;mata-bin-emptiness_check;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-emptiness_check;automata-emptiness_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-400-rhs.mata;0.58; 0.204108; 0.0623013; 0.2730; 0.0477;2.65;0.17362899999999998; 2.5735156000; 0.0000667000; 0.0001176000; True;0.51; 0.17749; 0.0592176; 0.270449; 0.0880441; 2.127e-06; true;3.03; 0.247082; 0.0651784;0.01313109; 1.53638; 1.47384; 2.832e-06; true;2.53; 0.230883; 0.059648;0.00206164; 0.852517; 1.36416; 0.0191545; true;2.66; 0.1793; 0.0000; 1.3731; 0.4122; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;7.02;0.078148014; 2.638804006; 3.4756E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-450-rhs.mata;0.6; 0.212369; 0.05692; 0.3084; 0.0138;3.61;0.1104462; 3.5704759000; 0.0001266000; 0.0001424000; True;0.52; 0.241466; 0.0652876; 0.19905; 0.0709062; 1.651e-06; true;4.56; 0.236907; 0.0707182;0.014994210000000001; 2.33544; 2.25217; 2.64e-06; true;3.04; 0.164207; 0.0520394;0.00144452; 0.939989; 1.85419; 0.0234015; true;3.9; 0.3536; 0.0000; 2.0308; 0.5911; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;9.08;0.083321282; 3.678013185; 4.5509E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-50-rhs.mata;0.02; 0.0144082; 0.00355989; 0.0015; 0.0004;0.12;0.0436129; 0.0429890000; 0.0000797000; 0.0001367000; True;0.02; 0.0160093; 0.00748439; 0.00141678; 0.000596229; 7.81e-07; true;0.04; 0.0162355; 0.00757079;0.000804938; 0.00754344; 0.0115658; 2.108e-06; true;0.03; 0.016268; 0.00764325;0.000156538; 0.00463385; 0.00543682; 9.0502e-05; true;1.27; 0.0404; 0.0000; 0.0126; 0.0022; 0.0000; True;5.55; 0.0450; 0.0030; 3.1254; 1.2006; True;TO;TO;1.24;0.029948938; 0.050707292; 3.6703E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-500-rhs.mata;0.84; 0.252239; 0.0612149; 0.4900; 0.0713;5.06;0.20534; 5.1544434000; 0.0001056000; 0.0001893000; True;0.81; 0.282618; 0.0754835; 0.413824; 0.131002; 2.071e-06; true;4.71; 0.283131; 0.0815424;0.019720420000000002; 2.73206; 2.35402; 1.947e-06; true;4.11; 0.28338; 0.0803608;0.0029921; 1.66502; 2.09067; 0.0210679; true;4.02; 0.2390; 0.0000; 2.3429; 0.8222; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;10.22;0.13817942; 4.29627837; 5.3636E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-550-rhs.mata;0.63; 0.182507; 0.0529582; 0.3133; 0.0695;5.41;0.10085620000000001; 5.6538320000; 0.0001043000; 0.0001857000; True;1.01; 0.315139; 0.0918458; 0.653282; 0.15971; 1.864e-06; true;5.66; 0.337377; 0.0797667;0.020012790000000003; 3.09884; 2.8296; 3.537e-06; true;4.44; 0.381898; 0.0910535;0.00362557; 1.9287; 2.18243; 0.0217214; true;4.53; 0.2608; 0.0000; 2.8419; 0.9054; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;11.94;0.12844091200000002; 5.139346297; 5.6981E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-600-rhs.mata;1.14; 0.377206; 0.0864355; 0.7376; 0.0996;8.29;0.215565; 8.4042593000; 0.0001080000; 0.0001643000; True;0.92; 0.280711; 0.0768161; 0.49055; 0.218418; 2.241e-06; true;6.36; 0.240911; 0.0662222;0.012518089999999999; 4.09334; 2.50814; 2.842e-06; true;6.36; 0.197867; 0.0686951;0.00190668; 2.59021; 3.4889; 0.0264175; true;5.41; 0.2735; 0.0000; 3.5197; 1.1438; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;13.64;0.080719544; 5.801561012; 4.9658E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-650-rhs.mata;0.84; 0.182663; 0.056738; 0.5423; 0.0824;7.82;0.16246860000000002; 7.9285443000; 0.0000739000; 0.0001211000; True;1.5; 0.379792; 0.103397; 0.960522; 0.219845; 2.099e-06; true;8.34; 0.419616; 0.109109;0.0289997; 5.19693; 3.28431; 2.684e-06; true;7.5; 0.376377; 0.10345;0.00378614; 2.90057; 4.01969; 0.0281951; true;6.56; 0.3150; 0.0000; 4.4460; 1.4537; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;17.76;0.08733450000000001; 7.828535111; 3.8291E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-700-rhs.mata;1.85; 0.453283; 0.0873177; 1.3567; 0.1661;10.97;0.23920190000000002; 10.7836269000; 0.0001196000; 0.0001789000; True;2.06; 0.421151; 0.12018; 1.3855; 0.336476; 2.28e-06; true;8.37; 0.459029; 0.113353;0.0285844; 4.67403; 3.57302; 3.202e-06; true;9.14; 0.366087; 0.109708;0.00383017; 3.57925; 5.06802; 0.0279943; true;9.05; 0.5653; 0.0000; 6.1566; 1.7194; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;20.48;0.16103631499999999; 8.505827988; 3.0226E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-750-rhs.mata;1.64; 0.446025; 0.120038; 1.2613; 0.0327;11.95;0.29688499999999995; 12.2581204000; 0.0000703000; 0.0000928000; True;2.2; 0.483597; 0.123696; 1.73484; 0.335483; 2.161e-06; true;10.38; 0.413363; 0.125536;0.0245119; 6.34464; 4.4536; 3.25e-06; true;10.41; 0.424413; 0.140537;0.0046004800000000005; 4.75186; 5.23716; 0.0260232; true;11.12; 0.6394; 0.0000; 8.0408; 2.1797; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;22.27;0.10315773; 9.768549175; 7.7148E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-800-rhs.mata;2.01; 0.544518; 0.150392; 1.3731; 0.1858;16.14;0.2743587; 16.5218442000; 0.0000745000; 0.0001074000; True;2.45; 0.485752; 0.133219; 1.80201; 0.337597; 1.807e-06; true;12.38; 0.489122; 0.12517;0.0286223; 7.27594; 5.34531; 2.323e-06; true;11.98; 0.409748; 0.12137;0.00443326; 4.67694; 6.65591; 0.0298547; true;11.01; 0.6356; 0.0000; 7.7888; 2.3757; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;27.07;0.18376632699999998; 11.462682553; 3.5146E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-850-rhs.mata;2.35; 0.400953; 0.115618; 1.7228; 0.2024;15.96;0.2524789; 16.3160859000; 0.0000804000; 0.0001144000; True;1.95; 0.496041; 0.127915; 1.46762; 0.275937; 1.686e-06; true;13.92; 0.541516; 0.146056;0.031228199999999998; 8.9125; 5.33965; 3.475e-06; true;13.89; 0.530293; 0.150783;0.00482454; 5.43766; 7.66138; 0.0290788; true;13.15; 0.6727; 0.0000; 9.8074; 2.6632; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;30.02;0.197176872; 12.55589587; 4.5037E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-900-rhs.mata;2.52; 0.501017; 0.176946; 1.7676; 0.2360;22.16;0.2555919; 23.2431464000; 0.0000770000; 0.0001240000; True;2.43; 0.601086; 0.134784; 1.78574; 0.515242; 1.776e-06; true;16.84; 0.47447; 0.132431;0.0288345; 9.71882; 7.64112; 2.06e-06; true;12.55; 0.290528; 0.096972;0.00288115; 5.32555; 6.6817; 0.0358185; true;15.41; 0.7329; 0.0000; 11.7980; 2.9461; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;32.79;0.131330168; 14.123004041; 4.2284E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/inter_unsat-950-rhs.mata;3.23; 0.556773; 0.154479; 3.0654; 0.0613;27.11;0.28289569999999997; 27.8347337000; 0.0000881000; 0.0001592000; True;3.01; 0.516293; 0.16654; 2.21416; 0.488775; 2.162e-06; true;17.3; 0.556109; 0.145268;0.0314128; 9.60214; 8.03691; 2.838e-06; true;14.43; 0.572504; 0.175395;0.0043299; 5.38625; 8.20756; 0.0380298; true;15.74; 0.4319; 0.0000; 12.2308; 3.5196; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;TO;37.52;0.139900779; 14.967330657; 2.3016E-5; true
