name;automata-runtime;automata-construction;automata-uni;automata-trim;automata-emptiness_check;automata-emptiness_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-uni;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-uni;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-union;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-union;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;java-automatalib-runtime;java-brics-runtime;java-brics-construction;java-brics-uni;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-50-rhs.mata;0.13;0.1334984; 0.0158159000; 0.0002360000; 0.0001635000; False;0.03; 0.0268827; 0.0108304; 0.000122754; 4.3918e-05; 1.1902e-05; false;0.02; 0.0155688; 0.00922323;0.00109228; 0.000182051; 0.000204063; 0.000158185; false;0.03; 0.0279926; 0.011145;0.000271847; 0.00155871; 0.00130591; 0.00047411; false;1.27; 0.0467; 0.0000; 0.0019; 0.0001; 0.0002; False;1.19; 0.0344; 0.0030; 0.0070; 0.0018; False;TO;TO;1.2;0.07455294600000001; 0.002080294; 2.352E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-100-rhs.mata;0.09;0.0511736; 0.0045528000; 0.0001231000; 0.0001002000; False;0.03; 0.0296945; 0.00971281; 0.000118198; 4.4186e-05; 1.4038e-05; false;0.07; 0.0533437; 0.0176694;0.00264496; 0.000666171; 0.00060162; 0.000588286; false;0.07; 0.0565499; 0.0182215;0.000512923; 0.00091702; 0.00134792; 0.000891618; false;1.19; 0.0492; 0.0000; 0.0004; 0.0001; 0.0001; False;1.31; 0.0886; 0.0084; 0.0267; 0.0064; False;TO;TO;0.98;0.038058132; 0.002983053; 3.095E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-1000-rhs.mata;0.32;0.26541709999999996; 0.0137690000; 0.0023750000; 0.0003123000; False;0.64; 0.621957; 0.138787; 0.002283; 0.000956003; 0.000135024; false;0.6; 0.515515; 0.0879434;0.021490799999999997; 0.00576211; 0.00969833; 0.00970106; false;0.67; 0.63451; 0.138588;0.00601783; 0.00487508; 0.0107165; 0.0106514; false;1.91; 0.7755; 0.0000; 0.0049; 0.0038; 0.0031; False;5.31; 0.7850; 0.5571; 2.3640; 0.5510; False;TO;TO;1.76;0.189821104; 0.016715955; 5.1884E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-150-rhs.mata;0.16;0.1063798; 0.0080751000; 0.0003098000; 0.0001629000; False;0.1; 0.0823484; 0.0247735; 0.000363927; 0.000115986; 3.3216e-05; false;0.11; 0.0882764; 0.0234824;0.0042803500000000005; 0.00106774; 0.000915345; 0.000931932; false;0.09; 0.0779867; 0.0249657;0.0007607250000000001; 0.00110665; 0.00166818; 0.00134267; false;1.46; 0.1092; 0.0000; 0.0012; 0.0003; 0.0004; False;1.09; 0.0823; 0.0087; 0.0300; 0.0070; False;TO;TO;1.38;0.059835576; 0.003676055; 2.8494E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-200-rhs.mata;0.18;0.12495819999999999; 0.0276385000; 0.0003794000; 0.0001791000; False;0.14; 0.139942; 0.0393353; 0.000508973; 0.000196635; 4.426e-05; false;0.15; 0.118199; 0.0412867;0.0069656200000000005; 0.00188035; 0.00870374; 0.00202382; false;0.14; 0.121704; 0.0361501;0.001562416; 0.00142875; 0.00217467; 0.00176047; false;1.41; 0.1662; 0.0000; 0.0012; 0.0005; 0.0005; False;1.47; 0.1637; 0.0263; 0.0986; 0.0230; False;TO;TO;1.38;0.07386420699999999; 0.004157852; 2.8169E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-250-rhs.mata;0.14;0.091973; 0.0053577000; 0.0002645000; 0.0001200000; False;0.17; 0.173918; 0.0553797; 0.000637849; 0.000198043; 5.7011e-05; false;0.18; 0.148623; 0.0529929;0.00750581; 0.00187242; 0.00175347; 0.00172921; false;0.18; 0.143177; 0.0433231;0.001368439; 0.00165932; 0.00271917; 0.00217905; false;1.38; 0.1991; 0.0000; 0.0015; 0.0005; 0.0006; False;1.32; 0.1091; 0.0204; 0.0793; 0.0182; False;TO;TO;1.32;0.048684899000000004; 0.004973616; 5.0573E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-300-rhs.mata;0.19;0.1286132; 0.0110076000; 0.0005554000; 0.0001802000; False;0.21; 0.178643; 0.0469869; 0.000679001; 0.000237263; 6.6622e-05; false;0.22; 0.285795; 0.0482512;0.00942662; 0.00258401; 0.00261958; 0.00251089; false;0.22; 0.181119; 0.0477344;0.0016863619999999998; 0.00183621; 0.00314141; 0.00286457; false;1.41; 0.2569; 0.0000; 0.0018; 0.0006; 0.0009; False;1.82; 0.2565; 0.0575; 0.2637; 0.0521; False;TO;TO;1.32;0.108971183; 0.004551328; 2.5342E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-350-rhs.mata;0.12;0.07909; 0.0057038000; 0.0003414000; 0.0001148000; False;0.19; 0.152108; 0.050298; 0.000722974; 0.000336984; 8.1639e-05; false;0.2; 0.176727; 0.0419576;0.00635748; 0.0021143; 0.00290138; 0.00411358; false;0.17; 0.132375; 0.0453202;0.001900704; 0.00196553; 0.00349161; 0.00312685; false;1.14; 0.1576; 0.0000; 0.0027; 0.0007; 0.0008; False;1.4; 0.1609; 0.0382; 0.1606; 0.0729; False;TO;TO;1.4;0.050535033; 0.004369512; 2.4611E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-400-rhs.mata;0.21;0.1685395; 0.0093179000; 0.0029021000; 0.0003143000; False;0.28; 0.25478; 0.0743648; 0.000978472; 0.000432244; 0.000104667; false;0.17; 0.128537; 0.042009;0.007242500000000001; 0.00221403; 0.0025166; 0.00206917; false;0.18; 0.162211; 0.0414853;0.001257991; 0.00134541; 0.00463153; 0.00433477; false;1.54; 0.3331; 0.0000; 0.0028; 0.0012; 0.0013; False;1.5; 0.1785; 0.0514; 0.2076; 0.0714; False;TO;TO;1.42;0.119214107; 0.00617068; 3.9682E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-450-rhs.mata;0.22;0.1640516; 0.0101650000; 0.0008201000; 0.0001923000; False;0.32; 0.270587; 0.0732451; 0.00107345; 0.000417302; 0.00010972; false;0.36; 0.297866; 0.0725552;0.01511605; 0.00398551; 0.00518219; 0.00613423; false;0.3; 0.212074; 0.0761576;0.00297006; 0.00307283; 0.0058434; 0.00528912; false;1.5; 0.3689; 0.0000; 0.0025; 0.0011; 0.0012; False;1.86; 0.3521; 0.0652; 0.3118; 0.0994; False;TO;TO;1.4;0.103858808; 0.018442829; 2.9226E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-500-rhs.mata;0.24;0.1753092; 0.0150059000; 0.0013104000; 0.0002546000; False;0.32; 0.278817; 0.0690153; 0.000552803; 0.000403071; 0.000119187; false;0.39; 0.286958; 0.0871559;0.0213829; 0.00578799; 0.00910045; 0.00964121; false;0.35; 0.297613; 0.078083;0.00276077; 0.00259856; 0.00527259; 0.00483938; false;1.21; 0.2100; 0.0000; 0.0016; 0.0007; 0.0007; False;2.46; 0.4055; 0.1458; 0.5919; 0.1410; False;TO;TO;1.66;0.15376533; 0.017596694; 4.4026E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-550-rhs.mata;0.16;0.1365853; 0.0067346000; 0.0009522000; 0.0001866000; False;0.22; 0.194886; 0.0590762; 0.000740023; 0.000423158; 4.4001e-05; false;0.3; 0.23412; 0.0835754;0.01978737; 0.00457154; 0.00645401; 0.00685364; false;0.38; 0.359221; 0.0930406;0.0031091; 0.0029531; 0.00605179; 0.00577392; false;1.6; 0.4326; 0.0000; 0.0026; 0.0014; 0.0014; False;2.82; 0.4426; 0.1795; 0.7554; 0.1705; False;TO;TO;1.61;0.128125042; 0.00739357; 2.8502E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-600-rhs.mata;0.26;0.2124449; 0.0163304000; 0.0021293000; 0.0004055000; False;0.44; 0.356466; 0.109613; 0.001588; 0.000653112; 6.9748e-05; false;0.43; 0.338892; 0.121113;0.01752026; 0.00549149; 0.0084676; 0.008503; false;0.45; 0.355929; 0.118705;0.00363715; 0.0031594; 0.00652882; 0.00633658; false;1.54; 0.3424; 0.0000; 0.0021; 0.0141; 0.0014; False;2.95; 0.5508; 0.2116; 0.8491; 0.2376; False;TO;TO;1.65;0.175617299; 0.008309569; 4.0627E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-650-rhs.mata;0.27;0.2213082; 0.0135656000; 0.0020357000; 0.0003279000; False;0.45; 0.416152; 0.101063; 0.00158835; 0.00083942; 5.699e-05; false;0.28; 0.220302; 0.0668773;0.01214343; 0.00351315; 0.00531013; 0.00518021; false;0.47; 0.410504; 0.102486;0.0041024; 0.00385966; 0.00792481; 0.00755026; false;1.63; 0.5425; 0.0000; 0.0032; 0.0019; 0.0021; False;3.3; 0.5510; 0.2573; 1.1152; 0.3060; False;TO;TO;1.63;0.162022687; 0.01005995; 5.6242E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-700-rhs.mata;0.29;0.2556847; 0.0131550000; 0.0074679000; 0.0003795000; False;0.51; 0.458109; 0.114174; 0.00191887; 0.000930239; 7.9734e-05; false;0.49; 0.380203; 0.106171;0.0251084; 0.00732799; 0.0124569; 0.0104488; false;0.49; 0.403387; 0.0966094;0.00395885; 0.00359864; 0.00747754; 0.00671746; false;1.52; 0.3065; 0.0000; 0.0021; 0.0014; 0.0017; False;3.19; 0.5627; 0.3001; 1.2180; 0.1556; False;TO;TO;1.75;0.102723395; 0.012536205; 5.2362E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-750-rhs.mata;0.32;0.2798413; 0.0132402000; 0.0022029000; 0.0003748000; False;0.54; 0.437598; 0.127109; 0.00205192; 0.00103749; 0.000132057; false;0.65; 0.522362; 0.149012;0.0298321; 0.00830216; 0.0134101; 0.0149522; false;0.63; 0.479312; 0.147215;0.00469564; 0.0046553; 0.0115669; 0.0125058; false;1.93; 0.6280; 0.0000; 0.0039; 0.0024; 0.0025; False;2.81; 0.3552; 0.1692; 0.9907; 0.3274; False;TO;TO;1.8;0.182062697; 0.028976669; 1.8883E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-800-rhs.mata;0.28;0.2352229; 0.0116744000; 0.0015262000; 0.0002829000; False;0.58; 0.542528; 0.136296; 0.00220843; 0.00125084; 0.000124085; false;0.39; 0.261064; 0.0978392;0.01696224; 0.0065383; 0.00929498; 0.0100743; false;0.58; 0.511468; 0.150112;0.005081550000000001; 0.00419008; 0.00957995; 0.00968097; false;1.44; 0.3821; 0.0000; 0.0060; 0.0034; 0.0036; False;4.21; 0.6236; 0.3709; 1.5747; 0.3924; False;TO;TO;1.65;0.11233592099999999; 0.014347241; 4.2298E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-850-rhs.mata;0.35;0.2916838; 0.0149412000; 0.0019066000; 0.0003114000; False;0.56; 0.487656; 0.126711; 0.00106087; 0.000566265; 7.763e-05; false;0.67; 0.551986; 0.139535;0.0366077; 0.0103207; 0.020158; 0.0240175; false;0.62; 0.588289; 0.130424;0.00483862; 0.0041116; 0.00843572; 0.00864199; false;1.84; 0.6861; 0.0000; 0.0045; 0.0031; 0.0029; False;3.76; 0.4833; 0.2431; 1.5281; 0.4029; False;TO;TO;1.91;0.190248437; 0.02364239; 2.8608E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-900-rhs.mata;0.33;0.27412749999999997; 0.0215039000; 0.0021760000; 0.0003238000; False;0.67; 0.577838; 0.155435; 0.00272899; 0.000924369; 0.000131105; false;0.72; 0.580479; 0.143392;0.036684800000000004; 0.00882825; 0.01306; 0.0150891; false;0.72; 0.627277; 0.152087;0.0061841299999999995; 0.00550475; 0.0129189; 0.0134348; false;1.91; 0.7209; 0.0000; 0.0047; 0.0034; 0.0033; False;4.69; 0.7834; 0.4798; 2.0032; 0.4202; False;TO;TO;1.48;0.112590941; 0.014554784; 4.3507E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_sat-950-rhs.mata;0.21;0.1922787; 0.0072797000; 0.0011059000; 0.0001581000; False;0.68; 0.58938; 0.152833; 0.00289813; 0.00123743; 0.00017349; false;0.47; 0.31513; 0.105083;0.0226598; 0.0067374; 0.0158288; 0.017137; false;0.67; 0.588511; 0.144616;0.00587448; 0.00455795; 0.0106334; 0.010171; false;1.39; 0.4921; 0.0000; 0.0033; 0.0022; 0.0020; False;5.29; 0.7888; 0.5553; 2.3721; 0.5685; False;TO;TO;1.88;0.17241393300000002; 0.01396384; 7.6358E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-100-rhs.mata;0.14;0.09328239999999999; 0.0081788000; 0.0002483000; 0.0001781000; False;0.07; 0.0728445; 0.0255124; 0.000308681; 0.00011629; 2.462e-05; false;0.06; 0.0650509; 0.0427047;0.00281553; 0.000400448; 0.000371682; 0.00037087; false;0.05; 0.0754471; 0.0143195;0.000268192; 0.000524176; 0.000733161; 0.000516778; false;0.9; 0.0513; 0.0000; 0.0004; 0.0001; 0.0001; False;1.42; 0.0903; 0.0085; 0.0284; 0.0065; False;TO;TO;1.2;0.043868957; 0.003119001; 3.3502E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-1000-rhs.mata;0.37;0.3028962; 0.0147400000; 0.0023845000; 0.0003551000; False;0.72; 0.615514; 0.15536; 0.00267416; 0.00125562; 0.000129942; false;0.85; 0.620178; 0.174603;0.0447344; 0.0126823; 0.0153028; 0.0168966; false;0.81; 0.623524; 0.186289;0.00670778; 0.00527483; 0.0137211; 0.0133261; false;1.64; 0.4822; 0.0000; 0.0032; 0.0024; 0.0021; False;5.62; 0.8394; 0.5807; 2.6672; 0.6287; False;TO;TO;1.68;0.123654044; 0.038283782; 3.8524E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-150-rhs.mata;0.15;0.11727159999999999; 0.0078491000; 0.0002822000; 0.0001517000; False;0.1; 0.11662; 0.0253983; 0.000328889; 0.000127668; 3.3982e-05; false;0.09; 0.151938; 0.0167628;0.00235166; 0.000595715; 0.000511541; 0.000629568; false;0.08; 0.0701052; 0.0174939;0.000445373; 0.000695576; 0.00103568; 0.000745568; false;1.11; 0.0736; 0.0000; 0.0009; 0.0003; 0.0003; False;1.33; 0.0796; 0.0165; 0.0614; 0.0070; False;TO;TO;1.25;0.033308551; 0.003672937; 3.3029E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-200-rhs.mata;0.17;0.10964299999999999; 0.0105679000; 0.0004900000; 0.0002048000; False;0.13; 0.144641; 0.0348222; 0.000442671; 0.000147977; 4.3409e-05; false;0.15; 0.117973; 0.0335743;0.0062154; 0.00167105; 0.0022919; 0.0018843; false;0.13; 0.105879; 0.0352732;0.001141071; 0.00147761; 0.00234381; 0.00186589; false;1.39; 0.1690; 0.0000; 0.0016; 0.0007; 0.0007; False;1.7; 0.1723; 0.0282; 0.1054; 0.0243; False;TO;TO;1.2;0.075697116; 0.004284095; 2.5901E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-250-rhs.mata;0.18;0.1322492; 0.0101574000; 0.0006224000; 0.0002971000; False;0.18; 0.19897; 0.0434048; 0.000583007; 0.000193815; 5.3922e-05; false;0.19; 0.149972; 0.0432115;0.00777353; 0.00211021; 0.0034379; 0.00372505; false;0.17; 0.140619; 0.0451066;0.0014225890000000001; 0.00158508; 0.00265806; 0.00225845; false;1.47; 0.2074; 0.0000; 0.0015; 0.0006; 0.0007; False;1.71; 0.2690; 0.0699; 0.1589; 0.0359; False;TO;TO;1.23;0.046268303999999996; 0.004735495; 2.5514E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-300-rhs.mata;0.13;0.09706630000000001; 0.0067829000; 0.0002993000; 0.0001341000; False;0.22; 0.192184; 0.0541145; 0.000837409; 0.000296215; 7.044e-05; false;0.22; 0.21631; 0.049908;0.00535096; 0.00147802; 0.00165092; 0.00140214; false;0.21; 0.174156; 0.0455048;0.00157567; 0.00168615; 0.00284411; 0.00269712; false;1.03; 0.1390; 0.0000; 0.0016; 0.0009; 0.0007; False;1.65; 0.2503; 0.0557; 0.2149; 0.0257; False;TO;TO;1.38;0.057875842999999996; 0.005201057; 3.9569E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-350-rhs.mata;0.19;0.1715448; 0.0126944000; 0.0019344000; 0.0002998000; False;0.23; 0.237835; 0.0824824; 0.000793119; 0.00023046; 0.000103635; false;0.25; 0.202372; 0.0538234;0.01151038; 0.00276824; 0.00244307; 0.00255379; false;0.25; 0.223673; 0.0749217;0.001822292; 0.00214236; 0.00389842; 0.00362122; false;1.48; 0.2974; 0.0000; 0.0018; 0.0009; 0.0009; False;1.79; 0.3062; 0.0781; 0.2574; 0.0368; False;TO;TO;1.33;0.074810848; 0.005853607; 2.9614E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-400-rhs.mata;0.21;0.1528319; 0.0260277000; 0.0008905000; 0.0002169000; False;0.26; 0.23519; 0.0627317; 0.000946231; 0.000319012; 0.00012041; false;0.29; 0.221827; 0.0627681;0.0130135; 0.00342801; 0.00408798; 0.00384739; false;0.16; 0.129626; 0.0435613;0.001151603; 0.00116419; 0.00235733; 0.00218414; false;1.33; 0.3465; 0.0000; 0.0031; 0.0018; 0.0017; False;2.2; 0.3375; 0.1029; 0.4118; 0.0907; False;TO;TO;1.48;0.102317554; 0.005115308; 2.6625E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-450-rhs.mata;0.22;0.15707880000000002; 0.0108171000; 0.0017249000; 0.0004272000; False;0.23; 0.27447; 0.0505152; 0.00061562; 0.000287913; 7.5616e-05; false;0.34; 0.323267; 0.0741295;0.016108710000000002; 0.00399048; 0.00583741; 0.00542414; false;0.24; 0.200007; 0.0529285;0.001481509; 0.00138998; 0.00268996; 0.0024272; false;1.63; 0.3729; 0.0000; 0.0025; 0.0014; 0.0014; False;2.38; 0.3708; 0.1232; 0.5550; 0.1191; False;TO;TO;1.48;0.106029661; 0.005773556; 2.8584E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-50-rhs.mata;0.14;0.0899111; 0.0075308000; 0.0002122000; 0.0002034000; False;0.03; 0.0480714; 0.0110267; 0.000125508; 4.2025e-05; 1.1932e-05; false;0.02; 0.0162948; 0.00703119;0.0007681960000000001; 0.000194459; 0.000175902; 0.000161147; false;0.03; 0.0293156; 0.0109661;0.00026113199999999997; 0.000715955; 0.000891608; 0.000481705; false;1.33; 0.0504; 0.0000; 0.0004; 0.0001; 0.0001; False;0.95; 0.0288; 0.0018; 0.0041; 0.0011; False;TO;TO;1.02;0.025414515; 0.002542747; 3.2454E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-500-rhs.mata;0.21;0.15475239999999998; 0.0089829000; 0.0006131000; 0.0001684000; False;0.33; 0.269424; 0.0931219; 0.0012462; 0.000492263; 0.000135646; false;0.4; 0.335473; 0.0857;0.01825828; 0.00507197; 0.00790335; 0.00758899; false;0.36; 0.294697; 0.0796329;0.00274879; 0.00256263; 0.00507866; 0.00459338; false;1.57; 0.4933; 0.0000; 0.0041; 0.0019; 0.0020; False;2.47; 0.4488; 0.1493; 0.6409; 0.1638; False;TO;TO;1.53;0.079249722; 0.006963815; 2.614E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-550-rhs.mata;0.24;0.2411146; 0.0108943000; 0.0012159000; 0.0002893000; False;0.23; 0.273475; 0.0559055; 0.00067331; 0.000250241; 4.4604e-05; false;0.43; 0.33923; 0.0882908;0.02024525; 0.00506061; 0.00739734; 0.00772813; false;0.27; 0.199595; 0.161853;0.00295704; 0.0200754; 0.0190327; 0.00693831; false;1.2; 0.2814; 0.0000; 0.0030; 0.0012; 0.0010; False;1.78; 0.2728; 0.0963; 0.4453; 0.0935; False;TO;TO;1.49;0.161731193; 0.017853485; 3.629E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-600-rhs.mata;0.25;0.1922921; 0.0149515000; 0.0013911000; 0.0003009000; False;0.4; 0.353925; 0.0888374; 0.00145127; 0.000436558; 5.2453e-05; false;0.47; 0.470677; 0.10134;0.0223214; 0.00610666; 0.0074265; 0.00905287; false;0.39; 0.341759; 0.0920258;0.00308811; 0.0031721; 0.00566546; 0.00571542; false;1.72; 0.5156; 0.0000; 0.0033; 0.0018; 0.0021; False;2.62; 0.5052; 0.2203; 0.9263; 0.1118; False;TO;TO;1.48;0.100033697; 0.009579123; 3.151E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-650-rhs.mata;0.17;0.11868609999999999; 0.0119522000; 0.0017740000; 0.0003828000; False;0.5; 0.422479; 0.128956; 0.00209261; 0.000692922; 0.000123045; false;0.34; 0.229433; 0.0858247;0.01469726; 0.0046437; 0.00790804; 0.00795641; false;0.46; 0.372776; 0.107047;0.00209149; 0.00197996; 0.00423924; 0.00423598; false;1.84; 0.5287; 0.0000; 0.0045; 0.0023; 0.0022; False;2.13; 0.2918; 0.1256; 0.6140; 0.1619; False;TO;TO;1.51;0.081104934; 0.009283398; 2.465E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-700-rhs.mata;0.28;0.21559989999999998; 0.0115916000; 0.0065815000; 0.0003721000; False;0.5; 0.466635; 0.11918; 0.00190671; 0.000633384; 7.3567e-05; false;0.55; 0.422475; 0.106202;0.027816; 0.00696053; 0.012416; 0.0134022; false;0.51; 0.423102; 0.125596;0.00402624; 0.0035576; 0.00767375; 0.00731829; false;1.79; 0.6013; 0.0000; 0.0037; 0.0023; 0.0022; False;3.17; 0.4042; 0.2967; 1.2434; 0.1976; False;TO;TO;1.6;0.08568621400000001; 0.009569654; 2.7851E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-750-rhs.mata;0.23;0.22277029999999998; 0.0067728000; 0.0008807000; 0.0001885000; False;0.37; 0.290376; 0.112919; 0.00242277; 0.00111073; 0.000115208; false;0.58; 0.433857; 0.115571;0.0304151; 0.00812042; 0.0123553; 0.0132723; false;0.55; 0.458606; 0.13756;0.004597840000000001; 0.00409679; 0.00842582; 0.00914322; false;1.66; 0.5966; 0.0000; 0.0022; 0.0013; 0.0013; False;3.01; 0.3666; 0.1674; 1.1773; 0.3341; False;TO;TO;1.52;0.09894755899999999; 0.01183352; 4.4542E-5; false
/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-lhs.mata,/home/experiments/nfa-bench/benchmarks/bool_comb/cox/diff_unsat-800-rhs.mata;0.33;0.2610649; 0.0138115000; 0.0024964000; 0.0004011000; False;0.6; 0.525219; 0.168572; 0.00232361; 0.000870819; 9.1272e-05; false;0.41; 0.288988; 0.131192;0.01779414; 0.00539783; 0.00871231; 0.00978102; false;0.4; 0.314175; 0.089144;0.0027621900000000003; 0.00237875; 0.00581736; 0.00601785; false;1.81; 0.7579; 0.0000; 0.0043; 0.0028; 0.0026; False;2.55; 0.3875; 0.1972; 0.9010; 0.1892; False;TO;TO;1.63;0.120494901; 0.017437134; 2.7216E-5; false
