name;automata-runtime;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1736.0.mata;ERR;0.09; 0.0846614; 0.0105947; 0.00077871; 0.000318185; false;0.18; 0.078428; 0.0451095; 0.0363948; 0.0126785; 0.0108528; false;0.12; 0.190541; 0.0270493; 0.0580286; 0.0233707; 0.00571641; false;1.23; 0.0641; 0.0000; 0.0084; 0.0008; 0.0000; False;1.82; 0.1215; 0.0892; 0.5450; 0.5502; 0.1345; False;1.52; 0.1798; 0.0557; 0.1534; 0.1795; 0.0001; False;2.66; 0.470257926; 0.035482649; 0.002218679; false;2.28; 0.26727773; 0.079555794; 3.3319E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1737.0.mata;ERR;0.09; 0.0824708; 0.0098302; 0.000552176; 0.000252687; false;0.22; 0.0797826; 0.0446832; 0.0517949; 0.0205185; 0.0200331; false;0.13; 0.0800192; 0.00582884; 0.0312641; 0.00561062; 0.00502124; false;1.21; 0.0814; 0.0000; 0.0173; 0.0012; 0.0000; False;1.86; 0.1223; 0.0585; 0.4815; 0.4845; 0.0541; False;1.4; 0.1177; 0.0469; 0.1078; 0.1202; 0.0001; False;2.85; 0.531357643; 0.091498221; 0.002493573; false;2.03; 0.189283434; 0.048482809; 3.9677E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1738.0.mata;ERR;0.09; 0.109589; 0.0100965; 0.000731851; 0.000273235; false;0.2; 0.0829359; 0.0412082; 0.0451307; 0.0153129; 0.0154657; false;0.07; 0.0435211; 0.00290531; 0.0181838; 0.00362267; 0.00325445; false;1.29; 0.1526; 0.0000; 0.0163; 0.0011; 0.0000; False;1.94; 0.1154; 0.1042; 0.4584; 0.4630; 0.0619; False;1.37; 0.1581; 0.0442; 0.0983; 0.1108; 0.0001; False;2.57; 0.499262902; 0.074542062; 0.005711532; false;2.3; 0.313380786; 0.125703616; 3.8423E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1739.0.mata;ERR;0.09; 0.0839267; 0.0100165; 0.000882965; 0.000319923; false;0.22; 0.0835772; 0.0485222; 0.047916; 0.0201543; 0.0196222; false;0.13; 0.0778318; 0.00595748; 0.0298983; 0.00568067; 0.00661457; false;1.4; 0.1166; 0.0000; 0.0135; 0.0008; 0.0000; False;1.73; 0.0634; 0.0513; 0.4566; 0.4609; 0.0535; False;1.37; 0.2813; 0.0773; 0.1069; 0.1192; 0.0001; False;2.94; 0.442626645; 0.04552967; 0.002066647; false;1.7; 0.127089338; 0.042864775; 3.2275E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1741.0.mata;ERR;0.09; 0.0834247; 0.00950274; 0.000735056; 0.000293143; false;0.21; 0.0831734; 0.0461059; 0.0425138; 0.015676; 0.0184949; false;0.14; 0.0846131; 0.00600878; 0.0325789; 0.00654809; 0.00627919; false;1.34; 0.1197; 0.0000; 0.0160; 0.0011; 0.0000; False;1.94; 0.1152; 0.0994; 0.5427; 0.5471; 0.0587; False;1.28; 0.0910; 0.0232; 0.0726; 0.0845; 0.0001; False;2.99; 0.639930594; 0.061343912; 0.006916249; false;2.37; 0.228212938; 0.066889562; 3.6441E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1748.0.mata;ERR;0.04; 0.0327513; 0.00447612; 0.000460004; 0.00017572; false;0.08; 0.031761; 0.0170027; 0.0208273; 0.00733394; 0.00736951; false;0.05; 0.0318292; 0.00212959; 0.0161876; 0.00309431; 0.00279906; false;1.18; 0.1407; 0.0000; 0.0206; 0.0008; 0.0000; False;1.66; 0.0860; 0.0329; 0.3409; 0.3431; 0.0616; False;1.4; 0.0924; 0.0267; 0.0875; 0.0978; 0.0001; False;3.02; 0.525897357; 0.061979661; 0.00227321; false;1.79; 0.106938282; 0.060244631; 3.7481E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1749.0.mata;ERR;0.08; 0.0756634; 0.00999438; 0.000642496; 0.000262356; false;0.13; 0.0641618; 0.0223113; 0.0243615; 0.0116048; 0.0126342; false;0.13; 0.079764; 0.00564877; 0.031523; 0.00614289; 0.0056816; false;1.17; 0.0811; 0.0000; 0.0151; 0.0009; 0.0000; False;1.76; 0.0924; 0.0522; 0.4067; 0.4111; 0.0566; False;1.4; 0.1219; 0.0343; 0.1429; 0.1679; 0.0001; False;2.76; 0.385003141; 0.0426492; 0.00237698; false;2.31; 0.232054984; 0.084751424; 5.6875E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_175.0.mata;ERR;0.02; 0.0233882; 0.00370685; 0.000190751; 0.000102442; false;0.03; 0.0168911; 0.00588837; 0.00829349; 0.00233015; 0.00221066; false;0.04; 0.0255631; 0.00184977; 0.00712393; 0.00254565; 0.00209907; false;1.24; 0.0419; 0.0000; 0.0058; 0.0002; 0.0000; False;1.33; 0.0456; 0.0137; 0.1152; 0.1172; 0.0086; False;1.32; 0.0425; 0.0138; 0.0374; 0.0419; 0.0001; False;1.99; 0.376625434; 0.061219766; 0.004872638; false;1.42; 0.094316721; 0.04486981; 3.1658E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1752.0.mata;ERR;0.07; 0.0603454; 0.00858002; 0.00064805; 0.00022093; false;0.16; 0.0591301; 0.0309791; 0.0407114; 0.015452; 0.0151358; false;0.06; 0.0326786; 0.00218123; 0.0167017; 0.00318794; 0.00285087; false;1.3; 0.0884; 0.0000; 0.0133; 0.0007; 0.0000; False;1.75; 0.0903; 0.0613; 0.4932; 0.4970; 0.0486; False;1.16; 0.0494; 0.0159; 0.0438; 0.0488; 0.0001; False;2.83; 0.402512138; 0.059409105; 0.008291085; false;1.76; 0.154701459; 0.054149488; 5.8776E-5; false
/home/experiments/nfa-bench/benchmarks/presburger/complement/UltimateAutomizer/nested9_true-unreach-call.i_1755.0.mata;ERR;0.07; 0.0593912; 0.00903433; 0.000632018; 0.000219048; false;0.17; 0.0586367; 0.0306308; 0.038703; 0.0153376; 0.0172802; false;0.1; 0.0585619; 0.00416828; 0.0290577; 0.00548923; 0.00480577; false;1.29; 0.0858; 0.0000; 0.0135; 0.0011; 0.0000; False;1.65; 0.0530; 0.0343; 0.4016; 0.4054; 0.0495; False;1.34; 0.0580; 0.0252; 0.0852; 0.0962; 0.0001; False;2.59; 0.378233703; 0.036704235; 0.002662144; false;1.99; 0.160942791; 0.072814752; 3.2821E-5; false
