name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-inclusion_check;automata-inclusion_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-inclusion_check;awali-inclusion_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-inclusion;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-inclusion;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-intersection;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-intersection;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.05; 0.0441206; 0.0131593; 0.0003; 0.0001;0.2;0.10696259999999999;0.0176499; 0.0000721000; 0.0458310000; True;0.1; 0.0863717; 0.0269447;0.00017892;4.1174e-05; 7.361e-06; true;0.11; 0.0823301; 0.0266924;0.010341313000000001;0.0007233799999999999;0.000867502; 0.00130415; true;0.11; 0.0828729; 0.0281202;0.001645466;0.001070649;0.000865606; 0.00253718; true;1.21; 0.1493; 0.0000; 0.0007; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.24; 0.1538; 0.0157; 0.0064;0.0058; 0.0059; True;2.75;0.479218082;0.13027688199999998; 0.063898369; true;1.39;0.098692432;0.003405043; 0.008507795; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut29.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.05; 0.0376205; 0.0086811; 0.0007; 0.0006;0.18;0.0800907;0.0155363; 0.0000788000; 0.0384979000; True;0.05; 0.0403993; 0.0150911;0.000216826;6.211799999999999e-05; 7.558e-06; true;0.05; 0.0404261; 0.015021;0.002388018;0.000715358;0.000701151; 0.000474442; true;0.06; 0.0714762; 0.0140967;0.000395461;0.0010570649999999998;0.0008743199999999999; 0.00108382; true;1.17; 0.0762; 0.0000; 0.0035; 0.0004; 0.0000; True;27.99; 0.0451; 0.0015; 4.6456; 22.6984; True;1.39; 0.0762; 0.0047; 0.0460;0.1515; 0.1531; True;1.56;0.169783445;0.056804351; 0.011768272; true;1.22;0.08734507500000001;0.010171388; 0.005821009; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut57.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.04; 0.0309725; 0.0108649; 0.0014; 0.0004;0.21;0.07623739999999998;0.0165622; 0.0001491000; 0.0648323000; True;0.04; 0.0349552; 0.0168342;0.000259464;6.719299999999999e-05; 0.000205081; true;0.06; 0.0345374; 0.0165149;0.006358795;0.0007879779999999999;0.001097079; 0.00360483; true;0.05; 0.0343302; 0.0166461;0.001017829;0.001275332;0.001365057; 0.00276977; true;1.13; 0.0683; 0.0000; 0.0009; 0.0001; 0.0002; True;15.06; 0.0701; 0.0068; 1.0760; 13.1925; True;1.07; 0.0677; 0.0103; 0.0117;0.006999999999999999; 0.0074; True;1.44;0.181790302;0.054335475; 0.011003364; true;1.01;0.050040665;0.002345612; 0.005199846; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut69.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.33; 0.225051; 0.105034; 0.0008; 0.0001;0.22;0.1395146;0.0135539; 0.0000732000; 0.0398546000; True;0.36; 0.33633; 0.109804;6.0575e-05;1.9827e-05; 6.582e-06; true;0.43; 0.257317; 0.107926;0.084223154;0.000212017;0.000165709; 0.00340605; true;0.37; 0.260657; 0.11137;0.010342291;0.000679924;0.0004989100000000001; 0.0129031; true;1.35; 0.6658; 0.0000; 0.0006; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.56; 0.4915; 0.1562; 0.0035;0.049; 0.0492; True;6.46;2.131340341;0.097319375; 0.257495032; true;2.28;0.248915305;0.004423861; 0.070675315; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut38.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.1; 0.0912993; 0.0230157; 0.0023; 0.0010;0.21;0.1018721;0.0134672; 0.0001002000; 0.0496597000; False;0.1; 0.0906818; 0.0272816;0.000279392;8.112700000000001e-05; 4.612e-05; false;0.14; 0.0900902; 0.0267731;0.009646008000000001;0.000945482;0.0013021970000000002; 0.0286138; false;0.17; 0.142551; 0.0544789;0.0015145030000000002;0.001499819;0.0011972939999999998; 0.0957494; false;1.28; 0.1592; 0.0000; 0.0024; 0.0003; 0.0002; False;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.48; 0.1597; 0.0137; 0.0233;0.2083; 0.2092; False;3.59;0.766375711;0.081063773; 0.303553001; true;1.98;0.115207756;0.006602216; 0.325418043; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut46.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.11; 0.100248; 0.0323983; 0.0014; 0.0004;0.24;0.11947580000000002;0.0150123; 0.0000934000; 0.0410063000; True;0.09; 0.085417; 0.0250634;0.00011769100000000001;3.8133e-05; 7.488e-06; true;0.08; 0.0468813; 0.0261179;0.013612509000000002;0.000599739;0.000326427; 0.00528654; true;0.15; 0.0809655; 0.0432935;0.004022238;0.001289089;0.000901582; 0.0310387; true;0.92; 0.0937; 0.0000; 0.0006; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.32; 0.1640; 0.0309; 0.0113;0.0608; 0.0610; True;2.5;0.46261248600000004;0.068692988; 0.038660778; true;1.65;0.070829904;0.0022156520000000002; 0.060101828; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut14.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.03; 0.0250307; 0.00608728; 0.0004; 0.0000;0.19;0.0789638;0.0147991; 0.0001199000; 0.0505571000; True;0.03; 0.0351718; 0.0237353;9.539e-06;5.576999999999999e-06; 7.682e-06; true;0.03; 0.0260323; 0.0139646;0.004826835999999999;2.1662e-05;1.7369e-05; 0.000232452; true;0.02; 0.0144403; 0.0114678;0.000264744;0.000538472;0.00044754500000000004; 0.0012988; true;1.12; 0.0545; 0.0000; 0.0001; 0.0000; 0.0000; True;5.72; 0.0526; 0.0019; 0.2130; 4.4832; True;1.13; 0.0554; 0.0033; 0.0002;0.0013000000000000002; 0.0014; True;1.53;0.174371044;0.100266156; 0.00798721; true;1.19;0.061130177;0.006981880000000001; 0.008413579; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut16.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut47.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata;0.04; 0.0406378; 0.0131746; 0.0004; 0.0000;0.18;0.07113;0.0130543; 0.0000724000; 0.0460021000; True;0.04; 0.0321151; 0.0162091;2.0425e-05;7.3219999999999995e-06; 6.674e-06; true;0.04; 0.0318722; 0.0160721;0.0038295969999999997;3.2965e-05;4.4784000000000004e-05; 0.000982834; true;0.05; 0.0320613; 0.0159115;0.0006061479999999999;0.0006128719999999999;0.0004939040000000001; 0.00254443; true;1.15; 0.0648; 0.0000; 0.0002; 0.0000; 0.0000; True;1.65; 0.0657; 0.0044; 0.0407; 0.4691; True;1.08; 0.0496; 0.0036; 0.0004;0.0017000000000000001; 0.0018; True;1.66;0.210413006;0.081473671; 0.01497356; true;1.2;0.047848722999999996;0.002509089; 0.005451919; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut48.mata;0.02; 0.0130088; 0.00459183; 0.0001; 0.0000;0.12;0.0473255;0.0108807; 0.0000863000; 0.0300021000; True;0.02; 0.0193787; 0.0128994;2.1392e-05;2.1303000000000003e-05; 6.669e-06; true;0.03; 0.0390013; 0.0154009;0.004713576000000001;4.9206e-05;3.0669999999999996e-05; 0.000224319; true;0.03; 0.0411035; 0.0142787;0.000529062;0.0006640859999999999;0.000523743; 0.00101554; true;1.19; 0.0528; 0.0000; 0.0002; 0.0000; 0.0000; True;7.01; 0.0533; 0.0032; 0.5182; 5.4201; True;1.16; 0.0522; 0.0051; 0.0008;0.0007999999999999999; 0.0008; True;1.76;0.215277818;0.07190284799999999; 0.013736614; true;1.23;0.051408166000000005;0.0027981340000000003; 0.001163526; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut54.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.05; 0.055182; 0.0130393; 0.0003; 0.0001;0.19;0.0794406;0.0129679; 0.0000747000; 0.0453813000; True;0.04; 0.0400174; 0.0181765;2.3253e-05;9.546e-06; 7.221e-06; true;0.05; 0.0401794; 0.0182269;0.005608424;4.186e-05;2.9557e-05; 0.00121265; true;0.06; 0.039182; 0.0182025;0.0008868580000000001;0.0012207099999999999;0.000464476; 0.00328961; true;1.1; 0.0762; 0.0000; 0.0002; 0.0000; 0.0000; True;9.26; 0.0772; 0.0059; 0.2537; 8.0962; True;1.07; 0.0753; 0.0092; 0.0009;0.0058; 0.0058; True;1.86;0.255082467;0.06845361999999999; 0.016838295; true;1.18;0.039185704;0.002531723; 0.007084525; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut50.mata;0.01; 0.00926728; 0.00344004; 0.0000; 0.0000;0.12;0.0476845;0.0091974; 0.0000570000; 0.0246125000; True;0.01; 0.0118576; 0.0115003;2.2916000000000002e-05;9.713e-06; 7.345e-06; true;0.01; 0.0115587; 0.011632;0.0025464420000000003;3.8394e-05;3.1866e-05; 4.9945e-05; true;0.01; 0.0061158; 0.00777928;0.00022492900000000001;0.00042649800000000004;0.000329654; 0.000451327; true;1.13; 0.0301; 0.0000; 0.0001; 0.0000; 0.0000; True;1.15; 0.0184; 0.0013; 0.0676; 0.3280; True;0.85; 0.0184; 0.0024; 0.0005;0.0002; 0.0003; True;1.78;0.22888457299999998;0.062520726; 0.012563519; true;0.98;0.053636941;0.002808187; 7.73269E-4; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut18.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut35.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut60.mata;0.02; 0.0153393; 0.00559134; 0.0003; 0.0000;0.11;0.0459403;0.0086374; 0.0000675000; 0.0287457000; True;0.03; 0.0252152; 0.010268;1.2733e-05;6.611e-06; 5.952e-06; true;0.04; 0.0309101; 0.0152383;0.003744706;3.7721e-05;3.2634e-05; 0.000457929; true;0.04; 0.0303881; 0.017303;0.0006665999999999998;0.0007054419999999999;0.0005128110000000001; 0.00175278; true;0.9; 0.0373; 0.0000; 0.0002; 0.0000; 0.0000; True;11.41; 0.0611; 0.0039; 0.3674; 10.3395; True;1.14; 0.0622; 0.0063; 0.0014;0.0018; 0.0019; True;1.55;0.20645178799999997;0.059069856999999996; 0.010768939; true;1.11;0.035567705;0.002372968; 0.003219677; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut19.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut22.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut33.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut70.mata;0.02; 0.0240905; 0.00925582; 0.0001; 0.0000;0.14;0.062264599999999996;0.0138456; 0.0000850000; 0.0260903000; True;0.03; 0.031309; 0.012867;8.042e-06;5.076e-06; 6.202e-06; true;0.04; 0.0315841; 0.0153511;0.003301353;1.9526999999999998e-05;1.6465e-05; 0.000667559; true;0.03; 0.0203719; 0.0163477;0.000655973;0.000625785;0.000491553; 0.00153955; true;1.01; 0.0662; 0.0000; 0.0002; 0.0000; 0.0000; True;1.27; 0.0642; 0.0032; 0.0132; 0.1228; True;1.12; 0.0649; 0.0059; 0.0004;0.0017000000000000001; 0.0018; True;1.48;0.205351658;0.037737522999999995; 0.014176133; true;1.07;0.033796041;0.0023200649999999996; 0.01216905; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut20.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.04; 0.0332439; 0.00917522; 0.0008; 0.0000;0.18;0.0731136;0.014234400000000001; 0.0000730000; 0.0464215000; True;0.02; 0.0216801; 0.00941633;7.509999999999999e-06;4.738e-06; 5.465e-06; true;0.02; 0.0196065; 0.00969251;0.0014103070000000002;1.3829000000000001e-05;1.1236000000000002e-05; 0.000136019; true;0.03; 0.0199526; 0.0098318;0.00022443400000000003;0.000462194;0.000325855; 0.00108979; true;1.19; 0.0658; 0.0000; 0.0001; 0.0000; 0.0000; True;1.1; 0.0389; 0.0015; 0.0220; 0.2292; True;0.91; 0.0387; 0.0025; 0.0002;0.0007999999999999999; 0.0008; True;1.62;0.201240876;0.046509755; 0.01207877; true;1.16;0.04393076;0.002921449; 0.002885421; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut23.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut28.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut40.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata;0.06; 0.050197; 0.014707; 0.0004; 0.0001;0.18;0.08557859999999999;0.0145904; 0.0000914000; 0.0414150000; True;0.06; 0.0830212; 0.0207931;1.2158999999999998e-05;1.5992000000000002e-05; 7.098e-06; true;0.04; 0.0284005; 0.0127677;0.0036487589999999997;1.3916e-05;1.1268e-05; 0.00143643; true;0.07; 0.0531885; 0.0207398;0.001135587;0.000570238;0.000439587; 0.00397294; true;0.86; 0.0527; 0.0000; 0.0002; 0.0000; 0.0000; True;8.0; 0.0921; 0.0122; 0.0707; 6.7385; True;0.81; 0.0526; 0.0059; 0.0004;0.0033; 0.0034; True;1.69;0.234393292;0.028919652; 0.025886506; true;1.2;0.043945054000000004;0.0023855099999999995; 0.007549615; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut27.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut56.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata;0.04; 0.0295241; 0.00977525; 0.0001; 0.0000;0.17;0.07372580000000001;0.014084900000000001; 0.0000775000; 0.0368051000; True;0.04; 0.0306539; 0.0161707;1.1439e-05;5.3910000000000006e-06; 7.942e-06; true;0.04; 0.030872; 0.0153465;0.0030619930000000003;1.4551999999999999e-05;1.2095999999999999e-05; 0.000235422; true;0.04; 0.0311007; 0.0151983;0.00048606499999999993;0.000536659;0.000446337; 0.00117979; true;1.12; 0.0610; 0.0000; 0.0001; 0.0000; 0.0000; True;1.63; 0.0608; 0.0031; 0.0297; 0.4249; True;1.15; 0.0609; 0.0057; 0.0003;0.0009; 0.0009; True;1.49;0.18352023099999998;0.051900147; 0.01451853; true;1.1;0.026996354000000004;0.002582089; 0.001008846; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata;0.06; 0.0472633; 0.0188823; 0.0004; 0.0000;0.19;0.08350729999999999;0.0139637; 0.0000752000; 0.0458397000; True;0.07; 0.0768332; 0.0259417;1.1485999999999998e-05;3.795e-06; 7.38e-06; true;0.08; 0.0533414; 0.0253874;0.007070813;1.8781e-05;1.4147e-05; 0.00210807; true;0.07; 0.0525334; 0.0246207;0.001106128;0.00061874;0.000444161; 0.00442115; true;1.16; 0.1005; 0.0000; 0.0002; 0.0000; 0.0000; True;2.53; 0.0983; 0.0076; 0.0373; 1.2600; True;1.22; 0.0847; 0.0125; 0.0003;0.009000000000000001; 0.0091; True;1.66;0.225371738;0.048717274; 0.011039018; true;1.14;0.031467202;0.0025375159999999996; 0.007661462; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut24.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut61.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut65.mata;0.05; 0.0389053; 0.0130222; 0.0003; 0.0000;0.2;0.08184309999999999;0.0141318; 0.0000990000; 0.0503046000; True;0.05; 0.0776799; 0.0194227;1.1792e-05;1.5616e-05; 7.366e-06; true;0.05; 0.0416528; 0.020092;0.0036356189999999997;1.7076e-05;1.4442e-05; 0.000590406; true;0.05; 0.0412901; 0.019103;0.0005947039999999999;0.000563131;0.000456403; 0.0021605; true;1.19; 0.0799; 0.0000; 0.0002; 0.0000; 0.0000; True;1.66; 0.0796; 0.0041; 0.0436; 0.4269; True;1.04; 0.0474; 0.0038; 0.0002;0.001; 0.0011; True;1.6;0.20285171999999999;0.038361707; 0.012313904; true;1.06;0.035959901999999995;0.002646111; 0.003323987; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut25.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut68.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut72.mata;0.19; 0.126746; 0.0590626; 0.0011; 0.0001;0.22;0.1171157;0.0133943; 0.0000764000; 0.0418523000; True;0.19; 0.218444; 0.0644492;1.2208e-05;5.813e-06; 6.75e-06; true;0.23; 0.140181; 0.0652357;0.035024743;2.0504000000000002e-05;1.3136e-05; 0.00780388; true;0.23; 0.136073; 0.0624569;0.005267567;0.000632207;0.00042244; 0.0339116; true;1.34; 0.2628; 0.0000; 0.0004; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.48; 0.2485; 0.0437; 0.0003;0.0572; 0.0574; True;3.33;0.421595469;0.106883053; 0.397230772; true;1.77;0.125652039;0.0025557199999999996; 0.064639957; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut31.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut43.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut52.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut67.mata;0.03; 0.0248584; 0.0126358; 0.0004; 0.0001;0.17;0.0773872;0.0123109; 0.0000725000; 0.0359966000; True;0.04; 0.0266099; 0.0175282;7.4969999999999995e-06;3.729e-06; 5.245e-06; true;0.04; 0.0259742; 0.0169013;0.006707911;1.9931999999999998e-05;9.254999999999999e-06; 0.00265393; true;0.05; 0.0257844; 0.0168472;0.001292231;0.0005226539999999999;0.00031461; 0.00408993; true;1.13; 0.1000; 0.0000; 0.0002; 0.0000; 0.0000; True;2.23; 0.0986; 0.0218; 0.0196; 1.0395; True;1.17; 0.1025; 0.0219; 0.0003;0.0132; 0.0133; True;1.83;0.329095959;0.059917308; 0.024690013; true;1.2;0.037321657;0.0024057400000000004; 0.007520973; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut34.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut71.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut74.mata;0.04; 0.027638; 0.0113859; 0.0001; 0.0000;0.13;0.0524505;0.008114699999999999; 0.0000543000; 0.0288845000; True;0.06; 0.0519035; 0.0231184;1.0909e-05;5.3500000000000004e-06; 7.18e-06; true;0.07; 0.0535134; 0.0238709;0.008933383;1.7924e-05;1.3196e-05; 0.00057418; true;0.07; 0.0527852; 0.0241089;0.001439884;0.000631874;0.00045872100000000004; 0.00178771; true;1.06; 0.0558; 0.0000; 0.0001; 0.0000; 0.0000; True;2.68; 0.0997; 0.0102; 0.1559; 1.2883; True;1.17; 0.0982; 0.0122; 0.0003;0.0022; 0.0022; True;1.92;0.30855441800000005;0.079817516; 0.02665902; true;1.25;0.057483404;0.002388526; 0.002691971; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut36.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut45.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut62.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.05; 0.0403929; 0.013258; 0.0003; 0.0001;0.12;0.0566097;0.007924599999999999; 0.0000511000; 0.0248408000; True;0.1; 0.0828486; 0.0287195;2.3747e-05;1.1571e-05; 6.736e-06; true;0.11; 0.0934021; 0.0297676;0.010843603;7.157300000000001e-05;4.3688e-05; 0.0031765; true;0.12; 0.0812615; 0.0283352;0.001667845;0.0006352819999999999;0.000475476; 0.0204205; true;1.19; 0.1379; 0.0000; 0.0004; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.26; 0.1412; 0.0149; 0.0012;0.0315; 0.0316; True;2.9;0.522267652;0.083347398; 0.085858583; true;1.72;0.07440200699999999;0.004351723; 0.081842006; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut42.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut51.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut73.mata;0.08; 0.140159; 0.0122832; 0.0003; 0.0000;0.15;0.0605821;0.0124624; 0.0000682000; 0.0375136000; True;0.1; 0.087655; 0.0275577;8.941e-06;4.086e-06; 6.28e-06; true;0.11; 0.0834625; 0.0281926;0.009087499;2.0547e-05;9.853e-06; 0.00340039; true;0.15; 0.082226; 0.0241107;0.0007543809999999999;0.000399031;0.000311203; 0.0589533; true;1.2; 0.1458; 0.0000; 0.0001; 0.0000; 0.0002; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;1.5; 0.1420; 0.0139; 0.0002;0.2895; 0.2901; True;2.95;0.764323422;0.036109257; 0.028613565; true;2.06;0.059978138;0.0021699210000000004; 0.247516023; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut49.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut59.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut64.mata;0.1; 0.081157; 0.0259021; 0.0006; 0.0001;0.21;0.1875638;0.020212499999999998; 0.0000859000; 0.0661631000; True;0.1; 0.0845994; 0.0304007;1.3813e-05;6.147e-06; 7.894e-06; true;0.12; 0.085084; 0.0331142;0.012023704999999999;4.077699999999999e-05;2.2868e-05; 0.00378691; true;0.13; 0.0835359; 0.0315961;0.001865958;0.0006260279999999999;0.000490607; 0.0229892; true;1.26; 0.1449; 0.0000; 0.0003; 0.0000; 0.0000; True;3.81; 0.1438; 0.0210; 0.0280; 2.6772; True;0.95; 0.0804; 0.0083; 0.0002;0.0172; 0.0173; True;2.53;0.519575188;0.044930381; 0.042347969; true;1.54;0.075424692;0.001964013; 0.058894831; true
/home/experiments/nfa-bench/benchmarks/email_filter/aut15.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut55.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut58.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut63.mata,/home/experiments/nfa-bench/benchmarks/email_filter/aut66.mata;0.05; 0.0428888; 0.0115948; 0.0001; 0.0000;0.18;0.0827363;0.0135303; 0.0000759000; 0.0383254000; True;0.05; 0.0536918; 0.0227492;1.0969000000000001e-05;5.4549999999999994e-06; 6.796e-06; true;0.06; 0.0514153; 0.0165216;0.003244851;1.3342e-05;1.2995999999999999e-05; 0.000287364; true;0.06; 0.0442717; 0.0167332;0.000515267;0.000536536;0.000427406; 0.00117593; true;1.15; 0.0857; 0.0000; 0.0002; 0.0000; 0.0000; True;1.73; 0.0848; 0.0038; 0.0580; 0.4555; True;0.86; 0.0489; 0.0035; 0.0002;0.0007; 0.0007; True;1.78;0.24694866300000004;0.059155201000000004; 0.014232406; true;1.29;0.072308021;0.002680644; 0.001869673; true
