name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-automata_inclusion_naive;mata-bin-automata_inclusion_antichain;automata-runtime;automata-construction;automata-inclusion_check;automata-inclusion_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-inclusion_check;mata-inclusion_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-inclusion_check;vata-inclusion_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-inclusion_check;awali-inclusion_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-inclusion;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-inclusion;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-inclusion;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-inclusion_check;java-automatalib-inclusion_result;java-brics-runtime;java-brics-construction;java-brics-inclusion_check;java-brics-inclusion_result
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FbtOneOne-Nondeti-B-2-rhs.mata;0.32; 0.188946; 0.0768362; 0.0230; 0.0268;0.29;0.1667998; 0.0969336000; False;0.5; 0.348246; 0.136261; 0.041702; false;0.63; 0.343201; 0.132142;0.078592; 0.0859156; false;0.63; 0.344922; 0.131948;0.01228606; 0.16974; false;1.26; 0.3403; 0.0000; 0.0286; False;TO;MISSING;MISSING;MISSING;MISSING;1.38; 0.3273; 0.0570;0.0952; 0.0986; False;3.47;0.63944114; 0.058191543; false;3.21;0.303661644; 0.248118331; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-3-rhs.mata;0.5; 0.293884; 0.106526; 0.0501; 0.0435;0.49;0.2493298; 0.1981599000; False;0.44; 0.295659; 0.111699; 0.0417398; false;0.52; 0.292687; 0.111008;0.06761980000000001; 0.071788; false;0.67; 0.290403; 0.109018;0.009641170000000001; 0.270018; false;1.79; 0.4727; 0.0000; 0.0469; False;TO;MISSING;MISSING;MISSING;MISSING;2.02; 0.4862; 0.0913;0.19640000000000002; 0.2047; False;4.2;0.846017521; 0.064076465; false;3.62;0.39854602100000003; 0.274580232; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-4-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondet-A-4-rhs.mata;0.45; 0.272238; 0.0982561; 0.0421; 0.0332;0.45;0.22702699999999998; 0.1911551000; False;0.44; 0.305661; 0.114437; 0.0355187; false;0.53; 0.295817; 0.110973;0.062493900000000005; 0.0687192; false;0.65; 0.290608; 0.11164;0.009554400000000001; 0.255977; false;1.44; 0.2785; 0.0000; 0.0249; False;TO;MISSING;MISSING;MISSING;MISSING;1.69; 0.4154; 0.0916;0.20579999999999998; 0.2146; False;4.08;0.758133026; 0.094569839; false;3.24;0.233087893; 0.343921423; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondeti-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery4pBinEnc-FlOneOne-Nondeti-B-0-rhs.mata;0.51; 0.322914; 0.117531; 0.0529; 0.0254;0.47;0.2322419; 0.2024695000; False;0.46; 0.331651; 0.123932; 0.0242298; false;0.59; 0.321088; 0.120295;0.0744417; 0.0852323; false;0.69; 0.319689; 0.119609;0.01058398; 0.260964; false;1.96; 0.5542; 0.0000; 0.0285; False;TO;MISSING;MISSING;MISSING;MISSING;2.1; 0.5420; 0.0966;0.215; 0.2229; False;3.66;0.716725495; 0.050300827; false;3.42;0.239009898; 0.34026365; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-0-rhs.mata;3.03; 1.75156; 0.657053; 0.6215; 0.0368;2.46;0.8864949; 1.4069641000; False;1.58; 1.12726; 0.485446; 0.0348302; false;3.16; 1.8127; 0.680533;0.38512359999999995; 0.349424; false;40.64; 1.06238; 0.498391;0.02947415; 40.0395; false;7.88; 6.7418; 0.0000; 0.0568; False;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;9.87;2.0606174779999997; 1.991232264; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-1-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-1-rhs.mata;36.16; 1.73619; 0.666367; 36.0081; 0.0486;3.15;0.9161418; 2.0928819000; False;2.51; 1.85383; 0.685479; 0.0687056; false;2.78; 1.84811; 0.560994;0.2342767; 0.242904; false;TO; 1.75218; 0.681957;0.04904836;MISSING;MISSING;3.55; 2.8149; 0.0000; 0.0466; False;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;69.72;2.0759211050000004; 45.390790013; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-3-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-FbOneOne-Nondet-Partiali-B-3-rhs.mata;38.47; 2.02592; 0.767448; 38.4928; 0.0738;2.9;0.902697; 2.0278702000; False;2.34; 1.7321; 0.822288; 0.0661472; false;3.09; 1.81891; 0.667864;0.37858410000000003; 0.347132; false;TO; 1.80145; 0.773489;0.03015204;MISSING;MISSING;5.62; 4.6322; 0.0000; 0.0731; False;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;62.88;2.114878758; 40.349913399; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-0-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-0-rhs.mata;4.26; 0.478175; 0.204335; 4.0698; 0.0050;0.71;0.37684819999999997; 0.3315874000; False;0.63; 0.478687; 0.190915; 0.0047155; false;0.77; 0.528114; 0.255678;0.07540902000000001; 0.064189; false;28.64; 0.495093; 0.190644;0.03048025; 29.7818; false;1.97; 0.9346; 0.0000; 0.0056; False;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;13.53;0.724874013; 6.050277559; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-2-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-IBakery5PUnrEnc-Rev-FbOneOne-Nondet-Partiali-B-2-rhs.mata;4.24; 0.475201; 0.15223; 4.0307; 0.0031;0.7;0.3470822; 0.3147742000; False;0.51; 0.425992; 0.142113; 0.00157672; false;0.77; 0.485976; 0.192005;0.07803449; 0.064632; false;24.73; 0.306897; 0.187436;0.00557017; 25.423; false;1.6; 0.7009; 0.0000; 0.0027; False;TO;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;12.83;0.77340748; 6.275549148; false
/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T10-lhs.mata,/home/experiments/nfa-bench/benchmarks/automata_inclusion/false-T10-rhs.mata;0.03; 0.0271191; 0.00728677; 0.0022; 0.0000;0.18;0.0766492; 0.0467652000; False;0.02; 0.0232083; 0.0126045; 2.3151e-05; false;0.03; 0.0352621; 0.0111569;0.003022363; 0.00243815; false;0.03; 0.0208876; 0.0112629;0.000479658; 0.00596198; false;1.19; 0.0414; 0.0000; 0.0002; False;1.37; 0.0425; 0.0086; 0.1251; False;1.0; 0.0321; 0.0042;0.0036999999999999997; 0.0038; False;1.59;0.208045624; 0.03812658; false;1.03;0.055681316; 0.048743409; false
